ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Data
CC,GO:0005637,nuclear inner membrane,0.003758137037782699,60/19520,0.0005181231182431219,0.0042508380561236,0.0031022878273979,FAM169A/P2RX1/SIGMAR1/CBX3/LEMD2/P2RX7/LMNB2/NRM/SMAD3/P2RX4/NUTF2/SUN3/LEMD3/SUN1/ITPR1/NEMP1/SUN5/ATP11B/DPY19L1/UNC50/P2RX2/NPAP1/MATR3/MFSD10/TMEM120A/LRPPRC/TRA2B/SUN2/SPAG4/GHRHR/IFI27/TMEM120B/LMNB1/PSEN2/TERB1/ATP1B4/DPY19L3/MAJIN/RNF13/DPY19L2/EMD/TERB2/ERN1/LBR/TMEM201/DPY19L4/TMX4/SIRT1/TOR1AIP1/TMEM43/P2RX5/PTGS2/SMAD1/ARL6IP6/ZMPSTE24/P2RX3,56,CpG S4
BP,GO:0044409,entry into host,0.009334808463559673,153/18862,0.00021272734780935975,0.0042869625520438,0.003101518524619,SLC20A2/RPSA/TRIM5/LGALS1/WWP2/SLAMF1/ITGB5/KRT6A/ITGB1/TRIM27/CLDN6/DYNLT1/MOG/CDHR3/CDK1/TRIML2/TMPRSS2/CCR5/CD46/SCARB1/ITGB6/EGFR/CIITA/TRIM8/CTNNB1/GRB2/EXOC2/SRC/HTR2A/CAV1/SLC1A5/F11R/CD86/TNFRSF4/SLC10A1/CD209/TRIM11/CD81/CLDN9/TRIM10/WWP1/CD55/NCAM1/FCN3/CXCR4/CD80/NECTIN1/TPCN2/XPR1/TRIM26/IFITM2/HS3ST5/SERPINB3/TFRC/TRIM14/NRP1/SLC52A2/TYRO3/TRIML1/CXCL8/GRK2/ITGB7/ANPEP/CD4/KPNA3/LGALS9/ICAM1/CAV2/NUP153/LDLR/IFITM1/BSG/CLEC4G/EFNB2/APCS/DAG1/FCN1/LY6E/CTNND1/HYAL2/LAMP1/NPC1/CDH1/HAVCR1/ZNF639/UVRAG/NECTIN4/P4HB/PPIA/DPP4/GPR15/HSPA1B/EPHA2/ACE2/ITGA2/TRIM34/ITCH/CD74/SLC52A1/VAMP8/FUCA2/HYAL1/CLDN1/ITGB3/CLEC4M/EXOC7/MID2/IDE/GSN/TRIM25/HSPA1A/TRIM68/CTSL/TRIM31/SELPLG/SMPD1/GYPA/CBL/TRIM38/TMPRSS4/CR2/NECTIN2/MET/ITGA5/CBLL1/PIKFYVE/VPS18/CXADR/EPS15/PTX3/PVR/ITGAV/PHB/SCARB2/SIGLEC1,135,CpG S4
BP,GO:0032496,response to lipopolysaccharide,0.019084497303277555,326/18862,0.0002170729449706572,0.0043606932109928,0.0031548609557194,GJB6/WDR83/FASLG/PTPN22/FOXP1/TRIM41/LOXL1/TRIM5/IL6/GNG12/MIR140/FGFR2/CX3CR1/CX3CL1/TSPO/BMP6/CYP1A1/IL10RA/TICAM1/OPRM1/NR1H3/CEBPE/MGST1/IFNAR1/SLC11A1/CNR2/SBNO2/IL1F10/IL37/TNIP2/XBP1/CAPN2/CCR5/IL1A/SCARB1/PLCG2/PTGER4/NOD2/PYCARD/GGT1/CXCL13/SRC/CD40/AKAP12/CXCL5/PRKCE/ALAD/IL1B/DAB2IP/TNIP3/PALM3/RHOA/S100A8/CD86/SGMS1/CXCL2/SIGIRR/HMGB1/FOXP3/TNF/GGT5/NLRP7/CTSG/ARG1/GFI1/CNR1/WNT5A/GCH1/ZC3H12A/IRF8/SELP/SNCA/PABPN1/TREM2/PDE4B/LIAS/HAMP/MEF2C/MPO/C5AR1/CD55/ADM/NOS2/CSF2/LY86/VIM/SMAD6/AKT1/LILRB1/LBP/NOS1/LTA/CITED1/ASS1/CD80/LYN/MIR21/TLR4/CSF2RB/GJA1/LTF/S100A9/IRAK1/CCL5/CEBPB/DEFA6/BPI/F2R/LITAF/AKAP8/NOTCH1/IRF3/SELENOS/MGST2/NUGGC/NLRP3/CD96/NR1H4/HPGD/CDC73/ERBIN/TH/UMOD/ADAM17/CASP8/TRAF6/TAB2/ELANE/CXCL8/STAP1/SIRPA/IRAK2/CD36/RELA/MAOB/CASP1/CCL2/PRKCA/DEFA5/KMO/IL18/CYP1A2/LGALS9/ICAM1/BDKRB1/DCN/CD6/ZFP36/CD68/MAPK8/MAPK3/RIPK2/TNFRSF1B/S100A14/CARD16/MIR187/PRPF8/ABCC2/TNFAIP3/ALPL/IL12B/SOD2/TICAM2/IL13/HCK/PPARGC1A/IL24/CPS1/CXCL3/NR1D1/IL36A/PRDX3/PDCD1LG2/CCR7/ADAM9/PDCD4/LACRT/SLPI/PENK/PTAFR/IL23R/DUSP10/CXCL11/TAC1/HMGB2/MAPK1/SPARC/MYD88/EDNRB/SERPINE1/IL36G/HAVCR2/CD180/THBD/GJB2/CD14/GIT1/IL36B/NFKBIB/OTUD5/PTGFR/CLDN1/IRGM/SASH1/HNRNPA0/GGT7/ABL1/TNFSF4/CNP/IL10/ADIPOR2/CDK19/PELI1/PAF1/DEFA3/RPS6KA3/TLR2/PF4/LY96/CASP3/PCK1/ATP2A2/ADAMTS13/EPO/RPS6KB1/NFKBIL1/TFPI/LILRA2/PLSCR3/PF4V1/MALT1/HSF1/MAPKAPK3/TIRAP/PPARD/TBXA2R/CXCL6/MAPK14/MIR766/EDN1/CDK4/JUND/S100A7/UGT1A1/CCL3/SCIMP/CYP27B1/PTGIR/CXCL1/LILRB2/WDR35/MTDH/FER/DEFA4/PPBP/ATP4B/IL12A/ADH5/PTGER1/JUN/NOCT/IL36RN/VCAM1/GNRH1/ANKRD1/CHMP5/PLSCR4/HDAC5/NOS3/NFKB1/APOB/GSTP1/PCK2/NFKB2/CARD8/TGFB1,276,CpG S4
BP,GO:1900034,regulation of cellular response to heat,0.005047711243258194,79/18862,0.000221738802670544,0.0044264085514233,0.0032024044887506,NUP107/CREBBP/DNAJB6/NUP88/RPTOR/CAMK2D/NUP43/NUP205/CAMK2B/NUP133/POM121/AKT1S1/CAMK2A/CHORDC1/HSPA1L/BAG3/HSP90AB1/MLST8/NUP210/HSPH1/MAPT/DNAJC7/CCAR2/SEC13/ATM/CAMK2G/HSBP1/GSK3B/IER5/CD34/BAG2/DNAJC2/NUP98/RPA1/TPR/DNAJB1/NUP50/NUP153/MAPK3/NUP93/NDC1/NUP62/BAG4/NUP160/NUP37/MAPK1/HIKESHI/HSPA1B/POM121C/RANBP2/MTOR/NUP58/NUP214/NUP85/FKBP4/HSP90AA1/SEH1L/AAAS/ATR/PTGES3/SIRT1/HSPA1A/NUP188/HSF1/RPA3/HSPB8/CRYAB/BAG1/EP300/HSPA8/NUP35/YWHAE/RPA2,73,CpG S4
BP,GO:0006110,regulation of glycolytic process,0.005047711243258194,79/18862,0.000221738802670544,0.0044264085514233,0.0032024044887506,NUP107/ZBTB20/NUP88/ARNT/P2RX7/SLC2A6/NUP43/CBFA2T3/HDAC4/NUP205/GCKR/NUP133/POM121/IFNG/PFKFB4/PFKFB1/HTR2A/IGF1/ZBTB7A/NUP210/PRKAA1/SEC13/MLXIPL/SLC4A4/PFKFB2/GCK/SLC4A1/NUP98/PRKAG2/NCOR1/TPR/PFKFB3/NUPR1/NUP50/ESRRB/NUP153/PRXL2C/PSEN1/ENTPD5/PRKAG1/PPARA/NUP93/PPARGC1A/NDC1/NUP62/NUP160/NUP37/INSR/POM121C/RANBP2/NUP58/NUP214/TREX1/GIT1/NUP85/OGT/INS/ACTN3/PGAM1/SEH1L/AAAS/DDIT4/NUP188/FBP1/MYOG/TIGAR/APP/HIF1A/EP300/NUP35/PRKAA2/GAPDHS/EIF6,73,CpG S4
BP,GO:0010498,proteasomal protein catabolic process,0.027796985202599916,483/18862,0.00022312799755741628,0.0044401772053118,0.0032123657922554,MAN1B1/UBE2S/FBXO31/PSMB9/CUL5/OS9/FBXW8/WWP2/UBE2K/BUB3/SMAD7/PSMA8/PKD1/RNF216/RNF103/CCNB1/CRBN/TMEM259/GID4/SOCS5/MTM1/WFS1/CBFA2T3/CHFR/TOR1A/PRICKLE1/FHIT/CDK1/NHLRC1/EDEM2/PSMD13/DNAJC18/RHBDD1/FBXW5/SIAH2/NEMF/UBXN11/HECW1/ZYG11B/KLHL22/MTA1/SPSB1/FBXL5/CD2AP/RHBDF1/BCAP31/FOXRED2/PSMB8/PPP2R5C/PSMB7/UBE2H/YOD1/CTNNB1/UBR1/ARNTL/AREL1/NKD2/FBXL7/TMTC3/RNF14/USP19/SEL1L/PML/MDM2/CDK2/RNF185/ALAD/MAN1A1/CAV1/N4BP1/ENC1/DAB2IP/HSP90AB1/UBE3D/ARIH2/HERPUD1/HM13/MAEA/ERLIN2/SOCS4/FBXL17/DDRGK1/KCTD5/CLU/PBK/PRKACA/TRIM2/BRSK2/STYX/TRIM3/SHH/RNF19A/PSMC1/CSNK1D/CCAR2/EDEM1/WWP1/RACK1/CDC16/TBL1X/TREM2/SIRT6/LRRK2/PLK2/HACE1/GLMN/SIAH1/RBCK1/PSMD12/UBAC2/UGGT2/ARRB2/AKT1/RNF126/UCHL1/UBE2C/ERCC8/RHBDD2/TRIM39/HECW2/CSNK1E/SMURF1/ZNRF1/DDI1/NEDD4/USP7/WAC/GSK3B/CLOCK/UBE2U/BAG6/UBE2J2/TRIM13/TRIM9/UBE4B/ANAPC5/DNAAF4/SMARCC1/FBXO27/DNAJB12/RFPL1/FBXL16/BAG2/PSME3/SELENOS/RNF4/NFE2L2/TBL1XR1/UFD1/FBXL15/CSNK1A1/CUL1/AQP11/UBXN6/SPSB4/RCN3/RNFT1/ANAPC4/NUB1/LAMP3/PSMD11/PLK1/CCNF/PSMD14/PRKN/AMN1/PSME4/UBE4A/UMOD/UBXN4/MARCHF7/DDB1/FBXL19/NUPR1/SEL1L2/UBE2G1/ERLIN1/SKP2/FBXL18/UBR3/PSMA3/WWTR1/PPP2CB/FBXW11/RPS27A/RFFL/UBE2E1/SUMO1/GPX1/UBB/HFE/UBE2G2/UBXN1/SYVN1/EDEM3/FBXO22/USP13/PSEN1/PSME3IP1/DESI1/CDC20/SPOP/RNF217/AURKB/FBXW7/CUL2/TMUB1/BFAR/PRPF19/GNA12/PSMF1/SHARPIN/PSMC2/DET1/PSMD2/RNF121/PSMB10/RNF34/NSFL1C/DMAC2/ZFAND2B/CUL4A/NR1D1/RMND5B/PSMD6/SPSB3/COP1/UBE2V2/RBX1/KCTD2/PSMA1/ATXN3/DAB2/ANAPC10/ANAPC15/TRIM72/AGAP3/FAF1/RCHY1/ARMC8/RNF144B/TMUB2/SH3RF2/IFI27/F8A1/RNF144A/GSK3A/HSPA1B/SGTA/COMMD1/SKP1/UBE2D3/BTRC/CCDC47/FBXL13/MAP1A/ATE1/RYBP/ITCH/SPSB2/EIF3H/PSMD7/JKAMP/PCNP/UBC/PSMD5/UBE2J1/RNF175/SPOPL/KAT5/ANKIB1/SDCBP/KLHL40/UBXN8/GABARAPL2/DERL3/DVL1/UBA52/DDA1/FBXO6/ECRG4/PSMA2/PITHD1/VCP/OGT/PSMC6/NPLOC4/PARK7/GET4/KCTD10/CDC20B/FBXO5/NUDT15/CDC27/UGGT1/KLHL20/UBE2B/SOCS6/UBXN2B/ARRB1/UBE2DNL/PELI1/CDC23/PSMB2/PSME2/RNF41/UBQLN4/PIAS1/NEDD4L/FBXL20/STUB1/PSMB5/PSMA5/CUL4B/OPHN1/TRIB2/CDC26/PSMB11/ANAPC2/ZER1/TRIM25/SIRT1/FBXO39/HSPA1A/FBXO2/USP25/SGTB/APOE/RAD23B/POMT2/UBE2A/OSBPL7/SDF2L1/KCTD17/PABIR1/ERLEC1/MARCHF6/DDIT3/FBXL22/UBE2D1/DNAJB2/NHLRC3/UBXN2A/ARIH1/PTTG1/NCCRP1/PSMD8/PLK3/CUL3/TRIB3/HECTD1/PSMB1/USP44/ARAF/RNF40/NOP53/PMAIP1/TMEM129/TRIM71/TMEM67/PSME1/BIRC2/PSMD10/RAD23A/FBXL12/RNF5/HSP90B1/STT3B/FBXO45/DERL2/SIRT2/PSMB6/DDI2/ANAPC1/MAPK9/KLHL42/UBQLN1/USP14/ANAPC11/DNAJB14/BUB1B/CEBPA/SMURF2/RNF122/LTN1/FBXL3/KIF14/PINK1/ECSCR/SIAH3/KLHL15/RNF187/HUWE1/FBXO38/FAF2/FBXO9/PCBP2/KCNE2/PSMA4/FBXO4/FBXL4/AMFR,402,CpG S4
CC,GO:0030863,cortical cytoskeleton,0.0062411918663176965,104/19520,0.0005474644803385933,0.0044437808350887,0.0032430986573249,GYPC/SPTBN4/BSN/DCDC2C/HCLS1/SPTB/CAPZA2/RIMS2/EEF1A1/FCHSD1/ANLN/MYH9/MLPH/ERC1/DLC1/NSMF/CLASP1/UTRN/AKAP13/CAPN2/PLEKHH2/SPTBN2/DCDC2B/CALD1/RIMS1/CTTN/EZR/ERC2/LLGL1/MAEA/MISP/MOBP/FLNA/DLG4/PCLO/MYRIP/NOS2/PPP1R9B/SHROOM1/EPB41L2/SHROOM3/COTL1/CORO1A/PVALB/DMTN/FLOT1/RDX/EPB41/DSTN/PRKCB/KRT19/SLC4A1/SPTBN1/ACTN2/DBN1/TRPV4/KNCN/NUMA1/WDR1/HFE/MYADM/DBNL/PLS1/LASP1/SLC2A1/CAPZA3/SHROOM2/CDH1/SPTA1/COBL/MTSS2/SNX9/ACTR2/PPP1R9A/CALB2/MAPRE1/RIMS3/LANCL2/CDH2/CLDN5/MED28/EPB42/GSN/CIB2/MPP1/TRPC4/WASL/DCDC2/MYO1A/CALB1/CAP1/LLGL2/RTKN,93,CpG S4
BP,GO:0062013,positive regulation of small molecule metabolic process,0.00864334116996266,141/18862,0.00022456615590994307,0.0044522831548798,0.0032211241675356,ELOVL5/SLC25A12/ZBTB20/LDLRAP1/ABCG1/IGF2/P2RY6/ARNT/GPLD1/NR1H2/BMP6/P2RX7/MIR182/P2RY1/NR1H3/IFNG/PFKFB4/PFKFB1/SRC/HTR2A/PRKCE/IL1B/IGF1/HMGB1/TNF/PHKG2/CLYBL/PRKAA1/ANXA1/NR4A3/GUCA1B/ARPP19/SNCA/TREM2/GUCA1A/APOA5/ADM/AVP/NOS2/PLA2G3/ADIPOQ/AKT1/MLXIPL/PLIN5/NOS1/SLC4A4/PFKFB2/SORBS1/WNT4/GCK/NR1H4/MIR107/GPER1/DGAT2/PFKFB3/DDB1/FGF1/ESRRB/PTH/PRXL2C/PSEN1/ENTPD5/HRH1/PPARA/SREBF1/LHCGR/GUCA1C/IRS2/PPARGC1A/NR1D1/CPT1A/PPARG/PTAFR/MIR96/INSR/ABCD1/AVPR1B/MAS1/TWIST1/GCG/CD74/CES1/CD244/APOC2/GUCA2B/VCP/PARK7/INS/ACTN3/PPP1R3G/STARD4/IRS1/MIR103A1/SLC45A3/SIRT1/FABP1/AKT2/PPARD/RCVRN/ABCD2/PTH1R/PTGS2/MLYCD/MID1IP1/LPGAT1/PMAIP1/GPT/TMSB4X/GUCA2A/IL4/ENO1/EPM2AIP1/DYRK2/PID1/PTPN2/APP/WDR5/SCAP/HIF1A/PINK1/NOS3/PRKAA2/GAPDHS/MIR210/KAT2B,125,CpG S4
BP,GO:0002753,cytoplasmic pattern recognition receptor signaling pathway,0.0046328308670999865,72/18862,0.0002287267894271973,0.0044522831548798,0.0032211241675356,PTPN22/SLC15A4/IRF7/TRIM15/NOD2/CYLD/UBE2V1/NLRX1/RNF135/ALPK1/TLR4/TAB1/IRAK1/XIAP/SLC15A3/IRF3/UFD1/SEC14L1/TAB3/INAVA/NOD1/PUM1/ERBIN/CASP8/TRAF6/TAB2/IRAK2/RELA/UBE2N/USP17L2/RPS27A/UBB/IKBKG/RIPK2/MIR708/USP15/PUM2/CLPB/TNFAIP3/TSPAN6/DDX58/C1QBP/HSPA1B/DHX58/OTULIN/BIRC3/ITCH/ANKRD17/UBC/ZCCHC3/DDX60/IRGM/UBA52/SLC46A2/NPLOC4/RIOK3/HSPA1A/MAP2K6/RNF125/LSM14A/NOP53/TIFA/MAP3K7/BIRC2/GPATCH3/TKFC/PHB,67,CpG S4
BP,GO:0018105,peptidyl-serine phosphorylation,0.018185589821601438,310/18862,0.0002266836895533078,0.0044522831548798,0.0032211241675356,SPTBN4/RPS6KA2/IL6/CAMK1D/HCLS1/NTRK3/SMAD7/RPTOR/DCLK3/PKD1/CCNB1/AXIN1/AKAP9/SMYD3/STK32C/RPS6KA1/MAPK12/STOX1/CAMK2D/PRKCZ/IFNA14/CDK1/VEGFA/UHMK1/PNCK/MIR212/NCK1/LATS2/TNKS/MAST3/NCK2/HAX1/LMTK2/HIPK1/CALCR/IFNG/TTBK1/PRKCH/PKN1/PFN2/EGFR/MKNK1/CAMK2A/SRC/GPD1L/PDE4D/PPM1F/PRKD1/CDK2/PRKCE/CAV1/MAP2K2/SFRP2/HSP90AB1/CSNK1G2/MAPKAPK5/PRKCQ/CAB39/CNKSR3/SMG1/TNF/MIF/SMTNL1/PRKACA/RIPK1/BRSK2/CSNK1A1L/MAP3K13/SRPK2/WNT5A/CAMK4/NGF/CSNK1D/CHEK2/PRKAA1/CREBL2/RACK1/ATP2B4/SNCA/TLK1/VRK1/PDPK1/FNIP1/PWP1/LRRK2/PDGFB/PLK2/ATM/CLSPN/MAST4/SGK3/AVP/SGK2/WNK1/ARRB2/DCLK1/AKT1/BRSK1/MLXIPL/NOS1/CSNK1E/ANGPT1/PRKCD/GSK3B/LATS1/CD44/EIF4G1/SH2D3C/RET/HMGA2/SGK1/TSSK4/DMTN/RPS6KA4/VRK2/HIPK2/MARK2/TSSK6/TGFBR2/TFRC/PRKCB/BDKRB2/RASSF2/RICTOR/RPS6KB2/CSNK1A1/BDNF/STK38L/BCL2/INPP5F/PRKDC/NTF3/PLK1/BCAR3/MARK3/CNOT9/CAMK1G/GRK2/NSD1/DMD/PTEN/PRKCA/CAMK1/TTBK2/MTCP1/SBK1/MAPK8/MAPK3/RIPK2/TCL1B/PAK2/AURKB/EIF2AK3/MAPK13/STK39/PRKX/HGF/MAD2L2/DYRK4/IKBKE/CSNK2A2/IL24/HIPK4/MARK1/CDC7/INPP5K/MAST2/AKT3/PKN2/NTF4/ROCK2/CSNK2A1/DYRK1A/ULK1/HDAC6/CAMKV/BAG4/TXN/PRKG2/TCL1A/RPS6KA5/GSK3A/MAPK1/SPRY2/BRAF/MTOR/TENM1/MAP3K12/TDGF1/IFNK/GCG/TSSK2/RAMP3/TNKS1BP1/PLCL1/TERF2IP/PAK1/DYRK3/IRGM/INPP5J/HRC/PARK7/DGKQ/IKBKB/MAP3K10/CSNK1G3/HSP90AA1/MKNK2/PLCL2/RPS6KA3/ERN1/ATR/PIK3CA/BAK1/DDIT4/NEK6/MAPKAP1/NTRK2/IL11/VRK3/PCK1/SYK/TGFBR1/EPO/RPS6KB1/CAPRIN2/PAQR3/OSM/RAF1/DYRK1B/AKT2/MAPKAPK3/IFNA8/MAPK7/MAPK14/ARAF/STK32B/TBK1/STK4/MST1/NLK/PRKY/IFNA7/TTK/PIKFYVE/DYRK2/DKK1/APP/MAPK9/CDK5R1/FNIP2/IFNA4/STK32A/GADD45A/LIF/STK38/MAP4K1/UCN/PINK1/PRKAA2/CSNK1G1/GGNBP2/TGFB1,263,CpG S4
BP,GO:0003015,heart process,0.017010095422486517,289/18862,0.0002284910894863552,0.0044522831548798,0.0032211241675356,STC1/SPTBN4/RNF207/GNAI2/RYR2/CACNB3/CAV3/ITPR3/GATA4/CTNNA3/CHRM2/ASPH/CACNB2/SMAD7/KCNH2/KCNQ1/CACNA1H/AKAP9/CAMK2D/GJA5/NMU/NPPC/HDAC4/ATP2B1/PIK3CG/CACNG5/CACNA1F/TPM1/KCNJ14/SCN1B/CELF2/SCN3B/AKAP13/ATP2B2/P2RX4/TNNI3K/SLC8A1/CORIN/KCNJ2/PPP1R13L/GJD3/ANK2/ADORA1/FGF13/SRC/GPD1L/PDE4D/THRB/CAV1/TRPC1/RGS4/TNNI3/ATP2A1/APLN/ACE/FYN/CACNA2D3/MYH6/PRKACA/KCNK3/OXT/DNM1L/FLNA/CACNA1G/TMEM65/GCH1/SLC8A3/ZC3H12A/ATP2B4/FOXN4/PDE4B/ITPR1/BIN1/CACNA1C/AHCYL1/ADM/STIM1/CXCR4/SPX/NOS1/SRI/KCNJ12/CACNA2D4/ATP1A4/GJA1/KCNK1/TNNT2/KCNIP1/APELA/KCNJ5/ATP1A2/TMIGD3/RNLS/EXT2/CALM2/SCN4B/SEMA3A/SOD1/CLIC2/CACNG7/KCNIP3/ASB3/NOX4/DSG2/KCNE4/SLC9A1/KCNJ3/GNAO1/GAA/TH/KCNIP4/ATG5/GRK2/GJC1/MYL3/MIR208A/KCND1/DMD/DSP/CACNG1/FKBP1B/KCND3/RYR3/WWTR1/KCNJ4/CASQ2/GPX1/TAFAZZIN/ATP2A3/TTN/MYL4/RGS2/NPPA/KCNIP2/CASQ1/DSC2/ATP1B2/MYH7/SREBF1/CSRP3/HEY2/EPAS1/SLC4A3/HCN4/ATP2B3/SCN5A/CDC42/NPR2/SGCG/CALM1/SMAD5/CACNA2D1/MIR328/NPR1/POPDC2/AGT/ADRA1A/GSTO1/SCN1A/ACTC1/TAC1/GSK3A/ACE2/MTOR/SGCD/ABCC9/SLC8A2/RAMP3/CACNA2D2/IL2/YAP1/FGF12/TREX1/KCNE1/ITPR2/CHGA/ADRB1/MEF2A/PPCS/HRC/DRD2/BMP10/ATP1A1/KCNN2/NOS1AP/MYLK2/CYP2J2/FXYD1/ATP1B1/CACNG2/DLG1/NEDD4L/MYL1/PIK3CA/TNNI1/KCNA5/CACNA1D/KCND2/GSN/KCNE3/ATP2A2/EXT1/RYR1/EDN2/CALM3/SNTA1/EHD3/BVES/MAP2K6/KCNJ11/TNNI2/CACNB4/TMEM38A/EDN1/CACNG3/PKP2/TGFB2/FXYD7/CACNA1S/EDN3/KCNE5/FXYD3/HBEGF/KCNG2/GLRX3/MC3R/KCNH6/RANGRF/CXADR/ADA/THRA/GSTM2/SGCZ/MYBPC3/FXYD6/UCN/TRPM4/ATP1B3/JUP/ZMPSTE24/MAP2K3/CACNG6/YWHAE/KCNE2/DES/S100A1,246,CpG S4
BP,GO:0009135,purine nucleoside diphosphate metabolic process,0.008297607523164155,135/18862,0.0002286245965279765,0.0044522831548798,0.0032211241675356,NUP107/ZBTB20/CARD11/NUP88/ALDOA/ARNT/P2RX7/SLC2A6/NUP43/CBFA2T3/HDAC4/NUDT16/NUP205/GCKR/NUP133/PFKP/POM121/TJP2/IFNG/PFKFB4/PFKFB1/DLG2/HTR2A/HK2/IGF1/MAGI3/AK2/ZBTB7A/FOXK1/PGM2L1/NUP210/PGK2/PRKAA1/AK9/SEC13/FOXK2/HK1/ADPGK/GPI/MLXIPL/GAPDH/SLC4A4/PFKFB2/PFKL/GCK/SLC4A1/LDHA/LRGUK/NUP98/PKM/PRKAG2/PGM1/ENTPD4/NCOR1/TPR/PFKFB3/NUPR1/ENO2/NUP50/ESRRB/HK3/ENO4/NUP153/PRXL2C/AK5/PSEN1/ENTPD5/NUDT9/HKDC1/PRKAG1/PPARA/PGAM4/BPGM/ALDOC/OGDHL/NUP93/PPARGC1A/AK4/NDC1/NUP62/NUP160/NUP37/INSR/DHTKD1/POM121C/GALK1/RANBP2/NUP58/TPI1/PRKAG3/NUP214/PGAM2/TREX1/GIT1/NUP85/OGT/INS/ACTN3/PGK1/PGAM1/SEH1L/AAAS/DLG1/NUDT18/DDIT4/NUP188/FBP1/PKLR/PFKM/MPP1/MYOG/ENO1/TIGAR/APP/HIF1A/EP300/NUP35/PRKAA2/GAPDHS/EIF6,120,CpG S4
BP,GO:0009179,purine ribonucleoside diphosphate metabolic process,0.008297607523164155,135/18862,0.0002286245965279765,0.0044522831548798,0.0032211241675356,NUP107/ZBTB20/CARD11/NUP88/ALDOA/ARNT/P2RX7/SLC2A6/NUP43/CBFA2T3/HDAC4/NUDT16/NUP205/GCKR/NUP133/PFKP/POM121/TJP2/IFNG/PFKFB4/PFKFB1/DLG2/HTR2A/HK2/IGF1/MAGI3/AK2/ZBTB7A/FOXK1/PGM2L1/NUP210/PGK2/PRKAA1/AK9/SEC13/FOXK2/HK1/ADPGK/GPI/MLXIPL/GAPDH/SLC4A4/PFKFB2/PFKL/GCK/SLC4A1/LDHA/LRGUK/NUP98/PKM/PRKAG2/PGM1/ENTPD4/NCOR1/TPR/PFKFB3/NUPR1/ENO2/NUP50/ESRRB/HK3/ENO4/NUP153/PRXL2C/AK5/PSEN1/ENTPD5/NUDT9/HKDC1/PRKAG1/PPARA/PGAM4/BPGM/ALDOC/OGDHL/NUP93/PPARGC1A/AK4/NDC1/NUP62/NUP160/NUP37/INSR/DHTKD1/POM121C/GALK1/RANBP2/NUP58/TPI1/PRKAG3/NUP214/PGAM2/TREX1/GIT1/NUP85/OGT/INS/ACTN3/PGK1/PGAM1/SEH1L/AAAS/DLG1/NUDT18/DDIT4/NUP188/FBP1/PKLR/PFKM/MPP1/MYOG/ENO1/TIGAR/APP/HIF1A/EP300/NUP35/PRKAA2/GAPDHS/EIF6,120,CpG S4
BP,GO:0051783,regulation of nuclear division,0.008297607523164155,135/18862,0.0002286245965279765,0.0044522831548798,0.0032211241675356,PDE3A/MAD1L1/BUB3/PSMA8/MSX1/IGF2/RB1/CCNB1/NSMCE2/OBSL1/MAD2L1BP/TGFA/MOS/FBXW5/KLHL22/IL1A/PCID2/HORMAD1/PRDM7/L3MBTL1/SMPD3/CDC25C/IL1B/IGF1/STRA8/ZW10/BORA/LCMT1/APC/FBXO43/WNT5A/SPHK1/LRP5/CDC16/PDGFB/CD28/ATM/AURKAIP1/PRDM9/RAD21/ANAPC5/WNT4/BTC/KNTC1/DAPK3/RAD51AP1/TOM1L2/ANAPC4/ZNF207/ESPL1/PLK1/TPR/CALR/CENPF/NME6/PKMYT1/CAV2/DLGAP5/TOM1L1/CDC20/AURKB/RCC1/MAD2L2/KIF20B/MKI67/CDC42/SH2B1/CUL9/TEX14/ANAPC15/NUP62/EPGN/INSR/DRD3/EREG/CDK13/BMP4/CHEK1/IK/XRCC3/GPR3/BUB1/PDGFRB/FGF8/INS/FBXO5/CDC27/UBE2B/CDK5RAP2/EGF/CDC23/TRIP13/PIWIL2/WEE2/NUSAP1/DMRT1/NANOS2/CUL3/NEK2/SPDL1/USP44/EDN1/PIN1/EDN3/GEN1/ZWINT/TTK/PRMT5/SIRT2/RGCC/PDXP/ANAPC11/DYNC1LI1/BUB1B/LIF/PRKAR1A/NDC80/HOXA13/PLCB1/OOEP,120,CpG S4
BP,GO:0030516,regulation of axon extension,0.005808325266214908,92/18862,0.0002293472891691404,0.0044522831548798,0.0032211241675356,NRCAM/PLXNA4/SEMA4C/SEMA3F/SEMA3D/SEMA6B/SEMA6A/LIMK1/DPYSL2/VEGFA/NDEL1/TNR/TTL/DSCAM/SHTN1/CDKL3/OLFM1/CTTN/SEMA3G/MAP2/SEMA4F/RNF6/MAPT/MAP3K13/DRAXIN/CYFIP1/WNT5A/WNT3/SEMA5B/MAP1B/ZFYVE27/SEMA4G/GSK3B/ARHGAP4/SEMA3A/LRP1/GOLGA4/RUFY3/L1CAM/RAB11A/SEMA4D/PLXNA3/NRP1/MEGF8/TRPC5/DBN1/DISC1/SEMA3E/RYK/SEMA4B/BMPR2/MACF1/MAG/SEMA6D/RTN4/DBNL/CXCL12/SEMA3C/DIP2B/FN1/SEMA3B/CDKL5/SEMA4A/PTPRS/TRPV2/NTN1/PAK1/SEMA5A/CDH4/ABL1/EIF4G2/KIAA0319/POU4F2/SEMA7A/ANAPC2/APOE/SIN3A/RTN4R/DNM2/NKX6-1/CDK5R1/ISLR2/RAB21/SEMA6C,84,CpG S4
