"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045124","BP","GO:0045124","regulation of bone resorption","5/412","29/10313",0.00533548482780758,0.0352637895676095,0.0274918359458008,"P2RX7/INPP5D/EGFR/CSF1R/UBASH3B",5
"GO:0048247","BP","GO:0048247","lymphocyte chemotaxis","5/412","29/10313",0.00533548482780758,0.0352637895676095,0.0274918359458008,"PIK3CG/CCL5/HSD3B7/CXCL16/STK39",5
"GO:0097242","BP","GO:0097242","amyloid-beta clearance","5/412","29/10313",0.00533548482780758,0.0352637895676095,0.0274918359458008,"TREM2/MSR1/ITGB2/CD36/C5AR1",5
"GO:0008154","BP","GO:0008154","actin polymerization or depolymerization","15/412","179/10313",0.00536085980310568,0.0353706213813158,0.027575122590039,"GMFG/NCKAP1L/HCLS1/PLEK/CORO1A/PYCARD/EVL/SPIRE1/WAS/AIF1/SH3BP1/ADD2/ICAM1/SPTA1/FCHSD1",15
"GO:0010594","BP","GO:0010594","regulation of endothelial cell migration","12/412","129/10313",0.00541366972988297,0.0355668295448024,0.0277280875069676,"VEGFA/VASH1/SCARB1/CD40/SPARC/PIK3CG/NRP2/HMOX1/ANXA1/SH3BP1/MET/MMRN2",12
"GO:0046939","BP","GO:0046939","nucleotide phosphorylation","11/412","113/10313",0.00541838418846598,0.0355668295448024,0.0277280875069676,"P2RX7/ENO2/HK2/PFKP/LDHA/ALDOC/ALDOA/PKM/HK3/GAPDH/NUPR1",11
"GO:0050731","BP","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","11/412","113/10313",0.00541838418846598,0.0355668295448024,0.0277280875069676,"VEGFA/TREM2/CD40/HCLS1/CD36/PTPRC/CCL5/CSF1R/ICAM1/CD3E/CD44",11
"GO:0060401","BP","GO:0060401","cytosolic calcium ion transport","10/412","98/10313",0.00564938948915156,0.0370198901678191,0.028860901216359,"P2RX7/NOL3/TRPV2/CAV1/ERO1A/PTPRC/CORO1A/PTPN6/MCUB/UBASH3B",10
"GO:0008361","BP","GO:0008361","regulation of cell size","12/412","130/10313",0.00575575862947094,0.0376526629253295,0.029354214188497,"VEGFA/SEMA5B/P2RX7/TRPV2/KCNMA1/VAV1/PLEK/FN1/CDH4/ARHGAP4/SEMA6A/MAP2",12
"GO:0032271","BP","GO:0032271","regulation of protein polymerization","15/412","181/10313",0.0059333837269491,0.0387486284208921,0.030208634657077,"GMFG/NCKAP1L/HCLS1/CORO1A/PYCARD/EVL/SPIRE1/WAS/CDH5/ADD2/ICAM1/MET/SPTA1/FCHSD1/MAP2",15
"GO:1902106","BP","GO:1902106","negative regulation of leukocyte differentiation","7/412","55/10313",0.00597813316785262,0.0388224678654674,0.0302662002766966,"C1QC/LILRB4/INPP5D/JAK3/ANXA1/RUNX1/UBASH3B",7
"GO:0030516","BP","GO:0030516","regulation of axon extension","8/412","69/10313",0.0060031615831936,0.0388224678654674,0.0302662002766966,"VEGFA/SEMA5B/TRPV2/FN1/CDH4/ARHGAP4/SEMA6A/MAP2",8
"GO:0002230","BP","GO:0002230","positive regulation of defense response to virus by host","4/412","19/10313",0.00603568055095938,0.0388224678654674,0.0302662002766966,"CGAS/TRAF3IP2/PYCARD/STAT1",4
"GO:0002347","BP","GO:0002347","response to tumor cell","4/412","19/10313",0.00603568055095938,0.0388224678654674,0.0302662002766966,"LAPTM5/PRF1/HLA-A/HAVCR2",4
"GO:0031664","BP","GO:0031664","regulation of lipopolysaccharide-mediated signaling pathway","4/412","19/10313",0.00603568055095938,0.0388224678654674,0.0302662002766966,"LY86/CARD16/CD36/CD180",4
"GO:0034123","BP","GO:0034123","positive regulation of toll-like receptor signaling pathway","4/412","19/10313",0.00603568055095938,0.0388224678654674,0.0302662002766966,"SLC15A4/CAV1/TLR1/IFI35",4
"GO:0034162","BP","GO:0034162","toll-like receptor 9 signaling pathway","4/412","19/10313",0.00603568055095938,0.0388224678654674,0.0302662002766966,"SLC15A4/TLR7/GRAMD4/HAVCR2",4
"GO:0090023","BP","GO:0090023","positive regulation of neutrophil chemotaxis","4/412","19/10313",0.00603568055095938,0.0388224678654674,0.0302662002766966,"NCKAP1L/CAMK1D/RAC2/C5AR1",4
"GO:0097320","BP","GO:0097320","plasma membrane tubulation","4/412","19/10313",0.00603568055095938,0.0388224678654674,0.0302662002766966,"EHD2/BIN2/SNX33/ASAP1",4
"GO:0080164","BP","GO:0080164","regulation of nitric oxide metabolic process","6/412","42/10313",0.0060723866235028,0.0388899346276122,0.030318797719553,"CAV1/ITGB2/CD36/SIRPA/ICAM1/HBB",6
"GO:0002710","BP","GO:0002710","negative regulation of T cell mediated immunity","3/412","10/10313",0.00615757298270527,0.0388899346276122,0.030318797719553,"LILRB4/HLA-F/PTPRC",3
"GO:0010759","BP","GO:0010759","positive regulation of macrophage chemotaxis","3/412","10/10313",0.00615757298270527,0.0388899346276122,0.030318797719553,"CCL5/CSF1R/C5AR1",3
"GO:0032693","BP","GO:0032693","negative regulation of interleukin-10 production","3/412","10/10313",0.00615757298270527,0.0388899346276122,0.030318797719553,"TYROBP/LILRB4/JAK3",3
"GO:0033197","BP","GO:0033197","response to vitamin E","3/412","10/10313",0.00615757298270527,0.0388899346276122,0.030318797719553,"CCND1/ADA/COL1A1",3
"GO:0036005","BP","GO:0036005","response to macrophage colony-stimulating factor","3/412","10/10313",0.00615757298270527,0.0388899346276122,0.030318797719553,"DOK1/CSF1R/PDE1B",3
"GO:0036006","BP","GO:0036006","cellular response to macrophage colony-stimulating factor stimulus","3/412","10/10313",0.00615757298270527,0.0388899346276122,0.030318797719553,"DOK1/CSF1R/PDE1B",3
"GO:0045779","BP","GO:0045779","negative regulation of bone resorption","3/412","10/10313",0.00615757298270527,0.0388899346276122,0.030318797719553,"P2RX7/INPP5D/UBASH3B",3
"GO:1901741","BP","GO:1901741","positive regulation of myoblast fusion","3/412","10/10313",0.00615757298270527,0.0388899346276122,0.030318797719553,"EHD2/CD53/NFATC2",3
"GO:1902563","BP","GO:1902563","regulation of neutrophil activation","3/412","10/10313",0.00615757298270527,0.0388899346276122,0.030318797719553,"CD300A/ITGB2/PRAM1",3
"GO:1903265","BP","GO:1903265","positive regulation of tumor necrosis factor-mediated signaling pathway","3/412","10/10313",0.00615757298270527,0.0388899346276122,0.030318797719553,"CASP1/LAPTM5/CASP4",3
"GO:0050770","BP","GO:0050770","regulation of axonogenesis","10/412","100/10313",0.00650884562216036,0.0410409970264299,0.0319957772870522,"VEGFA/SEMA5B/TRPV2/FN1/PLXND1/CDH4/ARHGAP4/SEMA6A/MAP2/NEFL",10
"GO:0035296","BP","GO:0035296","regulation of tube diameter","8/412","70/10313",0.00654819365910048,0.0411539503288803,0.0320838362761337,"CAV1/DOCK4/KCNMA1/EGFR/PLOD3/ICAM1/GUCY1A1/SOD2",8
"GO:0097746","BP","GO:0097746","blood vessel diameter maintenance","8/412","70/10313",0.00654819365910048,0.0411539503288803,0.0320838362761337,"CAV1/DOCK4/KCNMA1/EGFR/PLOD3/ICAM1/GUCY1A1/SOD2",8
"GO:0002218","BP","GO:0002218","activation of innate immune response","11/412","116/10313",0.00658872738744516,0.0413410345878912,0.0322296881491125,"TYROBP/CGAS/PSMB8/PSMB9/FCER1G/IFI16/MNDA/PYCARD/ICAM3/CARD9/FCN1",11
"GO:1903707","BP","GO:1903707","negative regulation of hemopoiesis","7/412","56/10313",0.00660371356050701,0.0413674715698971,0.0322502985594264,"C1QC/LILRB4/INPP5D/JAK3/ANXA1/RUNX1/UBASH3B",7
"GO:0001960","BP","GO:0001960","negative regulation of cytokine-mediated signaling pathway","6/412","43/10313",0.00682515274115331,0.0426155878472012,0.0332233365782456,"NOL3/CAV1/CARD16/PTPRC/CCL5/PXDN",6
"GO:0030199","BP","GO:0030199","collagen fibril organization","6/412","43/10313",0.00682515274115331,0.0426155878472012,0.0332233365782456,"LOX/FKBP10/LOXL2/PLOD3/PXDN/COL1A1",6
"GO:0043393","BP","GO:0043393","regulation of protein binding","13/412","150/10313",0.0070077150074451,0.0436844571892682,0.0340566327429492,"CAV1/CARD16/LOX/B2M/PLXND1/STK4/CTHRC1/ADD2/ANXA2/SPTA1/EPB41/UBASH3B/MAP2",13
"GO:0002576","BP","GO:0002576","platelet degranulation","11/412","117/10313",0.007019996325554,0.0436900905836748,0.0340610245668781,"VEGFA/VWF/SPARC/ALDOA/FERMT3/CD36/PLEK/FN1/TOR4A/MMRN1/ITIH3",11
"GO:0035150","BP","GO:0035150","regulation of tube size","8/412","71/10313",0.00712989938711505,0.0442210034888104,0.0344749270620002,"CAV1/DOCK4/KCNMA1/EGFR/PLOD3/ICAM1/GUCY1A1/SOD2",8
"GO:0000768","BP","GO:0000768","syncytium formation by plasma membrane fusion","5/412","31/10313",0.00715136540795606,0.0442210034888104,0.0344749270620002,"TREM2/TYROBP/EHD2/CD53/NFATC2",5
"GO:0002548","BP","GO:0002548","monocyte chemotaxis","5/412","31/10313",0.00715136540795606,0.0442210034888104,0.0344749270620002,"CCL5/ANXA1/AIF1/LGALS3/S100A12",5
"GO:0140253","BP","GO:0140253","cell-cell fusion","5/412","31/10313",0.00715136540795606,0.0442210034888104,0.0344749270620002,"TREM2/TYROBP/EHD2/CD53/NFATC2",5
"GO:0010595","BP","GO:0010595","positive regulation of endothelial cell migration","9/412","86/10313",0.00719515817474939,0.0444202691174239,0.0346302755948337,"VEGFA/SCARB1/CD40/SPARC/PIK3CG/NRP2/HMOX1/ANXA1/MET",9
"GO:0006907","BP","GO:0006907","pinocytosis","4/412","20/10313",0.00731057551815257,0.0447016082638628,0.0348496090741299,"CAV1/DOCK2/PYCARD/SNX33",4
"GO:0010884","BP","GO:0010884","positive regulation of lipid storage","4/412","20/10313",0.00731057551815257,0.0447016082638628,0.0348496090741299,"SCARB1/MSR1/CD36/PLIN2",4
"GO:0032689","BP","GO:0032689","negative regulation of interferon-gamma production","4/412","20/10313",0.00731057551815257,0.0447016082638628,0.0348496090741299,"LAPTM5/LILRB4/LGALS9/HAVCR2",4
"GO:0035456","BP","GO:0035456","response to interferon-beta","4/412","20/10313",0.00731057551815257,0.0447016082638628,0.0348496090741299,"IFI16/MNDA/XAF1/STAT1",4
"GO:0050832","BP","GO:0050832","defense response to fungus","4/412","20/10313",0.00731057551815257,0.0447016082638628,0.0348496090741299,"GAPDH/S100A9/S100A8/S100A12",4
"GO:0071624","BP","GO:0071624","positive regulation of granulocyte chemotaxis","4/412","20/10313",0.00731057551815257,0.0447016082638628,0.0348496090741299,"NCKAP1L/CAMK1D/RAC2/C5AR1",4
"GO:0009135","BP","GO:0009135","purine nucleoside diphosphate metabolic process","11/412","118/10313",0.0074730241503807,0.0455498614880347,0.035510911752185,"P2RX7/ENO2/HK2/PFKP/LDHA/ALDOC/ALDOA/PKM/HK3/GAPDH/NUPR1",11
"GO:0009179","BP","GO:0009179","purine ribonucleoside diphosphate metabolic process","11/412","118/10313",0.0074730241503807,0.0455498614880347,0.035510911752185,"P2RX7/ENO2/HK2/PFKP/LDHA/ALDOC/ALDOA/PKM/HK3/GAPDH/NUPR1",11
"GO:0046425","BP","GO:0046425","regulation of receptor signaling pathway via JAK-STAT","6/412","44/10313",0.00764329258211497,0.0463668933891335,0.0361478741224494,"CAV1/CD300A/PTPRC/CCL5/JAK3/AKR1B1",6
"GO:0048708","BP","GO:0048708","astrocyte differentiation","6/412","44/10313",0.00764329258211497,0.0463668933891335,0.0361478741224494,"TREM2/VIM/EGFR/C5AR1/S100A9/S100A8",6
"GO:0050732","BP","GO:0050732","negative regulation of peptidyl-tyrosine phosphorylation","6/412","44/10313",0.00764329258211497,0.0463668933891335,0.0361478741224494,"CAV1/CD300A/LILRB4/PTPRC/PTPN6/SAMSN1",6
"GO:0000302","BP","GO:0000302","response to reactive oxygen species","14/412","169/10313",0.00774521902079043,0.0467989969127632,0.0364847443037003,"LDHA/BTK/CD36/EGFR/PDGFD/SIRPA/HMOX1/ADA/ANXA1/MET/SOD2/HP/COL1A1/HBB",14
"GO:0031623","BP","GO:0031623","receptor internalization","8/412","72/10313",0.00774977387391984,0.0467989969127632,0.0364847443037003,"VEGFA/CAV1/LILRB4/FCER1G/ITGB2/CD36/SNAP25/MX2",8
"GO:0043534","BP","GO:0043534","blood vessel endothelial cell migration","9/412","87/10313",0.00775108386367641,0.0467989969127632,0.0364847443037003,"VEGFA/VASH1/SCARB1/CD40/HMOX1/CDH5/ANXA1/SH3BP1/MMRN2",9
"GO:0022604","BP","GO:0022604","regulation of cell morphogenesis","18/412","241/10313",0.00797454583210072,0.0480700428915478,0.0374756584384764,"VEGFA/CXCR4/SPARC/ALDOA/ITGB2/CORO1A/FN1/PLXND1/RAC2/ARHGAP15/CSF1R/ANXA1/ICAM1/UNC13D/SPTA1/EPB41/POSTN/CD44",18
"GO:0014812","BP","GO:0014812","muscle cell migration","7/412","58/10313",0.00799915557492163,0.0480700428915478,0.0374756584384764,"IGFBP3/DOCK4/CCL5/PDGFD/ANXA1/AIF1/POSTN",7
"GO:0031100","BP","GO:0031100","animal organ regeneration","7/412","58/10313",0.00799915557492163,0.0480700428915478,0.0374756584384764,"NNMT/CCND1/LCP1/EGFR/PKM/HMOX1/C5AR1",7
"GO:0002381","BP","GO:0002381","immunoglobulin production involved in immunoglobulin-mediated immune response","5/412","32/10313",0.00820392523263603,0.0487010553099166,0.0379675990409547,"SLC15A4/CD40/BTK/PTPRC/HLA-DQB1",5
"GO:0006949","BP","GO:0006949","syncytium formation","5/412","32/10313",0.00820392523263603,0.0487010553099166,0.0379675990409547,"TREM2/TYROBP/EHD2/CD53/NFATC2",5
"GO:0002726","BP","GO:0002726","positive regulation of T cell cytokine production","3/412","11/10313",0.00821830308354842,0.0487010553099166,0.0379675990409547,"SASH3/B2M/HLA-A",3
"GO:0006002","BP","GO:0006002","fructose 6-phosphate metabolic process","3/412","11/10313",0.00821830308354842,0.0487010553099166,0.0379675990409547,"HK2/PFKP/HK3",3
"GO:0043371","BP","GO:0043371","negative regulation of CD4-positive, alpha-beta T cell differentiation","3/412","11/10313",0.00821830308354842,0.0487010553099166,0.0379675990409547,"JAK3/ANXA1/RUNX1",3
"GO:0046639","BP","GO:0046639","negative regulation of alpha-beta T cell differentiation","3/412","11/10313",0.00821830308354842,0.0487010553099166,0.0379675990409547,"JAK3/ANXA1/RUNX1",3
"GO:0060100","BP","GO:0060100","positive regulation of phagocytosis, engulfment","3/412","11/10313",0.00821830308354842,0.0487010553099166,0.0379675990409547,"TREM2/NCKAP1L/CD36",3
"GO:1905155","BP","GO:1905155","positive regulation of membrane invagination","3/412","11/10313",0.00821830308354842,0.0487010553099166,0.0379675990409547,"TREM2/NCKAP1L/CD36",3
"GO:2001198","BP","GO:2001198","regulation of dendritic cell differentiation","3/412","11/10313",0.00821830308354842,0.0487010553099166,0.0379675990409547,"HLA-B/LGALS9/LILRB2",3
"GO:0070588","BP","GO:0070588","calcium ion transmembrane transport","13/412","153/10313",0.00823317190573453,0.0487139909368576,0.0379776837238002,"P2RX7/NOL3/TRPV2/ERO1A/PIK3CG/PTPRC/CORO1A/CRACR2A/PTPN6/MCUB/ANXA2/RRAD/UBASH3B",13
"GO:0009185","BP","GO:0009185","ribonucleoside diphosphate metabolic process","11/412","120/10313",0.00844723958515297,0.0499036923184422,0.0389051811824697,"P2RX7/ENO2/HK2/PFKP/LDHA/ALDOC/ALDOA/PKM/HK3/GAPDH/NUPR1",11
"GO:0014910","BP","GO:0014910","regulation of smooth muscle cell migration","6/412","45/10313",0.00852982881654174,0.0500833985558414,0.0390452811109685,"IGFBP3/DOCK4/CCL5/PDGFD/AIF1/POSTN",6
"GO:0031663","BP","GO:0031663","lipopolysaccharide-mediated signaling pathway","6/412","45/10313",0.00852982881654174,0.0500833985558414,0.0390452811109685,"SCARB1/LY86/CARD16/CD36/CCL5/CD180",6
"GO:0060761","BP","GO:0060761","negative regulation of response to cytokine stimulus","6/412","45/10313",0.00852982881654174,0.0500833985558414,0.0390452811109685,"NOL3/CAV1/CARD16/PTPRC/CCL5/PXDN",6
"GO:1904892","BP","GO:1904892","regulation of receptor signaling pathway via STAT","6/412","45/10313",0.00852982881654174,0.0500833985558414,0.0390452811109685,"CAV1/CD300A/PTPRC/CCL5/JAK3/AKR1B1",6
"GO:0051258","BP","GO:0051258","protein polymerization","18/412","243/10313",0.00865358195295161,0.0506764855524802,0.0395076548550586,"GMFG/NCKAP1L/HCLS1/CORO1A/PYCARD/EVL/SPIRE1/WAS/CDH5/AIF1/ADD2/ICAM1/MET/SPTA1/FCHSD1/MAP2/MX2/NEFL",18
"GO:0030833","BP","GO:0030833","regulation of actin filament polymerization","12/412","137/10313",0.0086572329485487,0.0506764855524802,0.0395076548550586,"GMFG/NCKAP1L/HCLS1/CORO1A/PYCARD/EVL/SPIRE1/WAS/ADD2/ICAM1/SPTA1/FCHSD1",12
"GO:0009593","BP","GO:0009593","detection of chemical stimulus","4/412","21/10313",0.00875099896420724,0.0506845188877162,0.0395139176854893,"TREM2/SCARB1/RTP4/TLR1",4
"GO:0018149","BP","GO:0018149","peptide cross-linking","4/412","21/10313",0.00875099896420724,0.0506845188877162,0.0395139176854893,"FN1/CSTA/ANXA1/TGM2",4
"GO:0031954","BP","GO:0031954","positive regulation of protein autophosphorylation","4/412","21/10313",0.00875099896420724,0.0506845188877162,0.0395139176854893,"VEGFA/RASSF2/RAP2B/PDGFD",4
"GO:0032069","BP","GO:0032069","regulation of nuclease activity","4/412","21/10313",0.00875099896420724,0.0506845188877162,0.0395139176854893,"OAS2/OAS3/GZMA/OAS1",4
"GO:0032733","BP","GO:0032733","positive regulation of interleukin-10 production","4/412","21/10313",0.00875099896420724,0.0506845188877162,0.0395139176854893,"TREM2/LGALS9/SASH3/PYCARD",4
"GO:0042744","BP","GO:0042744","hydrogen peroxide catabolic process","4/412","21/10313",0.00875099896420724,0.0506845188877162,0.0395139176854893,"PRDX4/PXDN/HP/HBB",4
"GO:0045581","BP","GO:0045581","negative regulation of T cell differentiation","4/412","21/10313",0.00875099896420724,0.0506845188877162,0.0395139176854893,"LILRB4/JAK3/ANXA1/RUNX1",4
"GO:0043112","BP","GO:0043112","receptor metabolic process","11/412","121/10313",0.00896988305517754,0.0518740224877737,0.0404412609526394,"VEGFA/CAV1/LAPTM5/LILRB4/FCER1G/ITGB2/CD36/ANXA2/TRAT1/SNAP25/MX2",11
"GO:0019079","BP","GO:0019079","viral genome replication","10/412","105/10313",0.00910309433595541,0.0525263040097939,0.040949783060267,"APOBEC3C/TOP2A/IFI16/ISG20/OAS2/CCL5/APOBEC3D/OAS3/OAS1/TNIP1",10
"GO:0061387","BP","GO:0061387","regulation of extent of cell growth","8/412","74/10313",0.00911003085169864,0.0525263040097939,0.040949783060267,"VEGFA/SEMA5B/TRPV2/FN1/CDH4/ARHGAP4/SEMA6A/MAP2",8
"GO:0030041","BP","GO:0030041","actin filament polymerization","13/412","155/10313",0.00913979448354671,0.0526189067718431,0.0410219766609435,"GMFG/NCKAP1L/HCLS1/CORO1A/PYCARD/EVL/SPIRE1/WAS/AIF1/ADD2/ICAM1/SPTA1/FCHSD1",13
"GO:0002763","BP","GO:0002763","positive regulation of myeloid leukocyte differentiation","5/412","33/10313",0.00935922982600688,0.0536409590027857,0.0418187739594086,"TREM2/TYROBP/HCLS1/EVI2B/RUNX1",5
"GO:0030225","BP","GO:0030225","macrophage differentiation","5/412","33/10313",0.00935922982600688,0.0536409590027857,0.0418187739594086,"VEGFA/C1QC/HCLS1/SPI1/CSF1R",5
"GO:0032720","BP","GO:0032720","negative regulation of tumor necrosis factor production","5/412","33/10313",0.00935922982600688,0.0536409590027857,0.0418187739594086,"TREM2/LGALS9/SIRPA/PTPN6/HAVCR2",5
"GO:0070265","BP","GO:0070265","necrotic cell death","6/412","46/10313",0.00948774641363039,0.0542964921435778,0.0423298310461445,"NOL3/MLKL/CAV1/CASP1/FAS/NUPR1",6
"GO:1903426","BP","GO:1903426","regulation of reactive oxygen species biosynthetic process","7/412","60/10313",0.00960073376707247,0.0548613358118427,0.0427701861427852,"CAV1/ITGB2/CD36/SIRPA/ICAM1/SOD2/HBB",7
"GO:0002433","BP","GO:0002433","immune response-regulating cell surface receptor signaling pathway involved in phagocytosis","8/412","75/10313",0.00985341694618122,0.0560549941827198,0.0437007684911335,"FCGR3A/ELMO1/NCKAP1L/VAV1/PTPRC/MYO1G/WAS/CD3G",8
"GO:0038096","BP","GO:0038096","Fc-gamma receptor signaling pathway involved in phagocytosis","8/412","75/10313",0.00985341694618122,0.0560549941827198,0.0437007684911335,"FCGR3A/ELMO1/NCKAP1L/VAV1/PTPRC/MYO1G/WAS/CD3G",8
"GO:2000379","BP","GO:2000379","positive regulation of reactive oxygen species metabolic process","8/412","75/10313",0.00985341694618122,0.0560549941827198,0.0437007684911335,"TYROBP/ITGB2/HVCN1/CD36/EGFR/ICAM1/SOD2/HBB",8
"GO:0032273","BP","GO:0032273","positive regulation of protein polymerization","10/412","107/10313",0.010337862912114,0.0586172555876432,0.0456983209679981,"GMFG/NCKAP1L/CORO1A/PYCARD/EVL/SPIRE1/WAS/ICAM1/MET/FCHSD1",10
"GO:0042311","BP","GO:0042311","vasodilation","4/412","22/10313",0.0103648741000025,0.0586172555876432,0.0456983209679981,"KCNMA1/PLOD3/GUCY1A1/SOD2",4
"GO:0048246","BP","GO:0048246","macrophage chemotaxis","4/412","22/10313",0.0103648741000025,0.0586172555876432,0.0456983209679981,"CCL5/CSF1R/LGALS3/C5AR1",4
"GO:1902624","BP","GO:1902624","positive regulation of neutrophil migration","4/412","22/10313",0.0103648741000025,0.0586172555876432,0.0456983209679981,"NCKAP1L/CAMK1D/RAC2/C5AR1",4
"GO:0006979","BP","GO:0006979","response to oxidative stress","23/412","343/10313",0.0104840072331569,0.0586245897043232,0.0457040386839625,"NOL3/LDHA/PRDX4/BTK/PDLIM1/MMP14/ERO1A/CD36/EGFR/PDGFD/SIRPA/NCF2/NCF4/HMOX1/ADA/ANXA1/AIF1/MET/PXDN/SOD2/HP/COL1A1/HBB",23
"GO:0010803","BP","GO:0010803","regulation of tumor necrosis factor-mediated signaling pathway","6/412","47/10313",0.0105199836538174,0.0586245897043232,0.0457040386839625,"NOL3/CASP1/LAPTM5/CARD16/PYCARD/CASP4",6
"GO:0007595","BP","GO:0007595","lactation","5/412","34/10313",0.0106218376156941,0.0586245897043232,0.0457040386839625,"VEGFA/HK2/CAV1/CCND1/OAS2",5
"GO:0061035","BP","GO:0061035","regulation of cartilage development","5/412","34/10313",0.0106218376156941,0.0586245897043232,0.0457040386839625,"LOXL2/LNPK/ADAMTS7/RFLNB/BMP1",5
"GO:0071470","BP","GO:0071470","cellular response to osmotic stress","5/412","34/10313",0.0106218376156941,0.0586245897043232,0.0457040386839625,"SLC2A1/LRRC8C/RCSD1/STK39/AKR1B1",5
"GO:0097028","BP","GO:0097028","dendritic cell differentiation","5/412","34/10313",0.0106218376156941,0.0586245897043232,0.0457040386839625,"TREM2/HLA-B/LGALS9/SPI1/LILRB2",5
"GO:1903428","BP","GO:1903428","positive regulation of reactive oxygen species biosynthetic process","5/412","34/10313",0.0106218376156941,0.0586245897043232,0.0457040386839625,"ITGB2/CD36/ICAM1/SOD2/HBB",5
"GO:1904036","BP","GO:1904036","negative regulation of epithelial cell apoptotic process","5/412","34/10313",0.0106218376156941,0.0586245897043232,0.0457040386839625,"ANGPTL4/HMOX1/CDH5/ICAM1/NUPR1",5
"GO:0002438","BP","GO:0002438","acute inflammatory response to antigenic stimulus","3/412","12/10313",0.0106369794113818,0.0586245897043232,0.0457040386839625,"BTK/HLA-E/ICAM1",3
"GO:0019511","BP","GO:0019511","peptidyl-proline hydroxylation","3/412","12/10313",0.0106369794113818,0.0586245897043232,0.0457040386839625,"PRDX4/ERO1A/P4HA1",3
"GO:0032688","BP","GO:0032688","negative regulation of interferon-beta production","3/412","12/10313",0.0106369794113818,0.0586245897043232,0.0457040386839625,"NMI/PYCARD/SIRPA",3
"GO:0032816","BP","GO:0032816","positive regulation of natural killer cell activation","3/412","12/10313",0.0106369794113818,0.0586245897043232,0.0457040386839625,"TYROBP/HLA-F/HLA-E",3
"GO:0046851","BP","GO:0046851","negative regulation of bone remodeling","3/412","12/10313",0.0106369794113818,0.0586245897043232,0.0457040386839625,"P2RX7/INPP5D/UBASH3B",3
"GO:0061450","BP","GO:0061450","trophoblast cell migration","3/412","12/10313",0.0106369794113818,0.0586245897043232,0.0457040386839625,"VEGFA/ARHGDIB/ITGB4",3
"GO:0071800","BP","GO:0071800","podosome assembly","3/412","12/10313",0.0106369794113818,0.0586245897043232,0.0457040386839625,"BIN2/LCP1/ASAP1",3
"GO:1901739","BP","GO:1901739","regulation of myoblast fusion","3/412","12/10313",0.0106369794113818,0.0586245897043232,0.0457040386839625,"EHD2/CD53/NFATC2",3
"GO:0050728","BP","GO:0050728","negative regulation of inflammatory response","8/412","76/10313",0.0106409737041441,0.0586245897043232,0.0457040386839625,"TNFAIP6/ENPP3/PTPRC/TNFAIP8L2/AOAH/SIRPA/CDH5/ADA",8
"GO:0098869","BP","GO:0098869","cellular oxidant detoxification","8/412","76/10313",0.0106409737041441,0.0586245897043232,0.0457040386839625,"PRDX4/CD36/PXDN/SOD2/ALOX5AP/HP/S100A9/HBB",8
"GO:0010950","BP","GO:0010950","positive regulation of endopeptidase activity","11/412","124/10313",0.0106887890659566,0.0588036533141454,0.0458436376166199,"CASP1/LAPTM5/LGALS9/IFI16/FAS/PYCARD/CARD9/GRAMD4/TNFRSF10B/S100A9/S100A8",11
"GO:0052126","BP","GO:0052126","movement in host environment","12/412","141/10313",0.0107657625011101,0.0591423862721929,0.0461077156135188,"CAV1/CAV2/CXCR4/SCARB1/LGALS1/LGALS9/EGFR/CDK1/ICAM1/MET/HAVCR1/FCN1",12
"GO:0051093","BP","GO:0051093","negative regulation of developmental process","30/412","483/10313",0.010781846756334,0.0591461307776039,0.0461106348496451,"VEGFA/SEMA5B/BHLHE41/CAV1/VASH1/C1QC/LILRB4/CCND1/SPARC/ABCG1/INPP5D/B2M/LOXL2/EGFR/JAK3/ASAP1/STK4/ADAMTS7/ANXA1/RFLNB/IRX3/ANXA2/ARHGAP4/RUNX1/SEMA6A/STAT1/UBASH3B/MAP2/NFATC2/POSTN",30
"GO:0021782","BP","GO:0021782","glial cell development","8/412","77/10313",0.0114741937310707,0.0627648204092759,0.0489317843322315,"TREM2/VIM/EGFR/NDRG1/C5AR1/S100A9/ITGB4/S100A8",8
"GO:1904019","BP","GO:1904019","epithelial cell apoptotic process","8/412","77/10313",0.0114741937310707,0.0627648204092759,0.0489317843322315,"ANGPTL4/CD40/PIK3CG/STK4/HMOX1/CDH5/ICAM1/NUPR1",8
"GO:0051493","BP","GO:0051493","regulation of cytoskeleton organization","26/412","405/10313",0.0115117440402187,0.0628806502339117,0.0490220858731483,"P2RX7/GMFG/ARHGDIB/NCKAP1L/HCLS1/PLEK/CORO1A/PYCARD/TACC3/RAC2/EVL/SPIRE1/WAS/CDH5/CSF1R/SH3BP1/ADD2/ICAM1/MET/SPTA1/FCHSD1/RCC1/BICD1/MAP2/S100A9/S100A8",26
"GO:0014066","BP","GO:0014066","regulation of phosphatidylinositol 3-kinase signaling","9/412","93/10313",0.0118023142512248,0.0643762595521351,0.0501880707692632,"HCLS1/CEP55/PIK3CG/CCL5/EGFR/PDGFD/FN1/MYDGF/PTPN6",9
"GO:0046850","BP","GO:0046850","regulation of bone remodeling","5/412","35/10313",0.0119961340109107,0.0652480943369649,0.0508677577561207,"P2RX7/INPP5D/EGFR/CSF1R/UBASH3B",5
