"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003407","BP","GO:0003407","neural retina development","2/308","32/10313",0.24762315815673,0.694699749671079,0.635187745530691,"TFAP2A/CRB2",2
"GO:0009112","BP","GO:0009112","nucleobase metabolic process","2/308","32/10313",0.24762315815673,0.694699749671079,0.635187745530691,"GMPR/TTR",2
"GO:0032731","BP","GO:0032731","positive regulation of interleukin-1 beta production","2/308","32/10313",0.24762315815673,0.694699749671079,0.635187745530691,"NLRP2/CCL19",2
"GO:0060415","BP","GO:0060415","muscle tissue morphogenesis","2/308","32/10313",0.24762315815673,0.694699749671079,0.635187745530691,"FOXC1/PROX1",2
"GO:0061756","BP","GO:0061756","leukocyte adhesion to vascular endothelial cell","2/308","32/10313",0.24762315815673,0.694699749671079,0.635187745530691,"ST3GAL4/CXCL12",2
"GO:1905953","BP","GO:1905953","negative regulation of lipid localization","2/308","32/10313",0.24762315815673,0.694699749671079,0.635187745530691,"PCSK9/APOC3",2
"GO:2000249","BP","GO:2000249","regulation of actin cytoskeleton reorganization","2/308","32/10313",0.24762315815673,0.694699749671079,0.635187745530691,"STAP1/PDGFRA",2
"GO:0006941","BP","GO:0006941","striated muscle contraction","4/308","85/10313",0.24871179192843,0.694699749671079,0.635187745530691,"KCNQ1/NOS1/ARG2/STAC2",4
"GO:0072593","BP","GO:0072593","reactive oxygen species metabolic process","8/308","200/10313",0.248714063254912,0.694699749671079,0.635187745530691,"NOS1/CAT/FBLN5/TFAP2A/PAX2/MMP3/NOX5/ARG2",8
"GO:0006493","BP","GO:0006493","protein O-linked glycosylation","3/308","58/10313",0.249959569629972,0.694699749671079,0.635187745530691,"POMGNT2/ST3GAL4/GALNT16",3
"GO:0007286","BP","GO:0007286","spermatid development","3/308","58/10313",0.249959569629972,0.694699749671079,0.635187745530691,"DDX25/NEURL1/KIT",3
"GO:0001819","BP","GO:0001819","positive regulation of cytokine production","11/308","290/10313",0.250062506186649,0.694699749671079,0.635187745530691,"PLCG2/CLNK/C5/AFAP1L2/LURAP1/WNT11/NLRP2/LUM/SERPINB7/CCL19/ADIPOQ",11
"GO:0002064","BP","GO:0002064","epithelial cell development","6/308","142/10313",0.250718764386305,0.694699749671079,0.635187745530691,"TFCP2L1/PROC/PROX1/PGR/KLF5/ADIPOQ",6
"GO:0046883","BP","GO:0046883","regulation of hormone secretion","6/308","142/10313",0.250718764386305,0.694699749671079,0.635187745530691,"CACNA2D2/SYT7/IL11/ILDR1/ACVR1C/ADIPOQ",6
"GO:0071241","BP","GO:0071241","cellular response to inorganic substance","6/308","142/10313",0.250718764386305,0.694699749671079,0.635187745530691,"ADGRV1/SYT7/DLG2/TFAP2A/ENDOG/MMP3",6
"GO:0042326","BP","GO:0042326","negative regulation of phosphorylation","11/308","291/10313",0.253527683571841,0.694699749671079,0.635187745530691,"SLC4A1/AHSG/STAP1/ZGPAT/WNK1/EPHA1/CEACAM1/CDKN1C/IGF1R/FBLN1/ADIPOQ",11
"GO:0031344","BP","GO:0031344","regulation of cell projection organization","16/308","444/10313",0.253751871962309,0.694699749671079,0.635187745530691,"STAP1/SEMA6D/ITM2C/ARHGAP24/NEURL1/KIF1A/NCS1/KIT/PLXNA4/TENM2/CXCL12/CAMK2B/KLF5/SEMA3G/CTNNA2/CCL19",16
"GO:0003012","BP","GO:0003012","muscle system process","9/308","231/10313",0.253976944776047,0.694699749671079,0.635187745530691,"KCNQ1/NOS1/MYOM2/TRIM63/KIT/CAMK2B/PI16/ARG2/STAC2",9
"GO:0071375","BP","GO:0071375","cellular response to peptide hormone stimulus","9/308","231/10313",0.253976944776047,0.694699749671079,0.635187745530691,"AHSG/RAB15/CEACAM1/GOT1/CA2/IGF1R/PCSK9/IGF2/ADIPOQ",9
"GO:0050679","BP","GO:0050679","positive regulation of epithelial cell proliferation","5/308","114/10313",0.254315337456579,0.694699749671079,0.635187745530691,"CDH3/PROX1/CXCL12/PAX2/IGF2",5
"GO:0017015","BP","GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","4/308","86/10313",0.255270518243413,0.694699749671079,0.635187745530691,"PRDM16/GOT1/CDKN1C/IL17RD",4
"GO:0001666","BP","GO:0001666","response to hypoxia","10/308","262/10313",0.257777545317874,0.694699749671079,0.635187745530691,"CYTB/SCAP/ALAS1/NOS1/CAT/ARNT2/ENDOG/CXCL12/AQP3/ADIPOQ",10
"GO:0060070","BP","GO:0060070","canonical Wnt signaling pathway","9/308","232/10313",0.257897902143764,0.694699749671079,0.635187745530691,"WNK1/WLS/CDH3/WNT9B/TLE2/SHISA3/WNT11/SNAI2/WNK2",9
"GO:0006695","BP","GO:0006695","cholesterol biosynthetic process","3/308","59/10313",0.258038275960996,0.694699749671079,0.635187745530691,"SCAP/TM7SF2/ACACB",3
"GO:0032637","BP","GO:0032637","interleukin-8 production","3/308","59/10313",0.258038275960996,0.694699749671079,0.635187745530691,"BPI/AFAP1L2/ADIPOQ",3
"GO:0055002","BP","GO:0055002","striated muscle cell development","3/308","59/10313",0.258038275960996,0.694699749671079,0.635187745530691,"MYLK3/PROX1/PDGFRA",3
"GO:1902653","BP","GO:1902653","secondary alcohol biosynthetic process","3/308","59/10313",0.258038275960996,0.694699749671079,0.635187745530691,"SCAP/TM7SF2/ACACB",3
"GO:0002090","BP","GO:0002090","regulation of receptor internalization","2/308","33/10313",0.258789641345905,0.694699749671079,0.635187745530691,"PLCG2/PCSK9",2
"GO:0006342","BP","GO:0006342","chromatin silencing","2/308","33/10313",0.258789641345905,0.694699749671079,0.635187745530691,"PCGF2/DOT1L",2
"GO:0009311","BP","GO:0009311","oligosaccharide metabolic process","2/308","33/10313",0.258789641345905,0.694699749671079,0.635187745530691,"ST3GAL4/FUT3",2
"GO:0018198","BP","GO:0018198","peptidyl-cysteine modification","2/308","33/10313",0.258789641345905,0.694699749671079,0.635187745530691,"NOS1/ZDHHC2",2
"GO:0019748","BP","GO:0019748","secondary metabolic process","2/308","33/10313",0.258789641345905,0.694699749671079,0.635187745530691,"CDH3/UGT1A7",2
"GO:0032881","BP","GO:0032881","regulation of polysaccharide metabolic process","2/308","33/10313",0.258789641345905,0.694699749671079,0.635187745530691,"ESRRB/IGF2",2
"GO:0042490","BP","GO:0042490","mechanoreceptor differentiation","2/308","33/10313",0.258789641345905,0.694699749671079,0.635187745530691,"ADGRV1/CECR2",2
"GO:0048644","BP","GO:0048644","muscle organ morphogenesis","2/308","33/10313",0.258789641345905,0.694699749671079,0.635187745530691,"FOXC1/PROX1",2
"GO:0060294","BP","GO:0060294","cilium movement involved in cell motility","2/308","33/10313",0.258789641345905,0.694699749671079,0.635187745530691,"CFAP46/NEURL1",2
"GO:0071622","BP","GO:0071622","regulation of granulocyte chemotaxis","2/308","33/10313",0.258789641345905,0.694699749671079,0.635187745530691,"S100A14/CCL19",2
"GO:1905517","BP","GO:1905517","macrophage migration","2/308","33/10313",0.258789641345905,0.694699749671079,0.635187745530691,"STAP1/C5",2
"GO:1903037","BP","GO:1903037","regulation of leukocyte cell-cell adhesion","8/308","203/10313",0.26132395033954,0.694699749671079,0.635187745530691,"WNK1/VTCN1/ST3GAL4/CEACAM1/CXCL12/IGF2/ARG2/CCL19",8
"GO:0001767","BP","GO:0001767","establishment of lymphocyte polarity","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"CCL19",1
"GO:0002551","BP","GO:0002551","mast cell chemotaxis","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"KIT",1
"GO:0002710","BP","GO:0002710","negative regulation of T cell mediated immunity","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"CEACAM1",1
"GO:0003156","BP","GO:0003156","regulation of animal organ formation","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"WNT11",1
"GO:0006534","BP","GO:0006534","cysteine metabolic process","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"CBS",1
"GO:0006563","BP","GO:0006563","L-serine metabolic process","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"CBS",1
"GO:0006582","BP","GO:0006582","melanin metabolic process","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"CDH3",1
"GO:0006853","BP","GO:0006853","carnitine shuttle","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"ACACB",1
"GO:0009650","BP","GO:0009650","UV protection","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"CAT",1
"GO:0009713","BP","GO:0009713","catechol-containing compound biosynthetic process","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"DBH",1
"GO:0010460","BP","GO:0010460","positive regulation of heart rate","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"KCNQ1",1
"GO:0010470","BP","GO:0010470","regulation of gastrulation","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"CRB2",1
"GO:0010745","BP","GO:0010745","negative regulation of macrophage derived foam cell differentiation","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"ADIPOQ",1
"GO:0010819","BP","GO:0010819","regulation of T cell chemotaxis","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"WNK1",1
"GO:0010867","BP","GO:0010867","positive regulation of triglyceride biosynthetic process","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"LDLR",1
"GO:0010896","BP","GO:0010896","regulation of triglyceride catabolic process","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"APOC3",1
"GO:0019852","BP","GO:0019852","L-ascorbic acid metabolic process","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"GSTO2",1
"GO:0021535","BP","GO:0021535","cell migration in hindbrain","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"CTNNA2",1
"GO:0031281","BP","GO:0031281","positive regulation of cyclase activity","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"NOS1",1
"GO:0031953","BP","GO:0031953","negative regulation of protein autophosphorylation","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"ADIPOQ",1
"GO:0032331","BP","GO:0032331","negative regulation of chondrocyte differentiation","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"SNAI2",1
"GO:0032488","BP","GO:0032488","Cdc42 protein signal transduction","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"APOC3",1
"GO:0032656","BP","GO:0032656","regulation of interleukin-13 production","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"ARG2",1
"GO:0033197","BP","GO:0033197","response to vitamin E","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"CAT",1
"GO:0033632","BP","GO:0033632","regulation of cell-cell adhesion mediated by integrin","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"WNK1",1
"GO:0033700","BP","GO:0033700","phospholipid efflux","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"APOC3",1
"GO:0034310","BP","GO:0034310","primary alcohol catabolic process","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"SULT1A2",1
"GO:0034372","BP","GO:0034372","very-low-density lipoprotein particle remodeling","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"APOC3",1
"GO:0034378","BP","GO:0034378","chylomicron assembly","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"APOC3",1
"GO:0034379","BP","GO:0034379","very-low-density lipoprotein particle assembly","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"APOC3",1
"GO:0034380","BP","GO:0034380","high-density lipoprotein particle assembly","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"APOM",1
"GO:0035246","BP","GO:0035246","peptidyl-arginine N-methylation","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"PRMT6",1
"GO:0036005","BP","GO:0036005","response to macrophage colony-stimulating factor","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"STAP1",1
"GO:0036006","BP","GO:0036006","cellular response to macrophage colony-stimulating factor stimulus","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"STAP1",1
"GO:0042423","BP","GO:0042423","catecholamine biosynthetic process","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"DBH",1
"GO:0044550","BP","GO:0044550","secondary metabolite biosynthetic process","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"CDH3",1
"GO:0045063","BP","GO:0045063","T-helper 1 cell differentiation","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"CCL19",1
"GO:0045217","BP","GO:0045217","cell-cell junction maintenance","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"CAMSAP3",1
"GO:0045672","BP","GO:0045672","positive regulation of osteoclast differentiation","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"CA2",1
"GO:0045721","BP","GO:0045721","negative regulation of gluconeogenesis","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"ADIPOQ",1
"GO:0046501","BP","GO:0046501","protoporphyrinogen IX metabolic process","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"ALAS1",1
"GO:0046710","BP","GO:0046710","GDP metabolic process","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"DLG2",1
"GO:0048251","BP","GO:0048251","elastic fiber assembly","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"FBLN5",1
"GO:0048820","BP","GO:0048820","hair follicle maturation","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"CDH3",1
"GO:0051255","BP","GO:0051255","spindle midzone assembly","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"KIF23",1
"GO:0051349","BP","GO:0051349","positive regulation of lyase activity","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"NOS1",1
"GO:0051412","BP","GO:0051412","response to corticosterone","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"HSD3B1",1
"GO:0051580","BP","GO:0051580","regulation of neurotransmitter uptake","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"NOS1",1
"GO:0051589","BP","GO:0051589","negative regulation of neurotransmitter transport","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"NOS1",1
"GO:0060219","BP","GO:0060219","camera-type eye photoreceptor cell differentiation","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"CRB2",1
"GO:0060571","BP","GO:0060571","morphogenesis of an epithelial fold","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"CECR2",1
"GO:0060576","BP","GO:0060576","intestinal epithelial cell development","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"KLF5",1
"GO:0060644","BP","GO:0060644","mammary gland epithelial cell differentiation","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"ERBB4",1
"GO:0062149","BP","GO:0062149","detection of stimulus involved in sensory perception of pain","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"CXCL12",1
"GO:0070207","BP","GO:0070207","protein homotrimerization","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"ITLN1",1
"GO:0071361","BP","GO:0071361","cellular response to ethanol","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"UGT1A1",1
"GO:0071635","BP","GO:0071635","negative regulation of transforming growth factor beta production","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"CDH3",1
"GO:0072015","BP","GO:0072015","glomerular visceral epithelial cell development","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"ADIPOQ",1
"GO:0072310","BP","GO:0072310","glomerular epithelial cell development","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"ADIPOQ",1
"GO:0086010","BP","GO:0086010","membrane depolarization during action potential","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"PTPN3",1
"GO:0086011","BP","GO:0086011","membrane repolarization during action potential","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"KCNQ1",1
"GO:0090189","BP","GO:0090189","regulation of branching involved in ureteric bud morphogenesis","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"PAX2",1
"GO:0097468","BP","GO:0097468","programmed cell death in response to reactive oxygen species","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"ENDOG",1
"GO:0098743","BP","GO:0098743","cell aggregation","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"SOX6",1
"GO:0099623","BP","GO:0099623","regulation of cardiac muscle cell membrane repolarization","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"KCNQ1",1
"GO:0099625","BP","GO:0099625","ventricular cardiac muscle cell membrane repolarization","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"KCNQ1",1
"GO:0099638","BP","GO:0099638","endosome to plasma membrane protein transport","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"ZDHHC2",1
"GO:0099640","BP","GO:0099640","axo-dendritic protein transport","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"DLG2",1
"GO:1902306","BP","GO:1902306","negative regulation of sodium ion transmembrane transport","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"PCSK9",1
"GO:1902358","BP","GO:1902358","sulfate transmembrane transport","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"SLC26A7",1
"GO:1902931","BP","GO:1902931","negative regulation of alcohol biosynthetic process","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"SCAP",1
"GO:1905063","BP","GO:1905063","regulation of vascular associated smooth muscle cell differentiation","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"KIT",1
"GO:1905907","BP","GO:1905907","negative regulation of amyloid fibril formation","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"LDLR",1
"GO:2000644","BP","GO:2000644","regulation of receptor catabolic process","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"PCSK9",1
"GO:2001214","BP","GO:2001214","positive regulation of vasculogenesis","1/308","10/10313",0.261649830962518,0.694699749671079,0.635187745530691,"CEACAM1",1
"GO:0048675","BP","GO:0048675","axon extension","4/308","87/10313",0.261864300524462,0.694699749671079,0.635187745530691,"SEMA6D/PLXNA4/CXCL12/SEMA3G",4
"GO:1903844","BP","GO:1903844","regulation of cellular response to transforming growth factor beta stimulus","4/308","87/10313",0.261864300524462,0.694699749671079,0.635187745530691,"PRDM16/GOT1/CDKN1C/IL17RD",4
"GO:0006469","BP","GO:0006469","negative regulation of protein kinase activity","7/308","174/10313",0.264120071282506,0.694699749671079,0.635187745530691,"ZGPAT/WNK1/EPHA1/CEACAM1/CDKN1C/IGF1R/ADIPOQ",7
"GO:0007219","BP","GO:0007219","Notch signaling pathway","5/308","116/10313",0.265679900507719,0.694699749671079,0.635187745530691,"FOXC1/GOT1/NEURL1/KIT/SNAI2",5
"GO:0043409","BP","GO:0043409","negative regulation of MAPK cascade","5/308","116/10313",0.265679900507719,0.694699749671079,0.635187745530691,"IGF1R/FBLN1/WNK2/PSCA/ADIPOQ",5
"GO:0002062","BP","GO:0002062","chondrocyte differentiation","3/308","60/10313",0.266151717199084,0.694699749671079,0.635187745530691,"MBOAT2/SOX6/SNAI2",3
"GO:0015914","BP","GO:0015914","phospholipid transport","3/308","60/10313",0.266151717199084,0.694699749671079,0.635187745530691,"SLC4A1/LDLR/APOC3",3
"GO:0060840","BP","GO:0060840","artery development","3/308","60/10313",0.266151717199084,0.694699749671079,0.635187745530691,"FOXC1/PROX1/WNT11",3
"GO:0099518","BP","GO:0099518","vesicle cytoskeletal trafficking","3/308","60/10313",0.266151717199084,0.694699749671079,0.635187745530691,"BICDL1/MYO5B/KIF1A",3
"GO:0010906","BP","GO:0010906","regulation of glucose metabolic process","4/308","88/10313",0.268490553374287,0.694699749671079,0.635187745530691,"ESRRB/ACACB/IGF2/ADIPOQ",4
"GO:0030038","BP","GO:0030038","contractile actin filament bundle assembly","4/308","88/10313",0.268490553374287,0.694699749671079,0.635187745530691,"FAM171A1/EPHA1/ASAP3/WNT11",4
"GO:0043149","BP","GO:0043149","stress fiber assembly","4/308","88/10313",0.268490553374287,0.694699749671079,0.635187745530691,"FAM171A1/EPHA1/ASAP3/WNT11",4
"GO:0006936","BP","GO:0006936","muscle contraction","7/308","175/10313",0.26874060255228,0.694699749671079,0.635187745530691,"KCNQ1/NOS1/MYOM2/TRIM63/KIT/ARG2/STAC2",7
"GO:0010676","BP","GO:0010676","positive regulation of cellular carbohydrate metabolic process","2/308","34/10313",0.269962302489666,0.694699749671079,0.635187745530691,"ESRRB/IGF2",2
"GO:0010718","BP","GO:0010718","positive regulation of epithelial to mesenchymal transition","2/308","34/10313",0.269962302489666,0.694699749671079,0.635187745530691,"FOXC1/CRB2",2
"GO:0021762","BP","GO:0021762","substantia nigra development","2/308","34/10313",0.269962302489666,0.694699749671079,0.635187745530691,"SYPL2/PADI2",2
"GO:0045666","BP","GO:0045666","positive regulation of neuron differentiation","2/308","34/10313",0.269962302489666,0.694699749671079,0.635187745530691,"PROX1/CXCL12",2
"GO:0045912","BP","GO:0045912","negative regulation of carbohydrate metabolic process","2/308","34/10313",0.269962302489666,0.694699749671079,0.635187745530691,"SLC4A1/ADIPOQ",2
"GO:0046839","BP","GO:0046839","phospholipid dephosphorylation","2/308","34/10313",0.269962302489666,0.694699749671079,0.635187745530691,"SGPP1/PLPPR1",2
"GO:0048146","BP","GO:0048146","positive regulation of fibroblast proliferation","2/308","34/10313",0.269962302489666,0.694699749671079,0.635187745530691,"BTC/PDGFRA",2
"GO:0061001","BP","GO:0061001","regulation of dendritic spine morphogenesis","2/308","34/10313",0.269962302489666,0.694699749671079,0.635187745530691,"KIF1A/CAMK2B",2
"GO:0090317","BP","GO:0090317","negative regulation of intracellular protein transport","2/308","34/10313",0.269962302489666,0.694699749671079,0.635187745530691,"APOD/ADIPOQ",2
"GO:0009755","BP","GO:0009755","hormone-mediated signaling pathway","5/308","117/10313",0.271405204299201,0.694699749671079,0.635187745530691,"ESRRB/PAQR7/NR3C2/PGR/PADI2",5
"GO:0002253","BP","GO:0002253","activation of immune response","13/308","358/10313",0.273407289388582,0.694699749671079,0.635187745530691,"PLCG2/STAP1/WNK1/VTCN1/BLNK/COLEC11/CEACAM1/C5/FYB2/C7/VTN/COLEC10/CPN2",13
"GO:0006576","BP","GO:0006576","cellular biogenic amine metabolic process","3/308","61/10313",0.274295256022354,0.694699749671079,0.635187745530691,"DBH/SLC22A3/SULT1A2",3
"GO:0010717","BP","GO:0010717","regulation of epithelial to mesenchymal transition","3/308","61/10313",0.274295256022354,0.694699749671079,0.635187745530691,"FOXC1/IL17RD/CRB2",3
"GO:0030534","BP","GO:0030534","adult behavior","3/308","61/10313",0.274295256022354,0.694699749671079,0.635187745530691,"DBH/HOMER2/CXCL12",3
"GO:0090100","BP","GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","3/308","61/10313",0.274295256022354,0.694699749671079,0.635187745530691,"GOT1/CDKN1C/CRB2",3
"GO:0097061","BP","GO:0097061","dendritic spine organization","3/308","61/10313",0.274295256022354,0.694699749671079,0.635187745530691,"IGF1R/KIF1A/CAMK2B",3
"GO:1902882","BP","GO:1902882","regulation of response to oxidative stress","3/308","61/10313",0.274295256022354,0.694699749671079,0.635187745530691,"FBLN5/ENDOG/MMP3",3
"GO:2000106","BP","GO:2000106","regulation of leukocyte apoptotic process","3/308","61/10313",0.274295256022354,0.694699749671079,0.635187745530691,"CXCL12/ARG2/CCL19",3
"GO:0015748","BP","GO:0015748","organophosphate ester transport","4/308","89/10313",0.275146715374037,0.694699749671079,0.635187745530691,"SLC4A1/SLC25A25/LDLR/APOC3",4
"GO:0006164","BP","GO:0006164","purine nucleotide biosynthetic process","6/308","147/10313",0.276061421241213,0.694699749671079,0.635187745530691,"PDP2/NOS1/ACSS2/ATP8/ACACB/ACSL6",6
"GO:0033002","BP","GO:0033002","muscle cell proliferation","5/308","118/10313",0.277157009065489,0.694699749671079,0.635187745530691,"ERBB4/FOXC1/RBPMS2/APOD/ADIPOQ",5
"GO:0007568","BP","GO:0007568","aging","8/308","207/10313",0.278428675406257,0.694699749671079,0.635187745530691,"SCAP/TFCP2L1/PRMT6/CAT/ENDOG/APOD/PAX2/ARG2",8
"GO:0010518","BP","GO:0010518","positive regulation of phospholipase activity","2/308","35/10313",0.281130846434657,0.694699749671079,0.635187745530691,"PDGFRA/KIT",2
"GO:0034314","BP","GO:0034314","Arp2/3 complex-mediated actin nucleation","2/308","35/10313",0.281130846434657,0.694699749671079,0.635187745530691,"JMY/CTNNA2",2
"GO:0046850","BP","GO:0046850","regulation of bone remodeling","2/308","35/10313",0.281130846434657,0.694699749671079,0.635187745530691,"SYT7/CA2",2
"GO:0051926","BP","GO:0051926","negative regulation of calcium ion transport","2/308","35/10313",0.281130846434657,0.694699749671079,0.635187745530691,"GNB5/NOS1",2
"GO:0055021","BP","GO:0055021","regulation of cardiac muscle tissue growth","2/308","35/10313",0.281130846434657,0.694699749671079,0.635187745530691,"ERBB4/PI16",2
"GO:0086001","BP","GO:0086001","cardiac muscle cell action potential","2/308","35/10313",0.281130846434657,0.694699749671079,0.635187745530691,"KCNQ1/SLC4A3",2
"GO:1903779","BP","GO:1903779","regulation of cardiac conduction","2/308","35/10313",0.281130846434657,0.694699749671079,0.635187745530691,"NOS1/ATP2B3",2
"GO:1904427","BP","GO:1904427","positive regulation of calcium ion transmembrane transport","2/308","35/10313",0.281130846434657,0.694699749671079,0.635187745530691,"PLCG2/STAC2",2
"GO:0002687","BP","GO:0002687","positive regulation of leukocyte migration","4/308","90/10313",0.281830251042892,0.694699749671079,0.635187745530691,"WNK1/S100A14/CXCL12/CCL19",4
"GO:0008217","BP","GO:0008217","regulation of blood pressure","4/308","90/10313",0.281830251042892,0.694699749671079,0.635187745530691,"NOS1/KLK1/CYP4F12/ADIPOQ",4
"GO:0030509","BP","GO:0030509","BMP signaling pathway","4/308","90/10313",0.281830251042892,0.694699749671079,0.635187745530691,"TOB1/CRB2/RBPMS2/CHRDL1",4
"GO:0072175","BP","GO:0072175","epithelial tube formation","4/308","90/10313",0.281830251042892,0.694699749671079,0.635187745530691,"CECR2/WNT9B/PROX1/PAX2",4
"GO:0007586","BP","GO:0007586","digestion","3/308","62/10313",0.282464361713479,0.694699749671079,0.635187745530691,"SLC26A7/KCNQ1/LDLR",3
"GO:0048640","BP","GO:0048640","negative regulation of developmental growth","3/308","62/10313",0.282464361713479,0.694699749671079,0.635187745530691,"SEMA6D/SEMA3G/PI16",3
"GO:0050807","BP","GO:0050807","regulation of synapse organization","5/308","119/10313",0.282933687196563,0.694699749671079,0.635187745530691,"CLSTN2/NEURL1/KIF1A/CAMK2B/CTNNA2",5
"GO:0000098","BP","GO:0000098","sulfur amino acid catabolic process","1/308","11/10313",0.28372222269925,0.694699749671079,0.635187745530691,"CBS",1
"GO:0003272","BP","GO:0003272","endocardial cushion formation","1/308","11/10313",0.28372222269925,0.694699749671079,0.635187745530691,"SNAI2",1
"GO:0006069","BP","GO:0006069","ethanol oxidation","1/308","11/10313",0.28372222269925,0.694699749671079,0.635187745530691,"ACSS2",1
"GO:0006883","BP","GO:0006883","cellular sodium ion homeostasis","1/308","11/10313",0.28372222269925,0.694699749671079,0.635187745530691,"C7",1
"GO:0007175","BP","GO:0007175","negative regulation of epidermal growth factor-activated receptor activity","1/308","11/10313",0.28372222269925,0.694699749671079,0.635187745530691,"ZGPAT",1
"GO:0008272","BP","GO:0008272","sulfate transport","1/308","11/10313",0.28372222269925,0.694699749671079,0.635187745530691,"SLC26A7",1
