"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019935","BP","GO:0019935","cyclic-nucleotide-mediated signaling","4/509","48/10313",0.211092944243824,0.71516111566732,0.635306876890873,"DEFB1/PRKAR2B/PDZD3/AQP1",4
"GO:0042471","BP","GO:0042471","ear morphogenesis","4/509","48/10313",0.211092944243824,0.71516111566732,0.635306876890873,"ATP6V1B1/MYO6/MYO3B/SLC44A4",4
"GO:0071277","BP","GO:0071277","cellular response to calcium ion","4/509","48/10313",0.211092944243824,0.71516111566732,0.635306876890873,"CPNE6/CRHBP/DPEP1/SMPD1",4
"GO:1904063","BP","GO:1904063","negative regulation of cation transmembrane transport","4/509","48/10313",0.211092944243824,0.71516111566732,0.635306876890873,"HECW1/SLC43A2/ANK3/ADRA2A",4
"GO:0046486","BP","GO:0046486","glycerolipid metabolic process","19/509","315/10313",0.21320226903096,0.721591425907562,0.641019184546688,"GPD1L/ENPP6/INPP5J/CPNE6/PCK2/GPAT3/PIP4K2C/PCYT2/NAPEPLD/AGPAT3/PTPN13/PLA2G4F/GK/FABP1/GPD1/LIPG/SLC44A4/MTTP/CPS1",19
"GO:0006757","BP","GO:0006757","ATP generation from ADP","7/509","99/10313",0.216452023976396,0.730662484406555,0.649077376915987,"PFKFB2/FBP1/ENTPD5/ALDOB/SLC4A4/GPD1/MLXIPL",7
"GO:0051282","BP","GO:0051282","regulation of sequestering of calcium ion","5/509","65/10313",0.216682366269868,0.730662484406555,0.649077376915987,"LETM1/TMEM38A/LIME1/ANK2/SLC8A1",5
"GO:0045936","BP","GO:0045936","negative regulation of phosphate metabolic process","22/509","372/10313",0.217693826092379,0.730662484406555,0.649077376915987,"GPD1L/INPP5J/PIP4K2C/FBP1/PTPRO/TTC36/PRKCZ/CADM4/SMPD1/SLIT2/PTPN13/SFRP1/PRKAR2B/PPP1R16B/ENPP1/PBLD/PDZD3/SLC8A1/SH3GL2/MLXIPL/PPP1R1A/UCHL1",22
"GO:0010563","BP","GO:0010563","negative regulation of phosphorus metabolic process","22/509","373/10313",0.221362346129169,0.730662484406555,0.649077376915987,"GPD1L/INPP5J/PIP4K2C/FBP1/PTPRO/TTC36/PRKCZ/CADM4/SMPD1/SLIT2/PTPN13/SFRP1/PRKAR2B/PPP1R16B/ENPP1/PBLD/PDZD3/SLC8A1/SH3GL2/MLXIPL/PPP1R1A/UCHL1",22
"GO:0009311","BP","GO:0009311","oligosaccharide metabolic process","3/509","33/10313",0.221366583190169,0.730662484406555,0.649077376915987,"FBP1/TREH/FBP2",3
"GO:0015837","BP","GO:0015837","amine transport","3/509","33/10313",0.221366583190169,0.730662484406555,0.649077376915987,"SLC43A2/DDC/ADRA2A",3
"GO:0017004","BP","GO:0017004","cytochrome complex assembly","3/509","33/10313",0.221366583190169,0.730662484406555,0.649077376915987,"UQCRFS1/COX3/TACO1",3
"GO:0032873","BP","GO:0032873","negative regulation of stress-activated MAPK cascade","3/509","33/10313",0.221366583190169,0.730662484406555,0.649077376915987,"MECOM/SFRP1/MARVELD3",3
"GO:0035307","BP","GO:0035307","positive regulation of protein dephosphorylation","3/509","33/10313",0.221366583190169,0.730662484406555,0.649077376915987,"MAGI2/SMPD1/PPP1R16B",3
"GO:0046461","BP","GO:0046461","neutral lipid catabolic process","3/509","33/10313",0.221366583190169,0.730662484406555,0.649077376915987,"FABP1/LIPG/CPS1",3
"GO:0046464","BP","GO:0046464","acylglycerol catabolic process","3/509","33/10313",0.221366583190169,0.730662484406555,0.649077376915987,"FABP1/LIPG/CPS1",3
"GO:0048644","BP","GO:0048644","muscle organ morphogenesis","3/509","33/10313",0.221366583190169,0.730662484406555,0.649077376915987,"TGFBR3/MYL3/DSP",3
"GO:0050919","BP","GO:0050919","negative chemotaxis","3/509","33/10313",0.221366583190169,0.730662484406555,0.649077376915987,"SLIT2/SEMA3B/SEMA5A",3
"GO:0070303","BP","GO:0070303","negative regulation of stress-activated protein kinase signaling cascade","3/509","33/10313",0.221366583190169,0.730662484406555,0.649077376915987,"MECOM/SFRP1/MARVELD3",3
"GO:1901661","BP","GO:1901661","quinone metabolic process","3/509","33/10313",0.221366583190169,0.730662484406555,0.649077376915987,"COQ10A/CYP4F2/CYP4F3",3
"GO:1905330","BP","GO:1905330","regulation of morphogenesis of an epithelium","3/509","33/10313",0.221366583190169,0.730662484406555,0.649077376915987,"EGF/FGF1/SFRP1",3
"GO:0000305","BP","GO:0000305","response to oxygen radical","2/509","18/10313",0.222087162171011,0.730662484406555,0.649077376915987,"GCH1/SOD3",2
"GO:0002082","BP","GO:0002082","regulation of oxidative phosphorylation","2/509","18/10313",0.222087162171011,0.730662484406555,0.649077376915987,"AK4/MLXIPL",2
"GO:0006783","BP","GO:0006783","heme biosynthetic process","2/509","18/10313",0.222087162171011,0.730662484406555,0.649077376915987,"ALAD/FECH",2
"GO:0009948","BP","GO:0009948","anterior/posterior axis specification","2/509","18/10313",0.222087162171011,0.730662484406555,0.649077376915987,"GPC3/EPB41L5",2
"GO:0010644","BP","GO:0010644","cell communication by electrical coupling","2/509","18/10313",0.222087162171011,0.730662484406555,0.649077376915987,"SLC8A1/ANK3",2
"GO:0016486","BP","GO:0016486","peptide hormone processing","2/509","18/10313",0.222087162171011,0.730662484406555,0.649077376915987,"MME/PCSK1N",2
"GO:0017158","BP","GO:0017158","regulation of calcium ion-dependent exocytosis","2/509","18/10313",0.222087162171011,0.730662484406555,0.649077376915987,"SCAMP5/ADRA2A",2
"GO:0042454","BP","GO:0042454","ribonucleoside catabolic process","2/509","18/10313",0.222087162171011,0.730662484406555,0.649077376915987,"PNP/AHCY",2
"GO:0046112","BP","GO:0046112","nucleobase biosynthetic process","2/509","18/10313",0.222087162171011,0.730662484406555,0.649077376915987,"SHMT1/CPS1",2
"GO:0046337","BP","GO:0046337","phosphatidylethanolamine metabolic process","2/509","18/10313",0.222087162171011,0.730662484406555,0.649077376915987,"PCYT2/NAPEPLD",2
"GO:0048843","BP","GO:0048843","negative regulation of axon extension involved in axon guidance","2/509","18/10313",0.222087162171011,0.730662484406555,0.649077376915987,"SEMA3B/SEMA5A",2
"GO:0099515","BP","GO:0099515","actin filament-based transport","2/509","18/10313",0.222087162171011,0.730662484406555,0.649077376915987,"MYO6/MYO7B",2
"GO:1901381","BP","GO:1901381","positive regulation of potassium ion transmembrane transport","2/509","18/10313",0.222087162171011,0.730662484406555,0.649077376915987,"NOS1AP/ANK2",2
"GO:0050770","BP","GO:0050770","regulation of axonogenesis","7/509","100/10313",0.223687698260043,0.735219912952885,0.653125927141933,"KIF13B/MAP6/SLIT2/SEMA3B/L1CAM/SEMA5A/CRABP2",7
"GO:0043255","BP","GO:0043255","regulation of carbohydrate biosynthetic process","5/509","66/10313",0.225742292315644,0.739895673623184,0.657279596634666,"PTH1R/EGF/FBP1/ENPP1/GPT",5
"GO:0009952","BP","GO:0009952","anterior/posterior pattern specification","6/509","83/10313",0.2257602611758,0.739895673623184,0.657279596634666,"GPC3/EPB41L5/ALDH1A2/SFRP1/PBX1/COBL",6
"GO:0060538","BP","GO:0060538","skeletal muscle organ development","6/509","83/10313",0.2257602611758,0.739895673623184,0.657279596634666,"ASS1/STRA6/MYORG/NPHS1/MYL3/DCN",6
"GO:0007254","BP","GO:0007254","JNK cascade","9/509","136/10313",0.228997552203917,0.749785849258272,0.666065444266731,"MECOM/CASR/NPHS1/MAGI3/SFRP1/MAPK10/UNC5CL/MARVELD3/TPD52L1",9
"GO:1990845","BP","GO:1990845","adaptive thermogenesis","7/509","101/10313",0.231006867296638,0.755640279519175,0.671266174177163,"HADH/PLCL1/ACOT11/FH/GATM/SLC25A44/LCN2",7
"GO:0006026","BP","GO:0006026","aminoglycan catabolic process","4/509","50/10313",0.232298527005318,0.759138248538911,0.674373563162253,"GPC3/GPC4/SDC1/DCN",4
"GO:0035337","BP","GO:0035337","fatty-acyl-CoA metabolic process","3/509","34/10313",0.234599800149279,0.765482569417207,0.680009482949954,"GCDH/HTD2/ACSM2A",3
"GO:0043462","BP","GO:0043462","regulation of ATPase activity","5/509","67/10313",0.234912366837257,0.765482569417207,0.680009482949954,"DYNLL2/CASR/ALDOB/MYL3/PFN2",5
"GO:0050806","BP","GO:0050806","positive regulation of synaptic transmission","5/509","67/10313",0.234912366837257,0.765482569417207,0.680009482949954,"CALB1/PRKCZ/MME/LAMA2/MPP2",5
"GO:0002369","BP","GO:0002369","T cell cytokine production","2/509","19/10313",0.240646919422628,0.774878369688245,0.68835615672082,"PRKCZ/TRPM4",2
"GO:0006829","BP","GO:0006829","zinc ion transport","2/509","19/10313",0.240646919422628,0.774878369688245,0.68835615672082,"SLC30A2/SLC39A5",2
"GO:0009219","BP","GO:0009219","pyrimidine deoxyribonucleotide metabolic process","2/509","19/10313",0.240646919422628,0.774878369688245,0.68835615672082,"DPYS/UPB1",2
"GO:0021536","BP","GO:0021536","diencephalon development","2/509","19/10313",0.240646919422628,0.774878369688245,0.68835615672082,"ALDH1A2/SEMA5A",2
"GO:0031664","BP","GO:0031664","regulation of lipopolysaccharide-mediated signaling pathway","2/509","19/10313",0.240646919422628,0.774878369688245,0.68835615672082,"SIGIRR/PRKCA",2
"GO:0034110","BP","GO:0034110","regulation of homotypic cell-cell adhesion","2/509","19/10313",0.240646919422628,0.774878369688245,0.68835615672082,"PRKCA/ANK3",2
"GO:0034694","BP","GO:0034694","response to prostaglandin","2/509","19/10313",0.240646919422628,0.774878369688245,0.68835615672082,"SFRP1/TGFBR3",2
"GO:0070168","BP","GO:0070168","negative regulation of biomineral tissue development","2/509","19/10313",0.240646919422628,0.774878369688245,0.68835615672082,"TRPM4/ENPP1",2
"GO:0097066","BP","GO:0097066","response to thyroid hormone","2/509","19/10313",0.240646919422628,0.774878369688245,0.68835615672082,"SLC34A1/CTSH",2
"GO:0110150","BP","GO:0110150","negative regulation of biomineralization","2/509","19/10313",0.240646919422628,0.774878369688245,0.68835615672082,"TRPM4/ENPP1",2
"GO:0140448","BP","GO:0140448","signaling receptor ligand precursor processing","2/509","19/10313",0.240646919422628,0.774878369688245,0.68835615672082,"MME/PCSK1N",2
"GO:2000273","BP","GO:2000273","positive regulation of signaling receptor activity","2/509","19/10313",0.240646919422628,0.774878369688245,0.68835615672082,"EGF/ADRA2A",2
"GO:0010634","BP","GO:0010634","positive regulation of epithelial cell migration","8/509","120/10313",0.240745519835791,0.774878369688245,0.68835615672082,"ATP5F1A/EGF/FGF1/EPB41L5/CTSH/PRKCA/SEMA5A/ANXA3",8
"GO:0006809","BP","GO:0006809","nitric oxide biosynthetic process","4/509","51/10313",0.243091311791572,0.780222584368625,0.693103641257726,"ASS1/NOS1AP/GCH1/AGXT2",4
"GO:0008589","BP","GO:0008589","regulation of smoothened signaling pathway","4/509","51/10313",0.243091311791572,0.780222584368625,0.693103641257726,"GPC3/KCTD6/SFRP1/ENPP1",4
"GO:0014032","BP","GO:0014032","neural crest cell development","4/509","51/10313",0.243091311791572,0.780222584368625,0.693103641257726,"ALDH1A2/SEMA3B/SEMA5A/FOLR1",4
"GO:0003206","BP","GO:0003206","cardiac chamber morphogenesis","5/509","68/10313",0.244184953307393,0.782262303512897,0.694915607220211,"SLIT2/TGFBR3/MYL3/DSP/RBP4",5
"GO:1903531","BP","GO:1903531","negative regulation of secretion by cell","5/509","68/10313",0.244184953307393,0.782262303512897,0.694915607220211,"CRHBP/SFRP1/RAB11FIP3/VSNL1/ADRA2A",5
"GO:0016125","BP","GO:0016125","sterol metabolic process","8/509","121/10313",0.247642801462445,0.79067279147399,0.702386987756196,"FGF1/SMPD1/FMO5/EBP/EPHX2/CYP8B1/CUBN/ANGPTL3",8
"GO:0006109","BP","GO:0006109","regulation of carbohydrate metabolic process","10/509","157/10313",0.24765284133994,0.79067279147399,0.702386987756196,"PFKFB2/PTH1R/EGF/FBP1/ENPP1/ENTPD5/SLC4A4/GPD1/GPT/MLXIPL",10
"GO:1901068","BP","GO:1901068","guanosine-containing compound metabolic process","3/509","35/10313",0.247967953050847,0.79067279147399,0.702386987756196,"AK3/MAGI3/AK4",3
"GO:1903779","BP","GO:1903779","regulation of cardiac conduction","3/509","35/10313",0.247967953050847,0.79067279147399,0.702386987756196,"TRPM4/ANK2/SLC8A1",3
"GO:2000649","BP","GO:2000649","regulation of sodium ion transmembrane transporter activity","3/509","35/10313",0.247967953050847,0.79067279147399,0.702386987756196,"GPD1L/HECW1/ANK3",3
"GO:0010595","BP","GO:0010595","positive regulation of endothelial cell migration","6/509","86/10313",0.25036921680248,0.797584771810138,0.708527182663733,"ATP5F1A/EGF/FGF1/PRKCA/SEMA5A/ANXA3",6
"GO:0070848","BP","GO:0070848","response to growth factor","27/509","476/10313",0.251893577957346,0.800343010290401,0.71097743874761,"MAGI2/FGF1/GPC3/CASR/EPB41L5/PRKCZ/CADM4/SLIT2/KL/SFRP1/TFAP2B/TGFBR3/MT1G/CGN/HPGD/PBLD/DDC/SH3GL2/GALNT3/FERMT1/ESRP1/FOLR1/NOX4/SLC39A5/ANXA3/DCN/CPS1",27
"GO:0030198","BP","GO:0030198","extracellular matrix organization","17/509","287/10313",0.251938136475016,0.800343010290401,0.71097743874761,"COL4A6/CTSV/COL4A4/NPHS1/COL4A5/COL4A3/THSD4/FERMT1/COL28A1/NPNT/LAMC3/PAPLN/LAMA2/SMOC1/ADAMTSL1/DCN/MMP7",17
"GO:0043062","BP","GO:0043062","extracellular structure organization","17/509","287/10313",0.251938136475016,0.800343010290401,0.71097743874761,"COL4A6/CTSV/COL4A4/NPHS1/COL4A5/COL4A3/THSD4/FERMT1/COL28A1/NPNT/LAMC3/PAPLN/LAMA2/SMOC1/ADAMTSL1/DCN/MMP7",17
"GO:0090287","BP","GO:0090287","regulation of cellular response to growth factor stimulus","11/509","176/10313",0.252336063150397,0.800862133511714,0.711438597142871,"FGF1/GPC3/CADM4/SLIT2/SFRP1/TFAP2B/TGFBR3/PBLD/FERMT1/FOLR1/DCN",11
"GO:0003231","BP","GO:0003231","cardiac ventricle development","5/509","69/10313",0.253552403903386,0.802485133762802,0.71288037466422,"STRA6/SLIT2/TGFBR3/MYL3/DSP",5
"GO:0046660","BP","GO:0046660","female sex differentiation","5/509","69/10313",0.253552403903386,0.802485133762802,0.71288037466422,"STRA6/DACH1/SLIT2/SFRP1/RBP4",5
"GO:0051208","BP","GO:0051208","sequestering of calcium ion","5/509","69/10313",0.253552403903386,0.802485133762802,0.71288037466422,"LETM1/TMEM38A/LIME1/ANK2/SLC8A1",5
"GO:0070167","BP","GO:0070167","regulation of biomineral tissue development","4/509","52/10313",0.253994330329082,0.803139479697978,0.71346165692828,"KL/TRPM4/ENPP1/SLC8A1",4
"GO:0051651","BP","GO:0051651","maintenance of location in cell","9/509","140/10313",0.254573055160593,0.804224776478655,0.714425770458961,"LETM1/TMEM38A/SLC30A2/LIME1/ANK2/LCN2/SLC8A1/SCIN/ANK3",9
"GO:0010977","BP","GO:0010977","negative regulation of neuron projection development","6/509","87/10313",0.258736841431432,0.805656874072308,0.715697961339722,"INPP5J/PTPRO/SEMA3B/RAB29/SEMA5A/NR2F1",6
"GO:0015918","BP","GO:0015918","sterol transport","6/509","87/10313",0.258736841431432,0.805656874072308,0.715697961339722,"EGF/OSBPL6/ABCA8/CYP8B1/LIPG/MTTP",6
"GO:0006516","BP","GO:0006516","glycoprotein catabolic process","2/509","20/10313",0.259272885682421,0.805656874072308,0.715697961339722,"FBXO2/NCCRP1",2
"GO:0007035","BP","GO:0007035","vacuolar acidification","2/509","20/10313",0.259272885682421,0.805656874072308,0.715697961339722,"ATP6V0A4/ATP6V0D2",2
"GO:0007176","BP","GO:0007176","regulation of epidermal growth factor-activated receptor activity","2/509","20/10313",0.259272885682421,0.805656874072308,0.715697961339722,"EGF/ADRA2A",2
"GO:0007616","BP","GO:0007616","long-term memory","2/509","20/10313",0.259272885682421,0.805656874072308,0.715697961339722,"CALB1/PRKCZ",2
"GO:0010719","BP","GO:0010719","negative regulation of epithelial to mesenchymal transition","2/509","20/10313",0.259272885682421,0.805656874072308,0.715697961339722,"SFRP1/PBLD",2
"GO:0015985","BP","GO:0015985","energy coupled proton transport, down electrochemical gradient","2/509","20/10313",0.259272885682421,0.805656874072308,0.715697961339722,"ATP5F1A/ATP6",2
"GO:0015986","BP","GO:0015986","ATP synthesis coupled proton transport","2/509","20/10313",0.259272885682421,0.805656874072308,0.715697961339722,"ATP5F1A/ATP6",2
"GO:0031279","BP","GO:0031279","regulation of cyclase activity","2/509","20/10313",0.259272885682421,0.805656874072308,0.715697961339722,"PALM/PDZD3",2
"GO:0045923","BP","GO:0045923","positive regulation of fatty acid metabolic process","2/509","20/10313",0.259272885682421,0.805656874072308,0.715697961339722,"FABP1/MLXIPL",2
"GO:0046039","BP","GO:0046039","GTP metabolic process","2/509","20/10313",0.259272885682421,0.805656874072308,0.715697961339722,"AK3/AK4",2
"GO:0046931","BP","GO:0046931","pore complex assembly","2/509","20/10313",0.259272885682421,0.805656874072308,0.715697961339722,"TSPAN33/PLEKHA7",2
"GO:0051602","BP","GO:0051602","response to electrical stimulus","2/509","20/10313",0.259272885682421,0.805656874072308,0.715697961339722,"COX1/PALM",2
"GO:0061384","BP","GO:0061384","heart trabecula morphogenesis","2/509","20/10313",0.259272885682421,0.805656874072308,0.715697961339722,"TGFBR3/RBP4",2
"GO:0071392","BP","GO:0071392","cellular response to estradiol stimulus","2/509","20/10313",0.259272885682421,0.805656874072308,0.715697961339722,"CRHBP/SFRP1",2
"GO:0086009","BP","GO:0086009","membrane repolarization","2/509","20/10313",0.259272885682421,0.805656874072308,0.715697961339722,"NOS1AP/ANK2",2
"GO:0099054","BP","GO:0099054","presynapse assembly","2/509","20/10313",0.259272885682421,0.805656874072308,0.715697961339722,"PTPRD/GPC4",2
"GO:0045229","BP","GO:0045229","external encapsulating structure organization","17/509","289/10313",0.26098284757037,0.808005310928049,0.717784173875206,"COL4A6/CTSV/COL4A4/NPHS1/COL4A5/COL4A3/THSD4/FERMT1/COL28A1/NPNT/LAMC3/PAPLN/LAMA2/SMOC1/ADAMTSL1/DCN/MMP7",17
"GO:0001935","BP","GO:0001935","endothelial cell proliferation","7/509","105/10313",0.261042820232566,0.808005310928049,0.717784173875206,"ATP5F1A/EGF/ALDH1A2/PPP1R16B/COL4A3/PRKCA/SEMA5A",7
"GO:0051480","BP","GO:0051480","regulation of cytosolic calcium ion concentration","9/509","141/10313",0.261110209391728,0.808005310928049,0.717784173875206,"CALB1/LETM1/PTH1R/TMEM38A/LIME1/TRPM4/ANK2/SLC8A1/PTGER3",9
"GO:0043113","BP","GO:0043113","receptor clustering","3/509","36/10313",0.261448277767348,0.808005310928049,0.717784173875206,"MAGI2/GPHN/PIGR",3
"GO:0050829","BP","GO:0050829","defense response to Gram-negative bacterium","3/509","36/10313",0.261448277767348,0.808005310928049,0.717784173875206,"DEFB1/UMOD/AQP1",3
"GO:0061098","BP","GO:0061098","positive regulation of protein tyrosine kinase activity","3/509","36/10313",0.261448277767348,0.808005310928049,0.717784173875206,"EGF/NOX4/ADRA2A",3
"GO:0071363","BP","GO:0071363","cellular response to growth factor stimulus","26/509","460/10313",0.262855980537158,0.810621993754874,0.720108680280974,"MAGI2/FGF1/GPC3/CASR/EPB41L5/PRKCZ/CADM4/SLIT2/KL/SFRP1/TFAP2B/TGFBR3/MT1G/CGN/HPGD/PBLD/DDC/SH3GL2/GALNT3/FERMT1/ESRP1/FOLR1/NOX4/SLC39A5/DCN/CPS1",26
"GO:0034766","BP","GO:0034766","negative regulation of ion transmembrane transport","5/509","70/10313",0.263007077329546,0.810621993754874,0.720108680280974,"HECW1/SLC43A2/ENPP1/ANK3/ADRA2A",5
"GO:0097553","BP","GO:0097553","calcium ion transmembrane import into cytosol","5/509","70/10313",0.263007077329546,0.810621993754874,0.720108680280974,"LETM1/TMEM38A/LIME1/ANK2/SLC8A1",5
"GO:0014031","BP","GO:0014031","mesenchymal cell development","4/509","53/10313",0.264995430473083,0.813812405634513,0.722942853676093,"ALDH1A2/SEMA3B/SEMA5A/FOLR1",4
"GO:0048864","BP","GO:0048864","stem cell development","4/509","53/10313",0.264995430473083,0.813812405634513,0.722942853676093,"ALDH1A2/SEMA3B/SEMA5A/FOLR1",4
"GO:0051851","BP","GO:0051851","modulation by host of symbiont process","4/509","53/10313",0.264995430473083,0.813812405634513,0.722942853676093,"NAPEPLD/PC/LRRC19/AQP1",4
"GO:0110149","BP","GO:0110149","regulation of biomineralization","4/509","53/10313",0.264995430473083,0.813812405634513,0.722942853676093,"KL/TRPM4/ENPP1/SLC8A1",4
"GO:0002064","BP","GO:0002064","epithelial cell development","9/509","142/10313",0.267699916916304,0.821379349747689,0.729664879701884,"MAGI2/TJP3/EPB41L5/NPHS1/NPHS2/PPP1R16B/SHROOM3/HNF4A/SDC1",9
"GO:0034763","BP","GO:0034763","negative regulation of transmembrane transport","5/509","71/10313",0.272541355750015,0.835483599538869,0.742194261808128,"HECW1/SLC43A2/ENPP1/ANK3/ADRA2A",5
"GO:0050678","BP","GO:0050678","regulation of epithelial cell proliferation","13/509","217/10313",0.274955899760926,0.836188847795394,0.7428207626867,"ATP5F1A/EGF/FGF1/GPC3/ALDH1A2/SFRP1/TGFBR3/PPP1R16B/COL4A3/PBLD/PRKCA/SEMA5A/MARVELD3",13
"GO:0003208","BP","GO:0003208","cardiac ventricle morphogenesis","3/509","37/10313",0.275018801040269,0.836188847795394,0.7428207626867,"TGFBR3/MYL3/DSP",3
"GO:0006734","BP","GO:0006734","NADH metabolic process","3/509","37/10313",0.275018801040269,0.836188847795394,0.7428207626867,"PCK2/ALDOB/GPD1",3
"GO:0014823","BP","GO:0014823","response to activity","3/509","37/10313",0.275018801040269,0.836188847795394,0.7428207626867,"ALAD/UQCRC1/OXCT1",3
"GO:0030866","BP","GO:0030866","cortical actin cytoskeleton organization","3/509","37/10313",0.275018801040269,0.836188847795394,0.7428207626867,"LLGL2/EPB41L1/FHOD3",3
"GO:0045600","BP","GO:0045600","positive regulation of fat cell differentiation","3/509","37/10313",0.275018801040269,0.836188847795394,0.7428207626867,"NAPEPLD/SFRP1/TRPM4",3
"GO:0044344","BP","GO:0044344","cellular response to fibroblast growth factor stimulus","6/509","89/10313",0.275687401102928,0.836188847795394,0.7428207626867,"FGF1/KL/SFRP1/GALNT3/ESRP1/CPS1",6
"GO:0046328","BP","GO:0046328","regulation of JNK cascade","6/509","89/10313",0.275687401102928,0.836188847795394,0.7428207626867,"MECOM/MAGI3/SFRP1/UNC5CL/MARVELD3/TPD52L1",6
"GO:0046323","BP","GO:0046323","glucose import","4/509","54/10313",0.276082630845306,0.836188847795394,0.7428207626867,"SLC27A4/SLC5A2/GPC3/ENPP1",4
"GO:0001516","BP","GO:0001516","prostaglandin biosynthetic process","2/509","21/10313",0.277913423791441,0.836188847795394,0.7428207626867,"PLA2G4F/PTGDS",2
"GO:0009593","BP","GO:0009593","detection of chemical stimulus","2/509","21/10313",0.277913423791441,0.836188847795394,0.7428207626867,"CASR/PIGR",2
"GO:0010039","BP","GO:0010039","response to iron ion","2/509","21/10313",0.277913423791441,0.836188847795394,0.7428207626867,"ALAD/ACO1",2
"GO:0031076","BP","GO:0031076","embryonic camera-type eye development","2/509","21/10313",0.277913423791441,0.836188847795394,0.7428207626867,"STRA6/ALDH1A2",2
"GO:0032770","BP","GO:0032770","positive regulation of monooxygenase activity","2/509","21/10313",0.277913423791441,0.836188847795394,0.7428207626867,"NOS1AP/GCH1",2
"GO:0046457","BP","GO:0046457","prostanoid biosynthetic process","2/509","21/10313",0.277913423791441,0.836188847795394,0.7428207626867,"PLA2G4F/PTGDS",2
"GO:0048806","BP","GO:0048806","genitalia development","2/509","21/10313",0.277913423791441,0.836188847795394,0.7428207626867,"STRA6/RBP4",2
"GO:0060986","BP","GO:0060986","endocrine hormone secretion","2/509","21/10313",0.277913423791441,0.836188847795394,0.7428207626867,"CRHBP/RAB11FIP3",2
"GO:0071709","BP","GO:0071709","membrane assembly","2/509","21/10313",0.277913423791441,0.836188847795394,0.7428207626867,"PTPRD/ANK3",2
"GO:1900078","BP","GO:1900078","positive regulation of cellular response to insulin stimulus","2/509","21/10313",0.277913423791441,0.836188847795394,0.7428207626867,"PRKCZ/ECHDC3",2
"GO:1902473","BP","GO:1902473","regulation of protein localization to synapse","2/509","21/10313",0.277913423791441,0.836188847795394,0.7428207626867,"PRKCZ/GPC4",2
"GO:1903579","BP","GO:1903579","negative regulation of ATP metabolic process","2/509","21/10313",0.277913423791441,0.836188847795394,0.7428207626867,"FBP1/MLXIPL",2
"GO:0007409","BP","GO:0007409","axonogenesis","17/509","293/10313",0.279428254883852,0.840006593686933,0.746212222549354,"KIF13B/PTPRO/RAP1GAP/MAP6/SLIT2/SEMA3B/SPTBN2/L1CAM/TUBB2B/PRKCA/SEMA5A/COBL/BAIAP2/NFASC/ANK3/LAMA2/CRABP2",17
"GO:0051259","BP","GO:0051259","protein complex oligomerization","9/509","144/10313",0.281027275565153,0.844070489054528,0.749822347061771,"ALAD/LETM1/KCTD6/CTH/ALDH1A2/SHMT1/TRPM4/MPP2/UPB1",9
"GO:0007204","BP","GO:0007204","positive regulation of cytosolic calcium ion concentration","8/509","126/10313",0.28302398686692,0.849320663576917,0.75448629187907,"LETM1/PTH1R/TMEM38A/LIME1/TRPM4/ANK2/SLC8A1/PTGER3",8
"GO:0045766","BP","GO:0045766","positive regulation of angiogenesis","7/509","108/10313",0.28425876644475,0.850290572002693,0.755347901213458,"FGF1/CTSH/PRKCA/SEMA5A/AQP1/ANXA3/ANGPTL3",7
"GO:1904018","BP","GO:1904018","positive regulation of vasculature development","7/509","108/10313",0.28425876644475,0.850290572002693,0.755347901213458,"FGF1/CTSH/PRKCA/SEMA5A/AQP1/ANXA3/ANGPTL3",7
"GO:0018210","BP","GO:0018210","peptidyl-threonine modification","6/509","90/10313",0.284259749037329,0.850290572002693,0.755347901213458,"EGF/TTC36/CADM4/UMOD/PRKCA/GALNT3",6
"GO:0006644","BP","GO:0006644","phospholipid metabolic process","18/509","313/10313",0.284343142965469,0.850290572002693,0.755347901213458,"GPD1L/ENPP6/INPP5J/CPNE6/SPHK2/GPAT3/PIP4K2C/PCYT2/NAPEPLD/SMPD1/AGPAT3/PTPN13/PLA2G4F/ABCA8/GPD1/LIPG/SLC44A4/ANGPTL3",18
"GO:0007548","BP","GO:0007548","sex differentiation","9/509","145/10313",0.287760019559568,0.859431860383987,0.763468481660368,"CYP17A1/STRA6/DACH1/SLIT2/SFRP1/PBX1/HNF4A/SDC1/RBP4",9
"GO:0046148","BP","GO:0046148","pigment biosynthetic process","3/509","38/10313",0.28865837301916,0.859431860383987,0.763468481660368,"ALAD/FECH/SHMT1",3
"GO:0046456","BP","GO:0046456","icosanoid biosynthetic process","3/509","38/10313",0.28865837301916,0.859431860383987,0.763468481660368,"PLA2G4F/CYP4A11/PTGDS",3
"GO:0097178","BP","GO:0097178","ruffle assembly","3/509","38/10313",0.28865837301916,0.859431860383987,0.763468481660368,"COBL/PFN2/EPS8L1",3
"GO:0099072","BP","GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","3/509","38/10313",0.28865837301916,0.859431860383987,0.763468481660368,"GPHN/PRKCZ/GPC4",3
"GO:0045017","BP","GO:0045017","glycerolipid biosynthetic process","12/509","201/10313",0.289774856528679,0.862004473036096,0.765753838726987,"GPD1L/INPP5J/CPNE6/PCK2/GPAT3/PIP4K2C/PCYT2/AGPAT3/PTPN13/GK/GPD1/SLC44A4",12
