"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0014065","BP","GO:0014065","phosphatidylinositol 3-kinase signaling","5/333","110/10313",0.282447014481499,0.791678064469982,0.737544210554298,"MYOC/FGR/PREX2/KDR/LEP",5
"GO:0018212","BP","GO:0018212","peptidyl-tyrosine modification","10/333","249/10313",0.284819113667989,0.791678064469982,0.737544210554298,"AXL/LRRK1/FGR/KDR/TNFRSF18/FES/FLT4/LRP4/SFRP2/LEP",10
"GO:0010972","BP","GO:0010972","negative regulation of G2/M transition of mitotic cell cycle","4/333","84/10313",0.287254733643097,0.791678064469982,0.737544210554298,"BLM/AURKB/AURKA/ORC1",4
"GO:0030048","BP","GO:0030048","actin filament-based movement","4/333","84/10313",0.287254733643097,0.791678064469982,0.737544210554298,"GSN/PDE4B/STC1/ACTN2",4
"GO:0051384","BP","GO:0051384","response to glucocorticoid","4/333","84/10313",0.287254733643097,0.791678064469982,0.737544210554298,"DUSP1/PTPRU/ABCA3/STC1",4
"GO:0071805","BP","GO:0071805","potassium ion transmembrane transport","4/333","84/10313",0.287254733643097,0.791678064469982,0.737544210554298,"PKD2L1/SLC12A5/ATP1A3/ACTN2",4
"GO:0090101","BP","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","4/333","84/10313",0.287254733643097,0.791678064469982,0.737544210554298,"CHST11/SPRY1/FSTL3/SFRP2",4
"GO:0014033","BP","GO:0014033","neural crest cell differentiation","3/333","58/10313",0.288220046063074,0.791678064469982,0.737544210554298,"SEMA3F/FRZB/FOXC2",3
"GO:0048593","BP","GO:0048593","camera-type eye morphogenesis","3/333","58/10313",0.288220046063074,0.791678064469982,0.737544210554298,"BAX/RPGRIP1L/PTPRM",3
"GO:0051928","BP","GO:0051928","positive regulation of calcium ion transport","3/333","58/10313",0.288220046063074,0.791678064469982,0.737544210554298,"BAX/CXCL10/STC1",3
"GO:0061045","BP","GO:0061045","negative regulation of wound healing","3/333","58/10313",0.288220046063074,0.791678064469982,0.737544210554298,"PLAUR/FGA/APCS",3
"GO:0002763","BP","GO:0002763","positive regulation of myeloid leukocyte differentiation","2/333","33/10313",0.288725134696483,0.791678064469982,0.737544210554298,"FES/CSF1",2
"GO:0009988","BP","GO:0009988","cell-cell recognition","2/333","33/10313",0.288725134696483,0.791678064469982,0.737544210554298,"DOCK8/FOLR2",2
"GO:0032720","BP","GO:0032720","negative regulation of tumor necrosis factor production","2/333","33/10313",0.288725134696483,0.791678064469982,0.737544210554298,"AXL/IRAK3",2
"GO:0042307","BP","GO:0042307","positive regulation of protein import into nucleus","2/333","33/10313",0.288725134696483,0.791678064469982,0.737544210554298,"ECT2/LEP",2
"GO:0048644","BP","GO:0048644","muscle organ morphogenesis","2/333","33/10313",0.288725134696483,0.791678064469982,0.737544210554298,"DLL4/FOXC2",2
"GO:0050999","BP","GO:0050999","regulation of nitric-oxide synthase activity","2/333","33/10313",0.288725134696483,0.791678064469982,0.737544210554298,"CYGB/LEP",2
"GO:0060389","BP","GO:0060389","pathway-restricted SMAD protein phosphorylation","2/333","33/10313",0.288725134696483,0.791678064469982,0.737544210554298,"GDF6/INHBE",2
"GO:1903573","BP","GO:1903573","negative regulation of response to endoplasmic reticulum stress","2/333","33/10313",0.288725134696483,0.791678064469982,0.737544210554298,"NCK1/CLU",2
"GO:1905517","BP","GO:1905517","macrophage migration","2/333","33/10313",0.288725134696483,0.791678064469982,0.737544210554298,"RARRES2/CSF1",2
"GO:0043010","BP","GO:0043010","camera-type eye development","7/333","166/10313",0.289609013472267,0.791678064469982,0.737544210554298,"DLL4/BAX/SLC7A11/RPGRIP1L/PTPRM/SPRY1/FOXC2",7
"GO:0070997","BP","GO:0070997","neuron death","9/333","222/10313",0.289964233494932,0.791678064469982,0.737544210554298,"AXL/BAX/KIF14/SLC7A11/BNIP3/CSF1/EFNB2/CLU/DPYSL4",9
"GO:0048638","BP","GO:0048638","regulation of developmental growth","8/333","194/10313",0.290295218099094,0.791678064469982,0.737544210554298,"SEMA3F/CSF1/CCNB1/CPNE5/LIMK1/FOXS1/FOXC2/LEP",8
"GO:0002694","BP","GO:0002694","regulation of leukocyte activation","13/333","337/10313",0.294277196336842,0.791678064469982,0.737544210554298,"AXL/NCK1/DOCK8/FGR/HLA-DOA/TNFRSF18/FES/CEBPA/RIPOR2/IRF4/MMP8/IGLL5/LEP",13
"GO:0031109","BP","GO:0031109","microtubule polymerization or depolymerization","4/333","85/10313",0.294535337390837,0.791678064469982,0.737544210554298,"KIF18B/SKA1/KIF2C/FES",4
"GO:0070372","BP","GO:0070372","regulation of ERK1 and ERK2 cascade","7/333","167/10313",0.294727392575446,0.791678064469982,0.737544210554298,"DUSP1/GLIPR2/KDR/SPRY1/SPRY4/FLT4/FGA",7
"GO:0031400","BP","GO:0031400","negative regulation of protein modification process","15/333","395/10313",0.295412216662491,0.791678064469982,0.737544210554298,"CDKN2A/BAX/NCK1/LRRK1/DUSP1/PPM1F/MAD2L1/SPRY1/CEBPA/CCNB1/SPRY4/PKIB/IRAK3/LIMK1/SFRP2",15
"GO:0008088","BP","GO:0008088","axo-dendritic transport","3/333","59/10313",0.297098281183907,0.791678064469982,0.737544210554298,"KIF4A/AP3S1/RAB27B",3
"GO:0030219","BP","GO:0030219","megakaryocyte differentiation","3/333","59/10313",0.297098281183907,0.791678064469982,0.737544210554298,"FLI1/ZNF385A/UBA5",3
"GO:0032637","BP","GO:0032637","interleukin-8 production","3/333","59/10313",0.297098281183907,0.791678064469982,0.737544210554298,"TMSB4X/CRP/LEP",3
"GO:0051093","BP","GO:0051093","negative regulation of developmental process","18/333","483/10313",0.29812511512302,0.791678064469982,0.737544210554298,"CXCL10/RGCC/SEMA3F/LILRB3/PTPRM/BNIP3/SPRY1/HSPG2/FOXM1/SPRY4/CRP/FSTL3/FRZB/LRP4/FOXC2/SFRP2/APCS/LEP",18
"GO:0048015","BP","GO:0048015","phosphatidylinositol-mediated signaling","6/333","140/10313",0.298589734032551,0.791678064469982,0.737544210554298,"MYOC/FGR/PREX2/KDR/GSN/LEP",6
"GO:0043588","BP","GO:0043588","skin development","7/333","168/10313",0.299865931782813,0.791678064469982,0.737544210554298,"PRKCH/ALOX15B/ADAMTS2/ITGA3/KRT81/LRP4/PKP1",7
"GO:0000462","BP","GO:0000462","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","2/333","34/10313",0.300781770753813,0.791678064469982,0.737544210554298,"RPS19/RPS14",2
"GO:0010718","BP","GO:0010718","positive regulation of epithelial to mesenchymal transition","2/333","34/10313",0.300781770753813,0.791678064469982,0.737544210554298,"RGCC/GLIPR2",2
"GO:0016073","BP","GO:0016073","snRNA metabolic process","2/333","34/10313",0.300781770753813,0.791678064469982,0.737544210554298,"INTS6L/EXOSC5",2
"GO:0032613","BP","GO:0032613","interleukin-10 production","2/333","34/10313",0.300781770753813,0.791678064469982,0.737544210554298,"IRF4/MMP8",2
"GO:0034205","BP","GO:0034205","amyloid-beta formation","2/333","34/10313",0.300781770753813,0.791678064469982,0.737544210554298,"GSAP/CLU",2
"GO:0043300","BP","GO:0043300","regulation of leukocyte degranulation","2/333","34/10313",0.300781770753813,0.791678064469982,0.737544210554298,"FGR/FES",2
"GO:0045666","BP","GO:0045666","positive regulation of neuron differentiation","2/333","34/10313",0.300781770753813,0.791678064469982,0.737544210554298,"TCF4/ECT2",2
"GO:0048146","BP","GO:0048146","positive regulation of fibroblast proliferation","2/333","34/10313",0.300781770753813,0.791678064469982,0.737544210554298,"CCNA2/CCNB1",2
"GO:0051084","BP","GO:0051084","'de novo' posttranslational protein folding","2/333","34/10313",0.300781770753813,0.791678064469982,0.737544210554298,"DNAJB13/HSPA6",2
"GO:0090342","BP","GO:0090342","regulation of cell aging","2/333","34/10313",0.300781770753813,0.791678064469982,0.737544210554298,"CDKN2A/FOXM1",2
"GO:0097028","BP","GO:0097028","dendritic cell differentiation","2/333","34/10313",0.300781770753813,0.791678064469982,0.737544210554298,"AXL/IRF4",2
"GO:1903428","BP","GO:1903428","positive regulation of reactive oxygen species biosynthetic process","2/333","34/10313",0.300781770753813,0.791678064469982,0.737544210554298,"CLU/MMP8",2
"GO:1904358","BP","GO:1904358","positive regulation of telomere maintenance via telomere lengthening","2/333","34/10313",0.300781770753813,0.791678064469982,0.737544210554298,"AURKB/PKIB",2
"GO:0034764","BP","GO:0034764","positive regulation of transmembrane transport","5/333","113/10313",0.301346221979812,0.791678064469982,0.737544210554298,"CTSS/BAX/CXCL10/TMSB4X/ACTN2",5
"GO:0034767","BP","GO:0034767","positive regulation of ion transmembrane transport","5/333","113/10313",0.301346221979812,0.791678064469982,0.737544210554298,"CTSS/BAX/CXCL10/TMSB4X/ACTN2",5
"GO:0044706","BP","GO:0044706","multi-multicellular organism process","5/333","113/10313",0.301346221979812,0.791678064469982,0.737544210554298,"STC2/STC1/ITGA3/PZP/LEP",5
"GO:0032870","BP","GO:0032870","cellular response to hormone stimulus","16/333","426/10313",0.30196612558491,0.791678064469982,0.737544210554298,"CTSS/NCK1/CCNA2/SFR1/AP3S1/DUSP1/RARRES2/SLC39A14/UBA5/SST/STC1/ATP1A3/FOXC2/ACTN2/DEFA3/LEP",16
"GO:0001833","BP","GO:0001833","inner cell mass cell proliferation","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"BRCA2",1
"GO:0002053","BP","GO:0002053","positive regulation of mesenchymal cell proliferation","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"PRRX1",1
"GO:0006688","BP","GO:0006688","glycosphingolipid biosynthetic process","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"ST8SIA4",1
"GO:0006883","BP","GO:0006883","cellular sodium ion homeostasis","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"ATP1A3",1
"GO:0009265","BP","GO:0009265","2'-deoxyribonucleotide biosynthetic process","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"CMPK2",1
"GO:0009415","BP","GO:0009415","response to water","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"PKD2L1",1
"GO:0010842","BP","GO:0010842","retina layer formation","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"PTPRM",1
"GO:0010996","BP","GO:0010996","response to auditory stimulus","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"CXCL10",1
"GO:0015669","BP","GO:0015669","gas transport","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"CYGB",1
"GO:0015893","BP","GO:0015893","drug transport","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"ABCA3",1
"GO:0019372","BP","GO:0019372","lipoxygenase pathway","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"ALOX15B",1
"GO:0021533","BP","GO:0021533","cell differentiation in hindbrain","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"KNDC1",1
"GO:0030002","BP","GO:0030002","cellular anion homeostasis","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"SLC12A5",1
"GO:0030207","BP","GO:0030207","chondroitin sulfate catabolic process","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"BCAN",1
"GO:0030728","BP","GO:0030728","ovulation","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"LEP",1
"GO:0031128","BP","GO:0031128","developmental induction","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"SPRY1",1
"GO:0031581","BP","GO:0031581","hemidesmosome assembly","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"LAMA3",1
"GO:0032925","BP","GO:0032925","regulation of activin receptor signaling pathway","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"FSTL3",1
"GO:0033005","BP","GO:0033005","positive regulation of mast cell activation","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"FGR",1
"GO:0033539","BP","GO:0033539","fatty acid beta-oxidation using acyl-CoA dehydrogenase","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"ACAD11",1
"GO:0034349","BP","GO:0034349","glial cell apoptotic process","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"PRKCH",1
"GO:0034427","BP","GO:0034427","nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"EXOSC5",1
"GO:0035115","BP","GO:0035115","embryonic forelimb morphogenesis","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"RPGRIP1L",1
"GO:0035563","BP","GO:0035563","positive regulation of chromatin binding","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"EBF2",1
"GO:0042249","BP","GO:0042249","establishment of planar polarity of embryonic epithelium","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"SFRP2",1
"GO:0042762","BP","GO:0042762","regulation of sulfur metabolic process","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"SLC7A11",1
"GO:0043518","BP","GO:0043518","negative regulation of DNA damage response, signal transduction by p53 class mediator","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"PTTG1IP",1
"GO:0045945","BP","GO:0045945","positive regulation of transcription by RNA polymerase III","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"CEBPA",1
"GO:0046385","BP","GO:0046385","deoxyribose phosphate biosynthetic process","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"CMPK2",1
"GO:0050909","BP","GO:0050909","sensory perception of taste","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"PKD2L1",1
"GO:0051775","BP","GO:0051775","response to redox state","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"SLC7A11",1
"GO:0060706","BP","GO:0060706","cell differentiation involved in embryonic placenta development","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"EOMES",1
"GO:0061709","BP","GO:0061709","reticulophagy","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"UBA5",1
"GO:0070230","BP","GO:0070230","positive regulation of lymphocyte apoptotic process","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"BAX",1
"GO:0070365","BP","GO:0070365","hepatocyte differentiation","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"FRZB",1
"GO:0070431","BP","GO:0070431","nucleotide-binding oligomerization domain containing 2 signaling pathway","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"SLC15A3",1
"GO:0071467","BP","GO:0071467","cellular response to pH","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"PKD2L1",1
"GO:0072109","BP","GO:0072109","glomerular mesangium development","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"FOXC2",1
"GO:0072539","BP","GO:0072539","T-helper 17 cell differentiation","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"IRF4",1
"GO:0090026","BP","GO:0090026","positive regulation of monocyte chemotaxis","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"CXCL10",1
"GO:0090036","BP","GO:0090036","regulation of protein kinase C signaling","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"FLT4",1
"GO:0090103","BP","GO:0090103","cochlea morphogenesis","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"FRZB",1
"GO:0097284","BP","GO:0097284","hepatocyte apoptotic process","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"GSN",1
"GO:0098856","BP","GO:0098856","intestinal lipid absorption","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"LEP",1
"GO:0099558","BP","GO:0099558","maintenance of synapse structure","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"C1QL1",1
"GO:1900102","BP","GO:1900102","negative regulation of endoplasmic reticulum unfolded protein response","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"NCK1",1
"GO:1901017","BP","GO:1901017","negative regulation of potassium ion transmembrane transporter activity","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"ACTN2",1
"GO:1901018","BP","GO:1901018","positive regulation of potassium ion transmembrane transporter activity","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"ACTN2",1
"GO:1902285","BP","GO:1902285","semaphorin-plexin signaling pathway involved in neuron projection guidance","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"SEMA3F",1
"GO:1903587","BP","GO:1903587","regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"DLL4",1
"GO:1903727","BP","GO:1903727","positive regulation of phospholipid metabolic process","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"RAB38",1
"GO:2000009","BP","GO:2000009","negative regulation of protein localization to cell surface","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"ACTN2",1
"GO:2000774","BP","GO:2000774","positive regulation of cellular senescence","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"CDKN2A",1
"GO:2001212","BP","GO:2001212","regulation of vasculogenesis","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"KDR",1
"GO:2001224","BP","GO:2001224","positive regulation of neuron migration","1/333","11/10313",0.303175480465163,0.791678064469982,0.737544210554298,"KIF20B",1
"GO:0007600","BP","GO:0007600","sensory perception","8/333","197/10313",0.304536841691693,0.791678064469982,0.737544210554298,"DLL4/BIRC5/ATP2B2/PKD2L1/CEP250/GRAP/RIPOR2/PROK2",8
"GO:0051052","BP","GO:0051052","regulation of DNA metabolic process","10/333","254/10313",0.305634742468392,0.791678064469982,0.737544210554298,"BAX/BLM/RLF/RGCC/AURKB/FIGNL1/DUSP1/RFC4/FOXM1/PKIB",10
"GO:0022037","BP","GO:0022037","metencephalon development","3/333","60/10313",0.305992283550137,0.791678064469982,0.737544210554298,"KIF14/RPGRIP1L/KNDC1",3
"GO:0051893","BP","GO:0051893","regulation of focal adhesion assembly","3/333","60/10313",0.305992283550137,0.791678064469982,0.737544210554298,"MYOC/PPM1F/KDR",3
"GO:0090109","BP","GO:0090109","regulation of cell-substrate junction assembly","3/333","60/10313",0.305992283550137,0.791678064469982,0.737544210554298,"MYOC/PPM1F/KDR",3
"GO:1901264","BP","GO:1901264","carbohydrate derivative transport","3/333","60/10313",0.305992283550137,0.791678064469982,0.737544210554298,"SLC37A2/SLC15A3/SLC5A1",3
"GO:0051090","BP","GO:0051090","regulation of DNA-binding transcription factor activity","11/333","283/10313",0.307219889106264,0.791678064469982,0.737544210554298,"CDKN2A/NLRC4/RGCC/PRKCH/EOMES/NFKBIE/TMSB4X/IRAK3/CLU/CYTL1/FOXS1",11
"GO:0048738","BP","GO:0048738","cardiac muscle tissue development","5/333","114/10313",0.307691147766173,0.791678064469982,0.737544210554298,"DLL4/EFNB2/CCNB1/FOXC2/ACTN2",5
"GO:0010977","BP","GO:0010977","negative regulation of neuron projection development","4/333","87/10313",0.30916429134944,0.791678064469982,0.737544210554298,"SEMA3F/EFNB2/DPYSL3/LRP4",4
"GO:1901796","BP","GO:1901796","regulation of signal transduction by p53 class mediator","6/333","142/10313",0.309923075024567,0.791678064469982,0.737544210554298,"BLM/AURKB/RFC4/PTTG1IP/ZNF385A/AURKA",6
"GO:0000266","BP","GO:0000266","mitochondrial fission","2/333","35/10313",0.312803751806513,0.791678064469982,0.737544210554298,"KDR/BNIP3",2
"GO:0002287","BP","GO:0002287","alpha-beta T cell activation involved in immune response","2/333","35/10313",0.312803751806513,0.791678064469982,0.737544210554298,"EOMES/IRF4",2
"GO:0002293","BP","GO:0002293","alpha-beta T cell differentiation involved in immune response","2/333","35/10313",0.312803751806513,0.791678064469982,0.737544210554298,"EOMES/IRF4",2
"GO:0016233","BP","GO:0016233","telomere capping","2/333","35/10313",0.312803751806513,0.791678064469982,0.737544210554298,"AURKB/PKIB",2
"GO:0042769","BP","GO:0042769","DNA damage response, detection of DNA damage","2/333","35/10313",0.312803751806513,0.791678064469982,0.737544210554298,"DTL/RFC4",2
"GO:0045104","BP","GO:0045104","intermediate filament cytoskeleton organization","2/333","35/10313",0.312803751806513,0.791678064469982,0.737544210554298,"PKP1/PRPH",2
"GO:0045604","BP","GO:0045604","regulation of epidermal cell differentiation","2/333","35/10313",0.312803751806513,0.791678064469982,0.737544210554298,"PRKCH/ALOX15B",2
"GO:0045669","BP","GO:0045669","positive regulation of osteoblast differentiation","2/333","35/10313",0.312803751806513,0.791678064469982,0.737544210554298,"CEBPA/SFRP2",2
"GO:1902042","BP","GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","2/333","35/10313",0.312803751806513,0.791678064469982,0.737544210554298,"FGA/SFRP2",2
"GO:1903053","BP","GO:1903053","regulation of extracellular matrix organization","2/333","35/10313",0.312803751806513,0.791678064469982,0.737544210554298,"RGCC/CARMIL2",2
"GO:1903556","BP","GO:1903556","negative regulation of tumor necrosis factor superfamily cytokine production","2/333","35/10313",0.312803751806513,0.791678064469982,0.737544210554298,"AXL/IRAK3",2
"GO:1903779","BP","GO:1903779","regulation of cardiac conduction","2/333","35/10313",0.312803751806513,0.791678064469982,0.737544210554298,"ATP2B2/ATP1A3",2
"GO:1904427","BP","GO:1904427","positive regulation of calcium ion transmembrane transport","2/333","35/10313",0.312803751806513,0.791678064469982,0.737544210554298,"BAX/CXCL10",2
"GO:1904591","BP","GO:1904591","positive regulation of protein import","2/333","35/10313",0.312803751806513,0.791678064469982,0.737544210554298,"ECT2/LEP",2
"GO:2001233","BP","GO:2001233","regulation of apoptotic signaling pathway","10/333","256/10313",0.314066113084195,0.791678064469982,0.737544210554298,"BAX/NCK1/FIGNL1/SCG2/PTTG1IP/ZNF385A/PLAUR/CLU/FGA/SFRP2",10
"GO:0019915","BP","GO:0019915","lipid storage","3/333","61/10313",0.314896844921252,0.791678064469982,0.737544210554298,"GM2A/CRP/LEP",3
"GO:0030534","BP","GO:0030534","adult behavior","3/333","61/10313",0.314896844921252,0.791678064469982,0.737544210554298,"SLC7A11/PREX2/LEP",3
"GO:0032411","BP","GO:0032411","positive regulation of transporter activity","3/333","61/10313",0.314896844921252,0.791678064469982,0.737544210554298,"CTSS/TMSB4X/ACTN2",3
"GO:0032652","BP","GO:0032652","regulation of interleukin-1 production","3/333","61/10313",0.314896844921252,0.791678064469982,0.737544210554298,"NLRC4/ORM2/NLRP7",3
"GO:0042476","BP","GO:0042476","odontogenesis","3/333","61/10313",0.314896844921252,0.791678064469982,0.737544210554298,"BAX/CSF1/LRP4",3
"GO:0045921","BP","GO:0045921","positive regulation of exocytosis","3/333","61/10313",0.314896844921252,0.791678064469982,0.737544210554298,"FGR/RAB27B/FGA",3
"GO:0048144","BP","GO:0048144","fibroblast proliferation","3/333","61/10313",0.314896844921252,0.791678064469982,0.737544210554298,"BAX/CCNA2/CCNB1",3
"GO:0048145","BP","GO:0048145","regulation of fibroblast proliferation","3/333","61/10313",0.314896844921252,0.791678064469982,0.737544210554298,"BAX/CCNA2/CCNB1",3
"GO:0055007","BP","GO:0055007","cardiac muscle cell differentiation","3/333","61/10313",0.314896844921252,0.791678064469982,0.737544210554298,"EFNB2/CCNB1/ACTN2",3
"GO:0098661","BP","GO:0098661","inorganic anion transmembrane transport","3/333","61/10313",0.314896844921252,0.791678064469982,0.737544210554298,"SLC37A2/SLC12A5/CLIC6",3
"GO:2000377","BP","GO:2000377","regulation of reactive oxygen species metabolic process","6/333","143/10313",0.31561747326002,0.791678064469982,0.737544210554298,"BNIP3/FOXM1/CRP/CLU/MMP8/LEP",6
"GO:0030038","BP","GO:0030038","contractile actin filament bundle assembly","4/333","88/10313",0.316506561738566,0.791678064469982,0.737544210554298,"MYOC/RGCC/PPM1F/LIMK1",4
"GO:0032231","BP","GO:0032231","regulation of actin filament bundle assembly","4/333","88/10313",0.316506561738566,0.791678064469982,0.737544210554298,"MYOC/RGCC/PPM1F/LIMK1",4
"GO:0033135","BP","GO:0033135","regulation of peptidyl-serine phosphorylation","4/333","88/10313",0.316506561738566,0.791678064469982,0.737544210554298,"BAX/NCK1/PPM1F/SFRP2",4
"GO:0043149","BP","GO:0043149","stress fiber assembly","4/333","88/10313",0.316506561738566,0.791678064469982,0.737544210554298,"MYOC/RGCC/PPM1F/LIMK1",4
"GO:0007219","BP","GO:0007219","Notch signaling pathway","5/333","116/10313",0.320436773768193,0.791678064469982,0.737544210554298,"DLL4/DLGAP5/BMP2K/CEBPA/FOXC2",5
"GO:0009411","BP","GO:0009411","response to UV","5/333","116/10313",0.320436773768193,0.791678064469982,0.737544210554298,"BRCA2/DTL/BAX/AURKB/PCLAF",5
"GO:1903034","BP","GO:1903034","regulation of response to wounding","5/333","116/10313",0.320436773768193,0.791678064469982,0.737544210554298,"SIGLEC10/PLAUR/FOXC2/FGA/APCS",5
"GO:0048017","BP","GO:0048017","inositol lipid-mediated signaling","6/333","144/10313",0.321328462202999,0.791678064469982,0.737544210554298,"MYOC/FGR/PREX2/KDR/GSN/LEP",6
"GO:0031667","BP","GO:0031667","response to nutrient levels","12/333","316/10313",0.323508005619162,0.791678064469982,0.737544210554298,"STC2/CXCL10/RARRES2/BNIP3/FES/GSN/NUCB2/FOLR2/SST/STC1/SFRP2/LEP",12
"GO:0043242","BP","GO:0043242","negative regulation of protein-containing complex disassembly","3/333","62/10313",0.323806912131579,0.791678064469982,0.737544210554298,"GSN/CARMIL2/IRAK3",3
"GO:0044344","BP","GO:0044344","cellular response to fibroblast growth factor stimulus","4/333","89/10313",0.323863387838183,0.791678064469982,0.737544210554298,"DLL4/ANOS1/SPRY1/SPRY4",4
"GO:0030835","BP","GO:0030835","negative regulation of actin filament depolymerization","2/333","36/10313",0.324780768946469,0.791678064469982,0.737544210554298,"GSN/CARMIL2",2
"GO:0032732","BP","GO:0032732","positive regulation of interleukin-1 production","2/333","36/10313",0.324780768946469,0.791678064469982,0.737544210554298,"NLRC4/ORM2",2
"GO:0043628","BP","GO:0043628","ncRNA 3'-end processing","2/333","36/10313",0.324780768946469,0.791678064469982,0.737544210554298,"INTS6L/EXOSC5",2
"GO:0045103","BP","GO:0045103","intermediate filament-based process","2/333","36/10313",0.324780768946469,0.791678064469982,0.737544210554298,"PKP1/PRPH",2
"GO:0045747","BP","GO:0045747","positive regulation of Notch signaling pathway","2/333","36/10313",0.324780768946469,0.791678064469982,0.737544210554298,"DLL4/BMP2K",2
"GO:0052372","BP","GO:0052372","modulation by symbiont of entry into host","2/333","36/10313",0.324780768946469,0.791678064469982,0.737544210554298,"GSN/APCS",2
"GO:0085029","BP","GO:0085029","extracellular matrix assembly","2/333","36/10313",0.324780768946469,0.791678064469982,0.737544210554298,"RGCC/QSOX1",2
"GO:0000722","BP","GO:0000722","telomere maintenance via recombination","1/333","12/10313",0.325699511236383,0.791678064469982,0.737544210554298,"BRCA2",1
"GO:0001771","BP","GO:0001771","immunological synapse formation","1/333","12/10313",0.325699511236383,0.791678064469982,0.737544210554298,"DOCK8",1
"GO:0001779","BP","GO:0001779","natural killer cell differentiation","1/333","12/10313",0.325699511236383,0.791678064469982,0.737544210554298,"AXL",1
"GO:0002021","BP","GO:0002021","response to dietary excess","1/333","12/10313",0.325699511236383,0.791678064469982,0.737544210554298,"LEP",1
"GO:0002360","BP","GO:0002360","T cell lineage commitment","1/333","12/10313",0.325699511236383,0.791678064469982,0.737544210554298,"IRF4",1
"GO:0002385","BP","GO:0002385","mucosal immune response","1/333","12/10313",0.325699511236383,0.791678064469982,0.737544210554298,"DEFA3",1
