"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071428","BP","GO:0071428","rRNA-containing ribonucleoprotein complex export from nucleus","2/361","15/10313",0.0950721479344479,0.388728422587769,0.337455024278863,"NPM1/RPS15",2
"GO:1901798","BP","GO:1901798","positive regulation of signal transduction by p53 class mediator","2/361","15/10313",0.0950721479344479,0.388728422587769,0.337455024278863,"ATM/PYHIN1",2
"GO:1905523","BP","GO:1905523","positive regulation of macrophage migration","2/361","15/10313",0.0950721479344479,0.388728422587769,0.337455024278863,"P2RY12/MDK",2
"GO:0002495","BP","GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","6/361","90/10313",0.0952569241782239,0.388728422587769,0.337455024278863,"AP1S2/KIF15/SEC24D/IFI30/RACGAP1/CTSE",6
"GO:0006638","BP","GO:0006638","neutral lipid metabolic process","6/361","90/10313",0.0952569241782239,0.388728422587769,0.337455024278863,"APOC1/C3/DGKD/CETP/DGKA/APOB",6
"GO:0006639","BP","GO:0006639","acylglycerol metabolic process","6/361","90/10313",0.0952569241782239,0.388728422587769,0.337455024278863,"APOC1/C3/DGKD/CETP/DGKA/APOB",6
"GO:0048469","BP","GO:0048469","cell maturation","6/361","90/10313",0.0952569241782239,0.388728422587769,0.337455024278863,"C1QA/C3/SCARF1/BCL2/BCL11A/GLDN",6
"GO:0007492","BP","GO:0007492","endoderm development","4/361","50/10313",0.0968694304074398,0.394435194531951,0.342409071251189,"LAMC1/COL4A2/COL5A1/INHBA",4
"GO:1902041","BP","GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","4/361","50/10313",0.0968694304074398,0.394435194531951,0.342409071251189,"BRCA1/TMC8/FGG/FGB",4
"GO:0001763","BP","GO:0001763","morphogenesis of a branching structure","7/361","112/10313",0.0976894781803781,0.394612285435183,0.342562803809904,"COL4A1/NOTCH4/SULF1/BCL2/MDK/BCL11A/LEF1",7
"GO:0008203","BP","GO:0008203","cholesterol metabolic process","7/361","112/10313",0.0976894781803781,0.394612285435183,0.342562803809904,"ABCA1/INSIG2/SCARF1/APOL1/CETP/APOB/NR1H4",7
"GO:0032606","BP","GO:0032606","type I interferon production","7/361","112/10313",0.0976894781803781,0.394612285435183,0.342562803809904,"LILRB1/NLRC5/CD14/IRF8/IRF7/IRF1/IKBKE",7
"GO:0051897","BP","GO:0051897","positive regulation of protein kinase B signaling","7/361","112/10313",0.0976894781803781,0.394612285435183,0.342562803809904,"CD86/ARRB2/RHOG/FYN/P2RY12/CD28/ADAM8",7
"GO:1901987","BP","GO:1901987","regulation of cell cycle phase transition","17/361","345/10313",0.0978988548380291,0.394612285435183,0.342562803809904,"ATM/CENPF/TPX2/ANLN/CDC6/TUBB/CDCA5/TTK/ATP2B4/BRCA1/EZH2/NPM1/UBD/TUBA1A/CDC20/BCL2/HAUS7",17
"GO:0008625","BP","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","5/361","70/10313",0.0979837832220333,0.394612285435183,0.342562803809904,"BRCA1/TMC8/FGG/BCL2/FGB",5
"GO:0035296","BP","GO:0035296","regulation of tube diameter","5/361","70/10313",0.0979837832220333,0.394612285435183,0.342562803809904,"PTAFR/ARHGAP42/FGG/AVPR1B/FGB",5
"GO:0051304","BP","GO:0051304","chromosome separation","5/361","70/10313",0.0979837832220333,0.394612285435183,0.342562803809904,"ATM/CENPF/CDC6/TTK/CDC20",5
"GO:0097006","BP","GO:0097006","regulation of plasma lipoprotein particle levels","5/361","70/10313",0.0979837832220333,0.394612285435183,0.342562803809904,"APOC1/ABCA1/CETP/APOB/NR1H4",5
"GO:0097746","BP","GO:0097746","blood vessel diameter maintenance","5/361","70/10313",0.0979837832220333,0.394612285435183,0.342562803809904,"PTAFR/ARHGAP42/FGG/AVPR1B/FGB",5
"GO:0002504","BP","GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","6/361","91/10313",0.0991556311083015,0.398895743050318,0.346281272050251,"AP1S2/KIF15/SEC24D/IFI30/RACGAP1/CTSE",6
"GO:0051223","BP","GO:0051223","regulation of protein transport","19/361","395/10313",0.0997883765102264,0.399724390137193,0.347000620331909,"BBC3/CD33/GZMB/RACK1/FYN/BNIP3L/RAPGEF4/FGG/MICALL2/BCL2/LRP1/KCNN4/SAA1/NR1H4/ADAM8/ANO1/KRT20/ACHE/FGB",19
"GO:0006509","BP","GO:0006509","membrane protein ectodomain proteolysis","3/361","32/10313",0.100120925942098,0.399724390137193,0.347000620331909,"TIMP1/ADAM8/PRTN3",3
"GO:0006949","BP","GO:0006949","syncytium formation","3/361","32/10313",0.100120925942098,0.399724390137193,0.347000620331909,"PLEKHO1/CD109/PTGFRN",3
"GO:0007257","BP","GO:0007257","activation of JUN kinase activity","3/361","32/10313",0.100120925942098,0.399724390137193,0.347000620331909,"PKN1/MAP3K20/TF",3
"GO:0009112","BP","GO:0009112","nucleobase metabolic process","3/361","32/10313",0.100120925942098,0.399724390137193,0.347000620331909,"SHMT2/CDA/XDH",3
"GO:0032653","BP","GO:0032653","regulation of interleukin-10 production","3/361","32/10313",0.100120925942098,0.399724390137193,0.347000620331909,"LILRB1/CD34/CD28",3
"GO:0070317","BP","GO:0070317","negative regulation of G0 to G1 transition","3/361","32/10313",0.100120925942098,0.399724390137193,0.347000620331909,"BRCA1/EZH2/RRM2",3
"GO:0021537","BP","GO:0021537","telencephalon development","8/361","135/10313",0.101161109201011,0.403169579766999,0.349991388391605,"DISC1/ATP2B4/EZH2/BCL11B/P2RY12/LRP1/INHBA/LEF1",8
"GO:0007369","BP","GO:0007369","gastrulation","7/361","113/10313",0.101202676060916,0.403169579766999,0.349991388391605,"RACK1/COL4A2/MYADM/COL5A1/IL1RN/INHBA/LEF1",7
"GO:0000904","BP","GO:0000904","cell morphogenesis involved in differentiation","23/361","496/10313",0.102362640616764,0.404772925101584,0.351383251984207,"DISC1/DPYSL2/SHC1/UNC5B/RHOG/FYN/LAMC1/NOTCH4/RHOH/BCL11B/FGG/MICALL2/MAP1B/BCL2/LRP1/MYADM/MDK/NRXN3/NOTCH3/NGFR/NCAM1/LEF1/FGB",23
"GO:0014909","BP","GO:0014909","smooth muscle cell migration","4/361","51/10313",0.102374047814023,0.404772925101584,0.351383251984207,"TPM1/BCL2/LRP1/MDK",4
"GO:0042440","BP","GO:0042440","pigment metabolic process","4/361","51/10313",0.102374047814023,0.404772925101584,0.351383251984207,"SHMT2/TSPO/BCL2/UGT1A8",4
"GO:0070227","BP","GO:0070227","lymphocyte apoptotic process","4/361","51/10313",0.102374047814023,0.404772925101584,0.351383251984207,"PKN1/CD27/GIMAP8/ADAM8",4
"GO:0070527","BP","GO:0070527","platelet aggregation","4/361","51/10313",0.102374047814023,0.404772925101584,0.351383251984207,"CLIC1/P2RY12/FGG/FGB",4
"GO:1902686","BP","GO:1902686","mitochondrial outer membrane permeabilization involved in programmed cell death","4/361","51/10313",0.102374047814023,0.404772925101584,0.351383251984207,"BBC3/GZMB/BNIP3L/BCL2",4
"GO:1903036","BP","GO:1903036","positive regulation of response to wounding","4/361","51/10313",0.102374047814023,0.404772925101584,0.351383251984207,"SCARF1/F2/LRP1/MDK",4
"GO:0035150","BP","GO:0035150","regulation of tube size","5/361","71/10313",0.102560957880612,0.405073980971598,0.351644598492519,"PTAFR/ARHGAP42/FGG/AVPR1B/FGB",5
"GO:0050673","BP","GO:0050673","epithelial cell proliferation","13/361","251/10313",0.102670040224552,0.405073980971598,0.351644598492519,"UHRF1/LAMC1/BCL11B/CD34/EGFL7/SULF1/JCAD/CD109/MDK/NGFR/LRG1/REG1A/XDH",13
"GO:0003081","BP","GO:0003081","regulation of systemic arterial blood pressure by renin-angiotensin","2/361","16/10313",0.106229696337422,0.406589265138921,0.352960016212863,"CTSZ/CPA3",2
"GO:0006544","BP","GO:0006544","glycine metabolic process","2/361","16/10313",0.106229696337422,0.406589265138921,0.352960016212863,"SHMT2/BAAT",2
"GO:0006978","BP","GO:0006978","DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator","2/361","16/10313",0.106229696337422,0.406589265138921,0.352960016212863,"BRCA1/PYHIN1",2
"GO:0007143","BP","GO:0007143","female meiotic nuclear division","2/361","16/10313",0.106229696337422,0.406589265138921,0.352960016212863,"ATM/TTK",2
"GO:0008045","BP","GO:0008045","motor neuron axon guidance","2/361","16/10313",0.106229696337422,0.406589265138921,0.352960016212863,"RHOG/RHOH",2
"GO:0030325","BP","GO:0030325","adrenal gland development","2/361","16/10313",0.106229696337422,0.406589265138921,0.352960016212863,"TSPO/MDK",2
"GO:0032958","BP","GO:0032958","inositol phosphate biosynthetic process","2/361","16/10313",0.106229696337422,0.406589265138921,0.352960016212863,"PTAFR/AVPR1B",2
"GO:0034375","BP","GO:0034375","high-density lipoprotein particle remodeling","2/361","16/10313",0.106229696337422,0.406589265138921,0.352960016212863,"APOC1/CETP",2
"GO:0040036","BP","GO:0040036","regulation of fibroblast growth factor receptor signaling pathway","2/361","16/10313",0.106229696337422,0.406589265138921,0.352960016212863,"SULF1/NGFR",2
"GO:0043032","BP","GO:0043032","positive regulation of macrophage activation","2/361","16/10313",0.106229696337422,0.406589265138921,0.352960016212863,"HAMP/LBP",2
"GO:0043372","BP","GO:0043372","positive regulation of CD4-positive, alpha-beta T cell differentiation","2/361","16/10313",0.106229696337422,0.406589265138921,0.352960016212863,"CD86/MYB",2
"GO:0043691","BP","GO:0043691","reverse cholesterol transport","2/361","16/10313",0.106229696337422,0.406589265138921,0.352960016212863,"ABCA1/CETP",2
"GO:0045109","BP","GO:0045109","intermediate filament organization","2/361","16/10313",0.106229696337422,0.406589265138921,0.352960016212863,"KRT14/KRT20",2
"GO:0045649","BP","GO:0045649","regulation of macrophage differentiation","2/361","16/10313",0.106229696337422,0.406589265138921,0.352960016212863,"INHBA/PF4",2
"GO:0048679","BP","GO:0048679","regulation of axon regeneration","2/361","16/10313",0.106229696337422,0.406589265138921,0.352960016212863,"SCARF1/LRP1",2
"GO:0050927","BP","GO:0050927","positive regulation of positive chemotaxis","2/361","16/10313",0.106229696337422,0.406589265138921,0.352960016212863,"S1PR1/CXCL8",2
"GO:0051043","BP","GO:0051043","regulation of membrane protein ectodomain proteolysis","2/361","16/10313",0.106229696337422,0.406589265138921,0.352960016212863,"TIMP1/ADAM8",2
"GO:0060330","BP","GO:0060330","regulation of response to interferon-gamma","2/361","16/10313",0.106229696337422,0.406589265138921,0.352960016212863,"NLRC5/IFNGR1",2
"GO:0060334","BP","GO:0060334","regulation of interferon-gamma-mediated signaling pathway","2/361","16/10313",0.106229696337422,0.406589265138921,0.352960016212863,"NLRC5/IFNGR1",2
"GO:0060561","BP","GO:0060561","apoptotic process involved in morphogenesis","2/361","16/10313",0.106229696337422,0.406589265138921,0.352960016212863,"JAG2/LEF1",2
"GO:0070528","BP","GO:0070528","protein kinase C signaling","2/361","16/10313",0.106229696337422,0.406589265138921,0.352960016212863,"DGKD/MYADM",2
"GO:0097205","BP","GO:0097205","renal filtration","2/361","16/10313",0.106229696337422,0.406589265138921,0.352960016212863,"CD34/SULF1",2
"GO:0098926","BP","GO:0098926","postsynaptic signal transduction","2/361","16/10313",0.106229696337422,0.406589265138921,0.352960016212863,"GNA15/ACHE",2
"GO:1903859","BP","GO:1903859","regulation of dendrite extension","2/361","16/10313",0.106229696337422,0.406589265138921,0.352960016212863,"BCL11A/REG1A",2
"GO:0003158","BP","GO:0003158","endothelium development","6/361","93/10313",0.107202442253972,0.406589265138921,0.352960016212863,"NOTCH4/ZEB1/S1PR1/CD34/MYADM/XDH",6
"GO:0042157","BP","GO:0042157","lipoprotein metabolic process","6/361","93/10313",0.107202442253972,0.406589265138921,0.352960016212863,"APOC1/ATM/APOL1/GLUL/APOB/LRP1",6
"GO:0043434","BP","GO:0043434","response to peptide hormone","15/361","301/10313",0.107230267641633,0.406589265138921,0.352960016212863,"CDC6/SHC1/INSIG2/FYN/ADCY3/TIMP1/STAT4/MAP1B/IGFBP1/NR1H4/SORBS1/FBN1/MGARP/PDK4/REG1A",15
"GO:0002705","BP","GO:0002705","positive regulation of leukocyte mediated immunity","5/361","72/10313",0.107242801089733,0.406589265138921,0.352960016212863,"C3/PTAFR/MR1/SLAMF6/CD28",5
"GO:0010822","BP","GO:0010822","positive regulation of mitochondrion organization","5/361","72/10313",0.107242801089733,0.406589265138921,0.352960016212863,"BBC3/GZMB/CIDEB/BCL2/MGARP",5
"GO:0031623","BP","GO:0031623","receptor internalization","5/361","72/10313",0.107242801089733,0.406589265138921,0.352960016212863,"LILRB1/ARRB2/LRP1/CXCL8/ACHE",5
"GO:0009988","BP","GO:0009988","cell-cell recognition","3/361","33/10313",0.107419663415458,0.406589265138921,0.352960016212863,"CD6/CD209/CLGN",3
"GO:0019748","BP","GO:0019748","secondary metabolic process","3/361","33/10313",0.107419663415458,0.406589265138921,0.352960016212863,"BCL2/UGT1A8/AKR1B10",3
"GO:0042304","BP","GO:0042304","regulation of fatty acid biosynthetic process","3/361","33/10313",0.107419663415458,0.406589265138921,0.352960016212863,"APOC1/BRCA1/PDK4",3
"GO:0045023","BP","GO:0045023","G0 to G1 transition","3/361","33/10313",0.107419663415458,0.406589265138921,0.352960016212863,"BRCA1/EZH2/RRM2",3
"GO:0060389","BP","GO:0060389","pathway-restricted SMAD protein phosphorylation","3/361","33/10313",0.107419663415458,0.406589265138921,0.352960016212863,"TTK/BMP8B/INHBA",3
"GO:0070316","BP","GO:0070316","regulation of G0 to G1 transition","3/361","33/10313",0.107419663415458,0.406589265138921,0.352960016212863,"BRCA1/EZH2/RRM2",3
"GO:0071622","BP","GO:0071622","regulation of granulocyte chemotaxis","3/361","33/10313",0.107419663415458,0.406589265138921,0.352960016212863,"MDK/CXCL8/LBP",3
"GO:1903350","BP","GO:1903350","response to dopamine","3/361","33/10313",0.107419663415458,0.406589265138921,0.352960016212863,"ARRB2/GNG2/GNA15",3
"GO:1903351","BP","GO:1903351","cellular response to dopamine","3/361","33/10313",0.107419663415458,0.406589265138921,0.352960016212863,"ARRB2/GNG2/GNA15",3
"GO:0071407","BP","GO:0071407","cellular response to organic cyclic compound","17/361","350/10313",0.107771434554678,0.406589265138921,0.352960016212863,"ARRB2/INSIG2/ATP2B4/PTAFR/BRCA1/EZH2/P2RY13/NPM1/ADCY3/GNG2/HAMP/GNA15/P2RY12/NR1H4/MGARP/INHBA/LEF1",17
"GO:0003300","BP","GO:0003300","cardiac muscle hypertrophy","4/361","52/10313",0.108019237604072,0.406589265138921,0.352960016212863,"ATP2B4/EZH2/HAMP/MLIP",4
"GO:0006749","BP","GO:0006749","glutathione metabolic process","4/361","52/10313",0.108019237604072,0.406589265138921,0.352960016212863,"CLIC2/CLIC1/EEF1G/CLIC3",4
"GO:0043507","BP","GO:0043507","positive regulation of JUN kinase activity","4/361","52/10313",0.108019237604072,0.406589265138921,0.352960016212863,"PKN1/FGD2/MAP3K20/TF",4
"GO:0045913","BP","GO:0045913","positive regulation of carbohydrate metabolic process","4/361","52/10313",0.108019237604072,0.406589265138921,0.352960016212863,"PFKFB4/PTAFR/SORBS1/AVPR1B",4
"GO:1902108","BP","GO:1902108","regulation of mitochondrial membrane permeability involved in apoptotic process","4/361","52/10313",0.108019237604072,0.406589265138921,0.352960016212863,"BBC3/GZMB/BNIP3L/BCL2",4
"GO:1902850","BP","GO:1902850","microtubule cytoskeleton organization involved in mitosis","7/361","115/10313",0.108433297301526,0.407731327098084,0.353951439848912,"TPX2/PRC1/KIFC1/TTK/CCSAP/RACGAP1/CDC20",7
"GO:0072330","BP","GO:0072330","monocarboxylic acid biosynthetic process","9/361","160/10313",0.108898465037557,0.409063041450965,0.355107500669708,"APOC1/BRCA1/DHRS9/BAAT/ACSM4/NR1H4/FADS2/PDK4/ABCB11",9
"GO:0006066","BP","GO:0006066","alcohol metabolic process","14/361","278/10313",0.109829526262031,0.412140330219534,0.357778894104739,"ABCA1/PLD4/INSIG2/PTAFR/SCARF1/DHRS9/APOL1/CETP/APOB/NR1H4/BCO1/PLCB4/AVPR1B/AKR1B10",14
"GO:0007568","BP","GO:0007568","aging","11/361","207/10313",0.110828288855555,0.41546515201701,0.360665170886151,"C1QA/ATM/NPM1/COL4A2/TSPO/TIMP1/HAMP/BCL2/LRP1/IGFBP1/KRT14",11
"GO:0006720","BP","GO:0006720","isoprenoid metabolic process","6/361","94/10313",0.11134888382972,0.416992517187519,0.361991076121651,"DHRS9/APOB/LRP1/BCO1/UGT1A8/AKR1B10",6
"GO:0035794","BP","GO:0035794","positive regulation of mitochondrial membrane permeability","4/361","53/10313",0.113801619285837,0.424324097440233,0.368355618687672,"BBC3/GZMB/BNIP3L/BCL2",4
"GO:0043647","BP","GO:0043647","inositol phosphate metabolic process","4/361","53/10313",0.113801619285837,0.424324097440233,0.368355618687672,"PLD4/PTAFR/PLCB4/AVPR1B",4
"GO:1900024","BP","GO:1900024","regulation of substrate adhesion-dependent cell spreading","4/361","53/10313",0.113801619285837,0.424324097440233,0.368355618687672,"FGG/MYADM/MDK/FGB",4
"GO:0007160","BP","GO:0007160","cell-matrix adhesion","10/361","185/10313",0.114751297148351,0.424324097440233,0.368355618687672,"DISC1/MAP4K4/ADAM15/CD34/FGG/BCL2/LRP1/SORBS1/ITGBL1/FGB",10
"GO:0010676","BP","GO:0010676","positive regulation of cellular carbohydrate metabolic process","3/361","34/10313",0.114918710785713,0.424324097440233,0.368355618687672,"PTAFR/SORBS1/AVPR1B",3
"GO:0010718","BP","GO:0010718","positive regulation of epithelial to mesenchymal transition","3/361","34/10313",0.114918710785713,0.424324097440233,0.368355618687672,"EZH2/MDK/LEF1",3
"GO:0032613","BP","GO:0032613","interleukin-10 production","3/361","34/10313",0.114918710785713,0.424324097440233,0.368355618687672,"LILRB1/CD34/CD28",3
"GO:0045132","BP","GO:0045132","meiotic chromosome segregation","3/361","34/10313",0.114918710785713,0.424324097440233,0.368355618687672,"ATM/TTK/CCNE2",3
"GO:0045666","BP","GO:0045666","positive regulation of neuron differentiation","3/361","34/10313",0.114918710785713,0.424324097440233,0.368355618687672,"ZEB1/MAP1B/NBL1",3
"GO:0045773","BP","GO:0045773","positive regulation of axon extension","3/361","34/10313",0.114918710785713,0.424324097440233,0.368355618687672,"DISC1/MAP1B/LRP1",3
"GO:0048146","BP","GO:0048146","positive regulation of fibroblast proliferation","3/361","34/10313",0.114918710785713,0.424324097440233,0.368355618687672,"CDC6/MYB/NGFR",3
"GO:0051898","BP","GO:0051898","negative regulation of protein kinase B signaling","3/361","34/10313",0.114918710785713,0.424324097440233,0.368355618687672,"ARRB2/RACK1/XDH",3
"GO:0071634","BP","GO:0071634","regulation of transforming growth factor beta production","3/361","34/10313",0.114918710785713,0.424324097440233,0.368355618687672,"LILRB1/CD34/MYB",3
"GO:1904036","BP","GO:1904036","negative regulation of epithelial cell apoptotic process","3/361","34/10313",0.114918710785713,0.424324097440233,0.368355618687672,"FGG/MDK/FGB",3
"GO:0048812","BP","GO:0048812","neuron projection morphogenesis","20/361","428/10313",0.115054311270363,0.424399536567854,0.368421107371194,"DISC1/DPYSL2/SHC1/MAP4K4/UNC5B/RHOG/FYN/GAS7/RHOH/BCL11B/MAP1B/BCL2/LRP1/NRXN3/NOTCH3/NGFR/BCL11A/NBL1/REG1A/NCAM1",20
"GO:0021543","BP","GO:0021543","pallium development","6/361","95/10313",0.115576135085751,0.425695775269621,0.369546371790153,"DISC1/ATP2B4/EZH2/P2RY12/LRP1/LEF1",6
"GO:0009566","BP","GO:0009566","fertilization","5/361","74/10313",0.116914035184102,0.425695775269621,0.369546371790153,"LHFPL2/ADCY3/PRND/APOB/CLGN",5
"GO:0002888","BP","GO:0002888","positive regulation of myeloid leukocyte mediated immunity","2/361","17/10313",0.117716145183106,0.425695775269621,0.369546371790153,"C3/PTAFR",2
"GO:0006144","BP","GO:0006144","purine nucleobase metabolic process","2/361","17/10313",0.117716145183106,0.425695775269621,0.369546371790153,"SHMT2/XDH",2
"GO:0007026","BP","GO:0007026","negative regulation of microtubule depolymerization","2/361","17/10313",0.117716145183106,0.425695775269621,0.369546371790153,"TPX2/MAP1B",2
"GO:0007221","BP","GO:0007221","positive regulation of transcription of Notch receptor target","2/361","17/10313",0.117716145183106,0.425695775269621,0.369546371790153,"NOTCH4/NOTCH3",2
"GO:0007602","BP","GO:0007602","phototransduction","2/361","17/10313",0.117716145183106,0.425695775269621,0.369546371790153,"GNGT2/GNGT1",2
"GO:0031646","BP","GO:0031646","positive regulation of nervous system process","2/361","17/10313",0.117716145183106,0.425695775269621,0.369546371790153,"CST7/PTAFR",2
"GO:0036499","BP","GO:0036499","PERK-mediated unfolded protein response","2/361","17/10313",0.117716145183106,0.425695775269621,0.369546371790153,"IGFBP1/CXCL8",2
"GO:0042772","BP","GO:0042772","DNA damage response, signal transduction resulting in transcription","2/361","17/10313",0.117716145183106,0.425695775269621,0.369546371790153,"BRCA1/PYHIN1",2
"GO:0044321","BP","GO:0044321","response to leptin","2/361","17/10313",0.117716145183106,0.425695775269621,0.369546371790153,"EBI3/FGB",2
"GO:0045056","BP","GO:0045056","transcytosis","2/361","17/10313",0.117716145183106,0.425695775269621,0.369546371790153,"PTAFR/LRP1",2
"GO:0045143","BP","GO:0045143","homologous chromosome segregation","2/361","17/10313",0.117716145183106,0.425695775269621,0.369546371790153,"ATM/CCNE2",2
"GO:0046339","BP","GO:0046339","diacylglycerol metabolic process","2/361","17/10313",0.117716145183106,0.425695775269621,0.369546371790153,"DGKD/DGKA",2
"GO:0050849","BP","GO:0050849","negative regulation of calcium-mediated signaling","2/361","17/10313",0.117716145183106,0.425695775269621,0.369546371790153,"ATP2B4/CD22",2
"GO:0050926","BP","GO:0050926","regulation of positive chemotaxis","2/361","17/10313",0.117716145183106,0.425695775269621,0.369546371790153,"S1PR1/CXCL8",2
"GO:0060251","BP","GO:0060251","regulation of glial cell proliferation","2/361","17/10313",0.117716145183106,0.425695775269621,0.369546371790153,"TSPO/MYB",2
"GO:1900120","BP","GO:1900120","regulation of receptor binding","2/361","17/10313",0.117716145183106,0.425695775269621,0.369546371790153,"ADAM15/LEF1",2
"GO:1900745","BP","GO:1900745","positive regulation of p38MAPK cascade","2/361","17/10313",0.117716145183106,0.425695775269621,0.369546371790153,"RELL1/XDH",2
"GO:2000209","BP","GO:2000209","regulation of anoikis","2/361","17/10313",0.117716145183106,0.425695775269621,0.369546371790153,"BCL2/PDK4",2
"GO:0019953","BP","GO:0019953","sexual reproduction","18/361","380/10313",0.118727872769193,0.428933540347527,0.37235707466004,"SPAG4/ATM/LHFPL2/KIFC1/TTK/ATP2B4/JAG2/GAL3ST1/ADCY3/PRND/RACGAP1/ADAM28/BCL2/APOB/MDK/INHBA/PI3/CLGN",18
"GO:0014897","BP","GO:0014897","striated muscle hypertrophy","4/361","54/10313",0.119717672048234,0.430574682244981,0.373781749437263,"ATP2B4/EZH2/HAMP/MLIP",4
"GO:0030193","BP","GO:0030193","regulation of blood coagulation","4/361","54/10313",0.119717672048234,0.430574682244981,0.373781749437263,"CD34/FGG/F2/FGB",4
"GO:0032677","BP","GO:0032677","regulation of interleukin-8 production","4/361","54/10313",0.119717672048234,0.430574682244981,0.373781749437263,"CD33/CD14/LBP/ELANE",4
"GO:0002440","BP","GO:0002440","production of molecular mediator of immune response","7/361","118/10313",0.119781897265163,0.430574682244981,0.373781749437263,"LILRB1/CD86/PKN1/CD28/SPINK5/CD22/ELANE",7
"GO:1902652","BP","GO:1902652","secondary alcohol metabolic process","7/361","118/10313",0.119781897265163,0.430574682244981,0.373781749437263,"ABCA1/INSIG2/SCARF1/APOL1/CETP/APOB/NR1H4",7
"GO:0008637","BP","GO:0008637","apoptotic mitochondrial changes","6/361","96/10313",0.119883208679335,0.430574682244981,0.373781749437263,"BBC3/ARRB2/GZMB/BNIP3L/CIDEB/BCL2",6
"GO:0045185","BP","GO:0045185","maintenance of protein location","5/361","75/10313",0.121899965888082,0.437380412141412,0.379689801470471,"INSIG2/TSPO/SRGN/FBN1/NBL1",5
"GO:0034508","BP","GO:0034508","centromere complex assembly","3/361","35/10313",0.122608945927294,0.437380412141412,0.379689801470471,"CENPF/CENPM/NPM1",3
"GO:0035987","BP","GO:0035987","endodermal cell differentiation","3/361","35/10313",0.122608945927294,0.437380412141412,0.379689801470471,"COL4A2/COL5A1/INHBA",3
"GO:0061178","BP","GO:0061178","regulation of insulin secretion involved in cellular response to glucose stimulus","3/361","35/10313",0.122608945927294,0.437380412141412,0.379689801470471,"LRP1/NR1H4/ANO1",3
"GO:0071604","BP","GO:0071604","transforming growth factor beta production","3/361","35/10313",0.122608945927294,0.437380412141412,0.379689801470471,"LILRB1/CD34/MYB",3
"GO:1902042","BP","GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","3/361","35/10313",0.122608945927294,0.437380412141412,0.379689801470471,"BRCA1/FGG/FGB",3
"GO:2000107","BP","GO:2000107","negative regulation of leukocyte apoptotic process","3/361","35/10313",0.122608945927294,0.437380412141412,0.379689801470471,"LILRB1/IRF7/CD27",3
"GO:0050807","BP","GO:0050807","regulation of synapse organization","7/361","119/10313",0.123696402470996,0.440832923699827,0.382686925694144,"DISC1/TUBB/FYN/IL1RAP/TUBA1A/SRGN/CDC20",7
"GO:0034446","BP","GO:0034446","substrate adhesion-dependent cell spreading","6/361","97/10313",0.124269058312486,0.442078025074302,0.383767797814984,"LAMC1/FGG/MICALL2/MYADM/MDK/FGB",6
"GO:0031589","BP","GO:0031589","cell-substrate adhesion","14/361","284/10313",0.12428570799918,0.442078025074302,0.383767797814984,"DISC1/MAP4K4/ADAM15/LAMC1/CD34/FGG/MICALL2/BCL2/LRP1/MYADM/SORBS1/MDK/ITGBL1/FGB",14
"GO:0046883","BP","GO:0046883","regulation of hormone secretion","8/361","142/10313",0.125090909216278,0.444513018767585,0.385881615092392,"RAPGEF4/FGG/LRP1/MYB/NR1H4/ANO1/INHBA/FGB",8
"GO:0010324","BP","GO:0010324","membrane invagination","4/361","55/10313",0.125763746829967,0.445614814488873,0.386838083619706,"C3/RHOG/RHOH/MARCO",4
"GO:0014896","BP","GO:0014896","muscle hypertrophy","4/361","55/10313",0.125763746829967,0.445614814488873,0.386838083619706,"ATP2B4/EZH2/HAMP/MLIP",4
"GO:1900046","BP","GO:1900046","regulation of hemostasis","4/361","55/10313",0.125763746829967,0.445614814488873,0.386838083619706,"CD34/FGG/F2/FGB",4
"GO:0048259","BP","GO:0048259","regulation of receptor-mediated endocytosis","5/361","76/10313",0.12698365375248,0.449505056751095,0.390215201732937,"APOC1/ARRB2/C3/DGKD/TF",5
"GO:0043010","BP","GO:0043010","camera-type eye development","9/361","166/10313",0.128318026601996,0.451029221128649,0.391538328361055,"HSF4/COL4A1/ATP2B4/BCL11B/CRYBB1/FJX1/FBN1/INHBA/ACHE",9
"GO:0045927","BP","GO:0045927","positive regulation of growth","9/361","166/10313",0.128318026601996,0.451029221128649,0.391538328361055,"DISC1/HAMP/F2/MAP1B/BCL2/LRP1/IGFBP1/BASP1/REG1A",9
"GO:0010721","BP","GO:0010721","negative regulation of cell development","6/361","98/10313",0.128732580721445,0.451029221128649,0.391538328361055,"LILRB1/TSPO/F2/FBN1/NGFR/BCL11A",6
"GO:1904375","BP","GO:1904375","regulation of protein localization to cell periphery","6/361","98/10313",0.128732580721445,0.451029221128649,0.391538328361055,"ATP2B4/RACK1/RHOG/LRP1/SORBS1/LRRC15",6
"GO:2000377","BP","GO:2000377","regulation of reactive oxygen species metabolic process","8/361","143/10313",0.128733184347917,0.451029221128649,0.391538328361055,"ATP2B4/BRCA1/FYN/TSPO/CD34/F2/BCL2/XDH",8
