ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0001655,urogenital system development,28/505,254/12848,8.07807290174459e-7,4.864642884728564e-5,4.3179137223241384e-5,TFAP2B/DCN/COL4A4/CTSH/CALB1/SFRP1/FGF1/SDC1/NPHS2/ALDH1A2/ASS1/SLC34A1/STRA6/RBP4/FRAS1/SLIT2/GPC3/FREM2/PTPRO/NPHS1/HPGD/NPNT/COL4A3/UMOD/PBX1/CYP4A11/MAGI2/MME,28
BP,GO:0019395,fatty acid oxidation,16/505,96/12848,9.2617875982306e-7,5.484521889418887e-5,4.868125551631382e-5,CYP24A1/ACAA1/ACAT1/CRAT/HAO1/GCDH/PHYH/HAO2/ACADM/ECHS1/IVD/HADH/SLC27A2/FABP1/BDH2/ECI2,16
BP,GO:1901616,organic hydroxy compound catabolic process,13/505,64/12848,9.579751036751973e-7,5.579812366160616e-5,4.952706489406196e-5,CYP24A1/MOXD1/MIOX/HAO1/ALDH1B1/SORD/TKFC/LDHD/INPP5J/CYP4F2/CYP4F3/CYP4A11/GK,13
BP,GO:0090407,organophosphate biosynthetic process,43/505,500/12848,1.1239568902315596e-6,6.440998114504405e-5,5.717104996831499e-5,CPS1/SPHK2/ACAT1/XYLB/CPNE6/QPRT/CKM/GCDH/LHPP/DMAC2L/PDHA1/GCH1/GPAT3/SORD/ABCA8/SLC26A1/AK3/ATP5F1A/GPD1L/PANK1/AGPAT3/PTH1R/AK4/PTPN13/CRYL1/PIP4K2C/GPD1/PDHB/DCXR/GPHN/PDZD3/SLC22A13/AFMID/INPP5J/PCYT2/COX2/PNP/GK/ATP6/SLC44A4/ASPDH/CKMT1A/HTD2,43
BP,GO:1901569,fatty acid derivative catabolic process,7/505,16/12848,1.1682134702168322e-6,6.588353110603817e-5,5.847899008804728e-5,ACAT1/OXCT1/BDH1/HPGD/CYP4F2/CYP4F3/CYP4A11,7
BP,GO:0043574,peroxisomal transport,13/505,66/12848,1.3876640292802247e-6,7.64121554500454e-5,6.782431976782732e-5,ACAA1/CRAT/HAO1/PHYH/DAO/HAO2/ACOT2/EPHX2/SLC27A2/DHRS4/AGXT/PIPOX/ECI2,13
BP,GO:0050667,homocysteine metabolic process,6/505,11/12848,1.397914467844906e-6,7.64121554500454e-5,6.782431976782732e-5,DPEP1/CPS1/NOX4/CTH/BHMT/MMUT,6
BP,GO:0010038,response to metal ion,29/505,278/12848,1.6070588641661175e-6,8.651333552094266e-5,7.679024492889454e-5,DPEP1/CPS1/CASR/FECH/CPNE6/SOD3/IGFBP2/SDC1/ACO1/MT1G/ASS1/SLC34A1/GGH/MTTP/SORD/CRHBP/ALAD/ANK3/QDPR/SLC30A2/FBP1/SMPD1/MT1E/GPHN/MT1X/MT1F/COX1/MT1H/AQP1,29
BP,GO:0008652,cellular amino acid biosynthetic process,13/505,67/12848,1.660907521173676e-6,8.807767795119509e-5,7.81787735025347e-5,AASS/OAT/PHGDH/UPB1/AGXT2/CTH/ASS1/BHMT2/PSAT1/BHMT/GPT2/GPT/AGXT,13
BP,GO:0034440,lipid oxidation,16/505,101/12848,1.8654778121777682e-6,9.747121568628838e-5,8.651658707870889e-5,CYP24A1/ACAA1/ACAT1/CRAT/HAO1/GCDH/PHYH/HAO2/ACADM/ECHS1/IVD/HADH/SLC27A2/FABP1/BDH2/ECI2,16
BP,GO:0046688,response to copper ion,9/505,31/12848,1.939436551847298e-6,9.986692853207897e-5,8.864304972287573e-5,SOD3/MT1G/SORD/MT1E/MT1X/MT1F/COX1/MT1H/AQP1,9
BP,GO:1901607,alpha-amino acid biosynthetic process,12/505,59/12848,2.474830003103527e-6,1.2561530001466901e-4,1.1149760435034836e-4,AASS/CPS1/OAT/PHGDH/AGXT2/CTH/ASS1/BHMT2/PSAT1/SDSL/BHMT/AGXT,12
BP,GO:0001523,retinoid metabolic process,14/505,82/12848,3.3028401994012545e-6,1.6528156659820643e-4,1.467058448837088e-4,RDH11/GPC4/SDC1/ALDH8A1/ALDH1A2/STRA6/RBP4/RDH12/CRABP2/GPC3/CRABP1/ADH6/ADH1B/UGT1A9,14
BP,GO:0042445,hormone metabolic process,21/505,171/12848,3.545620360786832e-6,1.7496651585938354e-4,1.553023187268618e-4,IYD/RDH11/PCSK1N/CRYM/SLC16A10/ALDH8A1/ALDH1A2/RBP4/RDH12/CRABP2/SLC16A2/CYP17A1/UGT2B4/CRABP1/KLK6/UGT2B7/ADH6/MME/ADH1B/DIO1/UGT1A9,21
BP,GO:0010043,response to zinc ion,10/505,43/12848,4.792204513095794e-6,2.332425018497172e-4,2.0702876310360488e-4,CPS1/MT1G/ASS1/GGH/ALAD/SLC30A2/MT1E/MT1X/MT1F/MT1H,10
BP,GO:0007031,peroxisome organization,13/505,75/12848,6.216851391892476e-6,2.9849287831613475e-4,2.649457577540521e-4,ACAA1/CRAT/HAO1/PHYH/DAO/HAO2/ACOT2/EPHX2/SLC27A2/DHRS4/AGXT/PIPOX/ECI2,13
BP,GO:0045333,cellular respiration,20/505,164/12848,6.721511330383254e-6,3.094538136157352e-4,2.7467481167663875e-4,UQCRC1/FH/ACO2/DLST/ACO1/PDHA1/COQ10A/SUCLG1/GPD1/PDHB/UQCRFS1/ND6/COX2/ND2/ND5/COX1/ND3/ND4/ND1/COX3,20
BP,GO:0006805,xenobiotic metabolic process,14/505,87/12848,6.784942242262981e-6,3.094538136157352e-4,2.7467481167663875e-4,FMO1/DPEP1/ACAA1/ACSM2B/HNF4A/MTARC2/NQO2/ACY3/BPHL/GLYAT/AKR7A3/CMBL/UGT1A9/ACY1,14
BP,GO:0016101,diterpenoid metabolic process,14/505,87/12848,6.784942242262981e-6,3.094538136157352e-4,2.7467481167663875e-4,RDH11/GPC4/SDC1/ALDH8A1/ALDH1A2/STRA6/RBP4/RDH12/CRABP2/GPC3/CRABP1/ADH6/ADH1B/UGT1A9,14
BP,GO:0006637,acyl-CoA metabolic process,15/505,99/12848,6.880622368602049e-6,3.094538136157352e-4,2.7467481167663875e-4,ACSM3/AASS/ACSM2B/ACAT1/GCDH/ACOT2/DLST/PDHA1/GLYAT/ACOT11/ACSF2/PDHB/PIPOX/ACSM2A/HTD2,15
BP,GO:0035383,thioester metabolic process,15/505,99/12848,6.880622368602049e-6,3.094538136157352e-4,2.7467481167663875e-4,ACSM3/AASS/ACSM2B/ACAT1/GCDH/ACOT2/DLST/PDHA1/GLYAT/ACOT11/ACSF2/PDHB/PIPOX/ACSM2A/HTD2,15
BP,GO:0009064,glutamine family amino acid metabolic process,12/505,65/12848,7.183973234598188e-6,3.1905821128159204e-4,2.8319978698494963e-4,CPS1/OAT/PHGDH/DAO/ALDH5A1/AGMAT/ASS1/ADHFE1/SLC7A7/FTCD/GLYATL1/PRODH2,12
BP,GO:0006000,fructose metabolic process,6/505,14/12848,8.211822715452884e-6,3.602050136790629e-4,3.19722168362532e-4,PFKFB2/FBP2/ALDOB/SORD/TKFC/FBP1,6
BP,GO:0006063,uronic acid metabolic process,7/505,21/12848,1.000138137732408e-5,4.2813142209195725e-4,3.800144401580589e-4,XYLB/SORD/UGT2B4/CRYL1/DCXR/UGT2B7/UGT1A9,7
BP,GO:0019585,glucuronate metabolic process,7/505,21/12848,1.000138137732408e-5,4.2813142209195725e-4,3.800144401580589e-4,XYLB/SORD/UGT2B4/CRYL1/DCXR/UGT2B7/UGT1A9,7
BP,GO:0009060,aerobic respiration,13/505,79/12848,1.122684465280745e-5,4.7333919667639677e-4,4.201413877797813e-4,UQCRC1/FH/ACO2/DLST/ACO1/PDHA1/SUCLG1/PDHB/COX2/COX1/ND4/ND1/COX3,13
BP,GO:0006066,alcohol metabolic process,29/505,307/12848,1.1419216708725274e-5,4.7333919667639677e-4,4.201413877797813e-4,SPHK2/RDH11/MOXD1/MIOX/PCK2/HAO1/CUBN/FGF1/EPHX2/ALDH1A2/SLC34A1/FMO5/GCH1/ANGPTL3/ALDH1B1/RBP4/RDH12/SORD/EBP/TKFC/QDPR/DHRS4/PTH1R/SMPD1/GPD1/ADH6/INPP5J/ADH1B/GK,29
BP,GO:0071466,cellular response to xenobiotic stimulus,14/505,91/12848,1.1601949607003707e-5,4.7333919667639677e-4,4.201413877797813e-4,FMO1/DPEP1/ACAA1/ACSM2B/HNF4A/MTARC2/NQO2/ACY3/BPHL/GLYAT/AKR7A3/CMBL/UGT1A9/ACY1,14
BP,GO:0022900,electron transport chain,19/505,156/12848,1.1603744535036338e-5,4.7333919667639677e-4,4.201413877797813e-4,UQCRC1/NOX4/PHGDH/NQO2/AOX1/QDPR/AKR7A3/GPD1/UQCRFS1/GLDC/ND6/COX2/ND2/ND5/COX1/ND3/ND4/ND1/COX3,19
BP,GO:0015698,inorganic anion transport,17/505,129/12848,1.1723571434709517e-5,4.7333919667639677e-4,4.201413877797813e-4,CASR/SLC12A1/SLC4A4/SLC13A1/ABCB1/CLIC5/SLC34A1/SLC12A6/SLC26A1/SLC22A8/SLC22A11/CLCN5/SLC25A10/ENPP1/SLC22A6/SLC34A3/SLC26A6,17
BP,GO:0046459,short-chain fatty acid metabolic process,6/505,15/12848,1.3232966890773107e-5,5.282778804822117e-4,4.689056038409961e-4,CRAT/PCK2/PHYH/PCCB/MMUT/PCCA,6
BP,GO:0006814,sodium ion transport,20/505,173/12848,1.5044422417690884e-5,5.93920365000619e-4,5.271706381684431e-4,HECW1/SLC13A2/SLC9A3/SLC12A1/SLC4A4/SLC13A1/ATP6V1B1/TRPM4/SLC34A1/SLC5A2/SLC5A12/ANK3/GPD1L/SLC13A3/SLC3A2/UMOD/SLC23A1/SLC6A19/SLC8A1/SLC34A3,20
BP,GO:0010273,detoxification of copper ion,5/505,10/12848,1.9674591326720027e-5,7.598241628677854e-4,6.744287827786407e-4,MT1G/MT1E/MT1X/MT1F/MT1H,5
BP,GO:1990169,stress response to copper ion,5/505,10/12848,1.9674591326720027e-5,7.598241628677854e-4,6.744287827786407e-4,MT1G/MT1E/MT1X/MT1F/MT1H,5
BP,GO:0015980,energy derivation by oxidation of organic compounds,24/505,237/12848,2.0937625689556542e-5,7.99907355645101e-4,7.100070918609101e-4,UQCRC1/FH/ACO2/DLST/ACO1/G6PC1/PDHA1/KL/PPP1R1A/COQ10A/SUCLG1/GPD1/PDHB/UQCRFS1/ENPP1/ND6/COX2/ND2/ND5/COX1/ND3/ND4/ND1/COX3,24
BP,GO:0006635,fatty acid beta-oxidation,12/505,72/12848,2.133851804379876e-5,8.034856754286524e-4,7.131832502064208e-4,ACAA1/ACAT1/CRAT/GCDH/ACADM/ECHS1/IVD/HADH/SLC27A2/FABP1/BDH2/ECI2,12
BP,GO:0006721,terpenoid metabolic process,14/505,96/12848,2.1709717095736176e-5,8.034856754286524e-4,7.131832502064208e-4,RDH11/GPC4/SDC1/ALDH8A1/ALDH1A2/STRA6/RBP4/RDH12/CRABP2/GPC3/CRABP1/ADH6/ADH1B/UGT1A9,14
BP,GO:0009410,response to xenobiotic stimulus,14/505,96/12848,2.1709717095736176e-5,8.034856754286524e-4,7.131832502064208e-4,FMO1/DPEP1/ACAA1/ACSM2B/HNF4A/MTARC2/NQO2/ACY3/BPHL/GLYAT/AKR7A3/CMBL/UGT1A9/ACY1,14
BP,GO:0071280,cellular response to copper ion,6/505,17/12848,3.05916061071775e-5,0.0011091018010081803,9.844516852535316e-4,MT1G/MT1E/MT1X/MT1F/MT1H/AQP1,6
BP,GO:0097164,ammonium ion metabolic process,6/505,17/12848,3.05916061071775e-5,0.0011091018010081803,9.844516852535316e-4,CHDH/SARDH/DDC/BHMT/ENPP6/ALDH7A1,6
BP,GO:0006720,isoprenoid metabolic process,15/505,112/12848,3.1368191525024723e-5,0.0011145118448841285,9.892537032523587e-4,RDH11/GPC4/PHYH/SDC1/ALDH8A1/ALDH1A2/STRA6/RBP4/RDH12/CRABP2/GPC3/CRABP1/ADH6/ADH1B/UGT1A9,15
BP,GO:0098754,detoxification,15/505,112/12848,3.1368191525024723e-5,0.0011145118448841285,9.892537032523587e-4,IYD/RDH11/SOD3/MTARC2/MT1G/GCH1/RDH12/AKR7A3/FABP1/MT1E/PDZK1/MT1X/MT1F/MT1H/GPX3,15
BP,GO:0055067,monovalent inorganic cation homeostasis,16/505,126/12848,3.367271657509854e-5,0.0011845461583299514,0.001051416976122931,TFAP2B/SLC9A3/SLC12A1/SLC4A4/ATP6V0A4/ATP6V1B1/SLC12A6/ATP6V1C2/ATP6V0D2/UMOD/KCNJ10/SLC8A1/CYP4F2/CYP4A11/ATP6V1G2/SLC26A6,16
BP,GO:0055062,phosphate ion homeostasis,5/505,11/12848,3.4905155375782646e-5,0.001204058417962677,0.0010687362851900337,TFAP2B/SLC34A1/UMOD/ENPP1/SLC34A3,5
BP,GO:0072506,trivalent inorganic anion homeostasis,5/505,11/12848,3.4905155375782646e-5,0.001204058417962677,0.0010687362851900337,TFAP2B/SLC34A1/UMOD/ENPP1/SLC34A3,5
BP,GO:0010035,response to inorganic substance,35/505,430/12848,3.686305667776526e-5,0.0012593696190009614,0.0011178311518885095,DPEP1/CPS1/CASR/FECH/CPNE6/SOD3/IGFBP2/SDC1/ACO1/MT1G/ASS1/SLC34A1/GCH1/GGH/MTTP/SORD/CRHBP/ALAD/ANK3/QDPR/SLC30A2/FABP1/FBP1/SMPD1/UMOD/MT1E/GPHN/SLC8A1/MT1X/MT1F/ND6/ND5/COX1/MT1H/AQP1,35
BP,GO:0072073,kidney epithelium development,14/505,101/12848,3.8879596238292156e-5,0.0013156114803300192,0.0011677520835080028,TFAP2B/CALB1/SFRP1/FGF1/SDC1/NPHS2/SLIT2/GPC3/PTPRO/NPHS1/NPNT/UMOD/PBX1/MAGI2,14
BP,GO:0006119,oxidative phosphorylation,16/505,128/12848,4.0958856116958104e-5,0.0013728944885240768,0.001218597149219528,MLXIPL/UQCRC1/DMAC2L/ATP5F1A/AK4/UQCRFS1/ND6/COX2/ND2/ND5/COX1/ND3/ND4/ND1/ATP6/COX3,16
BP,GO:0006882,cellular zinc ion homeostasis,7/505,26/12848,4.7677360571569955e-5,0.0015831557206615705,0.0014052274694778511,MT1G/SLC39A5/SLC30A2/MT1E/MT1X/MT1F/MT1H,7
BP,GO:0042493,response to drug,26/505,283/12848,5.1916505776386446e-5,0.0017079568983657503,0.0015160024493767424,PRKAR2B/TFAP2B/DPEP1/CPS1/FECH/OXCT1/ABCB1/SFRP1/IGFBP2/ASS1/SLC34A1/DDC/GGH/SORD/NAT8/CRHBP/ALAD/QDPR/AK4/FBP1/SMPD1/UMOD/SLC8A1/SLC22A12/PNP/ND1,26
BP,GO:1901292,nucleoside phosphate catabolic process,11/505,67/12848,5.418424777455132e-5,0.001766207636174136,0.0015677064831729189,ACAT1/UPB1/PDE1A/NT5C1A/GDA/DPYS/NUDT9/ENTPD5/FHIT/ENPP1/PNP,11
BP,GO:0006576,cellular biogenic amine metabolic process,12/505,79/12848,5.5410171089369234e-5,0.001789748526186626,0.001588601651519141,CHDH/MOXD1/GCDH/DAO/AGMAT/SARDH/GCH1/DDC/SAT2/BHMT/ALDH7A1/AFMID,12
BP,GO:0061687,detoxification of inorganic compound,5/505,12/12848,5.790668171600616e-5,0.0018369860726515168,0.0016305302483191207,MT1G/MT1E/MT1X/MT1F/MT1H,5
BP,GO:0097501,stress response to metal ion,5/505,12/12848,5.790668171600616e-5,0.0018369860726515168,0.0016305302483191207,MT1G/MT1E/MT1X/MT1F/MT1H,5
BP,GO:0001676,long-chain fatty acid metabolic process,13/505,92/12848,5.960506452602115e-5,0.0018635934489059259,0.0016541472655938357,ACSM3/ACAA1/ACSM2B/PTGDS/ACOT2/EPHX2/SLC27A2/HPGD/SLC27A4/ACSM2A/CYP4F2/CYP4F3/CYP4A11,13
BP,GO:0046034,ATP metabolic process,25/505,269/12848,5.979444221088532e-5,0.0018635934489059259,0.0016541472655938357,MLXIPL/UQCRC1/SPHK2/SLC4A4/ATP6V1B1/PFKFB2/DMAC2L/ALDOB/ATP5F1A/AK4/FBP1/GPD1/UQCRFS1/ENTPD5/ENPP1/ND6/COX2/ND2/ND5/COX1/ND3/ND4/ND1/ATP6/COX3,25
BP,GO:0009072,aromatic amino acid family metabolic process,7/505,27/12848,6.220192802265781e-5,0.001888918378329087,0.001676625968114105,IYD/GCDH/HGD/QDPR/HPD/TTC36/AFMID,7
BP,GO:0042219,cellular modified amino acid catabolic process,7/505,27/12848,6.220192802265781e-5,0.001888918378329087,0.001676625968114105,DPEP1/AHCY/SARDH/GGACT/ALDH1L1/BHMT/HOGA1,7
BP,GO:0042573,retinoic acid metabolic process,7/505,27/12848,6.220192802265781e-5,0.001888918378329087,0.001676625968114105,ALDH8A1/ALDH1A2/CRABP2/CRABP1/ADH6/ADH1B/UGT1A9,7
BP,GO:0055069,zinc ion homeostasis,7/505,28/12848,8.015100935459948e-5,0.00241336047658383,0.002142126886943622,MT1G/SLC39A5/SLC30A2/MT1E/MT1X/MT1F/MT1H,7
BP,GO:0042182,ketone catabolic process,5/505,13/12848,9.106500544610094e-5,0.002718940876890728,0.0024133636118223653,HAGH/OXCT1/ALDH8A1/CYP4F2/CYP4F3,5
BP,GO:1901568,fatty acid derivative metabolic process,11/505,71/12848,9.369522125876947e-5,0.00276801782858135,0.0024569248861391335,ACAT1/OXCT1/GCDH/BDH1/BDH2/HPGD/ACSM2A/CYP4F2/CYP4F3/CYP4A11/HTD2,11
BP,GO:0098739,import across plasma membrane,15/505,123/12848,9.426686103527817e-5,0.00276801782858135,0.0024569248861391335,SLC9A3/SLC12A1/SLC7A8/FOLR1/TRPM4/SLC34A1/SLC39A5/SLC12A6/SLC5A2/SLC16A2/KCNJ16/KCNJ15/SLC3A2/KCNJ10/SLC8A1,15
BP,GO:0003333,amino acid transmembrane transport,11/505,72/12848,1.0674315134671441e-4,0.0031086755470071826,0.00275929664740946,SLC7A9/SLC7A8/SLC16A10/SLC16A2/SLC7A7/SFXN2/SLC3A2/SLC6A19/KCNJ10/SLC36A2/SLC25A29,11
BP,GO:0098659,inorganic cation import across plasma membrane,11/505,73/12848,1.2130969846188308e-4,0.0034541643944548013,0.0030659565751067546,SLC9A3/SLC12A1/TRPM4/SLC34A1/SLC39A5/SLC12A6/SLC5A2/KCNJ16/KCNJ15/KCNJ10/SLC8A1,11
BP,GO:0099587,inorganic ion import across plasma membrane,11/505,73/12848,1.2130969846188308e-4,0.0034541643944548013,0.0030659565751067546,SLC9A3/SLC12A1/TRPM4/SLC34A1/SLC39A5/SLC12A6/SLC5A2/KCNJ16/KCNJ15/KCNJ10/SLC8A1,11
BP,GO:0007584,response to nutrient,16/505,140/12848,1.2152281151332681e-4,0.0034541643944548013,0.0030659565751067546,CYP24A1/CASR/BCKDHB/OXCT1/AHCY/LIPG/SFRP1/FOLR1/IGFBP2/ALDH1A2/ASS1/SLC34A1/ALAD/SLC27A4/SLC6A19/SLC8A1,16
BP,GO:0071320,cellular response to cAMP,8/505,40/12848,1.3641590977614548e-4,0.0038467121224971816,0.003414386513695337,CPS1/NOX4/ASS1/CRHBP/GPD1/SLC8A1/SLC26A6/AQP1,8
BP,GO:0071417,cellular response to organonitrogen compound,36/505,479/12848,1.4667175199428788e-4,0.004103344368785077,0.0036421762865717906,PRKAR2B/CPS1/CASR/PRKCZ/TMEM38A/NOX4/PALM/PCK2/SFRP1/ATP6V0A4/FOLR1/GRB14/ATP6V1B1/TRPM4/ASS1/SLC34A1/G6PC1/DDC/KL/ECHDC3/TBC1D4/ATP6V1C2/SLIT2/CRHBP/ATP6V0D2/VWA2/PIP4K2C/SLC27A4/GPD1/GPT/BAIAP2/SLC8A1/ENPP1/ATP6V1G2/SLC26A6/AQP1,36
BP,GO:0003091,renal water homeostasis,7/505,31/12848,1.6068645544345907e-4,0.004425728497601629,0.00392832819672463,PRKAR2B/TFAP2B/ATP6V1B1/UMOD/CYP4F2/CYP4A11/AQP1,7
BP,GO:0042558,pteridine-containing compound metabolic process,7/505,31/12848,1.6068645544345907e-4,0.004425728497601629,0.00392832819672463,FOLR1/GCH1/GGH/ALDH1L1/QDPR/FTCD/PIPOX,7
BP,GO:0006865,amino acid transport,14/505,115/12848,1.6321059561507322e-4,0.004460671124771963,0.0039593436798603995,SLC7A9/LLGL2/SLC7A8/SLC16A10/SFXN5/SLC16A2/SLC7A7/SFXN2/SLC25A44/SLC3A2/SLC6A19/KCNJ10/SLC36A2/SLC25A29,14
BP,GO:0006090,pyruvate metabolic process,15/505,130/12848,1.7667379187308834e-4,0.004791770858970098,0.004253231662931078,MLXIPL/HAGH/SLC4A4/PCK2/LDHB/PFKFB2/PDHA1/ALDOB/FBP1/GPD1/PDHB/AGXT/PC/ENTPD5/HOGA1,15
BP,GO:1901136,carbohydrate derivative catabolic process,17/505,160/12848,1.8521233739623048e-4,0.004985298748248537,0.004425009273039127,DCN/ACAT1/GPC4/UPB1/AHCY/RENBP/PDE1A/SDC1/FBXO2/NT5C1A/GPC3/DPYS/GPD1L/GPD1/NUDT9/NCCRP1/PNP,17
BP,GO:0072348,sulfur compound transport,8/505,42/12848,1.953966671007336e-4,0.005199537103273496,0.00461516973392608,SLC7A9/SLC13A1/SLC19A3/SLC26A1/SLC13A3/SLC25A10/SLC44A4/SLC26A6,8
BP,GO:0019319,hexose biosynthetic process,11/505,77/12848,1.9772295007144489e-4,0.005199537103273496,0.00461516973392608,PCK2/FBP2/G6PC1/ALDOB/RBP4/SORD/FBP1/GPD1/GPT/PC/SLC25A10,11
BP,GO:0006099,tricarboxylic acid cycle,7/505,32/12848,1.9878811891381538e-4,0.005199537103273496,0.00461516973392608,FH/ACO2/DLST/ACO1/PDHA1/SUCLG1/PDHB,7
BP,GO:0009070,serine family amino acid biosynthetic process,5/505,15/12848,1.9902534366597114e-4,0.005199537103273496,0.00461516973392608,PHGDH/AGXT2/CTH/PSAT1/AGXT,5
BP,GO:0042398,cellular modified amino acid biosynthetic process,8/505,43/12848,2.319179940055458e-4,0.006014632355486892,0.005338657779797275,CHDH/HAGH/CKM/ACADM/GCH1/ALDH7A1/GATM/CKMT1A,8
BP,GO:0015804,neutral amino acid transport,7/505,33/12848,2.438602682106415e-4,0.0062785183547276035,0.005572886068337772,SLC7A9/LLGL2/SLC7A8/SFXN2/SLC3A2/SLC6A19/SLC36A2,7
BP,GO:0006006,glucose metabolic process,18/505,180/12848,2.594438742395926e-4,0.006587520932981426,0.005847160358247989,TFAP2B/PCK2/PFKFB2/FBP2/G6PC1/PDHA1/ALDOB/RBP4/SORD/GALM/FBP1/GPD1/GPT/PDHB/DCXR/PC/SLC25A10/ENPP1,18
BP,GO:1901293,nucleoside phosphate biosynthetic process,21/505,228/12848,2.595702028194201e-4,0.006587520932981426,0.005847160358247989,SPHK2/ACAT1/QPRT/GCDH/LHPP/DMAC2L/PDHA1/SLC26A1/AK3/ATP5F1A/PANK1/AK4/PDHB/PDZD3/SLC22A13/AFMID/COX2/PNP/ATP6/ASPDH/HTD2,21
BP,GO:0006103,2-oxoglutarate metabolic process,5/505,16/12848,2.801860367218183e-4,0.007010570341356482,0.006222663943799612,L2HGDH/PHYH/DLST/ADHFE1/GPT2,5
BP,GO:0098719,sodium ion import across plasma membrane,5/505,16/12848,2.801860367218183e-4,0.007010570341356482,0.006222663943799612,SLC9A3/TRPM4/SLC34A1/SLC5A2/SLC8A1,5
BP,GO:0034754,cellular hormone metabolic process,13/505,107/12848,2.8292525510497534e-4,0.007029604415300541,0.006239558809676159,RDH11/ALDH8A1/ALDH1A2/RBP4/RDH12/CRABP2/CYP17A1/UGT2B4/CRABP1/UGT2B7/ADH6/ADH1B/UGT1A9,13
BP,GO:0005996,monosaccharide metabolic process,21/505,230/12848,2.9242380457888305e-4,0.007172103613683952,0.006366042759001917,TFAP2B/XYLB/PCK2/PFKFB2/FBP2/G6PC1/PDHA1/ALDOB/RBP4/SORD/GALM/TKFC/FBP1/GPD1/GPT/PDHB/DCXR/SLC23A1/PC/SLC25A10/ENPP1,21
BP,GO:0003013,circulatory system process,34/505,459/12848,2.926977269868204e-4,0.007172103613683952,0.006366042759001917,ACSM3/CPS1/CASR/TMEM38A/SLC4A4/ABCB1/NOX4/SLC7A8/DSP/RENBP/CORO2B/TJP3/SH3GL2/SLC16A7/TRPM4/GCH1/SLIT2/ANK2/SLC16A2/SLC22A8/ADRA2A/PTPRO/GPD1L/SLC13A3/MYL3/ANPEP/SLC27A4/COL4A3/SLC8A1/CYP4F2/CYP4A11/SMTNL2/MME/NOS1AP,34
BP,GO:0051384,response to glucocorticoid,13/505,108/12848,3.1037075157577235e-4,0.007477760388156977,0.006637347274480661,CPS1/FECH/PCK2/IGFBP2/SDC1/ASS1/ANXA3/SLIT2/ALAD/AGXT/PAPPA/ND3/AQP1,13
BP,GO:0072006,nephron development,13/505,108/12848,3.1037075157577235e-4,0.007477760388156977,0.006637347274480661,TFAP2B/COL4A4/CALB1/FGF1/NPHS2/GPC3/PTPRO/NPHS1/NPNT/COL4A3/UMOD/PBX1/MAGI2,13
BP,GO:0072009,nephron epithelium development,11/505,81/12848,3.1148565647262384e-4,0.007477760388156977,0.006637347274480661,TFAP2B/CALB1/FGF1/NPHS2/GPC3/PTPRO/NPHS1/NPNT/UMOD/PBX1/MAGI2,11
BP,GO:0006760,folic acid-containing compound metabolic process,6/505,25/12848,3.3476538871685547e-4,0.00792947617407325,0.007038295470847011,FOLR1/GCH1/GGH/ALDH1L1/FTCD/PIPOX,6
BP,GO:0042402,cellular biogenic amine catabolic process,6/505,25/12848,3.3476538871685547e-4,0.00792947617407325,0.007038295470847011,CHDH/MOXD1/SARDH/BHMT/ALDH7A1/AFMID,6
BP,GO:0046364,monosaccharide biosynthetic process,11/505,82/12848,3.4726337309404253e-4,0.00817103817617969,0.007252708719342986,PCK2/FBP2/G6PC1/ALDOB/RBP4/SORD/FBP1/GPD1/GPT/PC/SLC25A10,11
BP,GO:0071375,cellular response to peptide hormone stimulus,22/505,250/12848,3.5477470098861164e-4,0.008292858635608797,0.0073608379789603905,PRKAR2B/CPS1/PRKCZ/PCK2/ATP6V0A4/GRB14/ATP6V1B1/ASS1/G6PC1/KL/ECHDC3/TBC1D4/ATP6V1C2/CRHBP/ATP6V0D2/VWA2/PIP4K2C/SLC27A4/GPT/BAIAP2/ENPP1/ATP6V1G2,22
BP,GO:0030258,lipid modification,20/505,217/12848,3.582498261972835e-4,0.008319357075025804,0.00738435830262856,CYP24A1/ACAA1/SPHK2/ACAT1/CRAT/HAO1/GCDH/PHYH/HAO2/ACADM/EPHX2/ECHS1/IVD/HADH/SLC27A2/FABP1/BDH2/PIP4K2C/INPP5J/ECI2,20
BP,GO:0035725,sodium ion transmembrane transport,14/505,124/12848,3.6130020184146417e-4,0.008335711799628066,0.007398874946801275,HECW1/SLC9A3/SLC12A1/SLC4A4/TRPM4/SLC34A1/SLC5A2/ANK3/GPD1L/SLC3A2/SLC23A1/SLC6A19/SLC8A1/SLC34A3,14
BP,GO:0006577,amino-acid betaine metabolic process,5/505,17/12848,3.841837161445858e-4,0.008806482215882021,0.007816736255138738,CHDH/CRAT/ACADM/BHMT/ALDH7A1,5
BP,GO:0032869,cellular response to insulin stimulus,18/505,186/12848,3.8797795246291904e-4,0.008836446571158663,0.007843332966119469,PRKCZ/PCK2/ATP6V0A4/GRB14/ATP6V1B1/G6PC1/KL/ECHDC3/TBC1D4/ATP6V1C2/ATP6V0D2/VWA2/PIP4K2C/SLC27A4/GPT/BAIAP2/ENPP1/ATP6V1G2,18
BP,GO:0006570,tyrosine metabolic process,4/505,10/12848,4.099539950430187e-4,0.009103540902424033,0.008080409007558449,IYD/HGD/HPD/TTC36,4
