ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0031348,negative regulation of defense response,12/246,168/12848,9.3741642090163e-5,0.0035184167985198803,0.0029192550170486966,ALOX5/CALCRL/FCGR2B/C1QTNF3/SAMHD1/RNF125/TNFAIP3/TRIM21/LYAR/PARP14/HLA-G/HLA-A,12
BP,GO:0022408,negative regulation of cell-cell adhesion,11/246,143/12848,9.47371377370315e-5,0.0035184167985198803,0.0029192550170486966,CD74/RUNX3/FCGR2B/TGFB1/VSIR/LOXL3/CD274/IDO1/GPNMB/CEBPB/HLA-G,11
BP,GO:0043312,neutrophil degranulation,21/246,435/12848,9.588647653277561e-5,0.0035184167985198803,0.0029192550170486966,ITGAL/ALOX5/ADA2/PYGL/MMP9/IMPDH1/TCIRG1/STBD1/BST2/ACLY/TLR2/GLIPR1/ITGAX/DSN1/FABP5/CYBB/RAB31/ITGAM/PGAM1/PLEKHO2/PECAM1,21
BP,GO:0006735,"NADH regeneration",5/246,25/12848,9.594754251838374e-5,0.0035184167985198803,0.0029192550170486966,ENO1/PGK1/TPI1/PGM2L1/PGAM1,5
BP,GO:0061621,canonical glycolysis,5/246,25/12848,9.594754251838374e-5,0.0035184167985198803,0.0029192550170486966,ENO1/PGK1/TPI1/PGM2L1/PGAM1,5
BP,GO:0061718,glucose catabolic process to pyruvate,5/246,25/12848,9.594754251838374e-5,0.0035184167985198803,0.0029192550170486966,ENO1/PGK1/TPI1/PGM2L1/PGAM1,5
BP,GO:0050863,regulation of T cell activation,16/246,280/12848,9.870233228283772e-5,0.0035598441798097686,0.0029536276049480525,CD4/CD74/RUNX3/FCGR2B/VSIR/LOXL3/CD274/CD70/IDO1/GPNMB/CEBPB/LCK/CARD11/HLA-G/HLA-A/LYN,16
BP,GO:0051251,positive regulation of lymphocyte activation,15/246,251/12848,9.91427447814731e-5,0.0035598441798097686,0.0029536276049480525,CD38/CD4/CD74/RUNX3/MEF2C/TGFB1/VSIR/CD274/CDKN1A/CD70/LCK/CARD11/HLA-G/HLA-A/LYN,15
BP,GO:2000351,regulation of endothelial cell apoptotic process,6/246,40/12848,1.0309714896417068e-4,0.0036636687884484156,0.0030397716086343106,SERPINE1/ITGA4/TNFAIP3/RAMP2/HLA-G/ECSCR,6
BP,GO:0002283,neutrophil activation involved in immune response,21/246,438/12848,1.0561004639576725e-4,0.0037146717339409155,0.0030820891091009623,ITGAL/ALOX5/ADA2/PYGL/MMP9/IMPDH1/TCIRG1/STBD1/BST2/ACLY/TLR2/GLIPR1/ITGAX/DSN1/FABP5/CYBB/RAB31/ITGAM/PGAM1/PLEKHO2/PECAM1,21
BP,GO:0002768,immune response-regulating cell surface receptor signaling pathway,18/246,343/12848,1.085409156470207e-4,0.003742117749768828,0.0031048612603245857,CD38/CD4/BTN3A1/FCGR2B/MEF2C/HCK/WIPF1/GBP1/FCGR1A/BTNL9/PRKCB/LCK/CARD11/CD247/HLA-G/PSMB10/HLA-A/LYN,18
BP,GO:0042116,macrophage activation,8/246,77/12848,1.0856158252883168e-4,0.003742117749768828,0.0031048612603245857,CD74/FCGR2B/TLR8/DYSF/TLR2/TLR3/ITGAM/LRRK2,8
BP,GO:0061620,glycolytic process through glucose-6-phosphate,5/246,26/12848,1.169495352651103e-4,0.003991337109493418,0.0033116403055268857,ENO1/PGK1/TPI1/PGM2L1/PGAM1,5
BP,GO:0002764,immune response-regulating signaling pathway,18/246,346/12848,1.2112311144107906e-4,0.004060214719842539,0.003368788540397349,CD38/CD4/BTN3A1/FCGR2B/MEF2C/HCK/WIPF1/GBP1/FCGR1A/BTNL9/PRKCB/LCK/CARD11/CD247/HLA-G/PSMB10/HLA-A/LYN,18
BP,GO:1902105,regulation of leukocyte differentiation,14/246,227/12848,1.2132350337794648e-4,0.004060214719842539,0.003368788540397349,CD4/CD74/RUNX3/FCGR2B/TGFB1/VSIR/LOXL3/LRRC17/TLR3/CEBPB/CARD11/MAFB/HLA-G/LYN,14
BP,GO:0002429,immune response-activating cell surface receptor signaling pathway,17/246,316/12848,1.2520474339673942e-4,0.004110292861795817,0.003410338724901664,CD38/CD4/BTN3A1/FCGR2B/MEF2C/HCK/WIPF1/GBP1/FCGR1A/BTNL9/PRKCB/LCK/CARD11/CD247/PSMB10/HLA-A/LYN,17
BP,GO:0002757,immune response-activating signal transduction,17/246,316/12848,1.2520474339673942e-4,0.004110292861795817,0.003410338724901664,CD38/CD4/BTN3A1/FCGR2B/MEF2C/HCK/WIPF1/GBP1/FCGR1A/BTNL9/PRKCB/LCK/CARD11/CD247/PSMB10/HLA-A/LYN,17
BP,GO:0052372,modulation by symbiont of entry into host,6/246,42/12848,1.3646607137763836e-4,0.004437722151308674,0.0036820090956608082,CD4/CD74/TRIM21/TRIM22/IFITM3/P4HB,6
BP,GO:0002446,neutrophil mediated immunity,21/246,447/12848,1.4024364556013952e-4,0.004509938298162505,0.0037419273376108966,ITGAL/ALOX5/ADA2/PYGL/MMP9/IMPDH1/TCIRG1/STBD1/BST2/ACLY/TLR2/GLIPR1/ITGAX/DSN1/FABP5/CYBB/RAB31/ITGAM/PGAM1/PLEKHO2/PECAM1,21
BP,GO:0061615,glycolytic process through fructose-6-phosphate,5/246,27/12848,1.4130354981188004e-4,0.004509938298162505,0.0037419273376108966,ENO1/PGK1/TPI1/PGM2L1/PGAM1,5
BP,GO:0044275,cellular carbohydrate catabolic process,6/246,43/12848,1.5608186726084623e-4,0.00493591005915722,0.004095359085926791,PHKA2/PYGL/TPI1/STBD1/PGM2L1/PGAM1,6
BP,GO:0032102,negative regulation of response to external stimulus,16/246,292/12848,1.6045108588015874e-4,0.005027953572990065,0.004171728232884127,ALOX5/CALCRL/FCGR2B/C1QTNF3/ANGPT2/SAMHD1/RNF125/SERPINE1/TNFAIP3/TRIM21/LYAR/GJA1/SEMA6B/PARP14/HLA-G/HLA-A,16
BP,GO:0007249,I-kappaB kinase/NF-kappaB signaling,14/246,234/12848,1.6694960264594465e-4,0.005184461984870011,0.0043015843564630785,CD4/CD74/BIRC3/TLR8/TRADD/TNFAIP3/BST2/TRIM21/TRIM22/TLR2/GJA1/TLR3/PRKCB/CARD11,14
BP,GO:0050864,regulation of B cell activation,9/246,104/12848,1.6879362378311363e-4,0.005194925189110649,0.004310265750175937,CD38/CD74/FCGR2B/MEF2C/TGFB1/TNFAIP3/CDKN1A/CARD11/LYN,9
BP,GO:0072577,endothelial cell apoptotic process,6/246,44/12848,1.7786266102298213e-4,0.0054255981641258355,0.004501656730316185,SERPINE1/ITGA4/TNFAIP3/RAMP2/HLA-G/ECSCR,6
BP,GO:0048010,vascular endothelial growth factor receptor signaling pathway,8/246,84/12848,2.0050226677387442e-4,0.006062555382188992,0.0050301445874849195,MT3/FLT1/PGF/NCF1/ITGA5/CYBB/PRKCB/CLEC14A,8
BP,GO:0043123,positive regulation of I-kappaB kinase/NF-kappaB signaling,11/246,156/12848,2.0521446973588325e-4,0.0061510806711268665,0.005103594638648922,CD4/CD74/BIRC3/TRADD/BST2/TRIM21/TRIM22/GJA1/TLR3/PRKCB/CARD11,11
BP,GO:0006909,phagocytosis,14/246,239/12848,2.0800635772231878e-4,0.006181016509214076,0.005128432612808894,ITGAL/FCGR2B/HCK/WIPF1/DYSF/TLR2/LYAR/FCGR1A/RAB31/ITGAM/RAB39A/CD247/LYN/PECAM1,14
BP,GO:0050792,regulation of viral process,11/246,157/12848,2.1701182384156078e-4,0.006344445565948452,0.005264030843809856,CD4/CD74/BST2/TRIM21/TRIM22/OASL/IFITM3/MX1/P4HB/ISG15/APOBEC3G,11
BP,GO:0022409,positive regulation of cell-cell adhesion,14/246,240/12848,2.1718728656278425e-4,0.006344445565948452,0.005264030843809856,CD4/ALOX5/CD74/RUNX3/VSIR/ITGA4/CD274/CD70/ETS1/LCK/CARD11/HLA-G/HLA-A/LYN,14
BP,GO:1903530,regulation of secretion by cell,20/246,429/12848,2.2414298432833107e-4,0.0064926123275609844,0.005386965841840561,CD38/ALOX5/FCGR2B/MEF2C/C1QTNF3/ITPR3/TGFB1/TCIRG1/P3H1/RHBDF2/TLR2/TNFRSF11A/GJA1/RAB3C/PRKCB/ITGAM/SEPTIN1/SEPTIN5/LRRK2/LYN,20
BP,GO:0019674,"NAD metabolic process",6/246,46/12848,2.285934292001533e-4,0.006512078929363045,0.0054031174174581685,CD38/ENO1/PGK1/TPI1/PGM2L1/PGAM1,6
BP,GO:0045071,negative regulation of viral genome replication,6/246,46/12848,2.285934292001533e-4,0.006512078929363045,0.0054031174174581685,BST2/OASL/IFITM3/MX1/ISG15/APOBEC3G,6
BP,GO:0002832,negative regulation of response to biotic stimulus,8/246,86/12848,2.3615919825987954e-4,0.006672465216408237,0.005536191041174225,SAMHD1/RNF125/TNFAIP3/TRIM21/LYAR/PARP14/HLA-G/HLA-A,8
BP,GO:0001818,negative regulation of cytokine production,14/246,243/12848,2.4685637966009676e-4,0.006917999517791492,0.005739912567706315,FCGR2B/C1QTNF3/RNF125/TLR8/TGFB1/VSIR/IFIH1/GBP1/TNFAIP3/CD274/BST2/IDO1/GPNMB/ISG15,14
BP,GO:0051046,regulation of secretion,21/246,467/12848,2.552575729496208e-4,0.007073252408867277,0.005868726976895971,CD38/ALOX5/CD74/FCGR2B/MEF2C/C1QTNF3/ITPR3/TGFB1/TCIRG1/P3H1/RHBDF2/TLR2/TNFRSF11A/GJA1/RAB3C/PRKCB/ITGAM/SEPTIN1/SEPTIN5/LRRK2/LYN,21
BP,GO:2001185,"regulation of CD8-positive, alpha-beta T cell activation",4/246,17/12848,2.5650030493426447e-4,0.007073252408867277,0.005868726976895971,RUNX3/VSIR/CD274/HLA-A,4
BP,GO:0030099,myeloid cell differentiation,17/246,338/12848,2.783996231553109e-4,0.007616218262034577,0.006319229541461819,CD4/CD74/MEF2C/MMP9/TGFB1/TCIRG1/LRRC17/ETS1/TLR2/TNFRSF11A/LYAR/TLR3/PRKCB/CEBPB/ISG15/MAFB/LYN,17
BP,GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,13/246,218/12848,2.9397949925519473e-4,0.007979112865611466,0.006620325731258716,CD4/CD74/FCGR2B/MEF2C/TLR8/TGFB1/TCIRG1/LOXL3/TNFAIP3/CD274/CD70/HLA-G/HLA-A,13
BP,GO:0002237,response to molecule of bacterial origin,15/246,279/12848,3.1478392124916784e-4,0.0084770326292647,0.007033453240411094,FCGR2B/MEF2C/HCK/TGFB1/SERPINE1/TNFAIP3/CD274/IDO1/TLR2/CXCL9/TNFRSF11A/ADM/GJA1/CEBPB/LYN,15
BP,GO:0007565,female pregnancy,10/246,138/12848,3.1952166094728585e-4,0.008537916009963523,0.007083968607048353,CD38/ANGPT2/MMP9/APOL2/IDO1/RAMP2/ETS1/ADM/GJA1/ITGA5,10
BP,GO:0035455,response to interferon-alpha,4/246,18/12848,3.248531023168637e-4,0.008578416441064975,0.007117572097895511,IFIT3/IFIT2/BST2/IFITM3,4
BP,GO:0030890,positive regulation of B cell proliferation,5/246,32/12848,3.260146660224867e-4,0.008578416441064975,0.007117572097895511,CD38/CD74/MEF2C/CDKN1A/CARD11,5
BP,GO:0071219,cellular response to molecule of bacterial origin,11/246,165/12848,3.337961018717056e-4,0.008716630023877039,0.007232248873886955,FCGR2B/MEF2C/HCK/TGFB1/SERPINE1/TNFAIP3/CD274/TLR2/CXCL9/CEBPB/LYN,11
BP,GO:0043903,regulation of biological process involved in symbiotic interaction,11/246,166/12848,3.5155497204709344e-4,0.00908537726970661,0.007538201041880159,CD4/CD74/BST2/TRIM21/TRIM22/OASL/IFITM3/MX1/P4HB/ISG15/APOBEC3G,11
BP,GO:0001819,positive regulation of cytokine production,17/246,345/12848,3.531884404237557e-4,0.00908537726970661,0.007538201041880159,CD4/CD74/C1QTNF3/TLR8/TGFB1/SERPINE1/IFIH1/CD274/IDO1/HILPDA/TLR2/GBP5/TLR3/CEBPB/CARD11/HLA-G/HLA-A,17
BP,GO:0018108,peptidyl-tyrosine phosphorylation,15/246,283/12848,3.6619522036963247e-4,0.009350184626771283,0.0077579135574603626,CD4/CD74/HCK/FLT1/TGFB1/ENPP2/PARP9/FCGR1A/NCF1/ITGA5/PARP14/CSPG4/LCK/LYN/PECAM1,15
BP,GO:0002761,regulation of myeloid leukocyte differentiation,8/246,92/12848,3.7548266253621866e-4,0.009494788126148571,0.007877892091901628,CD4/CD74/TGFB1/LRRC17/TLR3/CEBPB/MAFB/LYN,8
BP,GO:0006007,glucose catabolic process,5/246,33/12848,3.7828939143732285e-4,0.009494788126148571,0.007877892091901628,ENO1/PGK1/TPI1/PGM2L1/PGAM1,5
BP,GO:0018212,peptidyl-tyrosine modification,15/246,284/12848,3.8012206597287575e-4,0.009494788126148571,0.007877892091901628,CD4/CD74/HCK/FLT1/TGFB1/ENPP2/PARP9/FCGR1A/NCF1/ITGA5/PARP14/CSPG4/LCK/LYN/PECAM1,15
BP,GO:0045637,regulation of myeloid cell differentiation,12/246,196/12848,3.94725156229417e-4,0.009788615924624464,0.008121683070619659,CD4/CD74/MEF2C/TGFB1/LRRC17/ETS1/TLR3/PRKCB/CEBPB/ISG15/MAFB/LYN,12
BP,GO:0042129,regulation of T cell proliferation,10/246,142/12848,4.0167202386638326e-4,0.009889739044767308,0.008205585630413258,CD4/VSIR/CD274/CD70/IDO1/GPNMB/CEBPB/CARD11/HLA-G/HLA-A,10
BP,GO:0032946,positive regulation of mononuclear cell proliferation,9/246,117/12848,4.092448961962069e-4,0.009934275754847361,0.008242538050148955,CD38/CD4/CD74/MEF2C/CD274/CDKN1A/CD70/CARD11/HLA-A,9
BP,GO:0050671,positive regulation of lymphocyte proliferation,9/246,117/12848,4.092448961962069e-4,0.009934275754847361,0.008242538050148955,CD38/CD4/CD74/MEF2C/CD274/CDKN1A/CD70/CARD11/HLA-A,9
BP,GO:0050730,regulation of peptidyl-tyrosine phosphorylation,12/246,198/12848,4.3266971136287843e-4,0.01038036101093497,0.00861265810596867,CD4/CD74/TGFB1/ENPP2/PARP9/FCGR1A/NCF1/ITGA5/PARP14/CSPG4/LYN/PECAM1,12
BP,GO:0070169,positive regulation of biomineral tissue development,5/246,34/12848,4.366557431347753e-4,0.01038036101093497,0.00861265810596867,ALOX5/MEF2C/TGFB1/CEBPB/ISG15,5
BP,GO:0110151,positive regulation of biomineralization,5/246,34/12848,4.366557431347753e-4,0.01038036101093497,0.00861265810596867,ALOX5/MEF2C/TGFB1/CEBPB/ISG15,5
BP,GO:0048525,negative regulation of viral process,7/246,72/12848,4.4247920842822283e-4,0.010446752270219755,0.008667743397977516,BST2/TRIM21/OASL/IFITM3/MX1/ISG15/APOBEC3G,7
BP,GO:0032613,interleukin-10 production,6/246,52/12848,4.5151451821698156e-4,0.01051601719117524,0.008725212987165994,FCGR2B/VSIR/CD274/IDO1/TLR2/ISG15,6
BP,GO:0042130,negative regulation of T cell proliferation,6/246,52/12848,4.5151451821698156e-4,0.01051601719117524,0.008725212987165994,VSIR/CD274/IDO1/GPNMB/CEBPB/HLA-G,6
BP,GO:0032693,negative regulation of interleukin-10 production,4/246,20/12848,4.990921515253458e-4,0.01152585300434411,0.009563080821707036,FCGR2B/VSIR/CD274/IDO1,4
BP,GO:0001774,microglial cell activation,5/246,35/12848,5.015601829566627e-4,0.01152585300434411,0.009563080821707036,TLR8/TLR2/TLR3/ITGAM/LRRK2,5
BP,GO:0043122,regulation of I-kappaB kinase/NF-kappaB signaling,12/246,203/12848,5.412325580504546e-4,0.012355156474171637,0.010251159708770198,CD4/CD74/BIRC3/TRADD/TNFAIP3/BST2/TRIM21/TRIM22/GJA1/TLR3/PRKCB/CARD11,12
BP,GO:0050853,B cell receptor signaling pathway,6/246,54/12848,5.548452694246628e-4,0.012582576603334296,0.01043985177996405,CD38/FCGR2B/MEF2C/PRKCB/LCK/LYN,6
BP,GO:0034599,cellular response to oxidative stress,13/246,234/12848,5.782859479043201e-4,0.013028442238079684,0.010809789614420624,ALOX5/GUCY1B1/MT3/MMP9/TNFAIP3/ETS1/PDK1/NCF1/GPX8/CYBB/PYCR1/P4HB/LRRK2,13
BP,GO:0032496,response to lipopolysaccharide,14/246,265/12848,5.914910843080273e-4,0.013239414075388119,0.010984834422863363,MEF2C/HCK/TGFB1/SERPINE1/TNFAIP3/CD274/IDO1/TLR2/CXCL9/TNFRSF11A/ADM/GJA1/CEBPB/LYN,14
BP,GO:2000108,positive regulation of leukocyte apoptotic process,4/246,21/12848,6.07320370773196e-4,0.013506021406807784,0.011206040389750581,MEF2C/CD274/IDO1/LYN,4
BP,GO:0001501,skeletal system development,17/246,363/12848,6.301612783531578e-4,0.013924140554380352,0.01155295676980789,RUNX3/MEF2C/MMP9/TGFB1/P3H1/RUNX2/LRRC17/HAPLN3/HAPLN1/SERPINH1/GJA1/ACAN/ADAMTS4/COL1A2/COL3A1/SH3PXD2B/COL5A2,17
BP,GO:0042060,wound healing,19/246,433/12848,6.767072135901182e-4,0.014857387039777945,0.012327277903616164,ALOX5/ITPR3/TGFB1/TFPI2/SERPINE1/TNFAIP3/CDKN1A/ETS1/DYSF/MYOF/GJA1/ITGA5/COL1A2/PRKCB/COL3A1/LCK/F8/LYN/ANXA8,19
BP,GO:0002221,pattern recognition receptor signaling pathway,11/246,180/12848,6.963890859062472e-4,0.015192741639992622,0.012605523960075107,BIRC3/RNF125/TLR8/IFIH1/TNFAIP3/TLR2/DDX60/TLR3/ITGAM/LACC1/LYN,11
BP,GO:0002367,cytokine production involved in immune response,7/246,78/12848,7.201768085383373e-4,0.015612889679444332,0.012954123725909714,CD74/TGFB1/BST2/TLR3/LACC1/HLA-G/HLA-A,7
BP,GO:0005980,glycogen catabolic process,4/246,22/12848,7.312044301094832e-4,0.01575288544117118,0.013070279188207013,PHKA2/PYGL/STBD1/PGM2L1,4
BP,GO:0031589,cell-substrate adhesion,15/246,305/12848,7.974383212305343e-4,0.01700098293063089,0.014105834401393775,ITGAL/COL5A3/SIGLEC1/ANGPT2/SERPINE1/ITGA4/GBP1/PREX1/ITGA5/FBLN2/EDIL3/COL3A1/PLEKHA2/P4HB/S100A10,15
BP,GO:0044706,multi-multicellular organism process,10/246,155/12848,7.990018087502768e-4,0.01700098293063089,0.014105834401393775,CD38/ANGPT2/MMP9/APOL2/IDO1/RAMP2/ETS1/ADM/GJA1/ITGA5,10
BP,GO:0050854,regulation of antigen receptor-mediated signaling pathway,6/246,58/12848,8.159302964169472e-4,0.01725467320091544,0.014316322992346435,FCGR2B/GBP1/PRKCB/LCK/CARD11/LYN,6
BP,GO:0002697,regulation of immune effector process,16/246,339/12848,8.349844020899025e-4,0.017462514461952943,0.014488770339769485,CD74/FCGR2B/RNF125/TGFB1/LOXL3/TNFAIP3/BST2/DDX60/PARP9/DTX3L/TLR3/ITGAM/HLA-G/HLA-A/APOBEC3G/LYN,16
BP,GO:0006734,"NADH metabolic process",5/246,39/12848,8.358905965251626e-4,0.017462514461952943,0.014488770339769485,ENO1/PGK1/TPI1/PGM2L1/PGAM1,5
BP,GO:0097190,apoptotic signaling pathway,20/246,477/12848,8.63923749502366e-4,0.017574320715716504,0.014581536770220246,CD38/CD74/ENO1/MMP9/TRADD/TGFB1/SERPINE1/TNFAIP3/CDKN1A/CD70/YWHAH/PDK1/TLR3/ITGAM/CEBPB/PHLDA3/LCK/P4HB/LRRK2/CRIP1,20
BP,GO:0001782,B cell homeostasis,4/246,23/12848,8.719426266146604e-4,0.017574320715716504,0.014581536770220246,CD74/MEF2C/TNFAIP3/LYN,4
BP,GO:0009251,glucan catabolic process,4/246,23/12848,8.719426266146604e-4,0.017574320715716504,0.014581536770220246,PHKA2/PYGL/STBD1/PGM2L1,4
BP,GO:0036037,"CD8-positive, alpha-beta T cell activation",4/246,23/12848,8.719426266146604e-4,0.017574320715716504,0.014581536770220246,RUNX3/VSIR/CD274/HLA-A,4
BP,GO:2000515,"negative regulation of CD4-positive, alpha-beta T cell activation",4/246,23/12848,8.719426266146604e-4,0.017574320715716504,0.014581536770220246,RUNX3/VSIR/LOXL3/CD274,4
BP,GO:0071216,cellular response to biotic stimulus,11/246,185/12848,8.73416836164982e-4,0.017574320715716504,0.014581536770220246,FCGR2B/MEF2C/HCK/TGFB1/SERPINE1/TNFAIP3/CD274/TLR2/CXCL9/CEBPB/LYN,11
BP,GO:0048771,tissue remodeling,9/246,130/12848,8.803405889438538e-4,0.017574320715716504,0.014581536770220246,CD38/MEF2C/TGFB1/TCIRG1/TNFAIP3/GPNMB/TNFRSF11A/GJA1/CSPG4,9
BP,GO:0071222,cellular response to lipopolysaccharide,10/246,157/12848,8.820300214154207e-4,0.017574320715716504,0.014581536770220246,MEF2C/HCK/TGFB1/SERPINE1/TNFAIP3/CD274/TLR2/CXCL9/CEBPB/LYN,10
BP,GO:0016525,negative regulation of angiogenesis,7/246,82/12848,9.715242291177535e-4,0.01913625153010798,0.015877481687295854,ALOX5/ANGPT2/PGK1/SERPINE1/THBS2/HLA-G/ECSCR,7
BP,GO:2000181,negative regulation of blood vessel morphogenesis,7/246,82/12848,9.715242291177535e-4,0.01913625153010798,0.015877481687295854,ALOX5/ANGPT2/PGK1/SERPINE1/THBS2/HLA-G/ECSCR,7
BP,GO:0050870,positive regulation of T cell activation,11/246,188/12848,9.964809339364224e-4,0.019516305564084364,0.016192815176466865,CD4/CD74/RUNX3/VSIR/CD274/CD70/LCK/CARD11/HLA-G/HLA-A/LYN,11
BP,GO:0002645,positive regulation of tolerance induction,3/246,11/12848,0.0010211262254438466,0.019738624296325013,0.016377274582967664,CD274/IDO1/HLA-G,3
BP,GO:2001198,regulation of dendritic cell differentiation,3/246,11/12848,0.0010211262254438466,0.019738624296325013,0.016377274582967664,FCGR2B/CEBPB/HLA-G,3
BP,GO:0019883,antigen processing and presentation of endogenous antigen,4/246,24/12848,0.001030737561165797,0.019738624296325013,0.016377274582967664,CD74/ERAP2/HLA-G/HLA-A,4
BP,GO:0044247,cellular polysaccharide catabolic process,4/246,24/12848,0.001030737561165797,0.019738624296325013,0.016377274582967664,PHKA2/PYGL/STBD1/PGM2L1,4
BP,GO:1901343,negative regulation of vasculature development,7/246,83/12848,0.0010440218087794386,0.019882558977142126,0.01649669819397345,ALOX5/ANGPT2/PGK1/SERPINE1/THBS2/HLA-G/ECSCR,7
BP,GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,9/246,134/12848,0.0010920253842285242,0.020682480766130343,0.017160398895019666,CD4/FCGR2B/MEF2C/TGFB1/LOXL3/TNFAIP3/CD274/HLA-G/HLA-A,9
BP,GO:0062207,regulation of pattern recognition receptor signaling pathway,7/246,84/12848,0.0011207054035072173,0.02110968046934086,0.017514849475577274,BIRC3/RNF125/TNFAIP3/TLR2/DDX60/TLR3/LYN,7
BP,GO:0000272,polysaccharide catabolic process,4/246,25/12848,0.001208792802812923,0.022522750223222403,0.01868728332997275,PHKA2/PYGL/STBD1/PGM2L1,4
BP,GO:0060055,angiogenesis involved in wound healing,4/246,25/12848,0.001208792802812923,0.022522750223222403,0.01868728332997275,ALOX5/SERPINE1/TNFAIP3/ETS1,4
BP,GO:0043068,positive regulation of programmed cell death,19/246,455/12848,0.001216979359068875,0.02255337554145383,0.01871269337062894,MEF2C/MMP9/TRADD/ITGA4/IFIT2/CD274/PREX1/CDKN1A/IDO1/ADM/TLR3/ITGAM/PHLDA3/LCK/LRRK2/HLA-G/PNMA2/ECSCR/LYN,19
BP,GO:0002753,cytoplasmic pattern recognition receptor signaling pathway,6/246,63/12848,0.001265130614948438,0.02332034882207094,0.019349056463917283,BIRC3/RNF125/IFIH1/TNFAIP3/DDX60/LACC1,6
BP,GO:0002253,activation of immune response,17/246,387/12848,0.0012752066206739349,0.02338104905033539,0.01939941986769922,CD38/CD4/BTN3A1/FCGR2B/MEF2C/HCK/WIPF1/GBP1/FCGR1A/BTNL9/PRKCB/LCK/CARD11/CD247/PSMB10/HLA-A/LYN,17
BP,GO:0032675,regulation of interleukin-6 production,8/246,111/12848,0.0013055808639681993,0.02381130813808668,0.019756408841000262,CD74/C1QTNF3/TLR8/IFIH1/TNFAIP3/TLR2/TLR3/CEBPB,8
BP,GO:0000727,double-strand break repair via break-induced replication,3/246,12/12848,0.0013423246133218102,0.024113957876046463,0.020007519444587434,MCM2/MCM5/GINS2,3
BP,GO:0030949,positive regulation of vascular endothelial growth factor receptor signaling pathway,3/246,12/12848,0.0013423246133218102,0.024113957876046463,0.020007519444587434,MT3/ITGA5/PRKCB,3
BP,GO:0051099,positive regulation of binding,9/246,138/12848,0.0013431621445317437,0.024113957876046463,0.020007519444587434,MMP9/TGFB1/RAMP2/TRIM21/DERL1/PARP9/DTX3L/LRRK2/S100A10,9
BP,GO:0002479,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",6/246,64/12848,0.0013740323631448673,0.024540360392540712,0.020361308593752958,FCGR1A/NCF1/CYBB/HLA-G/PSMB10/HLA-A,6
BP,GO:0043552,positive regulation of phosphatidylinositol 3-kinase activity,4/246,26/12848,0.0014073097605488887,0.02500513785882484,0.020746937707060934,FLT1/TGFB1/AGAP2/LYN,4
BP,GO:0009117,nucleotide metabolic process,19/246,462/12848,0.0014524115446670567,0.025509077816931628,0.021165060213642135,TYMP/GUCY1B1/ENO1/SCD/SAMHD1/PGK1/TGFB1/NUDT1/IMPDH1/TPI1/IDO1/ACLY/PARP9/PDK1/PGM2L1/PGAM1/LACC1/LRRK2/CARD11,19
BP,GO:0006968,cellular defense response,5/246,44/12848,0.0014589320603643075,0.025509077816931628,0.021165060213642135,TCIRG1/GNLY/CXCL9/NCF1/HLA-G,5
BP,GO:0072521,purine-containing compound metabolic process,17/246,392/12848,0.0014639256166491964,0.025509077816931628,0.021165060213642135,GUCY1B1/ENO1/ADA2/SCD/SAMHD1/PGK1/TGFB1/NUDT1/IMPDH1/TPI1/ACLY/PDK1/PGM2L1/PGAM1/LACC1/LRRK2/CARD11,17
BP,GO:0002474,antigen processing and presentation of peptide antigen via MHC class I,7/246,88/12848,0.0014726737701100648,0.025509077816931628,0.021165060213642135,FCGR1A/NCF1/ERAP2/CYBB/HLA-G/PSMB10/HLA-A,7
BP,GO:0032609,interferon-gamma production,7/246,88/12848,0.0014726737701100648,0.025509077816931628,0.021165060213642135,BTN3A1/TLR8/VSIR/CD274/TLR3/ISG15/HLA-A,7
BP,GO:0032479,regulation of type I interferon production,8/246,114/12848,0.0015496362601593635,0.02670798094384663,0.022159798520278898,RNF125/TLR8/IFIH1/TNFAIP3/TRIM21/TLR2/TLR3/ISG15,8
BP,GO:0006979,response to oxidative stress,16/246,360/12848,0.0015633460370889308,0.026768469815129457,0.022209986559695458,CD38/ALOX5/GUCY1B1/MT3/PTGS1/MMP9/NUDT1/TNFAIP3/ETS1/PDK1/NCF1/GPX8/CYBB/PYCR1/P4HB/LRRK2,16
BP,GO:0019882,antigen processing and presentation,11/246,199/12848,0.0015767244768256096,0.026768469815129457,0.022209986559695458,CD74/FCGR2B/RAB32/FCGR1A/RAB3C/NCF1/ERAP2/CYBB/HLA-G/PSMB10/HLA-A,11
BP,GO:1903131,mononuclear cell differentiation,15/246,327/12848,0.0016005008395731668,0.026768469815129457,0.022209986559695458,CD4/CD74/RUNX3/FCGR2B/VSIR/TCIRG1/ITGA4/LOXL3/PREX1/CEBPB/LCK/CARD11/MAFB/HLA-G/LYN,15
BP,GO:0050871,positive regulation of B cell activation,6/246,66/12848,0.0016131601388574552,0.026768469815129457,0.022209986559695458,CD38/CD74/MEF2C/TGFB1/CDKN1A/CARD11,6
