ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0022411,cellular component disassembly,84/759,484/12848,1.17162317735886e-19,1.6511518063778792e-17,1.5684774942010906e-17,TIMP2/MRPS10/MRPL43/MRPS35/MRPS24/MRPL22/MTIF2/ADD1/MRPS33/MRPS18A/CST3/MRPS31/MRPL32/MRPL27/MRPL51/MTRF1L/MRPL18/MRPS30/MRPS27/MRPL3/MRPL19/MRPL37/MFN2/MRPS15/MRPS14/MTRF1/MTIF3/MRPS2/MRPS7/MRPS26/MRPL34/PTCD3/ERAL1/DAP3/NES/MRPS36/CTSL/MRPL44/MRPS9/MRPL47/MRPL50/MRPL15/RDX/MRPL24/MRPL9/MRPS5/SCUBE3/MRPS28/MRRF/ADD3/MRPL49/MRPL39/MRPL17/MRPL10/MRPL55/MRPS18C/HDGFL3/MRPL16/MRPL58/MRPL1/MRPL13/CHCHD1/MRPL52/MRPL57/MRPL11/MRPS22/MRPL48/MRPL14/MRPS23/MRPS11/MRPS16/MRPL54/CIB1/PRKN/MRPL30/MRPL40/MRPL53/MRPL23/MRPL20/MRPL33/MRPS6/MRPL46/MRPL12/MRPS21,84
BP,GO:0019395,fatty acid oxidation,35/759,96/12848,2.8320867602869003e-19,3.8535911572731405e-17,3.6606391845305446e-17,CROT/ALDH3A2/HSD17B10/ABCB11/HADHA/SIRT4/ECHDC1/MCAT/ACOT8/MLYCD/DECR1/ECH1/ETFB/CPT1A/ACAD10/EHHADH/ACADL/PECR/MECR/ABCD3/ECHDC2/FABP3/HACL1/HSD17B4/ETFA/CYP4V2/AUH/CPT2/ACAA2/ECI1/ETFDH/ADH5/CPT1B/AMACR/DECR2,35
BP,GO:0034440,lipid oxidation,35/759,101/12848,1.8914354247003872e-18,2.487868061955909e-16,2.3632987885466943e-16,CROT/ALDH3A2/HSD17B10/ABCB11/HADHA/SIRT4/ECHDC1/MCAT/ACOT8/MLYCD/DECR1/ECH1/ETFB/CPT1A/ACAD10/EHHADH/ACADL/PECR/MECR/ABCD3/ECHDC2/FABP3/HACL1/HSD17B4/ETFA/CYP4V2/AUH/CPT2/ACAA2/ECI1/ETFDH/ADH5/CPT1B/AMACR/DECR2,35
BP,GO:1902600,proton transmembrane transport,38/759,125/12848,1.0624309811768542e-17,1.3523718231367312e-15,1.2846576312294662e-15,ATP6V0A1/ATP6V1H/SLC25A3/ATP5F1D/ATP6V1D/PPIF/SLC9A3R1/ATP5F1B/COX6A1/COX7A2/NNT/ATP6V1A/NDUFS7/COX7A2L/ATP5PB/SLC17A5/ATP5F1E/COX6B1/COX7C/ATP6V1E1/COX4I1/COX7B/ATP6V1G1/COX17/ATP6V1B2/ATP5PF/ATP6V1C1/ATP6V0D1/COX6C/ATP5F1C/CYB5A/ATP5MG/ATP5PD/COX8A/COX5A/CHP1/NDUFA4/ATP5PO,38
BP,GO:0009062,fatty acid catabolic process,34/759,100/12848,1.1567438372032027e-17,1.4264097442511993e-15,1.3549884224607252e-15,CROT/ALDH3A2/HSD17B10/ABCB11/HADHA/ECHDC1/MCAT/ACOT8/MLYCD/DECR1/ECH1/ETFB/CPT1A/ACAD10/EHHADH/ACADL/PECR/MECR/ABCD3/ECHDC2/MCEE/HACL1/HSD17B4/ETFA/AUH/MMAA/CPT2/ACAA2/ECI1/ETFDH/CPT1B/NUDT19/AMACR/DECR2,34
BP,GO:0044282,small molecule catabolic process,70/759,386/12848,1.4629155596476513e-17,1.7492923631423129e-15,1.6617040854562318e-15,CROT/ALDH3A2/HSD17B10/ABCB11/MCCC1/HADHA/DLD/ECHDC1/MCAT/TXN2/GSTZ1/ACOT8/MLYCD/DECR1/ECH1/ETFB/OGDH/HIBADH/ENO3/AADAT/CPT1A/ACAD10/EHHADH/ACADL/GLS/PECR/KYNU/MECR/KMO/HMGCL/AKR1A1/ABCD3/ECHDC2/MCEE/GOT2/PNKD/MPST/APOE/HACL1/ENOSF1/HSD17B4/NPL/CYP27A1/MTHFS/KHK/ETFA/GCSH/AUH/GLUD1/MMAA/ACMSD/DDAH1/CPT2/ACAA2/ECI1/GLB1/ETFDH/CYP4F11/SULT1B1/ACSF3/ACOT4/SLC25A21/ADH5/DDO/CPT1B/NUDT19/AMACR/DECR2/BCKDHA/PGAM2,70
BP,GO:0007006,mitochondrial membrane organization,37/759,122/12848,3.140063080271398e-17,3.6443202690443936e-15,3.4618466343177854e-15,ATP5F1D/TIMM13/SAMM50/CHCHD3/PPIF/ATP5F1B/ATP5PB/MFN2/ATP5F1E/ALKBH7/ROMO1/RHOT1/MTX2/HIP1R/IMMT/TIMM10/AFG3L2/TIMM8B/ATP5PF/THEM4/CHCHD6/OMA1/MAIP1/ATP5F1C/VDAC2/ATP5MG/ACAA2/ATP5PD/MTX1/MICOS10/MICOS13/MTX3/TMEM11/NDUFA13/ATP5PO/RCC1L/CHCHD10,37
BP,GO:0000959,mitochondrial RNA metabolic process,22/759,42/12848,1.1621350480264096e-16,1.3102242570034892e-14,1.2446204228637727e-14,TFB1M/HSD17B10/TRNT1/PRORP/EARS2/TFAM/WARS2/DARS2/MTRES1/MTO1/TBRG4/PNPT1/LRPPRC/YARS2/TFB2M/TRMT61B/TEFM/TRMT10C/FASTKD5/MRPL12/CHCHD10/SARS2,22
BP,GO:0006635,fatty acid beta-oxidation,28/759,72/12848,1.5464259326066713e-16,1.6950546472405348e-14,1.6101820894772972e-14,CROT/HSD17B10/ABCB11/HADHA/ECHDC1/MCAT/ACOT8/MLYCD/DECR1/ECH1/ETFB/CPT1A/ACAD10/EHHADH/ACADL/MECR/ABCD3/ECHDC2/HSD17B4/ETFA/AUH/CPT2/ACAA2/ECI1/ETFDH/CPT1B/AMACR/DECR2,28
BP,GO:0072329,monocarboxylic acid catabolic process,36/759,124/12848,4.0150820126001905e-16,4.282030708573068e-14,4.067626471371061e-14,CROT/ALDH3A2/HSD17B10/ABCB11/HADHA/ECHDC1/MCAT/ACOT8/MLYCD/DECR1/ECH1/ETFB/CPT1A/ACAD10/EHHADH/ACADL/PECR/MECR/AKR1A1/ABCD3/ECHDC2/MCEE/HACL1/HSD17B4/ETFA/AUH/MMAA/CPT2/ACAA2/ECI1/ETFDH/CYP4F11/CPT1B/NUDT19/AMACR/DECR2,36
BP,GO:0006839,mitochondrial transport,49/759,238/12848,7.948928224666526e-15,8.254334414351082e-13,7.841034185051938e-13,SLC25A13/MIPEP/SIRT4/ATP5F1D/TIMM13/SLC25A1/SAMM50/SLC25A15/TIMM44/PMPCB/PITRM1/PPIF/GRPEL1/CPT1A/ATP5F1B/MRPL18/ATP5PB/MFN2/ATP5F1E/ALKBH7/ROMO1/RHOT1/MTX2/HIP1R/TIMM10/PNPT1/AFG3L2/MPC2/HSPD1/TIMM8B/ATP5PF/CPT2/THEM4/MAIP1/CHCHD4/ATP5F1C/VDAC2/PMPCA/ATP5MG/ACAA2/ATP5PD/SLC25A30/SLC25A20/SLC25A21/PRKN/NDUFA13/CPT1B/ATP5PO/CHCHD10,49
BP,GO:0016042,lipid catabolic process,54/759,283/12848,9.607530424755382e-15,9.720850014380701e-13,9.234120335372176e-13,CROT/ALDH3A2/HSD17B10/ABCB11/HADHA/HSD17B14/ECHDC1/MCAT/ACOT8/GLA/MLYCD/DECR1/ECH1/ETFB/CPT1A/ACAD10/EHHADH/ACADL/PECR/MECR/PLA2G4A/ABCD3/ECHDC2/FABP3/MCEE/APOE/HACL1/HSD17B4/CYP27A1/HINT2/PLA2G12B/IDH1/ETFA/AUH/MMAA/CPT2/PAFAH2/ABHD6/FMC1/ACAA2/ECI1/PLA2G1B/ETFDH/CYP4F11/CES3/LPL/PLCD1/PLA2G2A/NAGA/CPT1B/NUDT19/AMACR/DECR2/APOA5,54
BP,GO:0062125,regulation of mitochondrial gene expression,17/759,28/12848,1.2702053855560168e-14,1.2530576128510107e-12,1.1903161520960461e-12,MTG2/C1QBP/MRPS27/TSFM/MTRES1/UQCC2/LRPPRC/MTG1/RMND1/MALSU1/RPUSD3/RPUSD4/TRUB2/TRMT10C/COA3/RCC1L/CHCHD10,17
BP,GO:0006099,tricarboxylic acid cycle,18/759,32/12848,1.3607097221879512e-14,1.3096001375008917e-12,1.244027553456045e-12,CS/SDHA/DLD/IDH3B/OGDH/NNT/SDHB/SUCLA2/IDH1/SDHC/MDH2/DLAT/ME3/IDH3A/FAHD1/DHTKD1/IDH2/SDHD,18
BP,GO:0043648,dicarboxylic acid metabolic process,28/759,86/12848,3.131749569215165e-14,2.9423532857435807e-12,2.7950276230514285e-12,SDHA/DLD/GGT1/ACOT8/OGDH/AADAT/GLS/KYNU/KMO/SDHB/GOT2/DGLUCY/MRPS36/MTHFS/KYAT3/IDH1/MDH2/GLUD1/ME3/ACMSD/MTHFD2L/ACSF3/ACOT4/D2HGDH/IDH2/SDHAF3/DDO/TH,28
BP,GO:0044242,cellular lipid catabolic process,42/759,197/12848,1.9995490197244504e-13,1.8349349841471352e-11,1.7430585212334804e-11,CROT/ALDH3A2/HSD17B10/ABCB11/HADHA/ECHDC1/MCAT/ACOT8/GLA/MLYCD/DECR1/ECH1/ETFB/CPT1A/ACAD10/EHHADH/ACADL/PECR/MECR/PLA2G4A/ABCD3/ECHDC2/FABP3/MCEE/HACL1/HSD17B4/IDH1/ETFA/AUH/MMAA/CPT2/ABHD6/ACAA2/ECI1/ETFDH/LPL/NAGA/CPT1B/NUDT19/AMACR/DECR2/APOA5,42
BP,GO:0070129,regulation of mitochondrial translation,15/759,24/12848,2.58419940730653e-13,2.3175570139162652e-11,2.2015153323967832e-11,MTG2/C1QBP/MRPS27/TSFM/UQCC2/LRPPRC/MTG1/RMND1/MALSU1/RPUSD3/RPUSD4/TRUB2/TRMT10C/COA3/RCC1L,15
BP,GO:0042407,cristae formation,17/759,33/12848,5.21408891159411e-13,4.572176632255635e-11,4.343244588113831e-11,ATP5F1D/SAMM50/CHCHD3/ATP5F1B/ATP5PB/ATP5F1E/IMMT/AFG3L2/ATP5PF/CHCHD6/OMA1/ATP5F1C/ATP5MG/ATP5PD/MICOS13/ATP5PO/CHCHD10,17
BP,GO:0006790,sulfur compound metabolic process,54/759,314/12848,8.103400221629312e-13,6.951308103162884e-11,6.60325130188146e-11,GLRX2/ABCC2/ACSL4/MCCC1/DLD/ACOT7/GGT5/GGT1/SLC25A1/TXN2/GSTZ1/ACOT8/MLYCD/OGDH/AADAT/PDHX/ACOT13/ARSB/KYNU/HMGCL/AKR1A1/MCEE/MPST/HSD17B4/GNS/ISCU/SUCLA2/BAAT/IDH1/GALNS/MPC2/CBR4/PTGES2/DLAT/OXSM/NUBPL/ACSL1/ACSS1/THEM4/MTHFD2L/ISCA2/NFU1/GLB1/SULT1B1/ACSF3/ACOT4/IBA57/GSTK1/LYRM4/ACSM4/TSTD1/GSTA1/NFS1/GSTA2,54
BP,GO:0006123,"mitochondrial electron transport, cytochrome c to oxygen",13/759,19/12848,1.8837907683164603e-12,1.5486329941201566e-10,1.471091869731341e-10,COX6A1/COX7A2L/COX6B1/COX7C/COX4I1/COX7B/AFG1L/COX5B/COX6C/CYCS/COX8A/COX5A/NDUFA4,13
BP,GO:0019646,aerobic electron transport chain,13/759,19/12848,1.8837907683164603e-12,1.5486329941201566e-10,1.471091869731341e-10,COX6A1/COX7A2L/COX6B1/COX7C/COX4I1/COX7B/AFG1L/COX5B/COX6C/CYCS/COX8A/COX5A/NDUFA4,13
BP,GO:1990542,mitochondrial transmembrane transport,27/759,97/12848,6.070933922910219e-12,4.8889602571028e-10,4.644166637912629e-10,SLC25A13/ATP5F1D/SLC25A1/SLC25A15/TIMM44/GRPEL1/CPT1A/ATP5F1B/MRPL18/ATP5PB/ATP5F1E/ROMO1/PNPT1/AFG3L2/MPC2/HSPD1/ATP5PF/CPT2/MAIP1/CHCHD4/ATP5F1C/ATP5MG/ATP5PD/SLC25A20/SLC25A21/CPT1B/ATP5PO,27
BP,GO:0006637,acyl-CoA metabolic process,27/759,99/12848,1.0289142260676402e-11,7.960971639339036e-10,7.562360286949157e-10,ACSL4/DLD/ACOT7/SLC25A1/GSTZ1/ACOT8/MLYCD/OGDH/AADAT/PDHX/ACOT13/KYNU/HMGCL/MCEE/HSD17B4/SUCLA2/BAAT/MPC2/CBR4/DLAT/OXSM/ACSL1/ACSS1/THEM4/ACSF3/ACOT4/ACSM4,27
BP,GO:0035383,thioester metabolic process,27/759,99/12848,1.0289142260676402e-11,7.960971639339036e-10,7.562360286949157e-10,ACSL4/DLD/ACOT7/SLC25A1/GSTZ1/ACOT8/MLYCD/OGDH/AADAT/PDHX/ACOT13/KYNU/HMGCL/MCEE/HSD17B4/SUCLA2/BAAT/MPC2/CBR4/DLAT/OXSM/ACSL1/ACSS1/THEM4/ACSF3/ACOT4/ACSM4,27
BP,GO:0033865,nucleoside bisphosphate metabolic process,30/759,128/12848,4.815347667245518e-11,3.518770721287188e-9,3.342583439193234e-9,CROT/COASY/ACSL4/DLD/ACOT7/SLC25A1/GSTZ1/ACOT8/MLYCD/OGDH/AADAT/PDHX/ACOT13/KYNU/HMGCL/MCEE/HSD17B4/SUCLA2/BAAT/MPC2/CBR4/DLAT/OXSM/ACSL1/ACSS1/THEM4/SULT1B1/ACSF3/ACOT4/ACSM4,30
BP,GO:0033875,ribonucleoside bisphosphate metabolic process,30/759,128/12848,4.815347667245518e-11,3.518770721287188e-9,3.342583439193234e-9,CROT/COASY/ACSL4/DLD/ACOT7/SLC25A1/GSTZ1/ACOT8/MLYCD/OGDH/AADAT/PDHX/ACOT13/KYNU/HMGCL/MCEE/HSD17B4/SUCLA2/BAAT/MPC2/CBR4/DLAT/OXSM/ACSL1/ACSS1/THEM4/SULT1B1/ACSF3/ACOT4/ACSM4,30
BP,GO:0034032,purine nucleoside bisphosphate metabolic process,30/759,128/12848,4.815347667245518e-11,3.518770721287188e-9,3.342583439193234e-9,CROT/COASY/ACSL4/DLD/ACOT7/SLC25A1/GSTZ1/ACOT8/MLYCD/OGDH/AADAT/PDHX/ACOT13/KYNU/HMGCL/MCEE/HSD17B4/SUCLA2/BAAT/MPC2/CBR4/DLAT/OXSM/ACSL1/ACSS1/THEM4/SULT1B1/ACSF3/ACOT4/ACSM4,30
BP,GO:0006520,cellular amino acid metabolic process,48/759,296/12848,1.3217003591409943e-10,9.482599303946116e-9,9.007799002681494e-9,GATB/IARS2/HSD17B10/MCCC1/SIRT4/DLD/GGT5/GGT1/GSTZ1/EARS2/OGDH/HIBADH/AADAT/GLS/KYNU/WARS2/KMO/HMGCL/DARS2/GOT2/MPST/QRSL1/ENOSF1/DGLUCY/CARS2/MTHFS/BAAT/NARS2/KYAT3/PPA2/YARS2/GCSH/PSMB6/FARS2/AUH/GLUD1/PTS/ACMSD/DDAH1/PARS2/MTHFD2L/SRR/THAP4/SLC25A21/DDO/MARS2/TH/SARS2,48
BP,GO:0017004,cytochrome complex assembly,14/759,32/12848,9.752115526145565e-10,6.871758547530428e-8,6.527684847482023e-8,HCCS/SCO1/UQCC2/COX17/COA6/COX14/COA4/COA5/COA3/PET100/PET117/COX19/SMIM20/SCO2,14
BP,GO:0006744,ubiquinone biosynthetic process,10/759,15/12848,1.1195439733965727e-9,7.487661896648943e-8,7.112749490214442e-8,COQ9/COQ10B/COQ6/COQ3/NDUFA9/PDSS1/COQ8A/PDSS2/COQ4/COQ7,10
BP,GO:0070131,positive regulation of mitochondrial translation,10/759,15/12848,1.1195439733965727e-9,7.487661896648943e-8,7.112749490214442e-8,C1QBP/MRPS27/UQCC2/RMND1/RPUSD3/RPUSD4/TRUB2/TRMT10C/COA3/RCC1L,10
BP,GO:1901663,quinone biosynthetic process,10/759,15/12848,1.1195439733965727e-9,7.487661896648943e-8,7.112749490214442e-8,COQ9/COQ10B/COQ6/COQ3/NDUFA9/PDSS1/COQ8A/PDSS2/COQ4/COQ7,10
BP,GO:0007031,peroxisome organization,21/759,75/12848,1.2181573064159412e-9,8.011414551862174e-8,7.610277487977486e-8,CROT/ACOT8/MLYCD/ECH1/PEX11G/EHHADH/PECR/HMGCL/ABCD3/PEX1/HACL1/HSD17B4/BAAT/IDH1/PEX11A/ACOT4/GSTK1/DDO/NUDT19/AMACR/DECR2,21
BP,GO:0030258,lipid modification,38/759,217/12848,1.2670030561371772e-9,8.196055835274265e-8,7.785673654710075e-8,CROT/ALDH3A2/HSD17B10/ABCB11/HADHA/SIRT4/ECHDC1/MCAT/ACOT8/MLYCD/DECR1/ECH1/ETFB/CPT1A/ACAD10/EHHADH/ACADL/PECR/MECR/ABCD3/ECHDC2/FABP3/APOE/HACL1/HSD17B4/ETFA/CYP4V2/AUH/CPT2/PIP4P1/ACAA2/ECI1/ETFDH/ADH5/CPT1B/AMACR/DECR2/APOA5,38
BP,GO:0046394,carboxylic acid biosynthetic process,42/759,262/12848,2.768226981729839e-9,1.7618425274041847e-7,1.673625854319178e-7,NDUFAB1/HSD17B10/ABCB11/ACOT7/GGT5/GGT1/MCAT/ACOT8/MLYCD/RBP1/ACADL/GLS/PECR/KYNU/MECR/PLA2G4A/KMO/AKR1A1/ABCD3/GOT2/HSD17B4/CYP27A1/SUCLA2/BAAT/CBR4/PTGES2/PTGES/GLUD1/OXSM/ACMSD/ACSS1/MTHFD2L/SRR/PLA2G1B/CYP4F11/LPL/ACSF3/ACOT4/ACSM4/AMACR/DECR2/APOA5,42
BP,GO:0006743,ubiquinone metabolic process,10/759,16/12848,2.8274259293907185e-9,1.7709559868850436e-7,1.6822829965848536e-7,COQ9/COQ10B/COQ6/COQ3/NDUFA9/PDSS1/COQ8A/PDSS2/COQ4/COQ7,10
BP,GO:0008535,respiratory chain complex IV assembly,12/759,25/12848,4.226375407816256e-9,2.6058245873817105e-7,2.475349149216067e-7,SCO1/COX17/COA6/COX14/COA4/COA5/COA3/PET100/PET117/COX19/SMIM20/SCO2,12
BP,GO:0009150,purine ribonucleotide metabolic process,50/759,349/12848,4.428192854790422e-9,2.6882536930773855e-7,2.5536509726167923e-7,AK2/SLC25A13/CROT/COASY/ACSL4/DLG1/DLD/ACOT7/ATP5F1D/SLC25A1/GSTZ1/ACOT8/MLYCD/OGDH/ENO3/AADAT/PDHX/ATP5F1B/ACOT13/ATP6V1A/KYNU/ATP5PB/HMGCL/ATP5F1E/MCEE/HSD17B4/SUCLA2/BAAT/MPC2/CBR4/CASK/DLAT/OXSM/ACSL1/PID1/ATP5PF/ACSS1/AK9/THEM4/ATP5F1C/ATP5MG/ATP5PD/NME6/SULT1B1/ACSF3/ACOT4/DHTKD1/ACSM4/ATP5PO/PGAM2,50
BP,GO:0043574,peroxisomal transport,19/759,66/12848,4.507241336443547e-9,2.694783986910036e-7,2.55985429012368e-7,CROT/ACOT8/MLYCD/ECH1/EHHADH/PECR/HMGCL/ABCD3/PEX1/HACL1/HSD17B4/BAAT/IDH1/ACOT4/GSTK1/DDO/NUDT19/AMACR/DECR2,19
BP,GO:0009437,carnitine metabolic process,9/759,13/12848,4.827867491033773e-9,2.843397779047652e-7,2.7010268869711333e-7,CROT/CPT1A/ACADL/BBOX1/ALDH9A1/CPT2/TMLHE/SLC22A4/CPT1B,9
BP,GO:0016053,organic acid biosynthetic process,42/759,269/12848,6.200814716708108e-9,3.5982963047250287e-7,3.418127121702411e-7,NDUFAB1/HSD17B10/ABCB11/ACOT7/GGT5/GGT1/MCAT/ACOT8/MLYCD/RBP1/ACADL/GLS/PECR/KYNU/MECR/PLA2G4A/KMO/AKR1A1/ABCD3/GOT2/HSD17B4/CYP27A1/SUCLA2/BAAT/CBR4/PTGES2/PTGES/GLUD1/OXSM/ACMSD/ACSS1/MTHFD2L/SRR/PLA2G1B/CYP4F11/LPL/ACSF3/ACOT4/ACSM4/AMACR/DECR2/APOA5,42
BP,GO:0009152,purine ribonucleotide biosynthetic process,29/759,148/12848,8.669163736191493e-9,4.957756536668353e-7,4.709518240210207e-7,AK2/SLC25A13/COASY/ACSL4/DLD/ACOT7/ATP5F1D/SLC25A1/GSTZ1/MLYCD/PDHX/ATP5F1B/ATP6V1A/ATP5PB/ATP5F1E/MPC2/CBR4/DLAT/ACSL1/PID1/ATP5PF/ACSS1/AK9/ATP5F1C/ATP5MG/ATP5PD/NME6/ACSF3/ATP5PO,29
BP,GO:0006625,protein targeting to peroxisome,18/759,62/12848,9.916469916946858e-9,5.434776429482265e-7,5.162653417287685e-7,CROT/ACOT8/MLYCD/ECH1/EHHADH/PECR/HMGCL/PEX1/HACL1/HSD17B4/BAAT/IDH1/ACOT4/GSTK1/DDO/NUDT19/AMACR/DECR2,18
BP,GO:0072662,protein localization to peroxisome,18/759,62/12848,9.916469916946858e-9,5.434776429482265e-7,5.162653417287685e-7,CROT/ACOT8/MLYCD/ECH1/EHHADH/PECR/HMGCL/PEX1/HACL1/HSD17B4/BAAT/IDH1/ACOT4/GSTK1/DDO/NUDT19/AMACR/DECR2,18
BP,GO:0072663,establishment of protein localization to peroxisome,18/759,62/12848,9.916469916946858e-9,5.434776429482265e-7,5.162653417287685e-7,CROT/ACOT8/MLYCD/ECH1/EHHADH/PECR/HMGCL/PEX1/HACL1/HSD17B4/BAAT/IDH1/ACOT4/GSTK1/DDO/NUDT19/AMACR/DECR2,18
BP,GO:0033617,mitochondrial cytochrome c oxidase assembly,11/759,22/12848,1.1025009412285406e-8,5.959546183681946e-7,5.661147587187936e-7,SCO1/COX17/COX14/COA4/COA5/COA3/PET100/PET117/COX19/SMIM20/SCO2,11
BP,GO:1901661,quinone metabolic process,13/759,32/12848,1.1749176660954526e-8,6.26516906812521e-7,5.951467722568858e-7,COQ9/COQ10B/AKR1A1/COQ6/COQ3/NDUFA9/CBR4/PDSS1/COQ8A/PDSS2/COQ4/COQ7/CYP4F11,13
BP,GO:0009165,nucleotide biosynthetic process,37/759,225/12848,1.225576591437907e-8,6.448166973085309e-7,6.125302795944403e-7,AK2/SLC25A13/COASY/ACSL4/DLD/ACOT7/ATP5F1D/SLC25A1/GSTZ1/MLYCD/PDHX/ATP5F1B/ATP6V1A/KYNU/ATP5PB/KMO/ATP5F1E/MPC2/CBR4/DLAT/ACSL1/ACMSD/PID1/ATP5PF/ACSS1/AK9/MTHFD2L/NMNAT3/ATP5F1C/TK2/ATP5MG/ATP5PD/NME6/ACSF3/IDH2/ATP5PO/SLC5A8,37
BP,GO:0072330,monocarboxylic acid biosynthetic process,32/759,178/12848,1.343250536457204e-8,6.974298180079113e-7,6.625090249756376e-7,NDUFAB1/HSD17B10/ABCB11/ACOT7/MCAT/ACOT8/MLYCD/RBP1/ACADL/PECR/MECR/PLA2G4A/KMO/ABCD3/HSD17B4/CYP27A1/BAAT/CBR4/PTGES2/PTGES/OXSM/ACMSD/ACSS1/SRR/PLA2G1B/LPL/ACSF3/ACOT4/ACSM4/AMACR/DECR2/APOA5,32
BP,GO:0015849,organic acid transport,40/759,256/12848,1.4009251342100212e-8,7.179286467003563e-7,6.81981463147216e-7,SLC25A13/CROT/SLC6A13/ABCC2/ACSL4/ABCB11/LRP2/SLC25A1/SLC25A15/SLC25A11/SLC9A3R1/CPT1A/SLC22A2/GLS/PLA2G4A/KMO/ABCD3/SLC17A5/FABP3/GOT2/APOE/SLC6A6/SLC3A1/PLA2G12B/SLC47A1/MPC2/PTGES/ACSL1/CPT2/ACE/SLC25A45/SLC51A/PLA2G1B/SLC25A30/SLC25A20/SLC25A21/PLA2G2A/SLC22A4/CPT1B/SLC5A8,40
BP,GO:1901293,nucleoside phosphate biosynthetic process,37/759,228/12848,1.7633671593545333e-8,8.920829244632037e-7,8.474157158517534e-7,AK2/SLC25A13/COASY/ACSL4/DLD/ACOT7/ATP5F1D/SLC25A1/GSTZ1/MLYCD/PDHX/ATP5F1B/ATP6V1A/KYNU/ATP5PB/KMO/ATP5F1E/MPC2/CBR4/DLAT/ACSL1/ACMSD/PID1/ATP5PF/ACSS1/AK9/MTHFD2L/NMNAT3/ATP5F1C/TK2/ATP5MG/ATP5PD/NME6/ACSF3/IDH2/ATP5PO/SLC5A8,37
BP,GO:0006163,purine nucleotide metabolic process,51/759,376/12848,1.9987432804849622e-8,9.934722146130476e-7,9.437283741662608e-7,AK2/SLC25A13/CROT/COASY/ACSL4/DLG1/DLD/ACOT7/ATP5F1D/SLC25A1/GSTZ1/ACOT8/MLYCD/OGDH/ENO3/AADAT/PDHX/ATP5F1B/ACOT13/ATP6V1A/KYNU/ATP5PB/HMGCL/ATP5F1E/MCEE/HSD17B4/SUCLA2/BAAT/MPC2/CBR4/CASK/DLAT/OXSM/ACSL1/PID1/ATP5PF/ACSS1/AK9/THEM4/MTHFD2L/ATP5F1C/ATP5MG/ATP5PD/NME6/SULT1B1/ACSF3/ACOT4/DHTKD1/ACSM4/ATP5PO/PGAM2,51
BP,GO:0006122,"mitochondrial electron transport, ubiquinol to cytochrome c",8/759,11/12848,2.0141352551709022e-8,9.934722146130476e-7,9.437283741662608e-7,UQCR11/UQCRC2/UQCRB/UQCRQ/CYCS/UQCRH/CYC1/UQCR10,8
BP,GO:0009259,ribonucleotide metabolic process,50/759,366/12848,2.1837299702854114e-8,1.0638269707094116e-6,1.0105604189975764e-6,AK2/SLC25A13/CROT/COASY/ACSL4/DLG1/DLD/ACOT7/ATP5F1D/SLC25A1/GSTZ1/ACOT8/MLYCD/OGDH/ENO3/AADAT/PDHX/ATP5F1B/ACOT13/ATP6V1A/KYNU/ATP5PB/HMGCL/ATP5F1E/MCEE/HSD17B4/SUCLA2/BAAT/MPC2/CBR4/CASK/DLAT/OXSM/ACSL1/PID1/ATP5PF/ACSS1/AK9/THEM4/ATP5F1C/ATP5MG/ATP5PD/NME6/SULT1B1/ACSF3/ACOT4/DHTKD1/ACSM4/ATP5PO/PGAM2,50
BP,GO:0006164,purine nucleotide biosynthetic process,30/759,164/12848,2.5305299463506262e-8,1.2177403863779965e-6,1.1567672835628474e-6,AK2/SLC25A13/COASY/ACSL4/DLD/ACOT7/ATP5F1D/SLC25A1/GSTZ1/MLYCD/PDHX/ATP5F1B/ATP6V1A/ATP5PB/ATP5F1E/MPC2/CBR4/DLAT/ACSL1/PID1/ATP5PF/ACSS1/AK9/MTHFD2L/ATP5F1C/ATP5MG/ATP5PD/NME6/ACSF3/ATP5PO,30
BP,GO:0072521,purine-containing compound metabolic process,52/759,392/12848,3.068181083678377e-8,1.4586798260475753e-6,1.3856427189573495e-6,AK2/SLC25A13/CROT/COASY/ACSL4/DLG1/DLD/ACOT7/ATP5F1D/SLC25A1/GSTZ1/ACOT8/MLYCD/OGDH/ENO3/AADAT/PDHX/ATP5F1B/ACOT13/ATP6V1A/KYNU/ATP5PB/HMGCL/ATP5F1E/MCEE/HSD17B4/SUCLA2/BAAT/MPC2/CBR4/CASK/DLAT/OXSM/ACSL1/PID1/ATP5PF/ACSS1/AK9/THEM4/MTHFD2L/ATP5F1C/ATP5MG/ATP5PD/NME6/MACROD2/SULT1B1/ACSF3/ACOT4/DHTKD1/ACSM4/ATP5PO/PGAM2,52
