ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0045785,positive regulation of cell adhesion,39/399,369/12848,1.8443957202391996e-11,1.5998128095118276e-9,1.255202030203977e-9,CD44/ICAM1/UNC13D/LGALS1/GRAP2/STK4/CORO1A/PYCARD/CD276/RASAL3/JAK3/CAV1/PTPN6/VEGFA/HHLA2/ZAP70/FN1/SASH3/NCKAP1L/LILRB2/ANXA1/HAVCR2/CD36/CDH13/VAV1/COL8A1/RUNX1/ITGB2/VCAM1/SPTA1/CCDC88B/LGALS9/ADA/SIRPA/CD3E/TGM2/HLA-DRA/HLA-E/HLA-DMB,39
BP,GO:0042098,T cell proliferation,25/399,166/12848,5.2521138914614994e-11,4.458709452538592e-9,3.4982725001582307e-9,CORO1A/PYCARD/CD276/RASAL3/JAK3/PIK3CG/PTPN6/HHLA2/ZAP70/SASH3/NCKAP1L/RAC2/LILRB2/LGALS3/DOCK2/ANXA1/HAVCR2/VSIG4/VCAM1/SPTA1/CCDC88B/LGALS9/CD3E/HLA-E/HLA-DMB,25
BP,GO:0002703,regulation of leukocyte mediated immunity,26/399,180/12848,5.592537058333869e-11,4.648796429740029e-9,3.6474134235712558e-9,BTK/TYROBP/WAS/CD84/ICAM1/UNC13D/HMOX1/CD40/JAK3/PTPN6/SASH3/ADGRE2/RAC2/PRAM1/HAVCR2/SLC15A4/VAV1/ITGB2/B2M/CD300A/LGALS9/SH2D1A/HLA-DRA/HLA-E/HLA-F/HLA-B,26
BP,GO:0034341,response to interferon-gamma,25/399,168/12848,6.853948183274293e-11,5.467456803878713e-9,4.289728672928451e-9,WAS/VIM/CD44/OAS1/ICAM1/CD40/OAS3/OAS2/GAPDH/STAT1/GBP3/NMI/CASP1/CXCL16/GBP2/GBP4/VCAM1/B2M/LGALS9/SIRPA/HLA-DRB5/HLA-DRA/HLA-E/HLA-F/HLA-B,25
BP,GO:0002695,negative regulation of leukocyte activation,23/399,142/12848,6.988478621499107e-11,5.467456803878713e-9,4.289728672928451e-9,BTK/TYROBP/CD84/PAG1/HMOX1/JAK3/PTPN6/LILRB2/LGALS3/ANXA1/HAVCR2/ENPP3/SAMSN1/VSIG4/RUNX1/LAPTM5/TNFAIP8L2/MNDA/CD300A/INPP5D/LGALS9/TBC1D10C/HLA-F,23
BP,GO:0042129,regulation of T cell proliferation,23/399,142/12848,6.988478621499107e-11,5.467456803878713e-9,4.289728672928451e-9,CORO1A/PYCARD/CD276/RASAL3/JAK3/PTPN6/HHLA2/ZAP70/SASH3/NCKAP1L/RAC2/LILRB2/LGALS3/ANXA1/HAVCR2/VSIG4/VCAM1/SPTA1/CCDC88B/LGALS9/CD3E/HLA-E/HLA-DMB,23
BP,GO:0050866,negative regulation of cell activation,24/399,156/12848,8.154597545595438e-11,6.257085424408806e-9,4.909265809838225e-9,BTK/TYROBP/CD84/PAG1/HMOX1/JAK3/PTPN6/LILRB2/LGALS3/ANXA1/HAVCR2/UBASH3B/ENPP3/SAMSN1/VSIG4/RUNX1/LAPTM5/TNFAIP8L2/MNDA/CD300A/INPP5D/LGALS9/TBC1D10C/HLA-F,24
BP,GO:0050852,T cell receptor signaling pathway,25/399,172/12848,1.1529450881627027e-10,8.679718682583365e-9,6.8100470550067096e-9,WAS/LCP2/PAG1/FYB1/GRAP2/CD276/PTPN6/BTN3A3/HHLA2/ZAP70/THEMIS2/LGALS3/PRAM1/CD3G/LAPTM5/TRAT1/CD300A/INPP5D/SH2D1A/BTN3A2/ADA/HLA-DRB5/CD3E/HLA-DRA/PSMB9,25
BP,GO:0045576,mast cell activation,14/399,49/12848,1.5526465640301024e-10,1.1472332945333535e-8,9.001112829289523e-9,BTK/LCP2/CD84/UNC13D/HMOX1/NDRG1/PIK3CG/HAVCR1/ADGRE2/RAC2/ENPP3/S100A12/CD300A/LGALS9,14
BP,GO:0071346,cellular response to interferon-gamma,23/399,148/12848,1.6535163758660352e-10,1.199550970855542e-8,9.411593687704476e-9,WAS/VIM/CD44/OAS1/ICAM1/OAS3/OAS2/GAPDH/STAT1/GBP3/NMI/CASP1/GBP2/GBP4/VCAM1/B2M/LGALS9/SIRPA/HLA-DRB5/HLA-DRA/HLA-E/HLA-F/HLA-B,23
BP,GO:0060326,cell chemotaxis,29/399,235/12848,2.102861405111583e-10,1.498288751142003e-8,1.1755469584214002e-8,HSD3B7/CORO1A/PIK3CG/MET/BIN2/VEGFA/LOX/CXCR4/NCKAP1L/ADGRE2/RAC2/DOCK4/LGALS3/ANXA1/VAV1/S100A8/FCER1G/ITGB2/CXCL16/VCAM1/S100A9/S100A12/LGALS9/PDGFD/IL16/CSF1R/CAMK1D/C5AR1/STK39,29
BP,GO:0030335,positive regulation of cell migration,40/399,419/12848,2.3020420251991747e-10,1.6114294176394223e-8,1.26431634034023e-8,SCARB1/MCAM/SEMA5B/ICAM1/SEMA6A/TREM2/HMOX1/CD40/STK4/CORO1A/PYCARD/PIK3CG/CAV1/MET/COL1A1/SOD2/VEGFA/SPARC/FN1/NRP2/CXCR4/NCKAP1L/TNFAIP6/RAC2/DOCK4/LGALS3/POSTN/ANXA1/CDH13/EGFR/FERMT3/MMP14/CXCL16/LGALS9/PDGFD/CDH5/CSF1R/CAMK1D/C5AR1/STK39,40
BP,GO:0031349,positive regulation of defense response,32/399,286/12848,3.0699454098608754e-10,2.1119107216111883e-8,1.6569904988976847e-8,BTK/TYROBP/IFI35/ICAM3/FCN1/TREM2/PYCARD/PIK3CG/NMI/HAVCR2/SLC15A4/VAV1/S100A8/OSMR/TNIP1/EGFR/FCER1G/S100A9/S100A12/MNDA/IFI16/CGAS/IL16/NUPR1/SH2D1A/STING1/CARD9/TLR7/TGM2/HLA-E/HLA-F/PSMB9,32
BP,GO:0040017,positive regulation of locomotion,41/399,448/12848,4.907886873591175e-10,3.228250882075663e-8,2.532863243185074e-8,SCARB1/MCAM/SEMA5B/ICAM1/SEMA6A/TREM2/HMOX1/CD40/STK4/CORO1A/PYCARD/PIK3CG/CAV1/MET/COL1A1/SOD2/VEGFA/SPARC/FN1/NRP2/CXCR4/NCKAP1L/TNFAIP6/RAC2/DOCK4/LGALS3/POSTN/ANXA1/CDH13/EGFR/FERMT3/MMP14/CXCL16/LGALS9/PDGFD/IL16/CDH5/CSF1R/CAMK1D/C5AR1/STK39,41
BP,GO:0051272,positive regulation of cellular component movement,41/399,448/12848,4.907886873591175e-10,3.228250882075663e-8,2.532863243185074e-8,SCARB1/MCAM/MAP2/SEMA5B/ICAM1/SEMA6A/TREM2/HMOX1/CD40/STK4/CORO1A/PYCARD/PIK3CG/CAV1/MET/COL1A1/SOD2/VEGFA/SPARC/FN1/NRP2/CXCR4/NCKAP1L/TNFAIP6/RAC2/DOCK4/LGALS3/POSTN/ANXA1/CDH13/EGFR/FERMT3/MMP14/CXCL16/LGALS9/PDGFD/CDH5/CSF1R/CAMK1D/C5AR1/STK39,41
BP,GO:0099024,plasma membrane invagination,14/399,53/12848,4.935421148035474e-10,3.228250882075663e-8,2.532863243185074e-8,MSR1/TREM2/SH3BP1/BIN2/HAVCR1/NCKAP1L/RAC2/SPIRE1/CD36/ELMO1/ITGB2/ARHGAP25/CD300A/SNX33,14
BP,GO:0002699,positive regulation of immune effector process,25/399,185/12848,5.628194076580138e-10,3.622015220250766e-8,2.8418080108233154e-8,BTK/TYROBP/CD84/UNC13D/HMOX1/CD40/SASH3/ADGRE2/RAC2/ANXA1/CD36/VAV1/ENPP3/ITGB2/LAPTM5/B2M/CD300A/LGALS9/MZB1/SH2D1A/HLA-DRA/HLA-E/HLA-F/HLA-B/HLA-DMB,25
BP,GO:1903131,mononuclear cell differentiation,34/399,327/12848,6.018240083959683e-10,3.811552053174466e-8,2.990517294853149e-8,BTK/SPI1/TREM2/LGALS1/NFATC2/JAK3/PTPN6/VEGFA/ZAP70/CD2/SASH3/NCKAP1L/PDE1B/LILRB2/DOCK2/ANXA1/DOCK10/VAV1/CD8A/MMP14/FCER1G/RUNX1/CD3G/VCAM1/IFI16/B2M/INPP5D/LGALS9/CSF1R/IKZF1/ADA/CD3E/HLA-DRA/HLA-B,34
BP,GO:0051250,negative regulation of lymphocyte activation,20/399,120/12848,7.387628207549042e-10,4.6057244606438564e-8,3.6136194554688905e-8,BTK/TYROBP/PAG1/JAK3/PTPN6/LILRB2/LGALS3/ANXA1/HAVCR2/SAMSN1/VSIG4/RUNX1/LAPTM5/TNFAIP8L2/MNDA/CD300A/INPP5D/LGALS9/TBC1D10C/HLA-F,20
BP,GO:2000147,positive regulation of cell motility,40/399,438/12848,8.634624686885449e-10,5.3003311539496835e-8,4.1586030475785145e-8,SCARB1/MCAM/SEMA5B/ICAM1/SEMA6A/TREM2/HMOX1/CD40/STK4/CORO1A/PYCARD/PIK3CG/CAV1/MET/COL1A1/SOD2/VEGFA/SPARC/FN1/NRP2/CXCR4/NCKAP1L/TNFAIP6/RAC2/DOCK4/LGALS3/POSTN/ANXA1/CDH13/EGFR/FERMT3/MMP14/CXCL16/LGALS9/PDGFD/CDH5/CSF1R/CAMK1D/C5AR1/STK39,40
BP,GO:0002683,negative regulation of immune system process,33/399,318/12848,1.1454877240560294e-9,6.924993968156905e-8,5.433302219047259e-8,BTK/TYROBP/CD84/PAG1/HMOX1/JAK3/PTPN6/NMI/CD68/LILRB2/LGALS3/ANXA1/HAVCR2/UBASH3B/ENPP3/SAMSN1/VSIG4/C1QC/RUNX1/LAPTM5/TNFAIP8L2/MNDA/IFI16/CD300A/INPP5D/LGALS9/TBC1D10C/SH2D1A/ADA/HLA-E/HLA-F/HLA-B/HLA-DOB,33
BP,GO:0050727,regulation of inflammatory response,29/399,258/12848,1.9341782191837257e-9,1.151846432021353e-7,9.037307185942499e-8,BTK/IFI35/TREM2/PYCARD/PIK3CG/NMI/TNFAIP6/ANXA1/AOAH/CASP1/S100A8/OSMR/TNIP1/EGFR/ENPP3/TNFAIP8L2/S100A9/S100A12/IL16/NUPR1/CDH5/STING1/TLR7/ADA/CASP4/SIRPA/STK39/TGM2/HLA-E,29
BP,GO:0002449,lymphocyte mediated immunity,26/399,212/12848,2.130002698958188e-9,1.249810407182819e-7,9.805925737928253e-8,BTK/WAS/ICAM1/UNC13D/CD40/CORO1A/PTPN6/BTN3A3/SASH3/HAVCR2/MYO1G/SLC15A4/VAV1/CD8A/FCER1G/C1QC/B2M/INPP5D/LGALS9/PRF1/SH2D1A/BTN3A2/HLA-DRA/HLA-E/HLA-F/HLA-B,26
BP,GO:0006935,chemotaxis,42/399,493/12848,2.6290679330188188e-9,1.520287109093491e-7,1.1928067174367607e-7,PLXND1/SEMA5B/SEMA6A/TREM2/HSD3B7/CORO1A/PIK3CG/MET/BIN2/VEGFA/LOX/DOK1/NRP2/CXCR4/NCKAP1L/ADGRE2/RAC2/DOCK4/LGALS3/DOCK2/ANXA1/CMTM3/CDH13/VAV1/S100A8/DOK2/FCER1G/ITGB2/CXCL16/VCAM1/S100A9/S100A12/SPTA1/LGALS9/PDGFD/IL16/CDH4/CSF1R/CAMK1D/EVL/C5AR1/STK39,42
BP,GO:0042330,taxis,42/399,494/12848,2.793155446494707e-9,1.5896420409080259e-7,1.247222115726281e-7,PLXND1/SEMA5B/SEMA6A/TREM2/HSD3B7/CORO1A/PIK3CG/MET/BIN2/VEGFA/LOX/DOK1/NRP2/CXCR4/NCKAP1L/ADGRE2/RAC2/DOCK4/LGALS3/DOCK2/ANXA1/CMTM3/CDH13/VAV1/S100A8/DOK2/FCER1G/ITGB2/CXCL16/VCAM1/S100A9/S100A12/SPTA1/LGALS9/PDGFD/IL16/CDH4/CSF1R/CAMK1D/EVL/C5AR1/STK39,42
BP,GO:0050864,regulation of B cell activation,18/399,104/12848,2.8286863384578904e-9,1.5896420409080259e-7,1.247222115726281e-7,BTK/TYROBP/CD40/NFATC2/AHR/PTPN6/SASH3/NCKAP1L/SLC15A4/SAMSN1/MMP14/LAPTM5/MNDA/CD300A/INPP5D/MZB1/TBC1D10C/ADA,18
BP,GO:0010324,membrane invagination,14/399,61/12848,3.684990790484054e-9,2.0420990630599132e-7,1.6022167559794703e-7,MSR1/TREM2/SH3BP1/BIN2/HAVCR1/NCKAP1L/RAC2/SPIRE1/CD36/ELMO1/ITGB2/ARHGAP25/CD300A/SNX33,14
BP,GO:0002886,regulation of myeloid leukocyte mediated immunity,12/399,44/12848,5.85902182221985e-9,3.202396858994137e-7,2.512578356060827e-7,BTK/TYROBP/CD84/UNC13D/HMOX1/ADGRE2/RAC2/PRAM1/ITGB2/CD300A/LGALS9/HLA-E,12
BP,GO:0030595,leukocyte chemotaxis,23/399,177/12848,6.031047843155092e-9,3.251875796512002e-7,2.551399187132752e-7,HSD3B7/CORO1A/PIK3CG/VEGFA/CXCR4/NCKAP1L/ADGRE2/RAC2/LGALS3/ANXA1/VAV1/S100A8/FCER1G/ITGB2/CXCL16/S100A9/S100A12/LGALS9/IL16/CSF1R/CAMK1D/C5AR1/STK39,23
BP,GO:0006911,"phagocytosis, engulfment",12/399,45/12848,7.767996879687617e-9,4.1325743399938123e-7,3.242389153711014e-7,MSR1/TREM2/SH3BP1/BIN2/HAVCR1/NCKAP1L/RAC2/CD36/ELMO1/ITGB2/ARHGAP25/CD300A,12
BP,GO:0097529,myeloid leukocyte migration,22/399,171/12848,1.562602377416073e-8,8.203662481434382e-7,6.43653666265291e-7,TREM2/PIK3CG/VEGFA/NCKAP1L/ADGRE2/RAC2/LGALS3/ANXA1/VAV1/S100A8/TRIM55/MMP14/FCER1G/ITGB2/S100A9/S100A12/CD300A/PDGFD/CSF1R/CAMK1D/C5AR1/SIRPA,22
BP,GO:0030198,extracellular matrix organization,31/399,318/12848,1.6551804561398464e-8,8.576844181815568e-7,6.72933243548859e-7,CD44/VCAN/COL23A1/ICAM3/FAP/ICAM1/CAV2/CAV1/PLOD3/COL1A1/VWF/LOX/SPARC/FN1/TGFBI/PRDX4/PXDN/ITGB4/POSTN/LOXL2/LCP1/ADAMTS7/FKBP10/COL8A1/MMP14/RUNX1/ITGB2/VCAM1/BMP1/VWA1/ERO1A,31
BP,GO:0042113,B cell activation,24/399,202/12848,1.6850893555788787e-8,8.619880165076571e-7,6.763098169354366e-7,BTK/TYROBP/LGALS1/CD40/NFATC2/JAK3/AHR/PTPN6/ZAP70/SASH3/NCKAP1L/CD180/DOCK10/SLC15A4/SAMSN1/MMP14/LAPTM5/VCAM1/MNDA/CD300A/INPP5D/MZB1/TBC1D10C/ADA,24
BP,GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,25/399,218/12848,1.735362784858422e-8,8.764680394411524e-7,6.876707424608857e-7,BTK/WAS/ICAM1/UNC13D/CD40/JAK3/PTPN6/BTN3A3/SASH3/ANXA1/HAVCR2/MYO1G/SLC15A4/CD8A/FCER1G/C1QC/B2M/INPP5D/PRF1/BTN3A2/ADA/HLA-DRA/HLA-E/HLA-F/HLA-B,25
BP,GO:0043062,extracellular structure organization,31/399,319/12848,1.7817866250512487e-8,8.886660792443103e-7,6.972412398555807e-7,CD44/VCAN/COL23A1/ICAM3/FAP/ICAM1/CAV2/CAV1/PLOD3/COL1A1/VWF/LOX/SPARC/FN1/TGFBI/PRDX4/PXDN/ITGB4/POSTN/LOXL2/LCP1/ADAMTS7/FKBP10/COL8A1/MMP14/RUNX1/ITGB2/VCAM1/BMP1/VWA1/ERO1A,31
BP,GO:0060333,interferon-gamma-mediated signaling pathway,15/399,80/12848,1.94917283065021e-8,9.601480980610295e-7,7.533255358484372e-7,CD44/OAS1/ICAM1/OAS3/OAS2/STAT1/NMI/GBP2/VCAM1/B2M/HLA-DRB5/HLA-DRA/HLA-E/HLA-F/HLA-B,15
BP,GO:0045229,external encapsulating structure organization,31/399,321/12848,2.062710145021843e-8,1.0036845705655065e-6,7.874839501020489e-7,CD44/VCAN/COL23A1/ICAM3/FAP/ICAM1/CAV2/CAV1/PLOD3/COL1A1/VWF/LOX/SPARC/FN1/TGFBI/PRDX4/PXDN/ITGB4/POSTN/LOXL2/LCP1/ADAMTS7/FKBP10/COL8A1/MMP14/RUNX1/ITGB2/VCAM1/BMP1/VWA1/ERO1A,31
BP,GO:0050777,negative regulation of immune response,18/399,118/12848,2.241555274173955e-8,1.0775669330065157e-6,8.454515390479825e-7,CD84/HMOX1/JAK3/PTPN6/NMI/LGALS3/ANXA1/HAVCR2/ENPP3/SAMSN1/VSIG4/IFI16/CD300A/INPP5D/LGALS9/HLA-E/HLA-F/HLA-B,18
BP,GO:0030888,regulation of B cell proliferation,12/399,51/12848,3.6223200366756594e-8,1.7206020174209382e-6,1.349972404645791e-6,BTK/TYROBP/CD40/NFATC2/AHR/SASH3/NCKAP1L/MNDA/CD300A/INPP5D/MZB1/ADA,12
BP,GO:0032675,regulation of interleukin-6 production,17/399,111/12848,5.208057968186686e-8,2.444723681537044e-6,1.9181132380665267e-6,TYROBP/POU2F2/TREM2/PYCARD/PTPN6/NCKAP1L/LILRB2/HAVCR2/CD36/INPP5D/LGALS9/IL16/TLR1/CARD9/TLR7/SIRPA/HLA-B,17
BP,GO:0050729,positive regulation of inflammatory response,16/399,99/12848,5.938107388221142e-8,2.755005637093297e-6,2.161558307536068e-6,BTK/IFI35/TREM2/PIK3CG/NMI/S100A8/OSMR/TNIP1/EGFR/S100A9/S100A12/IL16/NUPR1/TLR7/TGM2/HLA-E,16
BP,GO:0042060,wound healing,36/399,433/12848,7.178899250701795e-8,3.2923917253218577e-6,2.5831877037612993e-6,WAS/EHD2/CD44/LCP2/SCARB1/MCAM/FAP/P2RX7/HMOX1/CD40/PIK3CG/CAV1/COL1A1/VWF/PTPN6/VEGFA/LOX/SPARC/FN1/PLEK/CXCR4/POSTN/ANXA1/CD36/MMRN1/FKBP10/VAV1/S100A8/LNPK/EGFR/FERMT3/UBASH3B/FCER1G/VKORC1/RAP2B/HBB,36
BP,GO:0006897,endocytosis,38/399,473/12848,7.523406452213176e-8,3.4111808800375652e-6,2.676388850344735e-6,EHD2/MSR1/SCARB1/FCN1/SNX10/TREM2/SH3BP1/PYCARD/PIK3CG/CAV2/CAV1/BIN2/VEGFA/SPARC/HAVCR1/NCKAP1L/RAC2/LGALS3/SNAP25/LOXL2/DOCK2/CD36/CDH13/BICD1/ELMO1/FCER1G/ITGB2/CXCL16/ARHGAP25/B2M/CD300A/SNX33/CD163/ANXA2/MX2/APOBR/HBB/HP,38
BP,GO:0030098,lymphocyte differentiation,28/399,288/12848,8.848918097714728e-8,3.943441432880187e-6,3.093996787069167e-6,BTK/SPI1/LGALS1/NFATC2/JAK3/PTPN6/ZAP70/CD2/SASH3/NCKAP1L/LILRB2/DOCK2/ANXA1/DOCK10/VAV1/CD8A/MMP14/FCER1G/RUNX1/CD3G/VCAM1/B2M/INPP5D/LGALS9/IKZF1/ADA/CD3E/HLA-DRA,28
BP,GO:0032635,interleukin-6 production,17/399,115/12848,8.895762817961467e-8,3.943441432880187e-6,3.093996787069167e-6,TYROBP/POU2F2/TREM2/PYCARD/PTPN6/NCKAP1L/LILRB2/HAVCR2/CD36/INPP5D/LGALS9/IL16/TLR1/CARD9/TLR7/SIRPA/HLA-B,17
BP,GO:0002285,lymphocyte activation involved in immune response,19/399,143/12848,8.993813794288146e-8,3.943441432880187e-6,3.093996787069167e-6,ICAM1/UNC13D/LGALS1/CD40/CORO1A/JAK3/LGALS3/CD180/ANXA1/HAVCR2/DOCK10/LCP1/SLC15A4/FCER1G/LGALS9/ADA/HLA-DRA/HLA-F/HLA-DMB,19
BP,GO:0043300,regulation of leukocyte degranulation,10/399,36/12848,9.203679505946583e-8,3.9688174124069155e-6,3.1139066045371758e-6,CD84/UNC13D/HMOX1/ADGRE2/RAC2/PRAM1/ITGB2/CD300A/LGALS9/HLA-F,10
BP,GO:0001525,angiogenesis,35/399,418/12848,9.250627051474765e-8,3.9688174124069155e-6,3.1139066045371758e-6,PLXND1/PKM/VASH1/MYDGF/MCAM/FAP/SEMA6A/HMOX1/CD40/STK4/PIK3CG/CAV1/HTATIP2/VEGFA/SPARC/FN1/STAT1/NRP2/TGFBI/CXCR4/ARHGAP22/LOXL2/ANXA1/CEMIP2/CDH13/COL8A1/MMP14/RUNX1/HK2/ITGB2/ANGPTL4/MMRN2/CDH5/ANXA2/C5AR1,35
BP,GO:0007264,small GTPase mediated signal transduction,35/399,419/12848,9.810193837755602e-8,4.164114192834559e-6,3.2671351034137913e-6,WAS/ARHGAP15/GMIP/ARHGAP4/MYO9B/CYTH4/SH3BP1/HMOX1/GRAP2/RASAL3/PIK3CG/MET/ARHGDIB/DOK1/SIPA1L2/ARHGAP9/RAC2/DOCK4/ARHGAP22/DOCK2/DOCK10/CDH13/VAV1/ARHGAP26/DOK2/ELMO1/ARHGAP25/RRAD/RGS19/RCC1/ARHGAP45/RAP2B/ARHGAP30/RAB42/EPS8L3,35
BP,GO:0042100,B cell proliferation,13/399,67/12848,1.1382864408422726e-7,4.780803051537545e-6,3.750984903119024e-6,BTK/TYROBP/CD40/NFATC2/AHR/SASH3/NCKAP1L/CD180/MNDA/CD300A/INPP5D/MZB1/ADA,13
BP,GO:1902105,regulation of leukocyte differentiation,24/399,227/12848,1.596860475155116e-7,6.636951349863451e-6,5.207305979288722e-6,BTK/TYROBP/TREM2/NFATC2/RASSF2/JAK3/PTPN6/ZAP70/CD2/SASH3/NCKAP1L/LILRB2/ANXA1/UBASH3B/MMP14/C1QC/RUNX1/INPP5D/LGALS9/HCLS1/EVI2B/ADA/HLA-DRA/HLA-B,24
BP,GO:0001906,cell killing,18/399,134/12848,1.6631965553438463e-7,6.841396140022626e-6,5.3677119431281596e-6,TYROBP/P2RX7/ICAM1/UNC13D/CORO1A/GAPDH/PTPN6/HAVCR2/VAV1/S100A12/B2M/LGALS9/PRF1/SH2D1A/HLA-DRA/HLA-E/HLA-F/HLA-B,18
BP,GO:0007162,negative regulation of cell adhesion,24/399,228/12848,1.7344706523397702e-7,7.0617733702404935e-6,5.540618388892027e-6,PLXND1/PAG1/SEMA6A/LGALS1/JAK3/COL1A1/ARHGDIB/PTPN6/VEGFA/TGFBI/LILRB2/LGALS3/POSTN/ANXA1/HAVCR2/CDH13/UBASH3B/VSIG4/MMP14/RUNX1/LAPTM5/TNFAIP8L2/CD300A/LGALS9,24
BP,GO:0048514,blood vessel morphogenesis,38/399,491/12848,1.9736322193058451e-7,7.954335914172043e-6,6.240916767905991e-6,PLXND1/SPI1/PKM/VASH1/MYDGF/MCAM/FAP/SEMA6A/HMOX1/CD40/STK4/PIK3CG/CAV1/HTATIP2/VEGFA/LOX/SPARC/FN1/STAT1/NRP2/TGFBI/CXCR4/ARHGAP22/LOXL2/ANXA1/CEMIP2/CDH13/FKBP10/COL8A1/MMP14/RUNX1/HK2/ITGB2/ANGPTL4/MMRN2/CDH5/ANXA2/C5AR1,38
BP,GO:0002279,mast cell activation involved in immune response,10/399,39/12848,2.1177593808156426e-7,8.372573160785223e-6,6.5690628097019536e-6,BTK/CD84/UNC13D/HMOX1/PIK3CG/ADGRE2/RAC2/ENPP3/CD300A/LGALS9,10
BP,GO:0001909,leukocyte mediated cytotoxicity,15/399,95/12848,2.1193731559882395e-7,8.372573160785223e-6,6.5690628097019536e-6,TYROBP/ICAM1/UNC13D/CORO1A/PTPN6/HAVCR2/VAV1/B2M/LGALS9/PRF1/SH2D1A/HLA-DRA/HLA-E/HLA-F/HLA-B,15
BP,GO:0033003,regulation of mast cell activation,9/399,31/12848,2.6993751441479116e-7,1.0559320416813889e-5,8.284769534257884e-6,CD84/UNC13D/HMOX1/HAVCR1/ADGRE2/RAC2/ENPP3/CD300A/LGALS9,9
BP,GO:0090066,regulation of anatomical structure size,33/399,398/12848,2.7495162502535093e-7,1.0651038678166508e-5,8.356731045737288e-6,WAS/ADD2/MAP2/SEMA5B/P2RX7/ARHGAP4/ICAM1/SEMA6A/SH3BP1/CORO1A/PYCARD/CAV1/PLOD3/SOD2/VEGFA/FN1/PLEK/NCKAP1L/DOCK4/GMFG/SPIRE1/VAV1/EGFR/KCNMA1/SPTA1/GUCY1A1/CDH4/HCLS1/TRPV2/EVL/CYRIA/FCHSD1/NEFL,33
BP,GO:0071621,granulocyte chemotaxis,15/399,97/12848,2.8077048479335774e-7,1.0771867637745166e-5,8.451532609063218e-6,PIK3CG/NCKAP1L/ADGRE2/RAC2/LGALS3/ANXA1/VAV1/S100A8/FCER1G/ITGB2/S100A9/S100A12/CSF1R/CAMK1D/C5AR1,15
BP,GO:0009615,response to virus,27/399,287/12848,2.9454268826716806e-7,1.1192622154152387e-5,8.781653683273763e-6,POU2F2/TRAF3IP2/OAS1/UNC13D/CD40/PYCARD/OAS3/OAS2/STAT1/GBP3/CXCR4/NMI/DCLK1/RTP4/IFI16/CGAS/MLKL/LGALS9/ISG20/SLFN11/PRF1/MX2/STING1/CARD9/TLR7/APOBEC3D/APOBEC3C,27
BP,GO:0060337,type I interferon signaling pathway,13/399,73/12848,3.268479400308758e-7,1.2077653605380474e-5,9.476043219206314e-6,IFI35/OAS1/OAS3/OAS2/PTPN6/STAT1/XAF1/GBP2/ISG20/MX2/HLA-E/HLA-F/HLA-B,13
BP,GO:0071357,cellular response to type I interferon,13/399,73/12848,3.268479400308758e-7,1.2077653605380474e-5,9.476043219206314e-6,IFI35/OAS1/OAS3/OAS2/PTPN6/STAT1/XAF1/GBP2/ISG20/MX2/HLA-E/HLA-F/HLA-B,13
BP,GO:1903706,regulation of hemopoiesis,29/399,325/12848,3.269139321757121e-7,1.2077653605380474e-5,9.476043219206314e-6,BTK/TYROBP/SPI1/TREM2/NFATC2/RASSF2/JAK3/PTPN6/LOX/ZAP70/STAT1/CD2/SASH3/NCKAP1L/LILRB2/LGALS3/ANXA1/UBASH3B/MMP14/C1QC/RUNX1/B2M/INPP5D/LGALS9/HCLS1/EVI2B/ADA/HLA-DRA/HLA-B,29
BP,GO:0070486,leukocyte aggregation,6/399,11/12848,3.498717850250069e-7,1.2807233231649335e-5,1.0048466331862583e-5,CD44/STK10/ZAP70/RAC2/S100A8/S100A9,6
BP,GO:0033006,regulation of mast cell activation involved in immune response,8/399,24/12848,3.834196507126244e-7,1.3907676421303376e-5,1.0911866423151626e-5,CD84/UNC13D/HMOX1/ADGRE2/RAC2/ENPP3/CD300A/LGALS9,8
BP,GO:0002831,regulation of response to biotic stimulus,30/399,347/12848,4.0279642054580184e-7,1.4478898360159902e-5,1.1360043193012943e-5,TYROBP/TRAF3IP2/IFI35/ICAM3/FCN1/TREM2/PYCARD/PTPN6/LY86/STAT1/NMI/CD180/HAVCR2/CD36/SLC15A4/VAV1/VSIG4/FCER1G/MNDA/IFI16/CGAS/LGALS9/SH2D1A/STING1/CARD9/CARD16/HLA-E/HLA-F/HLA-B/PSMB9,30
BP,GO:0009617,response to bacterium,36/399,468/12848,4.876332181668634e-7,1.7371933397194507e-5,1.362989841003996e-5,VIM/SCARB1/ICAM1/TREM2/CD40/PYCARD/CAV1/OAS2/SOD2/LY86/SPARC/CD68/LILRB2/CD180/HAVCR2/CD36/CASP1/S100A8/GZMA/FCER1G/GBP2/GBP4/VCAM1/S100A9/S100A12/B2M/LGALS9/TLR1/CARD9/C5AR1/MPEG1/SIRPA/CARD16/HLA-E/HLA-B/HP,36
BP,GO:0045088,regulation of innate immune response,25/399,260/12848,5.432708999794771e-7,1.8872044411234024e-5,1.4806875103287162e-5,TYROBP/IFI35/ICAM3/FCN1/TREM2/PYCARD/PTPN6/STAT1/NMI/HAVCR2/SLC15A4/VAV1/VSIG4/FCER1G/MNDA/IFI16/CGAS/LGALS9/SH2D1A/STING1/CARD9/HLA-E/HLA-F/HLA-B/PSMB9,25
