motif_id	sequence_name	protein_TF_logFC	rna_target_logFC	protein_TF_padj
USF2	TCN2	0.110473909864559	0.213681141076353	6.51360201830045e-09
USF2	PF4	0.110473909864559	-0.0570725638259622	6.51360201830045e-09
USF2	TGFB2	0.110473909864559	0.528429597267172	6.51360201830045e-09
USF2	PTPN6	0.110473909864559	0.665670695193577	6.51360201830045e-09
USF2	MYH9	0.110473909864559	0.136568641975308	6.51360201830045e-09
USF2	TOP3A	0.110473909864559	-0.0800099808222476	6.51360201830045e-09
USF2	TGFB1	0.110473909864559	0.804987834112432	6.51360201830045e-09
USF2	CXCR4	0.110473909864559	0.803124453029426	6.51360201830045e-09
USF2	BRCA2	0.110473909864559	0.192551841696093	6.51360201830045e-09
USF2	P4HA1	0.110473909864559	1.3813857473331	6.51360201830045e-09
USF2	BRCA1	0.110473909864559	0.410673989691829	6.51360201830045e-09
USF2	B2M	0.110473909864559	0.574546565537962	6.51360201830045e-09
USF2	HMOX1	0.110473909864559	0.582580356287683	6.51360201830045e-09
SP3	PLAUR	0.116644919093851	0.393422099964043	6.68528114306117e-05
SP3	CD14	0.116644919093851	0.461060965629139	6.68528114306117e-05
SP3	PADI1	0.116644919093851	0.0	6.68528114306117e-05
SP3	TNF	0.116644919093851	0.0	6.68528114306117e-05
SP3	CDKN2A	0.116644919093851	0.472491724006696	6.68528114306117e-05
SP3	MSH6	0.116644919093851	0.361477352341632	6.68528114306117e-05
SP3	BTK	0.116644919093851	0.857703189819802	6.68528114306117e-05
SP3	ADGRE5	0.116644919093851	0.224059726228008	6.68528114306117e-05
SP3	DNASE2	0.116644919093851	0.126746879290505	6.68528114306117e-05
SP3	LCAT	0.116644919093851	0.357082633017693	6.68528114306117e-05
SP3	TIMP1	0.116644919093851	0.122213853529905	6.68528114306117e-05
SP3	KDR	0.116644919093851	0.3677608947139	6.68528114306117e-05
SP3	UBC	0.116644919093851	0.0	6.68528114306117e-05
SP3	TCN2	0.116644919093851	0.213681141076353	6.68528114306117e-05
SP3	IGFBP1	0.116644919093851	-0.213532318683936	6.68528114306117e-05
SP3	F2	0.116644919093851	0.280804857899253	6.68528114306117e-05
SP3	CDKN2D	0.116644919093851	0.0	6.68528114306117e-05
SP3	COL1A1	0.116644919093851	0.631352044960009	6.68528114306117e-05
SP3	SLC1A3	0.116644919093851	0.391919777058613	6.68528114306117e-05
SP3	CTSL	0.116644919093851	-0.623399106788246	6.68528114306117e-05
SP3	ITGAD	0.116644919093851	0.0	6.68528114306117e-05
SP3	IGFBP3	0.116644919093851	0.945397432979458	6.68528114306117e-05
SP3	F2R	0.116644919093851	0.0	6.68528114306117e-05
SP3	UTRN	0.116644919093851	0.155888100203763	6.68528114306117e-05
SP3	RORA	0.116644919093851	0.402547762195854	6.68528114306117e-05
SP3	TIMP2	0.116644919093851	-0.645911078748653	6.68528114306117e-05
SP3	CCND1	0.116644919093851	1.33014636382911	6.68528114306117e-05
SP3	PADI3	0.116644919093851	0.0	6.68528114306117e-05
SP3	VEGFA	0.116644919093851	1.29133046745775	6.68528114306117e-05
SP3	CA9	0.116644919093851	1.92029045645467	6.68528114306117e-05
SP3	ITGAV	0.116644919093851	0.0147471517030091	6.68528114306117e-05
SP3	NOS3	0.116644919093851	0.243386763754046	6.68528114306117e-05
SP3	COL2A1	0.116644919093851	0.688838720254651	6.68528114306117e-05
SP3	CDKN1A	0.116644919093851	1.14825659939958	6.68528114306117e-05
NR2F2	POU5F1	-0.638250866594751	0.0	1.12612798864757e-43
NR2F2	APOC3	-0.638250866594751	-0.247339700781998	1.12612798864757e-43
NR2F2	OXT	-0.638250866594751	0.0	1.12612798864757e-43
NR2F2	PPARA	-0.638250866594751	0.0	1.12612798864757e-43
FOSL1	MMP9	0.457374877937257	0.540960889666789	4.97135940657473e-09
FOSL1	PLAUR	0.457374877937257	0.393422099964043	4.97135940657473e-09
FOSL1	NQO1	0.457374877937257	-0.301171743976986	4.97135940657473e-09
FOSL1	MMP1	0.457374877937257	0.0	4.97135940657473e-09
FOSL1	IL6	0.457374877937257	0.0	4.97135940657473e-09
FOSL1	CDKN2A	0.457374877937257	0.472491724006696	4.97135940657473e-09
FOSL1	ITGB3	0.457374877937257	-0.122046397510565	4.97135940657473e-09
FOSL1	CLU	0.457374877937257	-0.264070905333694	4.97135940657473e-09
RUNX1	NFKB1	0.747238027088576	0.41201359702745	2.47658348550392e-42
RUNX1	IL2	0.747238027088576	0.0	2.47658348550392e-42
RUNX1	CSF1R	0.747238027088576	0.722936880210815	2.47658348550392e-42
RUNX1	PRR5L	0.747238027088576	0.0090144444444442	2.47658348550392e-42
RUNX1	FYB1	0.747238027088576	1.23818906685603	2.47658348550392e-42
RUNX1	ITGB2	0.747238027088576	1.22311975474223	2.47658348550392e-42
RUNX1	LGALS3	0.747238027088576	0.860138055388133	2.47658348550392e-42
RUNX1	SPI1	0.747238027088576	0.794701679252066	2.47658348550392e-42
RUNX1	PRKCB	0.747238027088576	0.511175092892245	2.47658348550392e-42
RUNX1	ARHGAP10	0.747238027088576	-0.059653721963835	2.47658348550392e-42
RUNX1	PIK3CD	0.747238027088576	0.680517574014144	2.47658348550392e-42
RUNX1	ITGAX	0.747238027088576	1.49192516835438	2.47658348550392e-42
RUNX1	LCP2	0.747238027088576	1.23943781142808	2.47658348550392e-42
SMAD4	TNC	-0.0905830564545149	0.333394657796957	1.25916713262683e-06
SMAD4	IHH	-0.0905830564545149	0.0	1.25916713262683e-06
SMAD4	CCN1	-0.0905830564545149	-0.0847110256733083	1.25916713262683e-06
SMAD4	APOC3	-0.0905830564545149	-0.247339700781998	1.25916713262683e-06
SMAD4	TNFRSF11B	-0.0905830564545149	0.160968698309961	1.25916713262683e-06
SMAD4	COL7A1	-0.0905830564545149	0.199725966180587	1.25916713262683e-06
SMAD4	POR	-0.0905830564545149	-0.453473502337291	1.25916713262683e-06
HNF1A	MTTP	-0.205147706614838	-1.51556210116265	1.83724031953321e-05
HNF1A	SLC2A2	-0.205147706614838	-1.14697201006832	1.83724031953321e-05
HNF1A	MIA2	-0.205147706614838	-0.193199780564125	1.83724031953321e-05
HNF1A	UGT1A9	-0.205147706614838	-0.666001604938274	1.83724031953321e-05
HNF1A	CDH17	-0.205147706614838	0.225395780121241	1.83724031953321e-05
HNF1A	ALB	-0.205147706614838	0.189657124172367	1.83724031953321e-05
HNF1A	SLC22A9	-0.205147706614838	0.0	1.83724031953321e-05
HNF1A	CYP3A4	-0.205147706614838	0.0	1.83724031953321e-05
HNF1A	APOH	-0.205147706614838	-0.370470796724997	1.83724031953321e-05
HNF1A	SLC22A10	-0.205147706614838	0.0	1.83724031953321e-05
HNF1A	HNF4A	-0.205147706614838	-0.531437198976817	1.83724031953321e-05
HNF1A	UGT2B7	-0.205147706614838	-1.25842890806664	1.83724031953321e-05
HNF1A	UGT1A1	-0.205147706614838	0.143100686803309	1.83724031953321e-05
USF1	CD2	0.145178167325904	0.873473113957049	1.26843891787937e-12
USF1	TERT	0.145178167325904	0.0	1.26843891787937e-12
USF1	TYMS	0.145178167325904	0.458535982260578	1.26843891787937e-12
USF1	ABCA1	0.145178167325904	0.493110337991694	1.26843891787937e-12
USF1	ISG20	0.145178167325904	0.967778108330436	1.26843891787937e-12
USF1	CDK4	0.145178167325904	0.273003447801885	1.26843891787937e-12
USF1	TCN2	0.145178167325904	0.213681141076353	1.26843891787937e-12
USF1	PF4	0.145178167325904	-0.0570725638259622	1.26843891787937e-12
USF1	TGFB2	0.145178167325904	0.528429597267172	1.26843891787937e-12
USF1	IFNG	0.145178167325904	0.0	1.26843891787937e-12
USF1	CIITA	0.145178167325904	0.0	1.26843891787937e-12
USF1	PTPN6	0.145178167325904	0.665670695193577	1.26843891787937e-12
USF1	SERBP1	0.145178167325904	0.0977905273882301	1.26843891787937e-12
USF1	MYH9	0.145178167325904	0.136568641975308	1.26843891787937e-12
USF1	CEBPA	0.145178167325904	0.430720529059205	1.26843891787937e-12
USF1	SERPINE1	0.145178167325904	1.10543167565624	1.26843891787937e-12
USF1	CCNB1	0.145178167325904	0.286731417138962	1.26843891787937e-12
USF1	S100A6	0.145178167325904	-0.149876990291265	1.26843891787937e-12
USF1	CXCR4	0.145178167325904	0.803124453029426	1.26843891787937e-12
USF1	TGFB1	0.145178167325904	0.804987834112432	1.26843891787937e-12
USF1	TRIM25	0.145178167325904	0.173380212153902	1.26843891787937e-12
USF1	BRCA2	0.145178167325904	0.192551841696093	1.26843891787937e-12
USF1	SLC1A3	0.145178167325904	0.391919777058613	1.26843891787937e-12
USF1	P4HA1	0.145178167325904	1.3813857473331	1.26843891787937e-12
USF1	B2M	0.145178167325904	0.574546565537962	1.26843891787937e-12
USF1	HMOX1	0.145178167325904	0.582580356287683	1.26843891787937e-12
USF1	TOP3A	0.145178167325904	-0.0800099808222476	1.26843891787937e-12
EPAS1	EGLN3	0.527854460189696	0.0	3.98409546929896e-12
EPAS1	BHLHE40	0.527854460189696	0.512956175378159	3.98409546929896e-12
EPAS1	POU5F1	0.527854460189696	0.0	3.98409546929896e-12
EPAS1	TERT	0.527854460189696	0.0	3.98409546929896e-12
EPAS1	VEGFA	0.527854460189696	1.29133046745775	3.98409546929896e-12
EPAS1	SERPINE1	0.527854460189696	1.10543167565624	3.98409546929896e-12
EPAS1	ADORA2A	0.527854460189696	0.0	3.98409546929896e-12
EPAS1	EPO	0.527854460189696	0.0	3.98409546929896e-12
EPAS1	CA9	0.527854460189696	1.92029045645467	3.98409546929896e-12
EPAS1	FLT1	0.527854460189696	0.931000713144205	3.98409546929896e-12
CEBPB	IL1B	0.545152846372721	0.0	3.9391549553528704e-23
CEBPB	INSR	0.545152846372721	0.313433558784308	3.9391549553528704e-23
CEBPB	CRP	0.545152846372721	0.387771470469402	3.9391549553528704e-23
CEBPB	HP	0.545152846372721	0.675902236915524	3.9391549553528704e-23
CEBPB	ASNS	0.545152846372721	0.63502620559497	3.9391549553528704e-23
CEBPB	TNFAIP6	0.545152846372721	1.41474560709577	3.9391549553528704e-23
CEBPB	IL10	0.545152846372721	0.0	3.9391549553528704e-23
CEBPB	TNF	0.545152846372721	0.0	3.9391549553528704e-23
CEBPB	IL24	0.545152846372721	0.0	3.9391549553528704e-23
CEBPB	SAA2	0.545152846372721	0.262854657796954	3.9391549553528704e-23
CEBPB	IL6	0.545152846372721	0.0	3.9391549553528704e-23
CEBPB	CSF3R	0.545152846372721	0.0	3.9391549553528704e-23
CEBPB	CXCL8	0.545152846372721	0.195974432210642	3.9391549553528704e-23
CEBPB	F8	0.545152846372721	0.580583329770689	3.9391549553528704e-23
CEBPB	SAA1	0.545152846372721	0.0	3.9391549553528704e-23
CEBPB	FASLG	0.545152846372721	0.0	3.9391549553528704e-23
CEBPB	IL5	0.545152846372721	0.0	3.9391549553528704e-23
CEBPB	S100A9	0.545152846372721	0.990164790842624	3.9391549553528704e-23
CEBPB	CDKN1A	0.545152846372721	1.14825659939958	3.9391549553528704e-23
CEBPB	BCL2L1	0.545152846372721	-0.198518096627556	3.9391549553528704e-23
CEBPB	ADM	0.545152846372721	0.781293012357016	3.9391549553528704e-23
REL	TNFAIP3	0.298472584202324	0.586140472252187	3.36382068027235e-27
REL	ICAM1	0.298472584202324	1.13258769045836	3.36382068027235e-27
REL	IL1B	0.298472584202324	0.0	3.36382068027235e-27
REL	IL2	0.298472584202324	0.0	3.36382068027235e-27
REL	CRP	0.298472584202324	0.387771470469402	3.36382068027235e-27
REL	CSF2	0.298472584202324	0.0	3.36382068027235e-27
REL	IFNG	0.298472584202324	0.0	3.36382068027235e-27
REL	IL2RA	0.298472584202324	0.0	3.36382068027235e-27
REL	NFKBIA	0.298472584202324	0.116892779575694	3.36382068027235e-27
REL	CCL2	0.298472584202324	0.0	3.36382068027235e-27
REL	CD40LG	0.298472584202324	0.0	3.36382068027235e-27
REL	BIRC3	0.298472584202324	1.07488821115747	3.36382068027235e-27
GATA2	GATA1	-0.2492984221004	0.0	2.03017931069884e-06
GATA2	IL1RL1	-0.2492984221004	0.0	2.03017931069884e-06
GATA2	TGFB2	-0.2492984221004	0.528429597267172	2.03017931069884e-06
GATA2	WT1	-0.2492984221004	-0.0019682632146702	2.03017931069884e-06
GATA2	ADH1A	-0.2492984221004	-1.11072575558702	2.03017931069884e-06
GATA2	EPO	-0.2492984221004	0.0	2.03017931069884e-06
GATA2	SGK1	-0.2492984221004	-0.0145380726357437	2.03017931069884e-06
GATA2	CCM2	-0.2492984221004	0.196380277802304	2.03017931069884e-06
GATA2	VWA5A	-0.2492984221004	-0.269428186503657	2.03017931069884e-06
GATA2	CTSH	-0.2492984221004	-1.32999906059264	2.03017931069884e-06
GATA2	CYBB	-0.2492984221004	1.34735893469921	2.03017931069884e-06
CEBPA	SMYD2	0.430720529059205	0.653633225458473	4.56409218857444e-19
CEBPA	SCD	0.430720529059205	1.28906480762316	4.56409218857444e-19
CEBPA	APBB1IP	0.430720529059205	1.28706067460928	4.56409218857444e-19
CEBPA	RNASE2	0.430720529059205	-0.646017663909866	4.56409218857444e-19
CEBPA	ENPP3	0.430720529059205	1.31356487872188	4.56409218857444e-19
CEBPA	IL10	0.430720529059205	0.0	4.56409218857444e-19
CEBPA	IL6	0.430720529059205	0.0	4.56409218857444e-19
CEBPA	CSF3R	0.430720529059205	0.0	4.56409218857444e-19
CEBPA	MAD1L1	0.430720529059205	0.132078857913558	4.56409218857444e-19
CEBPA	FGL2	0.430720529059205	0.365324734925141	4.56409218857444e-19
CEBPA	IL5	0.430720529059205	0.0	4.56409218857444e-19
CEBPA	TK1	0.430720529059205	0.536233704902314	4.56409218857444e-19
CEBPA	KAT7	0.430720529059205	-0.0448232086077284	4.56409218857444e-19
CEBPA	IGF1	0.430720529059205	-0.0524556645107882	4.56409218857444e-19
CEBPA	ICAM1	0.430720529059205	1.13258769045836	4.56409218857444e-19
CEBPA	VLDLR	0.430720529059205	0.425824898717489	4.56409218857444e-19
CEBPA	CETP	0.430720529059205	0.212132436126968	4.56409218857444e-19
CEBPA	HMGB1	0.430720529059205	0.040919264534858	4.56409218857444e-19
CEBPA	EDN1	0.430720529059205	0.0	4.56409218857444e-19
CEBPA	LBP	0.430720529059205	-0.2106512934958	4.56409218857444e-19
CEBPA	IGFBP1	0.430720529059205	-0.213532318683936	4.56409218857444e-19
CEBPA	AEBP1	0.430720529059205	0.150727237521053	4.56409218857444e-19
CEBPA	SPI1	0.430720529059205	0.794701679252066	4.56409218857444e-19
CEBPA	THOC1	0.430720529059205	0.0128064808821762	4.56409218857444e-19
CEBPA	EPO	0.430720529059205	0.0	4.56409218857444e-19
CEBPA	SP1	0.430720529059205	0.177580053937431	4.56409218857444e-19
CEBPA	SAA1	0.430720529059205	0.0	4.56409218857444e-19
CEBPA	UBE2L3	0.430720529059205	0.211493543090016	4.56409218857444e-19
CEBPA	HPX	0.430720529059205	0.163239764067261	4.56409218857444e-19
CEBPA	XDH	0.430720529059205	0.0252755927124539	4.56409218857444e-19
CEBPA	TNFAIP3	0.430720529059205	0.586140472252187	4.56409218857444e-19
CEBPA	INSR	0.430720529059205	0.313433558784308	4.56409218857444e-19
CEBPA	ALOX5AP	0.430720529059205	0.875614403637705	4.56409218857444e-19
CEBPA	ABCC1	0.430720529059205	0.0	4.56409218857444e-19
CEBPA	HAMP	0.430720529059205	-0.20773885171126	4.56409218857444e-19
CEBPA	ITGAL	0.430720529059205	1.1561589466501	4.56409218857444e-19
CEBPA	HP	0.430720529059205	0.675902236915524	4.56409218857444e-19
CEBPA	FN1	0.430720529059205	0.740136544098472	4.56409218857444e-19
CEBPA	CCNE1	0.430720529059205	0.0	4.56409218857444e-19
CEBPA	BCL2	0.430720529059205	0.350009618446608	4.56409218857444e-19
CEBPA	LEP	0.430720529059205	-0.21944242507959	4.56409218857444e-19
CEBPA	ITGB2	0.430720529059205	1.22311975474223	4.56409218857444e-19
CEBPA	PCNA	0.430720529059205	0.205958145750927	4.56409218857444e-19
CEBPA	FAS	0.430720529059205	0.615768262179113	4.56409218857444e-19
CEBPA	SOCS3	0.430720529059205	0.0	4.56409218857444e-19
CEBPA	GAPDH	0.430720529059205	0.695698161565332	4.56409218857444e-19
CEBPA	CREB1	0.430720529059205	0.218107377384263	4.56409218857444e-19
CEBPA	ITGAX	0.430720529059205	1.49192516835438	4.56409218857444e-19
CEBPA	CDH13	0.430720529059205	1.0441205850606	4.56409218857444e-19
CEBPA	TIMP2	0.430720529059205	-0.645911078748653	4.56409218857444e-19
CEBPA	MSR1	0.430720529059205	1.0485993706538	4.56409218857444e-19
CEBPA	E2F2	0.430720529059205	0.0	4.56409218857444e-19
CEBPA	SREBF1	0.430720529059205	0.0383092472731617	4.56409218857444e-19
CEBPA	FGA	0.430720529059205	-0.0389076514122231	4.56409218857444e-19
CEBPA	SPIDR	0.430720529059205	0.197558148148149	4.56409218857444e-19
CEBPA	TNFRSF1A	0.430720529059205	0.0672933716888389	4.56409218857444e-19
CEBPA	ELANE	0.430720529059205	0.0	4.56409218857444e-19
CEBPA	CCND1	0.430720529059205	1.33014636382911	4.56409218857444e-19
CEBPA	UHRF1	0.430720529059205	0.442475270286467	4.56409218857444e-19
CEBPA	FOXA2	0.430720529059205	0.0	4.56409218857444e-19
CEBPA	APOB	0.430720529059205	-0.100116796430036	4.56409218857444e-19
CEBPA	DEFA3	0.430720529059205	-0.782066683585319	4.56409218857444e-19
CEBPA	HSD17B11	0.430720529059205	0.506900361288006	4.56409218857444e-19
CEBPA	IL1A	0.430720529059205	0.0	4.56409218857444e-19
CEBPA	CXCL8	0.430720529059205	0.195974432210642	4.56409218857444e-19
CEBPA	TOP2A	0.430720529059205	0.560765124056097	4.56409218857444e-19
CEBPA	CCNB1	0.430720529059205	0.286731417138962	4.56409218857444e-19
CEBPA	CDK2	0.430720529059205	0.481175416191746	4.56409218857444e-19
CEBPA	TF	0.430720529059205	0.269009696751765	4.56409218857444e-19
CEBPA	RB1	0.430720529059205	0.369231597746614	4.56409218857444e-19
CEBPA	CXCR2	0.430720529059205	0.0	4.56409218857444e-19
CEBPA	S100A9	0.430720529059205	0.990164790842624	4.56409218857444e-19
CEBPA	CDKN1A	0.430720529059205	1.14825659939958	4.56409218857444e-19
CEBPA	KCNMA1	0.430720529059205	0.759909118203432	4.56409218857444e-19
SPI1	CD14	0.794701679252066	0.461060965629139	2.0192234092781e-50
SPI1	APBB1IP	0.794701679252066	1.28706067460928	2.0192234092781e-50
SPI1	CSF2	0.794701679252066	0.0	2.0192234092781e-50
SPI1	RNASE2	0.794701679252066	-0.646017663909866	2.0192234092781e-50
SPI1	PTPRC	0.794701679252066	0.0	2.0192234092781e-50
SPI1	CD53	0.794701679252066	1.1154403799446	2.0192234092781e-50
SPI1	P2RY10	0.794701679252066	0.0	2.0192234092781e-50
SPI1	SERPINB1	0.794701679252066	0.560206224379721	2.0192234092781e-50
SPI1	MCM3AP	0.794701679252066	0.110500093464683	2.0192234092781e-50
SPI1	TNF	0.794701679252066	0.0	2.0192234092781e-50
SPI1	CSF3R	0.794701679252066	0.0	2.0192234092781e-50
SPI1	CD47	0.794701679252066	0.39241854978711	2.0192234092781e-50
SPI1	MACROD1	0.794701679252066	-1.17549768514135	2.0192234092781e-50
SPI1	ITGAM	0.794701679252066	0.840898861059635	2.0192234092781e-50
SPI1	CDKN2A	0.794701679252066	0.472491724006696	2.0192234092781e-50
SPI1	IL5	0.794701679252066	0.0	2.0192234092781e-50
SPI1	RUNX1	0.794701679252066	0.747238027088576	2.0192234092781e-50
SPI1	BTK	0.794701679252066	0.857703189819802	2.0192234092781e-50
SPI1	ERAP2	0.794701679252066	0.870136312424883	2.0192234092781e-50
SPI1	PPBP	0.794701679252066	-0.207946900395541	2.0192234092781e-50
SPI1	FCGR1A	0.794701679252066	1.15791419032475	2.0192234092781e-50
SPI1	ICAM1	0.794701679252066	1.13258769045836	2.0192234092781e-50
SPI1	LSP1	0.794701679252066	1.10118476997061	2.0192234092781e-50
SPI1	REL	0.794701679252066	0.298472584202324	2.0192234092781e-50
SPI1	CTSK	0.794701679252066	0.344654117798238	2.0192234092781e-50
SPI1	SCARB1	0.794701679252066	1.54270967158097	2.0192234092781e-50
SPI1	NCF4	0.794701679252066	0.0	2.0192234092781e-50
SPI1	CD40	0.794701679252066	0.775495182284883	2.0192234092781e-50
SPI1	CD86	0.794701679252066	0.294374144480218	2.0192234092781e-50
SPI1	PARG	0.794701679252066	-0.132299719525352	2.0192234092781e-50
SPI1	SCARB2	0.794701679252066	0.193472277358263	2.0192234092781e-50
SPI1	PTPRE	0.794701679252066	0.648364114826802	2.0192234092781e-50
SPI1	NR3C1	0.794701679252066	0.500808773822367	2.0192234092781e-50
SPI1	MYB	0.794701679252066	0.170321666067363	2.0192234092781e-50
SPI1	FLI1	0.794701679252066	0.458439187856357	2.0192234092781e-50
SPI1	ITGA2B	0.794701679252066	0.293430155188494	2.0192234092781e-50
SPI1	B2M	0.794701679252066	0.574546565537962	2.0192234092781e-50
SPI1	CYBB	0.794701679252066	1.34735893469921	2.0192234092781e-50
SPI1	TGFBR2	0.794701679252066	-0.016567409804625	2.0192234092781e-50
SPI1	CD163	0.794701679252066	0.946623826783761	2.0192234092781e-50
SPI1	TYROBP	0.794701679252066	1.85373695792881	2.0192234092781e-50
SPI1	CXCR1	0.794701679252066	0.0	2.0192234092781e-50
SPI1	IFIT3	0.794701679252066	0.668783467180618	2.0192234092781e-50
SPI1	ITGB2	0.794701679252066	1.22311975474223	2.0192234092781e-50
SPI1	CD33	0.794701679252066	0.176804291919208	2.0192234092781e-50
SPI1	TBXAS1	0.794701679252066	1.0133761716409	2.0192234092781e-50
SPI1	LCP2	0.794701679252066	1.23943781142808	2.0192234092781e-50
SPI1	MSR1	0.794701679252066	1.0485993706538	2.0192234092781e-50
SPI1	TAL1	0.794701679252066	0.0	2.0192234092781e-50
SPI1	WAS	0.794701679252066	0.916276355028168	2.0192234092781e-50
SPI1	IL1B	0.794701679252066	0.0	2.0192234092781e-50
SPI1	ELANE	0.794701679252066	0.0	2.0192234092781e-50
SPI1	CTSG	0.794701679252066	0.592582303937895	2.0192234092781e-50
SPI1	CD22	0.794701679252066	0.107434554332315	2.0192234092781e-50
SPI1	CSF1R	0.794701679252066	0.722936880210815	2.0192234092781e-50
SPI1	MPO	0.794701679252066	0.486475953902288	2.0192234092781e-50
SPI1	CIITA	0.794701679252066	0.0	2.0192234092781e-50
SPI1	FES	0.794701679252066	0.340954501196172	2.0192234092781e-50
SPI1	CTSE	0.794701679252066	0.48166276979185	2.0192234092781e-50
SPI1	NCF2	0.794701679252066	0.888221658875705	2.0192234092781e-50
SPI1	TLR4	0.794701679252066	0.0	2.0192234092781e-50
SPI1	HCK	0.794701679252066	0.976052909705128	2.0192234092781e-50
SPI1	PRTN3	0.794701679252066	0.0	2.0192234092781e-50
SPI1	NCF1	0.794701679252066	0.863130636461707	2.0192234092781e-50
SPI1	ERG	0.794701679252066	0.314785016340095	2.0192234092781e-50
SPI1	VIP	0.794701679252066	0.0	2.0192234092781e-50
SPI1	VAV1	0.794701679252066	0.946416567182071	2.0192234092781e-50
SPI1	LY96	0.794701679252066	0.429650678343005	2.0192234092781e-50
SPI1	CD58	0.794701679252066	0.456177057152898	2.0192234092781e-50
SPI1	MNDA	0.794701679252066	1.01361222135644	2.0192234092781e-50
SPI1	CXCR2	0.794701679252066	0.0	2.0192234092781e-50
SPI1	KCNMA1	0.794701679252066	0.759909118203432	2.0192234092781e-50
SPI1	CTSS	0.794701679252066	-0.266053655528678	2.0192234092781e-50
SPI1	PDGFRB	0.794701679252066	-0.237646256742178	2.0192234092781e-50
NR3C1	ATP1B1	0.500808773822367	-1.42723312818844	1.14179479521136e-47
NR3C1	CALD1	0.500808773822367	-0.0638835039707377	1.14179479521136e-47
FOSL2	PLAUR	0.602683229408131	0.393422099964043	4.67914536813172e-30
FOSL2	BCL6	0.602683229408131	0.0	4.67914536813172e-30
FOSL2	CCR4	0.602683229408131	0.0	4.67914536813172e-30
FOSL2	NOS2	0.602683229408131	0.0	4.67914536813172e-30
FOSL2	CLU	0.602683229408131	-0.264070905333694	4.67914536813172e-30
FOSL2	BRCA1	0.602683229408131	0.410673989691829	4.67914536813172e-30
MYB	WAS	0.170321666067363	0.916276355028168	0.0502692663394063
MYB	CCNA1	0.170321666067363	0.0	0.0502692663394063
MYB	ELANE	0.170321666067363	0.0	0.0502692663394063
MYB	CTSG	0.170321666067363	0.592582303937895	0.0502692663394063
MYB	CEBPA	0.170321666067363	0.430720529059205	0.0502692663394063
MYB	BCL2	0.170321666067363	0.350009618446608	0.0502692663394063
MYB	CD34	0.170321666067363	0.111673512334798	0.0502692663394063
MYB	NR3C1	0.170321666067363	0.500808773822367	0.0502692663394063
MYB	COL1A1	0.170321666067363	0.631352044960009	0.0502692663394063
MYB	SP3	0.170321666067363	0.116644919093851	0.0502692663394063
MYB	LCK	0.170321666067363	0.503340274910879	0.0502692663394063
MYB	TK1	0.170321666067363	0.536233704902314	0.0502692663394063
SP1	PLAUR	0.177580053937431	0.393422099964043	8.76285682240321e-11
SP1	CD14	0.177580053937431	0.461060965629139	8.76285682240321e-11
SP1	PADI1	0.177580053937431	0.0	8.76285682240321e-11
SP1	CDKN1B	0.177580053937431	0.0920741072889207	8.76285682240321e-11
SP1	ALOX15B	0.177580053937431	0.167629930311465	8.76285682240321e-11
SP1	CDKN2A	0.177580053937431	0.472491724006696	8.76285682240321e-11
SP1	FASLG	0.177580053937431	0.0	8.76285682240321e-11
SP1	IL2	0.177580053937431	0.0	8.76285682240321e-11
SP1	REL	0.177580053937431	0.298472584202324	8.76285682240321e-11
SP1	UBC	0.177580053937431	0.0	8.76285682240321e-11
SP1	TCN2	0.177580053937431	0.213681141076353	8.76285682240321e-11
SP1	ADA	0.177580053937431	0.90690938102428	8.76285682240321e-11
SP1	CDKN2D	0.177580053937431	0.0	8.76285682240321e-11
SP1	NR3C1	0.177580053937431	0.500808773822367	8.76285682240321e-11
SP1	ADAM10	0.177580053937431	-0.372653178097271	8.76285682240321e-11
SP1	PTK6	0.177580053937431	0.0	8.76285682240321e-11
SP1	KRT18	0.177580053937431	-0.0975178845451239	8.76285682240321e-11
SP1	IGFBP3	0.177580053937431	0.945397432979458	8.76285682240321e-11
SP1	NFKB1	0.177580053937431	0.41201359702745	8.76285682240321e-11
SP1	THBD	0.177580053937431	0.122427148507732	8.76285682240321e-11
SP1	HSPB1	0.177580053937431	0.61801108123405	8.76285682240321e-11
SP1	LEP	0.177580053937431	-0.21944242507959	8.76285682240321e-11
SP1	FAS	0.177580053937431	0.615768262179113	8.76285682240321e-11
SP1	KRT16	0.177580053937431	0.0	8.76285682240321e-11
SP1	ABCC3	0.177580053937431	1.01373221690881	8.76285682240321e-11
SP1	ETS2	0.177580053937431	-0.126229018229096	8.76285682240321e-11
SP1	ITGA5	0.177580053937431	0.872932703138219	8.76285682240321e-11
SP1	AREG	0.177580053937431	0.0	8.76285682240321e-11
SP1	ADRA2B	0.177580053937431	0.0	8.76285682240321e-11
SP1	CA9	0.177580053937431	1.92029045645467	8.76285682240321e-11
SP1	MMP14	0.177580053937431	1.08790059525734	8.76285682240321e-11
SP1	RELA	0.177580053937431	0.234476733788805	8.76285682240321e-11
SP1	COL2A1	0.177580053937431	0.688838720254651	8.76285682240321e-11
SP1	MNDA	0.177580053937431	1.01361222135644	8.76285682240321e-11
SP1	RB1	0.177580053937431	0.369231597746614	8.76285682240321e-11
SP1	LDHA	0.177580053937431	1.2414306286843	8.76285682240321e-11
SP1	IRS2	0.177580053937431	0.20700174940328	8.76285682240321e-11
SP1	MYBL2	0.177580053937431	0.0	8.76285682240321e-11
SP1	KRT5	0.177580053937431	0.0977530174324485	8.76285682240321e-11
