"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002475","BP","GO:0002475","antigen processing and presentation via MHC class Ib","2/243","13/14417",0.0195262856165978,0.130073339019372,0.106631338283244,"HLA-G/TAP2",2
"GO:0002517","BP","GO:0002517","T cell tolerance induction","2/243","13/14417",0.0195262856165978,0.130073339019372,0.106631338283244,"IDO1/HLA-G",2
"GO:0010755","BP","GO:0010755","regulation of plasminogen activation","2/243","13/14417",0.0195262856165978,0.130073339019372,0.106631338283244,"ENO1/SERPINE1",2
"GO:0034638","BP","GO:0034638","phosphatidylcholine catabolic process","2/243","13/14417",0.0195262856165978,0.130073339019372,0.106631338283244,"PLA2G7/ENPP2",2
"GO:0035563","BP","GO:0035563","positive regulation of chromatin binding","2/243","13/14417",0.0195262856165978,0.130073339019372,0.106631338283244,"DTX3L/PARP9",2
"GO:0051547","BP","GO:0051547","regulation of keratinocyte migration","2/243","13/14417",0.0195262856165978,0.130073339019372,0.106631338283244,"MAPRE2/MMP9",2
"GO:0051764","BP","GO:0051764","actin crosslink formation","2/243","13/14417",0.0195262856165978,0.130073339019372,0.106631338283244,"GAS2L3/MARCKS",2
"GO:0070230","BP","GO:0070230","positive regulation of lymphocyte apoptotic process","2/243","13/14417",0.0195262856165978,0.130073339019372,0.106631338283244,"IDO1/CD274",2
"GO:0070424","BP","GO:0070424","regulation of nucleotide-binding oligomerization domain containing signaling pathway","2/243","13/14417",0.0195262856165978,0.130073339019372,0.106631338283244,"BIRC3/TNFAIP3",2
"GO:0071236","BP","GO:0071236","cellular response to antibiotic","2/243","13/14417",0.0195262856165978,0.130073339019372,0.106631338283244,"MEF2C/CRIP1",2
"GO:0090594","BP","GO:0090594","inflammatory response to wounding","2/243","13/14417",0.0195262856165978,0.130073339019372,0.106631338283244,"ALOX5/TGFB1",2
"GO:2001279","BP","GO:2001279","regulation of unsaturated fatty acid biosynthetic process","2/243","13/14417",0.0195262856165978,0.130073339019372,0.106631338283244,"CD74/FABP5",2
"GO:0009165","BP","GO:0009165","nucleotide biosynthetic process","9/243","238/14417",0.0197372270147562,0.131221720230918,0.107572756612086,"PDK1/IDO1/SCD/ACLY/GUCY1B1/PARP9/TGFB1/ENO1/IMPDH1",9
"GO:0043410","BP","GO:0043410","positive regulation of MAPK cascade","14/243","448/14417",0.0198665812888566,0.131824254789996,0.108066701542544,"TLR3/FLT1/CD4/CSPG4/HLA-DRB1/CD74/NCF1/GPNMB/TGFB1/FCGR2B/MAP4K1/LRRK2/TNFRSF11A/MT3",14
"GO:0044282","BP","GO:0044282","small molecule catabolic process","13/243","405/14417",0.0200612878495835,0.132857244824868,0.108913524655429,"IDO1/TYMP/APOBEC3G/PGK1/NUDT1/PGAM1/TPI1/PGM2L1/ENO1/IL4I1/ADA2/BCAT1/MT3",13
"GO:0044264","BP","GO:0044264","cellular polysaccharide metabolic process","5/243","93/14417",0.0204585357184085,0.134962898421439,0.110639694389027,"PYGL/PHKA2/PGM2L1/PCDH12/STBD1",5
"GO:0045621","BP","GO:0045621","positive regulation of lymphocyte differentiation","5/243","93/14417",0.0204585357184085,0.134962898421439,0.110639694389027,"VSIR/HLA-G/HLA-DRB1/CD74/RUNX3",5
"GO:0045089","BP","GO:0045089","positive regulation of innate immune response","8/243","201/14417",0.0207716743623768,0.136524512587296,0.11191987224594,"HLA-G/TLR8/HCK/GBP5/LYN/PSMB10/PARP9/CARD11",8
"GO:0009163","BP","GO:0009163","nucleoside biosynthetic process","3/243","35/14417",0.0208155763903662,0.136524512587296,0.11191987224594,"TYMP/IMPDH1/ADA2",3
"GO:0019692","BP","GO:0019692","deoxyribose phosphate metabolic process","3/243","35/14417",0.0208155763903662,0.136524512587296,0.11191987224594,"TYMP/NUDT1/SAMHD1",3
"GO:1901293","BP","GO:1901293","nucleoside phosphate biosynthetic process","9/243","241/14417",0.0212091412630778,0.138838301652917,0.113816666980606,"PDK1/IDO1/SCD/ACLY/GUCY1B1/PARP9/TGFB1/ENO1/IMPDH1",9
"GO:0002526","BP","GO:0002526","acute inflammatory response","5/243","94/14417",0.021320910252616,0.139035207854224,0.113978086468411,"FCGR2B/TNFRSF11A/APOL2/F8/CEBPB",5
"GO:0006906","BP","GO:0006906","vesicle fusion","5/243","94/14417",0.021320910252616,0.139035207854224,0.113978086468411,"TAP1/DYSF/TAPBP/TAP2/RAB39A",5
"GO:0051235","BP","GO:0051235","maintenance of location","10/243","282/14417",0.0214940159416638,0.139697906233804,0.114521352410729,"HILPDA/TMSB10/CCDC88A/CD4/GJA1/LYN/CXCL9/LCK/ITPR3/PLIN3",10
"GO:0010517","BP","GO:0010517","regulation of phospholipase activity","4/243","63/14417",0.0216026915077914,0.139697906233804,0.114521352410729,"FLT1/PLCB2/ANXA8/ANXA8L1",4
"GO:0009135","BP","GO:0009135","purine nucleoside diphosphate metabolic process","6/243","129/14417",0.0220436279536724,0.139697906233804,0.114521352410729,"PGK1/PGAM1/TPI1/CARD11/PGM2L1/ENO1",6
"GO:0009179","BP","GO:0009179","purine ribonucleoside diphosphate metabolic process","6/243","129/14417",0.0220436279536724,0.139697906233804,0.114521352410729,"PGK1/PGAM1/TPI1/CARD11/PGM2L1/ENO1",6
"GO:0051223","BP","GO:0051223","regulation of protein transport","15/243","499/14417",0.022157387337367,0.139697906233804,0.114521352410729,"TCAF2/YWHAH/RHBDF2/ITGAM/HLA-DRB1/TLR2/ALOX5/TCIRG1/GJA1/TGFB1/P3H1/LRRK2/CD38/ITPR3/C1QTNF3",15
"GO:0001704","BP","GO:0001704","formation of primary germ layer","5/243","95/14417",0.0222066459066499,0.139697906233804,0.114521352410729,"ITGA4/ITGA5/GJA1/COL5A2/MMP9",5
"GO:0001914","BP","GO:0001914","regulation of T cell mediated cytotoxicity","3/243","36/14417",0.0224318415120792,0.139697906233804,0.114521352410729,"HLA-G/HLA-DRB1/FCGR2B",3
"GO:0002701","BP","GO:0002701","negative regulation of production of molecular mediator of immune response","3/243","36/14417",0.0224318415120792,0.139697906233804,0.114521352410729,"BST2/TGFB1/FCGR2B",3
"GO:0031641","BP","GO:0031641","regulation of myelination","3/243","36/14417",0.0224318415120792,0.139697906233804,0.114521352410729,"TYMP/ITGAX/LGI4",3
"GO:0034122","BP","GO:0034122","negative regulation of toll-like receptor signaling pathway","3/243","36/14417",0.0224318415120792,0.139697906233804,0.114521352410729,"TLR3/LYN/TNFAIP3",3
"GO:0070374","BP","GO:0070374","positive regulation of ERK1 and ERK2 cascade","7/243","166/14417",0.0225028159872714,0.139697906233804,0.114521352410729,"CD4/HLA-DRB1/CD74/GPNMB/TGFB1/TNFRSF11A/MT3",7
"GO:0002467","BP","GO:0002467","germinal center formation","2/243","14/14417",0.0225305965106811,0.139697906233804,0.114521352410729,"MEF2C/TNFAIP3",2
"GO:0002836","BP","GO:0002836","positive regulation of response to tumor cell","2/243","14/14417",0.0225305965106811,0.139697906233804,0.114521352410729,"HLA-DRB1/CD274",2
"GO:0002839","BP","GO:0002839","positive regulation of immune response to tumor cell","2/243","14/14417",0.0225305965106811,0.139697906233804,0.114521352410729,"HLA-DRB1/CD274",2
"GO:0002862","BP","GO:0002862","negative regulation of inflammatory response to antigenic stimulus","2/243","14/14417",0.0225305965106811,0.139697906233804,0.114521352410729,"HLA-DRB1/FCGR2B",2
"GO:0009151","BP","GO:0009151","purine deoxyribonucleotide metabolic process","2/243","14/14417",0.0225305965106811,0.139697906233804,0.114521352410729,"NUDT1/SAMHD1",2
"GO:0032897","BP","GO:0032897","negative regulation of viral transcription","2/243","14/14417",0.0225305965106811,0.139697906233804,0.114521352410729,"TRIM21/IFITM3",2
"GO:0045663","BP","GO:0045663","positive regulation of myoblast differentiation","2/243","14/14417",0.0225305965106811,0.139697906233804,0.114521352410729,"MEF2C/CXCL9",2
"GO:0050862","BP","GO:0050862","positive regulation of T cell receptor signaling pathway","2/243","14/14417",0.0225305965106811,0.139697906233804,0.114521352410729,"LCK/CARD11",2
"GO:0051770","BP","GO:0051770","positive regulation of nitric-oxide synthase biosynthetic process","2/243","14/14417",0.0225305965106811,0.139697906233804,0.114521352410729,"TLR2/LRRK2",2
"GO:0060563","BP","GO:0060563","neuroepithelial cell differentiation","2/243","14/14417",0.0225305965106811,0.139697906233804,0.114521352410729,"CEBPB/SERPINE1",2
"GO:0061484","BP","GO:0061484","hematopoietic stem cell homeostasis","2/243","14/14417",0.0225305965106811,0.139697906233804,0.114521352410729,"TCIRG1/FSTL1",2
"GO:0071732","BP","GO:0071732","cellular response to nitric oxide","2/243","14/14417",0.0225305965106811,0.139697906233804,0.114521352410729,"GUCY1B1/MT3",2
"GO:1901032","BP","GO:1901032","negative regulation of response to reactive oxygen species","2/243","14/14417",0.0225305965106811,0.139697906233804,0.114521352410729,"LRRK2/PYCR1",2
"GO:1903206","BP","GO:1903206","negative regulation of hydrogen peroxide-induced cell death","2/243","14/14417",0.0225305965106811,0.139697906233804,0.114521352410729,"LRRK2/PYCR1",2
"GO:1905209","BP","GO:1905209","positive regulation of cardiocyte differentiation","2/243","14/14417",0.0225305965106811,0.139697906233804,0.114521352410729,"MEF2C/TGFB1",2
"GO:2001212","BP","GO:2001212","regulation of vasculogenesis","2/243","14/14417",0.0225305965106811,0.139697906233804,0.114521352410729,"ADM/RAMP2",2
"GO:0030500","BP","GO:0030500","regulation of bone mineralization","4/243","64/14417",0.0227472094526628,0.140784547230662,0.11541215743351,"ALOX5/MEF2C/TGFB1/ISG15",4
"GO:0001936","BP","GO:0001936","regulation of endothelial cell proliferation","6/243","130/14417",0.0227963860745599,0.140832846094014,0.115451751807543,"FLT1/ITGA4/PGF/ALOX5/MEF2C/GJA1",6
"GO:0002821","BP","GO:0002821","positive regulation of adaptive immune response","5/243","96/14417",0.0231159490385288,0.142290579615103,0.1166467705361,"HLA-G/CD4/HLA-DRB1/TGFB1/CD274",5
"GO:0033559","BP","GO:0033559","unsaturated fatty acid metabolic process","5/243","96/14417",0.0231159490385288,0.142290579615103,0.1166467705361,"SCD/ALOX5/CD74/FABP5/PTGS1",5
"GO:1901215","BP","GO:1901215","negative regulation of neuron death","7/243","167/14417",0.0231629530300482,0.142322548942751,0.116672978306399,"AGAP2/MEF2C/GPNMB/NAIP/LRRK2/CEBPB/MT3",7
"GO:0051051","BP","GO:0051051","negative regulation of transport","12/243","370/14417",0.0232520825658775,0.142604702438082,0.116904281700586,"TCAF2/RHBDF2/DYSF/BST2/TLR2/CD74/GJA1/FABP5/FCGR2B/LRRK2/MMP9/PRKCB",12
"GO:0070372","BP","GO:0070372","regulation of ERK1 and ERK2 cascade","9/243","245/14417",0.0232926599751978,0.142604702438082,0.116904281700586,"CD4/HLA-DRB1/CD74/LYN/GPNMB/TGFB1/GBP1/TNFRSF11A/MT3",9
"GO:0002700","BP","GO:0002700","regulation of production of molecular mediator of immune response","6/243","131/14417",0.0235662679015639,0.143505502570525,0.117642738361823,"TLR3/HLA-G/BST2/CD74/TGFB1/FCGR2B",6
"GO:0002793","BP","GO:0002793","positive regulation of peptide secretion","6/243","131/14417",0.0235662679015639,0.143505502570525,0.117642738361823,"HLA-DRB1/TLR2/GJA1/TGFB1/CD38/C1QTNF3",6
"GO:0046631","BP","GO:0046631","alpha-beta T cell activation","6/243","131/14417",0.0235662679015639,0.143505502570525,0.117642738361823,"VSIR/HLA-DRB1/TCIRG1/RUNX3/LOXL3/CD274",6
"GO:0046394","BP","GO:0046394","carboxylic acid biosynthetic process","10/243","287/14417",0.0239176722410138,0.145188911971013,0.119022761344287,"IDO1/SCD/PLOD2/ALOX5/CD74/ACLY/FABP5/BCAT1/PTGS1/PYCR1",10
"GO:1900407","BP","GO:1900407","regulation of cellular response to oxidative stress","4/243","65/14417",0.023928019863613,0.145188911971013,0.119022761344287,"ALOX5/P4HB/LRRK2/PYCR1",4
"GO:0030282","BP","GO:0030282","bone mineralization","5/243","97/14417",0.0240490183959335,0.145542854667969,0.119312915988863,"ALOX5/MEF2C/TGFB1/ISG15/COL1A2",5
"GO:0009262","BP","GO:0009262","deoxyribonucleotide metabolic process","3/243","37/14417",0.024114621043694,0.145542854667969,0.119312915988863,"TYMP/NUDT1/SAMHD1",3
"GO:1901068","BP","GO:1901068","guanosine-containing compound metabolic process","3/243","37/14417",0.024114621043694,0.145542854667969,0.119312915988863,"CARD11/LRRK2/IMPDH1",3
"GO:0009185","BP","GO:0009185","ribonucleoside diphosphate metabolic process","6/243","132/14417",0.0243534216819178,0.146723977708404,0.120281175367981,"PGK1/PGAM1/TPI1/CARD11/PGM2L1/ENO1",6
"GO:0051865","BP","GO:0051865","protein autoubiquitination","4/243","66/14417",0.0251453510734175,0.151227517763097,0.12397308107798,"DDB2/TRIM21/DTX3L/LRRK2",4
"GO:0009260","BP","GO:0009260","ribonucleotide biosynthetic process","7/243","170/14417",0.0252233821200255,0.151272527053568,0.124009978730599,"PDK1/SCD/ACLY/GUCY1B1/TGFB1/ENO1/IMPDH1",7
"GO:0009200","BP","GO:0009200","deoxyribonucleoside triphosphate metabolic process","2/243","15/14417",0.0257118713110599,0.151272527053568,0.124009978730599,"NUDT1/SAMHD1",2
"GO:0010224","BP","GO:0010224","response to UV-B","2/243","15/14417",0.0257118713110599,0.151272527053568,0.124009978730599,"CDKN1A/CRIP1",2
"GO:0019511","BP","GO:0019511","peptidyl-proline hydroxylation","2/243","15/14417",0.0257118713110599,0.151272527053568,0.124009978730599,"P4HB/P3H1",2
"GO:0023035","BP","GO:0023035","CD40 signaling pathway","2/243","15/14417",0.0257118713110599,0.151272527053568,0.124009978730599,"ITGA5/TNFAIP3",2
"GO:0045779","BP","GO:0045779","negative regulation of bone resorption","2/243","15/14417",0.0257118713110599,0.151272527053568,0.124009978730599,"TNFAIP3/CD38",2
"GO:0046037","BP","GO:0046037","GMP metabolic process","2/243","15/14417",0.0257118713110599,0.151272527053568,0.124009978730599,"CARD11/IMPDH1",2
"GO:0048535","BP","GO:0048535","lymph node development","2/243","15/14417",0.0257118713110599,0.151272527053568,0.124009978730599,"TGFB1/TNFRSF11A",2
"GO:0061081","BP","GO:0061081","positive regulation of myeloid leukocyte cytokine production involved in immune response","2/243","15/14417",0.0257118713110599,0.151272527053568,0.124009978730599,"HLA-G/CD74",2
"GO:0090026","BP","GO:0090026","positive regulation of monocyte chemotaxis","2/243","15/14417",0.0257118713110599,0.151272527053568,0.124009978730599,"PLA2G7/SERPINE1",2
"GO:1902170","BP","GO:1902170","cellular response to reactive nitrogen species","2/243","15/14417",0.0257118713110599,0.151272527053568,0.124009978730599,"GUCY1B1/MT3",2
"GO:2001034","BP","GO:2001034","positive regulation of double-strand break repair via nonhomologous end joining","2/243","15/14417",0.0257118713110599,0.151272527053568,0.124009978730599,"DTX3L/PARP9",2
"GO:0034142","BP","GO:0034142","toll-like receptor 4 signaling pathway","3/243","38/14417",0.0258638691965854,0.151272527053568,0.124009978730599,"ITGAM/LYN/TNFAIP3",3
"GO:0043537","BP","GO:0043537","negative regulation of blood vessel endothelial cell migration","3/243","38/14417",0.0258638691965854,0.151272527053568,0.124009978730599,"ANGPT2/MEF2C/TGFB1",3
"GO:0045581","BP","GO:0045581","negative regulation of T cell differentiation","3/243","38/14417",0.0258638691965854,0.151272527053568,0.124009978730599,"CD74/RUNX3/LOXL3",3
"GO:1902042","BP","GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","3/243","38/14417",0.0258638691965854,0.151272527053568,0.124009978730599,"TRADD/TNFAIP3/SERPINE1",3
"GO:0048284","BP","GO:0048284","organelle fusion","6/243","134/14417",0.0259801201215088,0.151473408998027,0.124174657447513,"TAP1/DYSF/TAPBP/TAP2/ENO1/RAB39A",6
"GO:0031623","BP","GO:0031623","receptor internalization","5/243","99/14417",0.0259872123545381,0.151473408998027,0.124174657447513,"ADM/RAB31/CALCRL/MX1/RAMP2",5
"GO:0070227","BP","GO:0070227","lymphocyte apoptotic process","4/243","67/14417",0.0263994117385803,0.15361298727885,0.125928637910889,"IDO1/CD74/LYN/CD274",4
"GO:0006690","BP","GO:0006690","icosanoid metabolic process","5/243","100/14417",0.0269926958642465,0.15653004552282,0.128319979801161,"TLR2/ALOX5/CD74/FABP5/PTGS1",5
"GO:0090174","BP","GO:0090174","organelle membrane fusion","5/243","100/14417",0.0269926958642465,0.15653004552282,0.128319979801161,"TAP1/DYSF/TAPBP/TAP2/RAB39A",5
"GO:0006164","BP","GO:0006164","purine nucleotide biosynthetic process","7/243","173/14417",0.0274061554758725,0.158416959599634,0.12986683155997,"PDK1/SCD/ACLY/GUCY1B1/TGFB1/ENO1/IMPDH1",7
"GO:0016053","BP","GO:0016053","organic acid biosynthetic process","10/243","294/14417",0.027634652084687,0.158416959599634,0.12986683155997,"IDO1/SCD/PLOD2/ALOX5/CD74/ACLY/FABP5/BCAT1/PTGS1/PYCR1",10
"GO:0043114","BP","GO:0043114","regulation of vascular permeability","3/243","39/14417",0.0276794790483017,0.158416959599634,0.12986683155997,"ADM/TGFB1/RAMP2",3
"GO:0048662","BP","GO:0048662","negative regulation of smooth muscle cell proliferation","3/243","39/14417",0.0276794790483017,0.158416959599634,0.12986683155997,"MEF2C/TNFAIP3/CDKN1A",3
"GO:0070423","BP","GO:0070423","nucleotide-binding oligomerization domain containing signaling pathway","3/243","39/14417",0.0276794790483017,0.158416959599634,0.12986683155997,"BIRC3/TNFAIP3/LACC1",3
"GO:1901659","BP","GO:1901659","glycosyl compound biosynthetic process","3/243","39/14417",0.0276794790483017,0.158416959599634,0.12986683155997,"TYMP/IMPDH1/ADA2",3
"GO:0007492","BP","GO:0007492","endoderm development","4/243","68/14417",0.0276903909993485,0.158416959599634,0.12986683155997,"ITGA4/ITGA5/COL5A2/MMP9",4
"GO:0010324","BP","GO:0010324","membrane invagination","4/243","68/14417",0.0276903909993485,0.158416959599634,0.12986683155997,"ITGAM/FCGR1A/RAB31/FCGR2B",4
"GO:0010038","BP","GO:0010038","response to metal ion","10/243","295/14417",0.0281975035786575,0.161047486882131,0.13202328150304,"CYBB/NUDT1/MEF2C/TCIRG1/NCF1/LRRK2/MMP9/ITPR3/CRIP1/MT3",10
"GO:1903555","BP","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","6/243","137/14417",0.028553204781257,0.162805877848239,0.133464772767543,"TLR3/VSIR/TLR2/IFIH1/TNFAIP3/CD274",6
"GO:0031100","BP","GO:0031100","animal organ regeneration","4/243","69/14417",0.0290184586546896,0.163620512567969,0.134132592868355,"ANGPT2/ADM/CEBPB/CDKN1A",4
"GO:0002830","BP","GO:0002830","positive regulation of type 2 immune response","2/243","16/14417",0.0290633427670206,0.163620512567969,0.134132592868355,"IDO1/CD74",2
"GO:0044764","BP","GO:0044764","multi-organism cellular process","2/243","16/14417",0.0290633427670206,0.163620512567969,0.134132592868355,"CD4/SIGLEC1",2
"GO:0060192","BP","GO:0060192","negative regulation of lipase activity","2/243","16/14417",0.0290633427670206,0.163620512567969,0.134132592868355,"ANXA8/ANXA8L1",2
"GO:0070431","BP","GO:0070431","nucleotide-binding oligomerization domain containing 2 signaling pathway","2/243","16/14417",0.0290633427670206,0.163620512567969,0.134132592868355,"TNFAIP3/LACC1",2
"GO:0090399","BP","GO:0090399","replicative senescence","2/243","16/14417",0.0290633427670206,0.163620512567969,0.134132592868355,"CDKN1A/SERPINE1",2
"GO:0046879","BP","GO:0046879","hormone secretion","9/243","255/14417",0.0291351403169809,0.163620512567969,0.134132592868355,"ADM/HLA-DRB1/ALOX5/TCIRG1/GJA1/LYN/CD38/ITPR3/C1QTNF3",9
"GO:0001667","BP","GO:0001667","ameboidal-type cell migration","12/243","383/14417",0.0293207158653153,0.163620512567969,0.134132592868355,"ANGPT2/ITGA4/ETS1/MEF2C/GJA1/CLEC14A/TGFB1/SEMA6B/MAPRE2/FSTL1/MMP9/ENPP2",12
"GO:0007160","BP","GO:0007160","cell-matrix adhesion","8/243","215/14417",0.0295030959704836,0.163620512567969,0.134132592868355,"ITGA4/COL5A3/ITGAL/S100A10/PLEKHA2/SIGLEC1/SERPINE1/COL3A1",8
"GO:0006270","BP","GO:0006270","DNA replication initiation","3/243","40/14417",0.0295612853200062,0.163620512567969,0.134132592868355,"MCM5/PRIM1/MCM2",3
"GO:0035872","BP","GO:0035872","nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway","3/243","40/14417",0.0295612853200062,0.163620512567969,0.134132592868355,"BIRC3/TNFAIP3/LACC1",3
"GO:0042771","BP","GO:0042771","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","3/243","40/14417",0.0295612853200062,0.163620512567969,0.134132592868355,"PHLDA3/CD74/CDKN1A",3
"GO:0045124","BP","GO:0045124","regulation of bone resorption","3/243","40/14417",0.0295612853200062,0.163620512567969,0.134132592868355,"TNFAIP3/TNFRSF11A/CD38",3
"GO:0045661","BP","GO:0045661","regulation of myoblast differentiation","3/243","40/14417",0.0295612853200062,0.163620512567969,0.134132592868355,"MEF2C/CXCL9/TGFB1",3
"GO:0050856","BP","GO:0050856","regulation of T cell receptor signaling pathway","3/243","40/14417",0.0295612853200062,0.163620512567969,0.134132592868355,"LCK/CARD11/GBP1",3
"GO:0062208","BP","GO:0062208","positive regulation of pattern recognition receptor signaling pathway","3/243","40/14417",0.0295612853200062,0.163620512567969,0.134132592868355,"TLR3/TLR2/DDX60",3
"GO:1900026","BP","GO:1900026","positive regulation of substrate adhesion-dependent cell spreading","3/243","40/14417",0.0295612853200062,0.163620512567969,0.134132592868355,"PREX1/S100A10/P4HB",3
"GO:1904036","BP","GO:1904036","negative regulation of epithelial cell apoptotic process","3/243","40/14417",0.0295612853200062,0.163620512567969,0.134132592868355,"TNFAIP3/RAMP2/SERPINE1",3
"GO:0071706","BP","GO:0071706","tumor necrosis factor superfamily cytokine production","6/243","139/14417",0.0303588001533678,0.167627775131111,0.137417660916747,"TLR3/VSIR/TLR2/IFIH1/TNFAIP3/CD274",6
"GO:0033627","BP","GO:0033627","cell adhesion mediated by integrin","4/243","70/14417",0.0303837653513207,0.167627775131111,0.137417660916747,"ITGA4/ITGA5/LYN/SERPINE1",4
"GO:0007596","BP","GO:0007596","blood coagulation","10/243","300/14417",0.0311348581955192,0.171493620222569,0.14058679794979,"LYN/LCK/PRKCB/ITPR3/F8/SERPINE1/COL1A2/COL3A1/ANXA8/TFPI2",10
"GO:0008015","BP","GO:0008015","blood circulation","13/243","431/14417",0.0311951487667984,0.171548120197386,0.140631475862227,"ADM/MYOF/GJA1/CELF2/GUCY1B1/TGFB1/CD38/ITPR3/PTGS1/ERAP2/RAMP2/COL1A2/FXYD1",13
"GO:0000266","BP","GO:0000266","mitochondrial fission","3/243","41/14417",0.031509067066662,0.172161900954923,0.141134640185386,"MTFP1/LRRK2/MX1",3
"GO:0002823","BP","GO:0002823","negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","3/243","41/14417",0.031509067066662,0.172161900954923,0.141134640185386,"HLA-G/LOXL3/FCGR2B",3
"GO:0043300","BP","GO:0043300","regulation of leukocyte degranulation","3/243","41/14417",0.031509067066662,0.172161900954923,0.141134640185386,"ITGAM/LYN/FCGR2B",3
"GO:1901658","BP","GO:1901658","glycosyl compound catabolic process","3/243","41/14417",0.031509067066662,0.172161900954923,0.141134640185386,"TYMP/APOBEC3G/ADA2",3
"GO:0009205","BP","GO:0009205","purine ribonucleoside triphosphate metabolic process","4/243","71/14417",0.0317864427859135,0.172200219133311,0.141166052607585,"TGFB1/ENO1/LRRK2/IMPDH1",4
"GO:0006090","BP","GO:0006090","pyruvate metabolic process","6/243","141/14417",0.0322376905624651,0.172200219133311,0.141166052607585,"PDK1/PGK1/PGAM1/TPI1/PGM2L1/ENO1",6
"GO:2001242","BP","GO:2001242","regulation of intrinsic apoptotic signaling pathway","6/243","141/14417",0.0322376905624651,0.172200219133311,0.141166052607585,"CD74/LCK/ENO1/P4HB/LRRK2/MMP9",6
"GO:0031644","BP","GO:0031644","regulation of nervous system process","5/243","105/14417",0.032390451638886,0.172200219133311,0.141166052607585,"NPTX2/TYMP/ITGAX/FABP5/LRRK2",5
"GO:0034404","BP","GO:0034404","nucleobase-containing small molecule biosynthetic process","5/243","105/14417",0.032390451638886,0.172200219133311,0.141166052607585,"TYMP/NUDT1/SAMHD1/IMPDH1/ADA2",5
"GO:0034446","BP","GO:0034446","substrate adhesion-dependent cell spreading","5/243","105/14417",0.032390451638886,0.172200219133311,0.141166052607585,"PREX1/ITGA4/S100A10/GBP1/P4HB",5
"GO:0070371","BP","GO:0070371","ERK1 and ERK2 cascade","9/243","260/14417",0.0324122035309542,0.172200219133311,0.141166052607585,"CD4/HLA-DRB1/CD74/LYN/GPNMB/TGFB1/GBP1/TNFRSF11A/MT3",9
"GO:0002834","BP","GO:0002834","regulation of response to tumor cell","2/243","17/14417",0.0325784198360318,0.172200219133311,0.141166052607585,"HLA-DRB1/CD274",2
"GO:0002837","BP","GO:0002837","regulation of immune response to tumor cell","2/243","17/14417",0.0325784198360318,0.172200219133311,0.141166052607585,"HLA-DRB1/CD274",2
"GO:0010829","BP","GO:0010829","negative regulation of glucose transmembrane transport","2/243","17/14417",0.0325784198360318,0.172200219133311,0.141166052607585,"FABP5/PRKCB",2
"GO:0030889","BP","GO:0030889","negative regulation of B cell proliferation","2/243","17/14417",0.0325784198360318,0.172200219133311,0.141166052607585,"LYN/FCGR2B",2
"GO:0032930","BP","GO:0032930","positive regulation of superoxide anion generation","2/243","17/14417",0.0325784198360318,0.172200219133311,0.141166052607585,"ITGAM/TGFB1",2
"GO:0033631","BP","GO:0033631","cell-cell adhesion mediated by integrin","2/243","17/14417",0.0325784198360318,0.172200219133311,0.141166052607585,"ITGA4/ITGA5",2
"GO:0043116","BP","GO:0043116","negative regulation of vascular permeability","2/243","17/14417",0.0325784198360318,0.172200219133311,0.141166052607585,"ADM/RAMP2",2
"GO:0043901","BP","GO:0043901","negative regulation of multi-organism process","2/243","17/14417",0.0325784198360318,0.172200219133311,0.141166052607585,"BST2/TNFAIP3",2
"GO:0046851","BP","GO:0046851","negative regulation of bone remodeling","2/243","17/14417",0.0325784198360318,0.172200219133311,0.141166052607585,"TNFAIP3/CD38",2
"GO:0048520","BP","GO:0048520","positive regulation of behavior","2/243","17/14417",0.0325784198360318,0.172200219133311,0.141166052607585,"MEF2C/GJA1",2
"GO:0051546","BP","GO:0051546","keratinocyte migration","2/243","17/14417",0.0325784198360318,0.172200219133311,0.141166052607585,"MAPRE2/MMP9",2
"GO:0071360","BP","GO:0071360","cellular response to exogenous dsRNA","2/243","17/14417",0.0325784198360318,0.172200219133311,0.141166052607585,"TLR3/IFIH1",2
"GO:1900017","BP","GO:1900017","positive regulation of cytokine production involved in inflammatory response","2/243","17/14417",0.0325784198360318,0.172200219133311,0.141166052607585,"GPSM3/GBP5",2
"GO:1902883","BP","GO:1902883","negative regulation of response to oxidative stress","2/243","17/14417",0.0325784198360318,0.172200219133311,0.141166052607585,"LRRK2/PYCR1",2
"GO:0007599","BP","GO:0007599","hemostasis","10/243","303/14417",0.0329976871762261,0.173876357814046,0.142540115209672,"LYN/LCK/PRKCB/ITPR3/F8/SERPINE1/COL1A2/COL3A1/ANXA8/TFPI2",10
"GO:0050817","BP","GO:0050817","coagulation","10/243","303/14417",0.0329976871762261,0.173876357814046,0.142540115209672,"LYN/LCK/PRKCB/ITPR3/F8/SERPINE1/COL1A2/COL3A1/ANXA8/TFPI2",10
"GO:1903320","BP","GO:1903320","regulation of protein modification by small protein conjugation or removal","8/243","220/14417",0.0331565684774678,0.174443522561515,0.143005064725888,"BIRC3/UBE2C/TRIM21/DTX3L/ISG15/TNFAIP3/LRRK2/DERL1",8
