"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042908","BP","GO:0042908","xenobiotic transport","4/412","39/14417",0.0245841941388498,0.113786532127479,0.0876883759672366,"SLC2A1/LRRC8C/ABCC3/ABCC1",4
"GO:0048662","BP","GO:0048662","negative regulation of smooth muscle cell proliferation","4/412","39/14417",0.0245841941388498,0.113786532127479,0.0876883759672366,"IGFBP3/HMOX1/AIF1/SOD2",4
"GO:0050691","BP","GO:0050691","regulation of defense response to virus by host","4/412","39/14417",0.0245841941388498,0.113786532127479,0.0876883759672366,"CGAS/TRAF3IP2/PYCARD/STAT1",4
"GO:0090049","BP","GO:0090049","regulation of cell migration involved in sprouting angiogenesis","4/412","39/14417",0.0245841941388498,0.113786532127479,0.0876883759672366,"VEGFA/HMOX1/ANXA1/MMRN2",4
"GO:0050678","BP","GO:0050678","regulation of epithelial cell proliferation","15/412","298/14417",0.0246009649480384,0.113786532127479,0.0876883759672366,"VEGFA/CAV1/CAV2/VASH1/CDH13/CCND1/SPARC/B2M/EGFR/NRP2/MYDGF/HMOX1/NUPR1/C5AR1/STAT1",15
"GO:0051346","BP","GO:0051346","negative regulation of hydrolase activity","18/412","379/14417",0.0247799563152018,0.114482829176087,0.0882249698526613,"VEGFA/NOL3/ANGPTL4/CARD16/NCKAP1L/IFI16/GMIP/GZMA/GAPDH/CSTA/ANXA1/ANXA2/LGALS3/BICD1/MAP2/ITIH1/CD44/ITIH3",18
"GO:0048015","BP","GO:0048015","phosphatidylinositol-mediated signaling","10/412","171/14417",0.0251883429865343,0.116236114882814,0.0895761207609008,"HCLS1/CEP55/PIK3CG/CCL5/EGFR/PDGFD/FN1/MYDGF/PTPN6/CSF1R",10
"GO:0010975","BP","GO:0010975","regulation of neuron projection development","18/412","380/14417",0.0253538404337685,0.116865812033774,0.090061390146358,"VEGFA/SEMA5B/VIM/TRPV2/LGALS1/B2M/CAMK1D/FN1/PLXND1/HECW2/LZTS1/CDH4/ARHGAP4/SNAP25/SEMA6A/MAP2/S100A9/NEFL",18
"GO:1903409","BP","GO:1903409","reactive oxygen species biosynthetic process","7/412","101/14417",0.0256321891170113,0.117878776007833,0.0908420200164996,"CAV1/ITGB2/CD36/SIRPA/ICAM1/SOD2/HBB",7
"GO:1905954","BP","GO:1905954","positive regulation of lipid localization","7/412","101/14417",0.0256321891170113,0.117878776007833,0.0908420200164996,"CAV1/SCARB1/MSR1/CD36/PLIN2/ANXA2/ACSL5",7
"GO:0014074","BP","GO:0014074","response to purine-containing compound","8/412","124/14417",0.0258908249819031,0.118932282793582,0.0916538937715533,"P2RX7/LDHA/CASP1/SPARC/PIK3CG/AHR/STAT1/COL1A1",8
"GO:0018105","BP","GO:0018105","peptidyl-serine phosphorylation","14/412","274/14417",0.0262008192471823,0.120219038370196,0.0926455182166465,"VEGFA/PNCK/CAV1/RASSF2/HCLS1/EGFR/CAMK1D/NEK6/STK4/CHEK2/CDK1/DCLK1/STK39/CD44",14
"GO:0070588","BP","GO:0070588","calcium ion transmembrane transport","13/412","248/14417",0.0262663986156521,0.120382674293148,0.0927716224933596,"P2RX7/NOL3/TRPV2/ERO1A/PIK3CG/PTPRC/CORO1A/CRACR2A/PTPN6/MCUB/ANXA2/RRAD/UBASH3B",13
"GO:0035924","BP","GO:0035924","cellular response to vascular endothelial growth factor stimulus","5/412","59/14417",0.0263775356211419,0.12048036701416,0.0928469083456406,"VEGFA/NRP2/ANXA1/VCAM1/SEMA6A",5
"GO:0042509","BP","GO:0042509","regulation of tyrosine phosphorylation of STAT protein","5/412","59/14417",0.0263775356211419,0.12048036701416,0.0928469083456406,"CAV1/CD40/HCLS1/CCL5/CSF1R",5
"GO:2000401","BP","GO:2000401","regulation of lymphocyte migration","5/412","59/14417",0.0263775356211419,0.12048036701416,0.0928469083456406,"STK10/CCL5/PYCARD/AIF1/STK39",5
"GO:0062208","BP","GO:0062208","positive regulation of pattern recognition receptor signaling pathway","4/412","40/14417",0.026718743719152,0.121398249893304,0.0935542649852655,"SLC15A4/CAV1/TLR1/IFI35",4
"GO:1902808","BP","GO:1902808","positive regulation of cell cycle G1/S phase transition","4/412","40/14417",0.026718743719152,0.121398249893304,0.0935542649852655,"CCND1/EGFR/ANXA1/AIF1",4
"GO:2000404","BP","GO:2000404","regulation of T cell migration","4/412","40/14417",0.026718743719152,0.121398249893304,0.0935542649852655,"CCL5/PYCARD/AIF1/STK39",4
"GO:0008625","BP","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","6/412","80/14417",0.0267950791893467,0.121398249893304,0.0935542649852655,"FAS/STK4/HMOX1/ICAM1/LGALS3/TNFRSF10B",6
"GO:0002313","BP","GO:0002313","mature B cell differentiation involved in immune response","3/412","23/14417",0.0268500105380319,0.121398249893304,0.0935542649852655,"LGALS1/DOCK10/ADA",3
"GO:0006929","BP","GO:0006929","substrate-dependent cell migration","3/412","23/14417",0.0268500105380319,0.121398249893304,0.0935542649852655,"PTPRC/FN1/STK4",3
"GO:0050926","BP","GO:0050926","regulation of positive chemotaxis","3/412","23/14417",0.0268500105380319,0.121398249893304,0.0935542649852655,"VEGFA/CDH13/IL16",3
"GO:1900016","BP","GO:1900016","negative regulation of cytokine production involved in inflammatory response","3/412","23/14417",0.0268500105380319,0.121398249893304,0.0935542649852655,"LILRB4/PYCARD/SIRPA",3
"GO:2000108","BP","GO:2000108","positive regulation of leukocyte apoptotic process","3/412","23/14417",0.0268500105380319,0.121398249893304,0.0935542649852655,"LGALS9/CCL5/ANXA1",3
"GO:0060249","BP","GO:0060249","anatomical structure homeostasis","19/412","411/14417",0.0273926045233104,0.123712503481258,0.0953377198011371,"VEGFA/P2RX7/LPCAT1/SLC2A1/LOX/SASH3/LIPA/ALDOA/INPP5D/B2M/EGFR/CORO1A/RAC2/CDH5/CSF1R/SNX10/STK39/UBASH3B/AKR1B1",19
"GO:0006919","BP","GO:0006919","activation of cysteine-type endopeptidase activity involved in apoptotic process","6/412","81/14417",0.0282686798582219,0.127383166572772,0.0981664771171354,"LAPTM5/FAS/PYCARD/TNFRSF10B/S100A9/S100A8",6
"GO:0051702","BP","GO:0051702","biological process involved in interaction with symbiont","6/412","81/14417",0.0282686798582219,0.127383166572772,0.0981664771171354,"CAV2/CCL5/FN1/GAPDH/CSF1R/ANXA2",6
"GO:0035987","BP","GO:0035987","endodermal cell differentiation","4/412","41/14417",0.0289608776896822,0.12992036992562,0.100121745788657,"ITGB2/MMP14/FN1/COL8A1",4
"GO:0050798","BP","GO:0050798","activated T cell proliferation","4/412","41/14417",0.0289608776896822,0.12992036992562,0.100121745788657,"LILRB4/LGALS9/PYCARD/HHLA2",4
"GO:1902622","BP","GO:1902622","regulation of neutrophil migration","4/412","41/14417",0.0289608776896822,0.12992036992562,0.100121745788657,"NCKAP1L/CAMK1D/RAC2/C5AR1",4
"GO:2000772","BP","GO:2000772","regulation of cellular senescence","4/412","41/14417",0.0289608776896822,0.12992036992562,0.100121745788657,"VASH1/CGAS/B2M/NEK6",4
"GO:0061025","BP","GO:0061025","membrane fusion","9/412","151/14417",0.0294535079678066,0.131983202742153,0.101711445871713,"CAV2/CXCR4/TRIM9/CORO1A/ANXA1/SAMD9/ANXA2/SNAP25/MX2",9
"GO:0014902","BP","GO:0014902","myotube differentiation","6/412","82/14417",0.0297947495270645,0.13321563566323,0.102661207142377,"BHLHE41/CAV2/EHD2/MMP14/CD53/NFATC2",6
"GO:0019319","BP","GO:0019319","hexose biosynthetic process","6/412","82/14417",0.0297947495270645,0.13321563566323,0.102661207142377,"ENO2/ALDOC/ALDOA/SDS/GAPDH/AKR1B1",6
"GO:0061448","BP","GO:0061448","connective tissue development","11/412","201/14417",0.029840739445913,0.13327318038885,0.102705553370711,"LOX/LOXL2/PDGFD/TGFBI/LNPK/ADAMTS7/RFLNB/BMP1/RUNX1/COL1A1/CD44",11
"GO:0010657","BP","GO:0010657","muscle cell apoptotic process","5/412","61/14417",0.0299441241709528,0.133475164117225,0.102861209974193,"NOL3/STK4/HMOX1/NUPR1/SOD2",5
"GO:0010039","BP","GO:0010039","response to iron ion","3/412","24/14417",0.0300518137898127,0.133475164117225,0.102861209974193,"CCND1/B2M/HMOX1",3
"GO:0035886","BP","GO:0035886","vascular associated smooth muscle cell differentiation","3/412","24/14417",0.0300518137898127,0.133475164117225,0.102861209974193,"VEGFA/SOD2/NFATC2",3
"GO:0045671","BP","GO:0045671","negative regulation of osteoclast differentiation","3/412","24/14417",0.0300518137898127,0.133475164117225,0.102861209974193,"LILRB4/INPP5D/UBASH3B",3
"GO:1900120","BP","GO:1900120","regulation of receptor binding","3/412","24/14417",0.0300518137898127,0.133475164117225,0.102861209974193,"LOX/B2M/ANXA2",3
"GO:0051216","BP","GO:0051216","cartilage development","9/412","152/14417",0.0305519079637859,0.134837222338623,0.103910865598405,"LOXL2/TGFBI/LNPK/ADAMTS7/RFLNB/BMP1/RUNX1/COL1A1/CD44",9
"GO:1902806","BP","GO:1902806","regulation of cell cycle G1/S phase transition","9/412","152/14417",0.0305519079637859,0.134837222338623,0.103910865598405,"CCND1/SLFN11/EGFR/PTPN6/CHEK2/ANXA1/AIF1/CDK1/FHL1",9
"GO:0097305","BP","GO:0097305","response to alcohol","11/412","202/14417",0.0307854644256084,0.134837222338623,0.103910865598405,"CCND1/RGS19/SPARC/SETD7/SPI1/AHR/ICAM1/VCAM1/SOD2/S100A8/NEFL",11
"GO:0098657","BP","GO:0098657","import into cell","11/412","202/14417",0.0307854644256084,0.134837222338623,0.103910865598405,"TREM2/TRPV2/SLC15A4/SLC1A4/SLC2A1/CD36/SLC9A9/ACSL5/SNAP25/SLC2A3/MX2",11
"GO:0002220","BP","GO:0002220","innate immune response activating cell surface receptor signaling pathway","7/412","105/14417",0.0308345119456547,0.134837222338623,0.103910865598405,"TYROBP/PSMB8/PSMB9/FCER1G/ICAM3/CARD9/FCN1",7
"GO:0010001","BP","GO:0010001","glial cell differentiation","10/412","177/14417",0.0309548438923431,0.134837222338623,0.103910865598405,"TREM2/VIM/CXCR4/EGFR/NDRG1/CDK1/C5AR1/S100A9/ITGB4/S100A8",10
"GO:0045860","BP","GO:0045860","positive regulation of protein kinase activity","21/412","473/14417",0.0309907292145995,0.134837222338623,0.103910865598405,"VEGFA/MLKL/RASSF2/CXCR4/CD300A/CD40/CCND1/NCKAP1L/LCP2/PIK3CG/PTPRC/CCL5/EGFR/PDGFD/STK4/CSF1R/CDK1/TNFRSF10B/STK39/C5AR1/S100A12",21
"GO:0002762","BP","GO:0002762","negative regulation of myeloid leukocyte differentiation","4/412","42/14417",0.0313113653799025,0.134837222338623,0.103910865598405,"C1QC/LILRB4/INPP5D/UBASH3B",4
"GO:0035307","BP","GO:0035307","positive regulation of protein dephosphorylation","4/412","42/14417",0.0313113653799025,0.134837222338623,0.103910865598405,"CD300A/PTPRC/CDH5/LILRB2",4
"GO:0043124","BP","GO:0043124","negative regulation of I-kappaB kinase/NF-kappaB signaling","4/412","42/14417",0.0313113653799025,0.134837222338623,0.103910865598405,"LILRB4/PYCARD/TNIP1/STAT1",4
"GO:0061756","BP","GO:0061756","leukocyte adhesion to vascular endothelial cell","4/412","42/14417",0.0313113653799025,0.134837222338623,0.103910865598405,"ITGB2/ADD2/ICAM1/VCAM1",4
"GO:0085029","BP","GO:0085029","extracellular matrix assembly","4/412","42/14417",0.0313113653799025,0.134837222338623,0.103910865598405,"LOX/FKBP10/PLOD3/PXDN",4
"GO:0051591","BP","GO:0051591","response to cAMP","6/412","83/14417",0.0313738862347133,0.134837222338623,0.103910865598405,"LDHA/SPARC/PIK3CG/AHR/STAT1/COL1A1",6
"GO:0002524","BP","GO:0002524","hypersensitivity","2/412","10/14417",0.0314977606854637,0.134837222338623,0.103910865598405,"BTK/HLA-E",2
"GO:0006216","BP","GO:0006216","cytidine catabolic process","2/412","10/14417",0.0314977606854637,0.134837222338623,0.103910865598405,"APOBEC3C/APOBEC3D",2
"GO:0009972","BP","GO:0009972","cytidine deamination","2/412","10/14417",0.0314977606854637,0.134837222338623,0.103910865598405,"APOBEC3C/APOBEC3D",2
"GO:0016554","BP","GO:0016554","cytidine to uridine editing","2/412","10/14417",0.0314977606854637,0.134837222338623,0.103910865598405,"APOBEC3C/APOBEC3D",2
"GO:0019852","BP","GO:0019852","L-ascorbic acid metabolic process","2/412","10/14417",0.0314977606854637,0.134837222338623,0.103910865598405,"SLC2A1/SLC2A3",2
"GO:0031340","BP","GO:0031340","positive regulation of vesicle fusion","2/412","10/14417",0.0314977606854637,0.134837222338623,0.103910865598405,"ANXA1/ANXA2",2
"GO:0035376","BP","GO:0035376","sterol import","2/412","10/14417",0.0314977606854637,0.134837222338623,0.103910865598405,"SCARB1/CD36",2
"GO:0035747","BP","GO:0035747","natural killer cell chemotaxis","2/412","10/14417",0.0314977606854637,0.134837222338623,0.103910865598405,"PIK3CG/CCL5",2
"GO:0044803","BP","GO:0044803","multi-organism membrane organization","2/412","10/14417",0.0314977606854637,0.134837222338623,0.103910865598405,"CXCR4/FCHSD1",2
"GO:0045625","BP","GO:0045625","regulation of T-helper 1 cell differentiation","2/412","10/14417",0.0314977606854637,0.134837222338623,0.103910865598405,"JAK3/ANXA1",2
"GO:0046087","BP","GO:0046087","cytidine metabolic process","2/412","10/14417",0.0314977606854637,0.134837222338623,0.103910865598405,"APOBEC3C/APOBEC3D",2
"GO:0051132","BP","GO:0051132","NK T cell activation","2/412","10/14417",0.0314977606854637,0.134837222338623,0.103910865598405,"CD300A/RASAL3",2
"GO:0070099","BP","GO:0070099","regulation of chemokine-mediated signaling pathway","2/412","10/14417",0.0314977606854637,0.134837222338623,0.103910865598405,"TREM2/CCL5",2
"GO:0070234","BP","GO:0070234","positive regulation of T cell apoptotic process","2/412","10/14417",0.0314977606854637,0.134837222338623,0.103910865598405,"LGALS9/CCL5",2
"GO:0070391","BP","GO:0070391","response to lipoteichoic acid","2/412","10/14417",0.0314977606854637,0.134837222338623,0.103910865598405,"TREM2/CD36",2
"GO:0070508","BP","GO:0070508","cholesterol import","2/412","10/14417",0.0314977606854637,0.134837222338623,0.103910865598405,"SCARB1/CD36",2
"GO:0071223","BP","GO:0071223","cellular response to lipoteichoic acid","2/412","10/14417",0.0314977606854637,0.134837222338623,0.103910865598405,"TREM2/CD36",2
"GO:0150172","BP","GO:0150172","regulation of phosphatidylcholine metabolic process","2/412","10/14417",0.0314977606854637,0.134837222338623,0.103910865598405,"LPCAT1/SCARB1",2
"GO:2000574","BP","GO:2000574","regulation of microtubule motor activity","2/412","10/14417",0.0314977606854637,0.134837222338623,0.103910865598405,"MTCL1/MAP2",2
"GO:2000650","BP","GO:2000650","negative regulation of sodium ion transmembrane transporter activity","2/412","10/14417",0.0314977606854637,0.134837222338623,0.103910865598405,"HECW2/STK39",2
"GO:2001269","BP","GO:2001269","positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway","2/412","10/14417",0.0314977606854637,0.134837222338623,0.103910865598405,"LGALS9/FAS",2
"GO:0010876","BP","GO:0010876","lipid localization","20/412","446/14417",0.0317473674345292,0.135732106722318,0.104600498693091,"FABP6/P2RX7/SLC1A4/CAV1/SCARB1/SLC2A1/MSR1/LRRC8C/ABCG1/CD36/PLIN2/ABCC3/APOBR/ANXA1/APOL6/APOL3/ANXA2/ACSL5/SNAP25/ABCC1",20
"GO:0001501","BP","GO:0001501","skeletal system development","19/412","418/14417",0.0317742655398666,0.135732106722318,0.104600498693091,"RASSF2/TYROBP/LOX/MMP14/LOXL2/PTPRC/TGFBI/LNPK/PTPN6/VKORC1/ADAMTS7/SNX10/RFLNB/BMP1/ANXA2/VCAN/RUNX1/COL1A1/CD44",19
"GO:0030193","BP","GO:0030193","regulation of blood coagulation","5/412","62/14417",0.0318357559832053,0.135850564237983,0.104691786712645,"CAV1/CD36/VKORC1/FAP/UBASH3B",5
"GO:0002758","BP","GO:0002758","innate immune response-activating signal transduction","7/412","106/14417",0.0322380710070623,0.137421607767393,0.105902494632923,"TYROBP/PSMB8/PSMB9/FCER1G/ICAM3/CARD9/FCN1",7
"GO:0002062","BP","GO:0002062","chondrocyte differentiation","6/412","84/14417",0.0330066545972966,0.14040039968237,0.10819806881455,"LOXL2/TGFBI/LNPK/ADAMTS7/RFLNB/RUNX1",6
"GO:0061097","BP","GO:0061097","regulation of protein tyrosine kinase activity","6/412","84/14417",0.0330066545972966,0.14040039968237,0.10819806881455,"CAV1/LILRB4/RAP2B/PTPRC/CCL5/CSF1R",6
"GO:0031960","BP","GO:0031960","response to corticosteroid","8/412","130/14417",0.0330426855672563,0.140405244691277,0.108201802568929,"CCND1/SPARC/NR3C1/EGFR/ANXA1/ICAM1/COL1A1/NEFL",8
"GO:0016049","BP","GO:0016049","cell growth","19/412","420/14417",0.0331173329639483,0.140573995619122,0.108331848669544,"VEGFA/SEMA5B/IGFBP3/TRPV2/CXCR4/MMP14/EGFR/FN1/NRP2/CDH4/ARHGAP4/FHL1/CXCL16/DCLK1/SEMA6A/MAP2/S100A9/POSTN/S100A8",19
"GO:0001783","BP","GO:0001783","B cell apoptotic process","3/412","25/14417",0.0334454344265795,0.140778690515226,0.108489594605487,"BTK/TRAF3IP2/ADA",3
"GO:0010758","BP","GO:0010758","regulation of macrophage chemotaxis","3/412","25/14417",0.0334454344265795,0.140778690515226,0.108489594605487,"CCL5/CSF1R/C5AR1",3
"GO:0032196","BP","GO:0032196","transposition","3/412","25/14417",0.0334454344265795,0.140778690515226,0.108489594605487,"APOBEC3C/APOBEC3D/PGBD5",3
"GO:0034110","BP","GO:0034110","regulation of homotypic cell-cell adhesion","3/412","25/14417",0.0334454344265795,0.140778690515226,0.108489594605487,"LGALS1/CCL5/UBASH3B",3
"GO:0048873","BP","GO:0048873","homeostasis of number of cells within a tissue","3/412","25/14417",0.0334454344265795,0.140778690515226,0.108489594605487,"SASH3/LIPA/CORO1A",3
"GO:0060055","BP","GO:0060055","angiogenesis involved in wound healing","3/412","25/14417",0.0334454344265795,0.140778690515226,0.108489594605487,"VEGFA/CXCR4/MCAM",3
"GO:0061082","BP","GO:0061082","myeloid leukocyte cytokine production","3/412","25/14417",0.0334454344265795,0.140778690515226,0.108489594605487,"LAPTM5/CD36/HMOX1",3
"GO:0070528","BP","GO:0070528","protein kinase C signaling","3/412","25/14417",0.0334454344265795,0.140778690515226,0.108489594605487,"VEGFA/CD40/PLEK",3
"GO:0071396","BP","GO:0071396","cellular response to lipid","21/412","477/14417",0.0334915983524288,0.140825696729544,0.108525819442617,"VIM/CASP1/SCARB1/LY86/CARD16/CD40/NR3C1/CD36/CCL5/EGFR/PYCARD/CD180/AHR/SIRPA/ANXA1/ICAM1/LILRB2/CD68/RUNX1/COL1A1/HAVCR2",21
"GO:0071453","BP","GO:0071453","cellular response to oxygen levels","11/412","205/14417",0.0337475074305088,0.141092601581488,0.108731506816748,"VEGFA/NOL3/CAV1/CARD16/PSMB8/PSMB9/FAS/ERO1A/NDRG1/HMOX1/ICAM1",11
"GO:0097191","BP","GO:0097191","extrinsic apoptotic signaling pathway","11/412","205/14417",0.0337475074305088,0.141092601581488,0.108731506816748,"P2RX7/NOL3/CAV1/FAS/PTPRC/PYCARD/STK4/HMOX1/ICAM1/LGALS3/TNFRSF10B",11
"GO:0002673","BP","GO:0002673","regulation of acute inflammatory response","4/412","43/14417",0.0337708150760645,0.141092601581488,0.108731506816748,"BTK/HLA-E/PIK3CG/OSMR",4
"GO:0002920","BP","GO:0002920","regulation of humoral immune response","5/412","63/14417",0.033800513897752,0.141092601581488,0.108731506816748,"C1QC/PTPRC/PTPN6/VSIG4/C5AR1",5
"GO:0010517","BP","GO:0010517","regulation of phospholipase activity","5/412","63/14417",0.033800513897752,0.141092601581488,0.108731506816748,"CCL5/EGFR/ANXA1/BICD1/C5AR1",5
"GO:0015909","BP","GO:0015909","long-chain fatty acid transport","5/412","63/14417",0.033800513897752,0.141092601581488,0.108731506816748,"SLC2A1/CD36/PLIN2/ANXA1/ACSL5",5
"GO:1900046","BP","GO:1900046","regulation of hemostasis","5/412","63/14417",0.033800513897752,0.141092601581488,0.108731506816748,"CAV1/CD36/VKORC1/FAP/UBASH3B",5
"GO:0040013","BP","GO:0040013","negative regulation of locomotion","14/412","285/14417",0.0348985260005736,0.145430339531593,0.11207433824947,"SEMA5B/IGFBP3/VASH1/CD300A/ARHGDIB/RAP2B/EVL/WAS/HMOX1/ADA/AIF1/ARHGAP4/SEMA6A/MMRN2",14
"GO:2001233","BP","GO:2001233","regulation of apoptotic signaling pathway","15/412","312/14417",0.0349119552652881,0.145430339531593,0.11207433824947,"NOL3/CAV1/FAS/PTPRC/PYCARD/STK4/HMOX1/ICAM1/NUPR1/LGALS3/TNFRSF10B/SOD2/S100A9/S100A8/CD44",15
"GO:0010212","BP","GO:0010212","response to ionizing radiation","8/412","132/14417",0.0356985548416606,0.148523267092301,0.114457869847734,"IKBIP/CCND1/IFI16/PTPRC/CHEK2/ANXA1/ICAM1/VCAM1",8
"GO:0001885","BP","GO:0001885","endothelial cell development","5/412","64/14417",0.0358389891517456,0.148523267092301,0.114457869847734,"VEGFA/PLOD3/CDH5/ICAM1/MET",5
"GO:0043627","BP","GO:0043627","response to estrogen","5/412","64/14417",0.0358389891517456,0.148523267092301,0.114457869847734,"CAV1/LDHA/CCND1/MMP14/HMOX1",5
"GO:0061515","BP","GO:0061515","myeloid cell development","5/412","64/14417",0.0358389891517456,0.148523267092301,0.114457869847734,"TYROBP/NCKAP1L/EVI2B/PTPN6/ANXA2",5
"GO:0070373","BP","GO:0070373","negative regulation of ERK1 and ERK2 cascade","5/412","64/14417",0.0358389891517456,0.148523267092301,0.114457869847734,"PTPRC/SIRPA/TNIP1/TBC1D10C/SEMA6A",5
"GO:0061564","BP","GO:0061564","axon development","19/412","424/14417",0.0359295429467965,0.148745350635709,0.114629016159045,"VEGFA/SEMA5B/TRPV2/CXCR4/DOK1/DOK2/FN1/PLXND1/NRP2/RAC2/EVL/CSF1R/CDH4/ARHGAP4/SPTA1/DCLK1/SEMA6A/MAP2/NEFL",19
"GO:0002455","BP","GO:0002455","humoral immune response mediated by circulating immunoglobulin","4/412","44/14417",0.0363396772606231,0.149673348307827,0.11534416765587,"C1QC/PTPRC/HLA-DQB1/PTPN6",4
"GO:0031640","BP","GO:0031640","killing of cells of other organism","4/412","44/14417",0.0363396772606231,0.149673348307827,0.11534416765587,"P2RX7/PRF1/GAPDH/S100A12",4
"GO:0045620","BP","GO:0045620","negative regulation of lymphocyte differentiation","4/412","44/14417",0.0363396772606231,0.149673348307827,0.11534416765587,"LILRB4/JAK3/ANXA1/RUNX1",4
"GO:0052372","BP","GO:0052372","modulation by symbiont of entry into host","4/412","44/14417",0.0363396772606231,0.149673348307827,0.11534416765587,"CAV1/LGALS1/LGALS9/FCN1",4
"GO:2001238","BP","GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","4/412","44/14417",0.0363396772606231,0.149673348307827,0.11534416765587,"CAV1/PTPRC/PYCARD/STK4",4
"GO:0033138","BP","GO:0033138","positive regulation of peptidyl-serine phosphorylation","6/412","86/14417",0.0364351747277035,0.149913234257954,0.115529033201824,"VEGFA/CAV1/HCLS1/EGFR/STK4/CD44",6
"GO:0001569","BP","GO:0001569","branching involved in blood vessel morphogenesis","3/412","26/14417",0.0370293244321918,0.151275128441766,0.116578562412222,"VEGFA/PLXND1/STK4",3
"GO:0002825","BP","GO:0002825","regulation of T-helper 1 type immune response","3/412","26/14417",0.0370293244321918,0.151275128441766,0.116578562412222,"JAK3/ANXA1/HAVCR2",3
"GO:0006972","BP","GO:0006972","hyperosmotic response","3/412","26/14417",0.0370293244321918,0.151275128441766,0.116578562412222,"SLC2A1/RCSD1/AKR1B1",3
"GO:0018195","BP","GO:0018195","peptidyl-arginine modification","3/412","26/14417",0.0370293244321918,0.151275128441766,0.116578562412222,"PADI1/PADI3/PADI4",3
"GO:0045907","BP","GO:0045907","positive regulation of vasoconstriction","3/412","26/14417",0.0370293244321918,0.151275128441766,0.116578562412222,"CAV1/EGFR/ICAM1",3
"GO:0071549","BP","GO:0071549","cellular response to dexamethasone stimulus","3/412","26/14417",0.0370293244321918,0.151275128441766,0.116578562412222,"NR3C1/EGFR/ICAM1",3
"GO:1901223","BP","GO:1901223","negative regulation of NIK/NF-kappaB signaling","3/412","26/14417",0.0370293244321918,0.151275128441766,0.116578562412222,"RASSF2/NMI/IFI35",3
"GO:0001821","BP","GO:0001821","histamine secretion","2/412","11/14417",0.0377812922194177,0.151426215030814,0.116694995678764,"BTK/ADA",2
"GO:0031953","BP","GO:0031953","negative regulation of protein autophosphorylation","2/412","11/14417",0.0377812922194177,0.151426215030814,0.116694995678764,"CAV1/PTPRC",2
"GO:0032252","BP","GO:0032252","secretory granule localization","2/412","11/14417",0.0377812922194177,0.151426215030814,0.116694995678764,"PIK3CG/MAP2",2
"GO:0038063","BP","GO:0038063","collagen-activated tyrosine kinase receptor signaling pathway","2/412","11/14417",0.0377812922194177,0.151426215030814,0.116694995678764,"COL1A1/UBASH3B",2
"GO:0043129","BP","GO:0043129","surfactant homeostasis","2/412","11/14417",0.0377812922194177,0.151426215030814,0.116694995678764,"VEGFA/LPCAT1",2
"GO:0043589","BP","GO:0043589","skin morphogenesis","2/412","11/14417",0.0377812922194177,0.151426215030814,0.116694995678764,"COL1A1/ITGB4",2
"GO:0046598","BP","GO:0046598","positive regulation of viral entry into host cell","2/412","11/14417",0.0377812922194177,0.151426215030814,0.116694995678764,"LGALS1/LGALS9",2
"GO:0046643","BP","GO:0046643","regulation of gamma-delta T cell activation","2/412","11/14417",0.0377812922194177,0.151426215030814,0.116694995678764,"NCKAP1L/PTPRC",2
"GO:0048102","BP","GO:0048102","autophagic cell death","2/412","11/14417",0.0377812922194177,0.151426215030814,0.116694995678764,"TREM2/LAPTM5",2
"GO:0050930","BP","GO:0050930","induction of positive chemotaxis","2/412","11/14417",0.0377812922194177,0.151426215030814,0.116694995678764,"VEGFA/IL16",2
"GO:0051238","BP","GO:0051238","sequestering of metal ion","2/412","11/14417",0.0377812922194177,0.151426215030814,0.116694995678764,"S100A9/S100A8",2
"GO:0070243","BP","GO:0070243","regulation of thymocyte apoptotic process","2/412","11/14417",0.0377812922194177,0.151426215030814,0.116694995678764,"JAK3/ADA",2
"GO:0071635","BP","GO:0071635","negative regulation of transforming growth factor beta production","2/412","11/14417",0.0377812922194177,0.151426215030814,0.116694995678764,"TYROBP/FN1",2
"GO:0075294","BP","GO:0075294","positive regulation by symbiont of entry into host","2/412","11/14417",0.0377812922194177,0.151426215030814,0.116694995678764,"LGALS1/LGALS9",2
"GO:0098883","BP","GO:0098883","synapse pruning","2/412","11/14417",0.0377812922194177,0.151426215030814,0.116694995678764,"TREM2/C1QC",2
"GO:1901163","BP","GO:1901163","regulation of trophoblast cell migration","2/412","11/14417",0.0377812922194177,0.151426215030814,0.116694995678764,"VEGFA/ARHGDIB",2
"GO:1902285","BP","GO:1902285","semaphorin-plexin signaling pathway involved in neuron projection guidance","2/412","11/14417",0.0377812922194177,0.151426215030814,0.116694995678764,"PLXND1/NRP2",2
"GO:1902306","BP","GO:1902306","negative regulation of sodium ion transmembrane transport","2/412","11/14417",0.0377812922194177,0.151426215030814,0.116694995678764,"HECW2/STK39",2
"GO:2000644","BP","GO:2000644","regulation of receptor catabolic process","2/412","11/14417",0.0377812922194177,0.151426215030814,0.116694995678764,"LAPTM5/ANXA2",2
"GO:0090398","BP","GO:0090398","cellular senescence","5/412","65/14417",0.0379517052588317,0.151957872598546,0.117104711906277,"VASH1/CGAS/B2M/SPI1/NEK6",5
