"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1905954","BP","GO:1905954","positive regulation of lipid localization","6/509","101/14417",0.146970675284262,0.565600050368143,0.500049632036776,"PLA2R1/CYP4A11/ABCA8/CYP4F2/CYP8B1/LIPG",6
"GO:0033619","BP","GO:0033619","membrane protein proteolysis","4/509","58/14417",0.148010745282427,0.568990824238245,0.50304743096724,"CTSH/NAPSA/ADRA2A/MMP7",4
"GO:0006941","BP","GO:0006941","striated muscle contraction","8/509","147/14417",0.149203073115976,0.572317422198507,0.505988491677685,"GPD1L/NOS1AP/TMEM38A/TRPM4/ANK2/SLC8A1/MYL3/DSP",8
"GO:0030866","BP","GO:0030866","cortical actin cytoskeleton organization","3/509","38/14417",0.149515727788657,0.572317422198507,0.505988491677685,"LLGL2/EPB41L1/FHOD3",3
"GO:0061383","BP","GO:0061383","trabecula morphogenesis","3/509","38/14417",0.149515727788657,0.572317422198507,0.505988491677685,"SFRP1/TGFBR3/RBP4",3
"GO:0070839","BP","GO:0070839","metal ion export","3/509","38/14417",0.149515727788657,0.572317422198507,0.505988491677685,"LETM1/SLC8A1/SLC4A4",3
"GO:0043271","BP","GO:0043271","negative regulation of ion transport","13/509","267/14417",0.151552520201259,0.579307006060059,0.512168015239934,"EGF/CRHBP/HECW1/PLA2R1/SFRP1/SLC43A2/RAB11FIP3/ENPP1/CYP4F2/FERMT1/ANK3/VSNL1/ADRA2A",13
"GO:1901654","BP","GO:1901654","response to ketone","9/509","171/14417",0.151665455344586,0.579307006060059,0.512168015239934,"SPHK2/ASS1/FECH/PCK2/SLIT2/SFRP1/TGFBR3/AQP1/CPS1",9
"GO:0071407","BP","GO:0071407","cellular response to organic cyclic compound","21/509","467/14417",0.153102052550311,0.584170838035781,0.516468151684698,"SLC26A6/ASS1/FECH/PCK2/CRHBP/PALM/CASR/KCTD6/TMEM38A/SLC34A1/ND3/PLA2G4F/SFRP1/TRPM4/SLC8A1/GPD1/FOLR1/NOX4/AQP1/CPS1/CYP24A1",21
"GO:0050709","BP","GO:0050709","negative regulation of protein secretion","4/509","59/14417",0.154651204086076,0.584409344364348,0.51667901623777,"SFRP1/RAB11FIP3/VSNL1/ADRA2A",4
"GO:0051851","BP","GO:0051851","modulation by host of symbiont process","4/509","59/14417",0.154651204086076,0.584409344364348,0.51667901623777,"NAPEPLD/PC/LRRC19/AQP1",4
"GO:0061333","BP","GO:0061333","renal tubule morphogenesis","4/509","59/14417",0.154651204086076,0.584409344364348,0.51667901623777,"FGF1/GPC3/PBX1/NPNT",4
"GO:0072028","BP","GO:0072028","nephron morphogenesis","4/509","59/14417",0.154651204086076,0.584409344364348,0.51667901623777,"FGF1/GPC3/PBX1/NPNT",4
"GO:0008211","BP","GO:0008211","glucocorticoid metabolic process","2/509","20/14417",0.155940464897444,0.584409344364348,0.51667901623777,"CYP17A1/HSD11B1",2
"GO:0009219","BP","GO:0009219","pyrimidine deoxyribonucleotide metabolic process","2/509","20/14417",0.155940464897444,0.584409344364348,0.51667901623777,"DPYS/UPB1",2
"GO:0009235","BP","GO:0009235","cobalamin metabolic process","2/509","20/14417",0.155940464897444,0.584409344364348,0.51667901623777,"CUBN/AMN",2
"GO:0035809","BP","GO:0035809","regulation of urine volume","2/509","20/14417",0.155940464897444,0.584409344364348,0.51667901623777,"TFAP2B/UMOD",2
"GO:0042745","BP","GO:0042745","circadian sleep/wake cycle","2/509","20/14417",0.155940464897444,0.584409344364348,0.51667901623777,"AHCY/PTGDS",2
"GO:0046931","BP","GO:0046931","pore complex assembly","2/509","20/14417",0.155940464897444,0.584409344364348,0.51667901623777,"TSPAN33/PLEKHA7",2
"GO:0051000","BP","GO:0051000","positive regulation of nitric-oxide synthase activity","2/509","20/14417",0.155940464897444,0.584409344364348,0.51667901623777,"NOS1AP/GCH1",2
"GO:0051953","BP","GO:0051953","negative regulation of amine transport","2/509","20/14417",0.155940464897444,0.584409344364348,0.51667901623777,"SLC43A2/ADRA2A",2
"GO:0071450","BP","GO:0071450","cellular response to oxygen radical","2/509","20/14417",0.155940464897444,0.584409344364348,0.51667901623777,"GCH1/SOD3",2
"GO:0071451","BP","GO:0071451","cellular response to superoxide","2/509","20/14417",0.155940464897444,0.584409344364348,0.51667901623777,"GCH1/SOD3",2
"GO:0097066","BP","GO:0097066","response to thyroid hormone","2/509","20/14417",0.155940464897444,0.584409344364348,0.51667901623777,"SLC34A1/CTSH",2
"GO:0099515","BP","GO:0099515","actin filament-based transport","2/509","20/14417",0.155940464897444,0.584409344364348,0.51667901623777,"MYO6/MYO7B",2
"GO:1902547","BP","GO:1902547","regulation of cellular response to vascular endothelial growth factor stimulus","2/509","20/14417",0.155940464897444,0.584409344364348,0.51667901623777,"CADM4/DCN",2
"GO:0009617","BP","GO:0009617","response to bacterium","22/509","494/14417",0.156634576203831,0.58639659857062,0.518435956913364,"ALAD/ASS1/PCK2/NAALADL2/GPC3/SIGIRR/DEFB1/RAB29/GCH1/HPGD/PALM3/LCN2/UMOD/PRKCA/BAIAP2/AQP1/FMO1/CUBN/ANXA3/WFDC2/DCN/CPS1",22
"GO:0051702","BP","GO:0051702","biological process involved in interaction with symbiont","5/509","81/14417",0.15790037411597,0.587818401794917,0.51969297974898,"NAPEPLD/PC/LRRC19/AQP1/CFHR1",5
"GO:0106106","BP","GO:0106106","cold-induced thermogenesis","7/509","126/14417",0.157981525917654,0.587818401794917,0.51969297974898,"HADH/PLCL1/ACOT11/FH/GATM/SLC25A44/LCN2",7
"GO:0120161","BP","GO:0120161","regulation of cold-induced thermogenesis","7/509","126/14417",0.157981525917654,0.587818401794917,0.51969297974898,"HADH/PLCL1/ACOT11/FH/GATM/SLC25A44/LCN2",7
"GO:0030574","BP","GO:0030574","collagen catabolic process","3/509","39/14417",0.157999805120623,0.587818401794917,0.51969297974898,"PEPD/KLK6/MMP7",3
"GO:0043114","BP","GO:0043114","regulation of vascular permeability","3/509","39/14417",0.157999805120623,0.587818401794917,0.51969297974898,"TJP3/SLIT2/SH3GL2",3
"GO:1901799","BP","GO:1901799","negative regulation of proteasomal protein catabolic process","3/509","39/14417",0.157999805120623,0.587818401794917,0.51969297974898,"ALAD/FHIT/TTC36",3
"GO:0045017","BP","GO:0045017","glycerolipid biosynthetic process","12/509","245/14417",0.158786083712185,0.590130211428774,0.521736861385831,"GPD1L/INPP5J/CPNE6/PCK2/GPAT3/PIP4K2C/PCYT2/AGPAT3/PTPN13/GK/GPD1/SLC44A4",12
"GO:0051924","BP","GO:0051924","regulation of calcium ion transport","10/509","197/14417",0.159842368868966,0.593439666163933,0.524662765691323,"SPHK2/NOS1AP/EGF/CAMK2G/CASR/TMEM38A/LIME1/ANK2/SLC8A1/ADRA2A",10
"GO:0006026","BP","GO:0006026","aminoglycan catabolic process","4/509","60/14417",0.161401331283222,0.598606595505337,0.529230871925131,"GPC3/GPC4/SDC1/DCN",4
"GO:0010595","BP","GO:0010595","positive regulation of endothelial cell migration","6/509","104/14417",0.161781888934503,0.598777022230183,0.529381546984289,"ATP5F1A/EGF/FGF1/PRKCA/SEMA5A/ANXA3",6
"GO:0015918","BP","GO:0015918","sterol transport","6/509","104/14417",0.161781888934503,0.598777022230183,0.529381546984289,"EGF/OSBPL6/ABCA8/CYP8B1/LIPG/MTTP",6
"GO:0072503","BP","GO:0072503","cellular divalent inorganic cation homeostasis","18/509","396/14417",0.164533321658897,0.608331361794621,0.537828582978082,"CALB1/LETM1/PTH1R/CASR/TMEM38A/MT1F/MT1G/SLC30A2/LIME1/TRPM4/ANK2/UMOD/SLC8A1/MT1H/SLC39A5/PTGER3/MT1E/MT1X",18
"GO:0006953","BP","GO:0006953","acute-phase response","3/509","40/14417",0.166627764708304,0.613816745011825,0.54267823576287,"ASS1/SIGIRR/PTGER3",3
"GO:0010799","BP","GO:0010799","regulation of peptidyl-threonine phosphorylation","3/509","40/14417",0.166627764708304,0.613816745011825,0.54267823576287,"EGF/TTC36/CADM4",3
"GO:0035337","BP","GO:0035337","fatty-acyl-CoA metabolic process","3/509","40/14417",0.166627764708304,0.613816745011825,0.54267823576287,"GCDH/HTD2/ACSM2A",3
"GO:0007254","BP","GO:0007254","JNK cascade","9/509","175/14417",0.166874460155492,0.613816745011825,0.54267823576287,"MECOM/CASR/NPHS1/MAGI3/SFRP1/MAPK10/UNC5CL/MARVELD3/TPD52L1",9
"GO:0008064","BP","GO:0008064","regulation of actin polymerization or depolymerization","9/509","175/14417",0.166874460155492,0.613816745011825,0.54267823576287,"SLIT2/SPTBN2/NPHS1/WASF3/FHOD3/SEMA5A/SCIN/BAIAP2/PFN2",9
"GO:0006937","BP","GO:0006937","regulation of muscle contraction","7/509","128/14417",0.167060019028982,0.613868386144483,0.542723891928152,"TMEM38A/TRPM4/ANK2/SLC8A1/MYL3/DSP/ADRA2A",7
"GO:0002026","BP","GO:0002026","regulation of the force of heart contraction","2/509","21/14417",0.168537099132407,0.614876939648199,0.543615558766044,"SLC8A1/MYL3",2
"GO:0002385","BP","GO:0002385","mucosal immune response","2/509","21/14417",0.168537099132407,0.614876939648199,0.543615558766044,"DEFB1/PIGR",2
"GO:0010155","BP","GO:0010155","regulation of proton transport","2/509","21/14417",0.168537099132407,0.614876939648199,0.543615558766044,"SPHK2/TACO1",2
"GO:0010460","BP","GO:0010460","positive regulation of heart rate","2/509","21/14417",0.168537099132407,0.614876939648199,0.543615558766044,"GCH1/TRPM4",2
"GO:0034695","BP","GO:0034695","response to prostaglandin E","2/509","21/14417",0.168537099132407,0.614876939648199,0.543615558766044,"SFRP1/TGFBR3",2
"GO:0046039","BP","GO:0046039","GTP metabolic process","2/509","21/14417",0.168537099132407,0.614876939648199,0.543615558766044,"AK3/AK4",2
"GO:0099625","BP","GO:0099625","ventricular cardiac muscle cell membrane repolarization","2/509","21/14417",0.168537099132407,0.614876939648199,0.543615558766044,"NOS1AP/ANK2",2
"GO:0030832","BP","GO:0030832","regulation of actin filament length","9/509","176/14417",0.170785651409074,0.622445872090709,0.550307287100093,"SLIT2/SPTBN2/NPHS1/WASF3/FHOD3/SEMA5A/SCIN/BAIAP2/PFN2",9
"GO:0001503","BP","GO:0001503","ossification","16/509","349/14417",0.173388025882153,0.631287634417319,0.558124330247632,"ATP6V1B1/PTH1R/GPC3/CASR/ATP6V0A4/SLC34A1/KL/SFRP1/TRPM4/ENPP1/SLC8A1/PBX1/ASGR2/NPNT/SMOC1/CYP24A1",16
"GO:0043255","BP","GO:0043255","regulation of carbohydrate biosynthetic process","5/509","84/14417",0.175345914187334,0.635989327272813,0.562281118742982,"PTH1R/EGF/FBP1/ENPP1/GPT",5
"GO:0003229","BP","GO:0003229","ventricular cardiac muscle tissue development","3/509","41/14417",0.175390183296526,0.635989327272813,0.562281118742982,"TGFBR3/MYL3/DSP",3
"GO:0050919","BP","GO:0050919","negative chemotaxis","3/509","41/14417",0.175390183296526,0.635989327272813,0.562281118742982,"SLIT2/SEMA3B/SEMA5A",3
"GO:2000191","BP","GO:2000191","regulation of fatty acid transport","3/509","41/14417",0.175390183296526,0.635989327272813,0.562281118742982,"PLA2R1/CYP4A11/CYP4F2",3
"GO:0001936","BP","GO:0001936","regulation of endothelial cell proliferation","7/509","130/14417",0.176363601933334,0.638225815287565,0.564258408186474,"ATP5F1A/EGF/ALDH1A2/PPP1R16B/COL4A3/PRKCA/SEMA5A",7
"GO:0031333","BP","GO:0031333","negative regulation of protein-containing complex assembly","7/509","130/14417",0.176363601933334,0.638225815287565,0.564258408186474,"INPP5J/PRKCZ/SLIT2/SPTBN2/FHOD3/SCIN/PFN2",7
"GO:0008654","BP","GO:0008654","phospholipid biosynthetic process","12/509","251/14417",0.17833349072963,0.643151107700795,0.568612882089554,"GPD1L/INPP5J/CPNE6/SPHK2/GPAT3/PIP4K2C/PCYT2/AGPAT3/PTPN13/ABCA8/GPD1/SLC44A4",12
"GO:0030041","BP","GO:0030041","actin filament polymerization","9/509","178/14417",0.178734567894072,0.643151107700795,0.568612882089554,"SLIT2/SPTBN2/NPHS1/WASF3/FHOD3/SCIN/COBL/BAIAP2/PFN2",9
"GO:0007411","BP","GO:0007411","axon guidance","11/509","227/14417",0.180344518888925,0.643151107700795,0.568612882089554,"PTPRO/RAP1GAP/SLIT2/SEMA3B/SPTBN2/L1CAM/TUBB2B/PRKCA/SEMA5A/NFASC/LAMA2",11
"GO:0032409","BP","GO:0032409","regulation of transporter activity","11/509","227/14417",0.180344518888925,0.643151107700795,0.568612882089554,"GPD1L/SPHK2/NOS1AP/CRHBP/HECW1/TACO1/ANK2/ABCB1/ANK3/PDZK1/ADRA2A",11
"GO:0008203","BP","GO:0008203","cholesterol metabolic process","7/509","131/14417",0.18109702918632,0.643151107700795,0.568612882089554,"FGF1/SMPD1/FMO5/EBP/EPHX2/CUBN/ANGPTL3",7
"GO:0002092","BP","GO:0002092","positive regulation of receptor internalization","2/509","22/14417",0.18129775386524,0.643151107700795,0.568612882089554,"MAGI2/EGF",2
"GO:0006706","BP","GO:0006706","steroid catabolic process","2/509","22/14417",0.18129775386524,0.643151107700795,0.568612882089554,"HSD11B1/CYP24A1",2
"GO:0006829","BP","GO:0006829","zinc ion transport","2/509","22/14417",0.18129775386524,0.643151107700795,0.568612882089554,"SLC30A2/SLC39A5",2
"GO:0019934","BP","GO:0019934","cGMP-mediated signaling","2/509","22/14417",0.18129775386524,0.643151107700795,0.568612882089554,"PDZD3/AQP1",2
"GO:0035115","BP","GO:0035115","embryonic forelimb morphogenesis","2/509","22/14417",0.18129775386524,0.643151107700795,0.568612882089554,"ALDH1A2/CRABP2",2
"GO:0042454","BP","GO:0042454","ribonucleoside catabolic process","2/509","22/14417",0.18129775386524,0.643151107700795,0.568612882089554,"PNP/AHCY",2
"GO:0042776","BP","GO:0042776","mitochondrial ATP synthesis coupled proton transport","2/509","22/14417",0.18129775386524,0.643151107700795,0.568612882089554,"ATP5F1A/ATP6",2
"GO:0048668","BP","GO:0048668","collateral sprouting","2/509","22/14417",0.18129775386524,0.643151107700795,0.568612882089554,"COBL/CRABP2",2
"GO:0050996","BP","GO:0050996","positive regulation of lipid catabolic process","2/509","22/14417",0.18129775386524,0.643151107700795,0.568612882089554,"FABP1/ANGPTL3",2
"GO:0099174","BP","GO:0099174","regulation of presynapse organization","2/509","22/14417",0.18129775386524,0.643151107700795,0.568612882089554,"PTPRD/GPC4",2
"GO:0099623","BP","GO:0099623","regulation of cardiac muscle cell membrane repolarization","2/509","22/14417",0.18129775386524,0.643151107700795,0.568612882089554,"NOS1AP/ANK2",2
"GO:1905606","BP","GO:1905606","regulation of presynapse assembly","2/509","22/14417",0.18129775386524,0.643151107700795,0.568612882089554,"PTPRD/GPC4",2
"GO:2000050","BP","GO:2000050","regulation of non-canonical Wnt signaling pathway","2/509","22/14417",0.18129775386524,0.643151107700795,0.568612882089554,"GPC3/SFRP1",2
"GO:0007613","BP","GO:0007613","memory","5/509","85/14417",0.181318655398184,0.643151107700795,0.568612882089554,"CALB1/TTC36/PRKCZ/ADGRF1/NQO2",5
"GO:0032414","BP","GO:0032414","positive regulation of ion transmembrane transporter activity","5/509","85/14417",0.181318655398184,0.643151107700795,0.568612882089554,"NOS1AP/ANK2/ABCB1/ANK3/PDZK1",5
"GO:0035418","BP","GO:0035418","protein localization to synapse","4/509","63/14417",0.182266217636947,0.645872072200627,0.571018499444151,"GPHN/PRKCZ/NPHS1/GPC4",4
"GO:0097485","BP","GO:0097485","neuron projection guidance","11/509","228/14417",0.183915661208257,0.648505385562476,0.573346624020471,"PTPRO/RAP1GAP/SLIT2/SEMA3B/SPTBN2/L1CAM/TUBB2B/PRKCA/SEMA5A/NFASC/LAMA2",11
"GO:0006734","BP","GO:0006734","NADH metabolic process","3/509","42/14417",0.18427772481616,0.648505385562476,0.573346624020471,"PCK2/ALDOB/GPD1",3
"GO:0007528","BP","GO:0007528","neuromuscular junction development","3/509","42/14417",0.18427772481616,0.648505385562476,0.573346624020471,"GPHN/COL4A5/ANK3",3
"GO:0009409","BP","GO:0009409","response to cold","3/509","42/14417",0.18427772481616,0.648505385562476,0.573346624020471,"ACOT11/COX2/PCSK1N",3
"GO:0035307","BP","GO:0035307","positive regulation of protein dephosphorylation","3/509","42/14417",0.18427772481616,0.648505385562476,0.573346624020471,"MAGI2/SMPD1/PPP1R16B",3
"GO:0090102","BP","GO:0090102","cochlea development","3/509","42/14417",0.18427772481616,0.648505385562476,0.573346624020471,"CALB1/PVALB/MYO3B",3
"GO:0097178","BP","GO:0097178","ruffle assembly","3/509","42/14417",0.18427772481616,0.648505385562476,0.573346624020471,"COBL/PFN2/EPS8L1",3
"GO:1990778","BP","GO:1990778","protein localization to cell periphery","14/509","303/14417",0.185682939061316,0.652216849418136,0.57662794645694,"TSPAN33/GPHN/PALM/PRKCZ/RAB29/ANK2/PDZD3/GPC4/NFASC/ANK3/AGR2/PDZK1/TUB/AMN",14
"GO:0008154","BP","GO:0008154","actin polymerization or depolymerization","10/509","204/14417",0.185696834187505,0.652216849418136,0.57662794645694,"SLIT2/SPTBN2/NPHS1/WASF3/FHOD3/SEMA5A/SCIN/COBL/BAIAP2/PFN2",10
"GO:0003205","BP","GO:0003205","cardiac chamber development","7/509","132/14417",0.185883347833626,0.652231864604457,0.576641221452919,"STRA6/SLIT2/TGFBR3/ANK2/MYL3/DSP/RBP4",7
"GO:0002064","BP","GO:0002064","epithelial cell development","9/509","180/14417",0.186847940653017,0.654974318900243,0.579065838035949,"MAGI2/TJP3/EPB41L5/NPHS1/NPHS2/PPP1R16B/SHROOM3/HNF4A/SDC1",9
"GO:1905952","BP","GO:1905952","regulation of lipid localization","8/509","156/14417",0.187069771308533,0.655110285238002,0.579186046506797,"EGF/OSBPL6/PLA2R1/CYP4A11/ABCA8/CYP4F2/CYP8B1/LIPG",8
"GO:0048732","BP","GO:0048732","gland development","16/509","354/14417",0.187573214181459,0.656231215596717,0.580177066244241,"ASS1/PCK2/SERPINA5/EGF/STRA6/COX2/FGF1/QDPR/ALDH1A2/SFRP1/TGFBR3/AK4/PBX1/COBL/HNF4A/CPS1",16
"GO:0007423","BP","GO:0007423","sensory organ development","19/509","431/14417",0.189263238933205,0.65923824302687,0.582835593164445,"CALB1/ATP6V1B1/STRA6/MYO6/ALDH1A2/PVALB/TFAP2B/MYO3B/MYO7B/FREM2/PBX1/ESRP1/TMEM132E/SLC44A4/SLC39A5/TUB/LAMC3/SMOC1/RBP4",19
"GO:0009798","BP","GO:0009798","axis specification","4/509","64/14417",0.189411307277858,0.65923824302687,0.582835593164445,"GPC3/EPB41L5/SFRP1/COBL",4
"GO:0030500","BP","GO:0030500","regulation of bone mineralization","4/509","64/14417",0.189411307277858,0.65923824302687,0.582835593164445,"KL/TRPM4/ENPP1/SLC8A1",4
"GO:0046323","BP","GO:0046323","glucose import","4/509","64/14417",0.189411307277858,0.65923824302687,0.582835593164445,"SLC27A4/SLC5A2/GPC3/ENPP1",4
"GO:0061053","BP","GO:0061053","somite development","4/509","64/14417",0.189411307277858,0.65923824302687,0.582835593164445,"EPB41L5/ALDH1A2/SFRP1/COBL",4
"GO:0010959","BP","GO:0010959","regulation of metal ion transport","10/509","205/14417",0.189537902228178,0.65923824302687,0.582835593164445,"SPHK2/NOS1AP/EGF/CAMK2G/CASR/TMEM38A/LIME1/ANK2/SLC8A1/ADRA2A",10
"GO:0050770","BP","GO:0050770","regulation of axonogenesis","7/509","133/14417",0.190721377262257,0.662067710205255,0.585337138241201,"KIF13B/MAP6/SLIT2/SEMA3B/L1CAM/SEMA5A/CRABP2",7
"GO:1990845","BP","GO:1990845","adaptive thermogenesis","7/509","133/14417",0.190721377262257,0.662067710205255,0.585337138241201,"HADH/PLCL1/ACOT11/FH/GATM/SLC25A44/LCN2",7
"GO:0110053","BP","GO:0110053","regulation of actin filament organization","12/509","255/14417",0.191979158220652,0.662559285939288,0.585771742631285,"SLIT2/SPTBN2/NPHS1/SFRP1/WASF3/FHOD3/SEMA5A/CORO2B/SCIN/NOX4/BAIAP2/PFN2",12
"GO:0046460","BP","GO:0046460","neutral lipid biosynthetic process","3/509","43/14417",0.193281159877211,0.662559285939288,0.585771742631285,"PCK2/GPAT3/GK",3
"GO:0046463","BP","GO:0046463","acylglycerol biosynthetic process","3/509","43/14417",0.193281159877211,0.662559285939288,0.585771742631285,"PCK2/GPAT3/GK",3
"GO:0097120","BP","GO:0097120","receptor localization to synapse","3/509","43/14417",0.193281159877211,0.662559285939288,0.585771742631285,"GPHN/PRKCZ/GPC4",3
"GO:0000303","BP","GO:0000303","response to superoxide","2/509","23/14417",0.194195219600535,0.662559285939288,0.585771742631285,"GCH1/SOD3",2
"GO:0002082","BP","GO:0002082","regulation of oxidative phosphorylation","2/509","23/14417",0.194195219600535,0.662559285939288,0.585771742631285,"AK4/MLXIPL",2
"GO:0006783","BP","GO:0006783","heme biosynthetic process","2/509","23/14417",0.194195219600535,0.662559285939288,0.585771742631285,"ALAD/FECH",2
"GO:0006929","BP","GO:0006929","substrate-dependent cell migration","2/509","23/14417",0.194195219600535,0.662559285939288,0.585771742631285,"EPB41L5/SLIT2",2
"GO:0007035","BP","GO:0007035","vacuolar acidification","2/509","23/14417",0.194195219600535,0.662559285939288,0.585771742631285,"ATP6V0A4/ATP6V0D2",2
"GO:0009264","BP","GO:0009264","deoxyribonucleotide catabolic process","2/509","23/14417",0.194195219600535,0.662559285939288,0.585771742631285,"DPYS/UPB1",2
"GO:0010842","BP","GO:0010842","retina layer formation","2/509","23/14417",0.194195219600535,0.662559285939288,0.585771742631285,"CALB1/TFAP2B",2
"GO:0031664","BP","GO:0031664","regulation of lipopolysaccharide-mediated signaling pathway","2/509","23/14417",0.194195219600535,0.662559285939288,0.585771742631285,"SIGIRR/PRKCA",2
"GO:0048843","BP","GO:0048843","negative regulation of axon extension involved in axon guidance","2/509","23/14417",0.194195219600535,0.662559285939288,0.585771742631285,"SEMA3B/SEMA5A",2
"GO:0050482","BP","GO:0050482","arachidonic acid secretion","2/509","23/14417",0.194195219600535,0.662559285939288,0.585771742631285,"PLA2R1/PLA2G4F",2
"GO:0070168","BP","GO:0070168","negative regulation of biomineral tissue development","2/509","23/14417",0.194195219600535,0.662559285939288,0.585771742631285,"TRPM4/ENPP1",2
"GO:0110150","BP","GO:0110150","negative regulation of biomineralization","2/509","23/14417",0.194195219600535,0.662559285939288,0.585771742631285,"TRPM4/ENPP1",2
"GO:1900078","BP","GO:1900078","positive regulation of cellular response to insulin stimulus","2/509","23/14417",0.194195219600535,0.662559285939288,0.585771742631285,"PRKCZ/ECHDC3",2
"GO:1903963","BP","GO:1903963","arachidonate transport","2/509","23/14417",0.194195219600535,0.662559285939288,0.585771742631285,"PLA2R1/PLA2G4F",2
"GO:0006809","BP","GO:0006809","nitric oxide biosynthetic process","4/509","65/14417",0.196644036239793,0.669637493532083,0.592029618846029,"ASS1/NOS1AP/GCH1/AGXT2",4
"GO:0051279","BP","GO:0051279","regulation of release of sequestered calcium ion into cytosol","4/509","65/14417",0.196644036239793,0.669637493532083,0.592029618846029,"TMEM38A/LIME1/ANK2/SLC8A1",4
"GO:0030833","BP","GO:0030833","regulation of actin filament polymerization","8/509","159/14417",0.200529451963905,0.682219494846784,0.603153424658294,"SLIT2/SPTBN2/NPHS1/WASF3/FHOD3/SCIN/BAIAP2/PFN2",8
"GO:0007409","BP","GO:0007409","axonogenesis","17/509","384/14417",0.20075341786432,0.682332841914912,0.603253635327782,"KIF13B/PTPRO/RAP1GAP/MAP6/SLIT2/SEMA3B/SPTBN2/L1CAM/TUBB2B/PRKCA/SEMA5A/COBL/BAIAP2/NFASC/ANK3/LAMA2/CRABP2",17
"GO:0006220","BP","GO:0006220","pyrimidine nucleotide metabolic process","3/509","44/14417",0.202391383297793,0.687247401160154,0.607598619987184,"AK3/DPYS/UPB1",3
"GO:0098869","BP","GO:0098869","cellular oxidant detoxification","5/509","89/14417",0.205928881566998,0.696976601966193,0.616200251616999,"IYD/FABP1/GCH1/SOD3/GPX3",5
"GO:0000305","BP","GO:0000305","response to oxygen radical","2/509","24/14417",0.207203996784585,0.696976601966193,0.616200251616999,"GCH1/SOD3",2
"GO:0006516","BP","GO:0006516","glycoprotein catabolic process","2/509","24/14417",0.207203996784585,0.696976601966193,0.616200251616999,"FBXO2/NCCRP1",2
"GO:0009954","BP","GO:0009954","proximal/distal pattern formation","2/509","24/14417",0.207203996784585,0.696976601966193,0.616200251616999,"ALDH1A2/PBX1",2
"GO:0010039","BP","GO:0010039","response to iron ion","2/509","24/14417",0.207203996784585,0.696976601966193,0.616200251616999,"ALAD/ACO1",2
"GO:0032528","BP","GO:0032528","microvillus organization","2/509","24/14417",0.207203996784585,0.696976601966193,0.616200251616999,"RAP1GAP/ESPN",2
"GO:0035137","BP","GO:0035137","hindlimb morphogenesis","2/509","24/14417",0.207203996784585,0.696976601966193,0.616200251616999,"GPC3/TFAP2B",2
"GO:0042491","BP","GO:0042491","inner ear auditory receptor cell differentiation","2/509","24/14417",0.207203996784585,0.696976601966193,0.616200251616999,"MYO6/ESRP1",2
"GO:0046386","BP","GO:0046386","deoxyribose phosphate catabolic process","2/509","24/14417",0.207203996784585,0.696976601966193,0.616200251616999,"DPYS/UPB1",2
"GO:0051894","BP","GO:0051894","positive regulation of focal adhesion assembly","2/509","24/14417",0.207203996784585,0.696976601966193,0.616200251616999,"EPB41L5/SFRP1",2
"GO:0060291","BP","GO:0060291","long-term synaptic potentiation","4/509","67/14417",0.2113544912461,0.70909584199732,0.626914928028689,"CALB1/PRKCZ/MME/MPP2",4
"GO:0001755","BP","GO:0001755","neural crest cell migration","3/509","45/14417",0.211599429799703,0.70909584199732,0.626914928028689,"SEMA3B/SEMA5A/FOLR1",3
"GO:0032873","BP","GO:0032873","negative regulation of stress-activated MAPK cascade","3/509","45/14417",0.211599429799703,0.70909584199732,0.626914928028689,"MECOM/SFRP1/MARVELD3",3
"GO:0070303","BP","GO:0070303","negative regulation of stress-activated protein kinase signaling cascade","3/509","45/14417",0.211599429799703,0.70909584199732,0.626914928028689,"MECOM/SFRP1/MARVELD3",3
"GO:0051651","BP","GO:0051651","maintenance of location in cell","9/509","186/14417",0.212120234727839,0.709939958710452,0.62766121553613,"LETM1/TMEM38A/SLC30A2/LIME1/ANK2/LCN2/SLC8A1/SCIN/ANK3",9
"GO:0032526","BP","GO:0032526","response to retinoic acid","5/509","90/14417",0.212248045772614,0.709939958710452,0.62766121553613,"ALDH1A2/CTSH/IGFBP2/AQP1/RBP4",5
"GO:0001666","BP","GO:0001666","response to hypoxia","14/509","312/14417",0.214705565574821,0.717489467032945,0.634335770915437,"ND5/ALAD/ND4/CASR/HIGD1A/AHCY/SFRP1/TGFBR3/FABP1/SOD3/AK4/SLC8A1/NOX4/AQP1",14
"GO:0018210","BP","GO:0018210","peptidyl-threonine modification","6/509","114/14417",0.215326137477741,0.71822203730926,0.634983439699897,"EGF/TTC36/CADM4/UMOD/PRKCA/GALNT3",6
"GO:1904950","BP","GO:1904950","negative regulation of establishment of protein localization","6/509","114/14417",0.215326137477741,0.71822203730926,0.634983439699897,"SFRP1/RAB11FIP3/FERMT1/CORO2B/VSNL1/ADRA2A",6
"GO:0007600","BP","GO:0007600","sensory perception","20/509","467/14417",0.216648618064969,0.721960338970693,0.638288489565125,"ATP6V1B1/KCNJ10/MYO6/ALDH7A1/RDH12/ATP6V0A4/CLIC5/OAT/MYO3B/COL4A3/MME/CRYAA/ESPN/MYO7B/CRYM/ABCC6/TUB/LAMC3/PIGR/RBP4",20
