"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0046456","BP","GO:0046456","icosanoid biosynthetic process","2/277","47/14417",0.228197791907955,0.649165266220145,0.602218349548691,"DAGLB/MIF",2
"GO:0051145","BP","GO:0051145","smooth muscle cell differentiation","2/277","47/14417",0.228197791907955,0.649165266220145,0.602218349548691,"EDNRB/SRF",2
"GO:0090342","BP","GO:0090342","regulation of cell aging","2/277","47/14417",0.228197791907955,0.649165266220145,0.602218349548691,"RSL1D1/MIF",2
"GO:0006310","BP","GO:0006310","DNA recombination","7/277","258/14417",0.228680396760105,0.649165266220145,0.602218349548691,"MCM7/FEN1/MCM6/GINS4/MCM3/TFRC/MCM4",7
"GO:0033138","BP","GO:0033138","positive regulation of peptidyl-serine phosphorylation","3/277","86/14417",0.229068954447746,0.649165266220145,0.602218349548691,"MIF/TFRC/SNCA",3
"GO:0035710","BP","GO:0035710","CD4-positive, alpha-beta T cell activation","3/277","86/14417",0.229068954447746,0.649165266220145,0.602218349548691,"CBFB/RELB/RARA",3
"GO:1901216","BP","GO:1901216","positive regulation of neuron death","3/277","86/14417",0.229068954447746,0.649165266220145,0.602218349548691,"CASP8/TGFB2/SNCA",3
"GO:1901615","BP","GO:1901615","organic hydroxy compound metabolic process","12/277","488/14417",0.230274236413715,0.649165266220145,0.602218349548691,"SOAT1/H6PD/PLCB1/EPAS1/RAPGEF2/NFYA/TGFB2/PNPLA2/SNCA/HIF1A/DHCR24/APOA2",12
"GO:1901654","BP","GO:1901654","response to ketone","5/277","171/14417",0.232693811507824,0.649165266220145,0.602218349548691,"ARG1/TGFB3/CAD/TGFB2/THBS1",5
"GO:0043010","BP","GO:0043010","camera-type eye development","7/277","260/14417",0.234343918663906,0.649165266220145,0.602218349548691,"RPL24/CRYAB/TGFB2/LAMB2/HIF1A/RP1L1/SRF",7
"GO:0010676","BP","GO:0010676","positive regulation of cellular carbohydrate metabolic process","2/277","48/14417",0.235315798462736,0.649165266220145,0.602218349548691,"GPLD1/SNCA",2
"GO:0032206","BP","GO:0032206","positive regulation of telomere maintenance","2/277","48/14417",0.235315798462736,0.649165266220145,0.602218349548691,"PML/GNL3",2
"GO:0043277","BP","GO:0043277","apoptotic cell clearance","2/277","48/14417",0.235315798462736,0.649165266220145,0.602218349548691,"RARA/THBS1",2
"GO:0048008","BP","GO:0048008","platelet-derived growth factor receptor signaling pathway","2/277","48/14417",0.235315798462736,0.649165266220145,0.602218349548691,"PTPN12/SNCA",2
"GO:0071825","BP","GO:0071825","protein-lipid complex subunit organization","2/277","48/14417",0.235315798462736,0.649165266220145,0.602218349548691,"SOAT1/APOA2",2
"GO:0001837","BP","GO:0001837","epithelial to mesenchymal transition","4/277","129/14417",0.236231919174317,0.649165266220145,0.602218349548691,"S100A4/TGFB3/TGFB2/HIF1A",4
"GO:0050777","BP","GO:0050777","negative regulation of immune response","4/277","129/14417",0.236231919174317,0.649165266220145,0.602218349548691,"HFE/A2M/ARG1/MMP12",4
"GO:0043123","BP","GO:0043123","positive regulation of I-kappaB kinase/NF-kappaB signaling","5/277","172/14417",0.236233740489882,0.649165266220145,0.602218349548691,"CASP8/IRAK4/TICAM1/S100A4/TFRC",5
"GO:1901888","BP","GO:1901888","regulation of cell junction assembly","5/277","172/14417",0.236233740489882,0.649165266220145,0.602218349548691,"CBFB/RAPGEF2/FLRT2/SNCA/THBS1",5
"GO:1901617","BP","GO:1901617","organic hydroxy compound biosynthetic process","6/277","216/14417",0.236327904580081,0.649165266220145,0.602218349548691,"H6PD/RAPGEF2/NFYA/TGFB2/SNCA/DHCR24",6
"GO:1903039","BP","GO:1903039","positive regulation of leukocyte cell-cell adhesion","6/277","216/14417",0.236327904580081,0.649165266220145,0.602218349548691,"CBFB/CSK/RARA/TFRC/SKAP1/SOX12",6
"GO:0001780","BP","GO:0001780","neutrophil homeostasis","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"PIK3CD",1
"GO:0001921","BP","GO:0001921","positive regulation of receptor recycling","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"SNCA",1
"GO:0002467","BP","GO:0002467","germinal center formation","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"NFKB2",1
"GO:0002468","BP","GO:0002468","dendritic cell antigen processing and presentation","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"THBS1",1
"GO:0006704","BP","GO:0006704","glucocorticoid biosynthetic process","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"H6PD",1
"GO:0007194","BP","GO:0007194","negative regulation of adenylate cyclase activity","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"EDNRB",1
"GO:0009151","BP","GO:0009151","purine deoxyribonucleotide metabolic process","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"DCK",1
"GO:0009173","BP","GO:0009173","pyrimidine ribonucleoside monophosphate metabolic process","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"CAD",1
"GO:0009214","BP","GO:0009214","cyclic nucleotide catabolic process","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"PDE9A",1
"GO:0009263","BP","GO:0009263","deoxyribonucleotide biosynthetic process","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"DCK",1
"GO:0010566","BP","GO:0010566","regulation of ketone biosynthetic process","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"H6PD",1
"GO:0019372","BP","GO:0019372","lipoxygenase pathway","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"PON2",1
"GO:0031290","BP","GO:0031290","retinal ganglion cell axon guidance","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"RPL24",1
"GO:0032372","BP","GO:0032372","negative regulation of sterol transport","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"APOA2",1
"GO:0032375","BP","GO:0032375","negative regulation of cholesterol transport","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"APOA2",1
"GO:0032486","BP","GO:0032486","Rap protein signal transduction","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"RAPGEF2",1
"GO:0034116","BP","GO:0034116","positive regulation of heterotypic cell-cell adhesion","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"SKAP1",1
"GO:0035437","BP","GO:0035437","maintenance of protein localization in endoplasmic reticulum","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"PDIA2",1
"GO:0036148","BP","GO:0036148","phosphatidylglycerol acyl-chain remodeling","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"LPGAT1",1
"GO:0036149","BP","GO:0036149","phosphatidylinositol acyl-chain remodeling","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"LPGAT1",1
"GO:0040019","BP","GO:0040019","positive regulation of embryonic development","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"PLCB1",1
"GO:0043249","BP","GO:0043249","erythrocyte maturation","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"EPB42",1
"GO:0043518","BP","GO:0043518","negative regulation of DNA damage response, signal transduction by p53 class mediator","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"MIF",1
"GO:0044794","BP","GO:0044794","positive regulation by host of viral process","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"STOM",1
"GO:0045064","BP","GO:0045064","T-helper 2 cell differentiation","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"RARA",1
"GO:0045663","BP","GO:0045663","positive regulation of myoblast differentiation","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"PLCB1",1
"GO:0046049","BP","GO:0046049","UMP metabolic process","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"CAD",1
"GO:0046068","BP","GO:0046068","cGMP metabolic process","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"PDE9A",1
"GO:0048385","BP","GO:0048385","regulation of retinoic acid receptor signaling pathway","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"TRIM16",1
"GO:0051917","BP","GO:0051917","regulation of fibrinolysis","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"THBS1",1
"GO:0060065","BP","GO:0060065","uterus development","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"TGFB2",1
"GO:0070071","BP","GO:0070071","proton-transporting two-sector ATPase complex assembly","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"VMA21",1
"GO:0070206","BP","GO:0070206","protein trimerization","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"MIF",1
"GO:0070831","BP","GO:0070831","basement membrane assembly","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"LAMB2",1
"GO:0090494","BP","GO:0090494","dopamine uptake","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"SNCA",1
"GO:0097094","BP","GO:0097094","craniofacial suture morphogenesis","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"TGFB3",1
"GO:0097202","BP","GO:0097202","activation of cysteine-type endopeptidase activity","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"CASP8",1
"GO:0097531","BP","GO:0097531","mast cell migration","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"PIK3CD",1
"GO:1900121","BP","GO:1900121","negative regulation of receptor binding","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"HFE",1
"GO:1901096","BP","GO:1901096","regulation of autophagosome maturation","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"SMCR8",1
"GO:1901836","BP","GO:1901836","regulation of transcription of nucleolar large rRNA by RNA polymerase I","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"NOP53",1
"GO:1902187","BP","GO:1902187","negative regulation of viral release from host cell","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"PML",1
"GO:1902902","BP","GO:1902902","negative regulation of autophagosome assembly","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"SMCR8",1
"GO:1904814","BP","GO:1904814","regulation of protein localization to chromosome, telomeric region","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"GNL3",1
"GO:1905209","BP","GO:1905209","positive regulation of cardiocyte differentiation","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"TGFB2",1
"GO:1990173","BP","GO:1990173","protein localization to nucleoplasm","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"NOP53",1
"GO:2000232","BP","GO:2000232","regulation of rRNA processing","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"RIOK2",1
"GO:2000402","BP","GO:2000402","negative regulation of lymphocyte migration","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"CD200",1
"GO:2001212","BP","GO:2001212","regulation of vasculogenesis","1/277","14/14417",0.237939556176811,0.649165266220145,0.602218349548691,"RAPGEF2",1
"GO:0045185","BP","GO:0045185","maintenance of protein location","3/277","88/14417",0.23927296803012,0.652287949152354,0.605115203492447,"PML/ARL2BP/PDIA2",3
"GO:0001936","BP","GO:0001936","regulation of endothelial cell proliferation","4/277","130/14417",0.240377352323719,0.654021844789552,0.60672370570792,"PIK3CD/ARG1/HIF1A/THBS1",4
"GO:0031333","BP","GO:0031333","negative regulation of protein-containing complex assembly","4/277","130/14417",0.240377352323719,0.654021844789552,0.60672370570792,"RPL13A/NOP53/CRYAB/SNCA",4
"GO:0002534","BP","GO:0002534","cytokine production involved in inflammatory response","2/277","49/14417",0.242446126089422,0.654021844789552,0.60672370570792,"TICAM1/HIF1A",2
"GO:0033344","BP","GO:0033344","cholesterol efflux","2/277","49/14417",0.242446126089422,0.654021844789552,0.60672370570792,"SOAT1/APOA2",2
"GO:0072523","BP","GO:0072523","purine-containing compound catabolic process","2/277","49/14417",0.242446126089422,0.654021844789552,0.60672370570792,"AMPD3/PDE9A",2
"GO:1901185","BP","GO:1901185","negative regulation of ERBB signaling pathway","2/277","49/14417",0.242446126089422,0.654021844789552,0.60672370570792,"PTPN12/MVP",2
"GO:0060562","BP","GO:0060562","epithelial tube morphogenesis","7/277","263/14417",0.242925913468639,0.654021844789552,0.60672370570792,"APAF1/PML/MICAL2/PIK3CD/TGFB2/HIF1A/SRF",7
"GO:0001938","BP","GO:0001938","positive regulation of endothelial cell proliferation","3/277","89/14417",0.244403912513128,0.654021844789552,0.60672370570792,"PIK3CD/ARG1/HIF1A",3
"GO:0048010","BP","GO:0048010","vascular endothelial growth factor receptor signaling pathway","3/277","89/14417",0.244403912513128,0.654021844789552,0.60672370570792,"CYBA/HSPB1/HIF1A",3
"GO:0051341","BP","GO:0051341","regulation of oxidoreductase activity","3/277","89/14417",0.244403912513128,0.654021844789552,0.60672370570792,"S100A1/SNCA/HIF1A",3
"GO:0008203","BP","GO:0008203","cholesterol metabolic process","4/277","131/14417",0.244539625840495,0.654021844789552,0.60672370570792,"SOAT1/NFYA/DHCR24/APOA2",4
"GO:0051251","BP","GO:0051251","positive regulation of lymphocyte activation","7/277","264/14417",0.245808838200372,0.654021844789552,0.60672370570792,"CBFB/CSK/RARA/TICAM1/MIF/TFRC/SOX12",7
"GO:0010948","BP","GO:0010948","negative regulation of cell cycle process","8/277","310/14417",0.24701053810917,0.654021844789552,0.60672370570792,"APAF1/PML/PRMT2/NOP53/PSME2/MIF/SFN/ZNF268",8
"GO:0045927","BP","GO:0045927","positive regulation of growth","6/277","220/14417",0.249014331794395,0.654021844789552,0.60672370570792,"YBX3/PLCB1/SEMA7A/TGFB2/SFN/SRF",6
"GO:1903320","BP","GO:1903320","regulation of protein modification by small protein conjugation or removal","6/277","220/14417",0.249014331794395,0.654021844789552,0.60672370570792,"SQSTM1/NOP53/TICAM1/GNL3/EPAS1/HIF1A",6
"GO:0046634","BP","GO:0046634","regulation of alpha-beta T cell activation","3/277","90/14417",0.249552433009137,0.654021844789552,0.60672370570792,"HFE/CBFB/RARA",3
"GO:1904705","BP","GO:1904705","regulation of vascular associated smooth muscle cell proliferation","2/277","50/14417",0.249585686302657,0.654021844789552,0.60672370570792,"TGFB3/FOXJ2",2
"GO:1990874","BP","GO:1990874","vascular associated smooth muscle cell proliferation","2/277","50/14417",0.249585686302657,0.654021844789552,0.60672370570792,"TGFB3/FOXJ2",2
"GO:0006520","BP","GO:0006520","cellular amino acid metabolic process","8/277","312/14417",0.252358074897266,0.654021844789552,0.60672370570792,"PHYKPL/ASNS/PSME2/PPAT/ARG1/GCLM/CAD/ASNSD1",8
"GO:0001502","BP","GO:0001502","cartilage condensation","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"COL2A1",1
"GO:0001779","BP","GO:0001779","natural killer cell differentiation","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"PIK3CD",1
"GO:0002052","BP","GO:0002052","positive regulation of neuroblast proliferation","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"HIF1A",1
"GO:0002281","BP","GO:0002281","macrophage activation involved in immune response","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"TICAM1",1
"GO:0003184","BP","GO:0003184","pulmonary valve morphogenesis","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"TGFB2",1
"GO:0003198","BP","GO:0003198","epithelial to mesenchymal transition involved in endocardial cushion formation","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"TGFB2",1
"GO:0006047","BP","GO:0006047","UDP-N-acetylglucosamine metabolic process","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"GNE",1
"GO:0006089","BP","GO:0006089","lactate metabolic process","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"HIF1A",1
"GO:0006098","BP","GO:0006098","pentose-phosphate shunt","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"H6PD",1
"GO:0007076","BP","GO:0007076","mitotic chromosome condensation","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"SMC2",1
"GO:0007597","BP","GO:0007597","blood coagulation, intrinsic pathway","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"A2M",1
"GO:0007620","BP","GO:0007620","copulation","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"EDNRB",1
"GO:0008356","BP","GO:0008356","asymmetric cell division","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"ARHGEF2",1
"GO:0009200","BP","GO:0009200","deoxyribonucleoside triphosphate metabolic process","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"DCTPP1",1
"GO:0009208","BP","GO:0009208","pyrimidine ribonucleoside triphosphate metabolic process","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"CAD",1
"GO:0009223","BP","GO:0009223","pyrimidine deoxyribonucleotide catabolic process","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"DCTPP1",1
"GO:0015802","BP","GO:0015802","basic amino acid transport","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"ARG1",1
"GO:0018216","BP","GO:0018216","peptidyl-arginine methylation","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"PRMT2",1
"GO:0030502","BP","GO:0030502","negative regulation of bone mineralization","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"HIF1A",1
"GO:0030730","BP","GO:0030730","sequestering of triglyceride","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"PNPLA2",1
"GO:0030852","BP","GO:0030852","regulation of granulocyte differentiation","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"RARA",1
"GO:0030903","BP","GO:0030903","notochord development","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"COL2A1",1
"GO:0031649","BP","GO:0031649","heat generation","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"EDNRB",1
"GO:0032239","BP","GO:0032239","regulation of nucleobase-containing compound transport","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"RIOK2",1
"GO:0032616","BP","GO:0032616","interleukin-13 production","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"RARA",1
"GO:0034374","BP","GO:0034374","low-density lipoprotein particle remodeling","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"APOA2",1
"GO:0035067","BP","GO:0035067","negative regulation of histone acetylation","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"SNCA",1
"GO:0035729","BP","GO:0035729","cellular response to hepatocyte growth factor stimulus","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"GCLM",1
"GO:0035743","BP","GO:0035743","CD4-positive, alpha-beta T cell cytokine production","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"ARG1",1
"GO:0035813","BP","GO:0035813","regulation of renal sodium excretion","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"EDNRB",1
"GO:0042983","BP","GO:0042983","amyloid precursor protein biosynthetic process","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"SOAT1",1
"GO:0042984","BP","GO:0042984","regulation of amyloid precursor protein biosynthetic process","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"SOAT1",1
"GO:0043031","BP","GO:0043031","negative regulation of macrophage activation","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"CD200",1
"GO:0044458","BP","GO:0044458","motile cilium assembly","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"INTU",1
"GO:0045591","BP","GO:0045591","positive regulation of regulatory T cell differentiation","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"SOX12",1
"GO:0045779","BP","GO:0045779","negative regulation of bone resorption","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"CSK",1
"GO:0051044","BP","GO:0051044","positive regulation of membrane protein ectodomain proteolysis","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"GPLD1",1
"GO:0051580","BP","GO:0051580","regulation of neurotransmitter uptake","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"SNCA",1
"GO:0060438","BP","GO:0060438","trachea development","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"SRF",1
"GO:0060749","BP","GO:0060749","mammary gland alveolus development","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"HIF1A",1
"GO:0061298","BP","GO:0061298","retina vasculature development in camera-type eye","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"HIF1A",1
"GO:0061377","BP","GO:0061377","mammary gland lobule development","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"HIF1A",1
"GO:0071397","BP","GO:0071397","cellular response to cholesterol","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"GPLD1",1
"GO:0090493","BP","GO:0090493","catecholamine uptake","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"SNCA",1
"GO:1900221","BP","GO:1900221","regulation of amyloid-beta clearance","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"SRF",1
"GO:1901317","BP","GO:1901317","regulation of flagellated sperm motility","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"PGAM4",1
"GO:1902165","BP","GO:1902165","regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"MIF",1
"GO:2001044","BP","GO:2001044","regulation of integrin-mediated signaling pathway","1/277","15/14417",0.25259558220882,0.654021844789552,0.60672370570792,"CD177",1
"GO:0007006","BP","GO:0007006","mitochondrial membrane organization","4/277","133/14417",0.252911934031349,0.65425579260279,0.606940734673115,"BID/CASP8/PDCD5/SFN",4
"GO:0050900","BP","GO:0050900","leukocyte migration","10/277","405/14417",0.253064776756609,0.65425579260279,0.606940734673115,"IRAK4/PLCB1/PIK3CD/EDNRB/MIF/CD200/EPX/TGFB2/THBS1/CD177",10
"GO:0071219","BP","GO:0071219","cellular response to molecule of bacterial origin","5/277","177/14417",0.254150973000649,0.655583776428308,0.608172680171812,"CARD8/ARG1/EDNRB/TICAM1/CTSG",5
"GO:0001539","BP","GO:0001539","cilium or flagellum-dependent cell motility","3/277","91/14417",0.254717263453037,0.655583776428308,0.608172680171812,"DPCD/PGAM4/GAPDHS",3
"GO:0001841","BP","GO:0001841","neural tube formation","3/277","91/14417",0.254717263453037,0.655583776428308,0.608172680171812,"APAF1/TGFB2/HIF1A",3
"GO:0002456","BP","GO:0002456","T cell mediated immunity","3/277","91/14417",0.254717263453037,0.655583776428308,0.608172680171812,"HFE/ARG1/RAB27A",3
"GO:0043200","BP","GO:0043200","response to amino acid","3/277","91/14417",0.254717263453037,0.655583776428308,0.608172680171812,"ASNS/ARG1/GCLM",3
"GO:0060285","BP","GO:0060285","cilium-dependent cell motility","3/277","91/14417",0.254717263453037,0.655583776428308,0.608172680171812,"DPCD/PGAM4/GAPDHS",3
"GO:0010332","BP","GO:0010332","response to gamma radiation","2/277","51/14417",0.256731503923602,0.656203655088583,0.608747729890485,"PML/CRYAB",2
"GO:0032722","BP","GO:0032722","positive regulation of chemokine production","2/277","51/14417",0.256731503923602,0.656203655088583,0.608747729890485,"TICAM1/HIF1A",2
"GO:0051496","BP","GO:0051496","positive regulation of stress fiber assembly","2/277","51/14417",0.256731503923602,0.656203655088583,0.608747729890485,"ARHGEF10/TGFB3",2
"GO:0021915","BP","GO:0021915","neural tube development","4/277","134/14417",0.25712059655754,0.656203655088583,0.608747729890485,"APAF1/TGFB2/INTU/HIF1A",4
"GO:0006611","BP","GO:0006611","protein export from nucleus","5/277","178/14417",0.257774913769725,0.656203655088583,0.608747729890485,"RIOK2/XPOT/SFN/RRS1/LTV1",5
"GO:0042113","BP","GO:0042113","B cell activation","6/277","223/14417",0.258654909761813,0.656203655088583,0.608747729890485,"CASP8/SKAP2/PIK3CD/TICAM1/MIF/TFRC",6
"GO:0043535","BP","GO:0043535","regulation of blood vessel endothelial cell migration","3/277","92/14417",0.259897154782221,0.656203655088583,0.608747729890485,"HSPB1/HIF1A/THBS1",3
"GO:0006405","BP","GO:0006405","RNA export from nucleus","4/277","135/14417",0.261343355641189,0.656203655088583,0.608747729890485,"RIOK2/XPOT/RRS1/LTV1",4
"GO:0072655","BP","GO:0072655","establishment of protein localization to mitochondrion","4/277","135/14417",0.261343355641189,0.656203655088583,0.608747729890485,"BID/CASP8/PDCD5/SFN",4
"GO:0046578","BP","GO:0046578","regulation of Ras protein signal transduction","5/277","179/14417",0.261411345913136,0.656203655088583,0.608747729890485,"ARHGEF10/ARHGEF2/DENND3/SQSTM1/TGFB2",5
"GO:0090276","BP","GO:0090276","regulation of peptide hormone secretion","5/277","179/14417",0.261411345913136,0.656203655088583,0.608747729890485,"HFE/ARL2BP/GPLD1/NADK/HIF1A",5
"GO:0032757","BP","GO:0032757","positive regulation of interleukin-8 production","2/277","52/14417",0.263880713892882,0.656203655088583,0.608747729890485,"DDX58/APOA2",2
"GO:0032890","BP","GO:0032890","regulation of organic acid transport","2/277","52/14417",0.263880713892882,0.656203655088583,0.608747729890485,"ARG1/THBS1",2
"GO:0050732","BP","GO:0050732","negative regulation of peptidyl-tyrosine phosphorylation","2/277","52/14417",0.263880713892882,0.656203655088583,0.608747729890485,"MVP/SH3BP5L",2
"GO:0065004","BP","GO:0065004","protein-DNA complex assembly","5/277","180/14417",0.265059838929956,0.656203655088583,0.608747729890485,"MCM7/MCM6/MCM3/MCM4/CENPN",5
"GO:0045621","BP","GO:0045621","positive regulation of lymphocyte differentiation","3/277","93/14417",0.265090875225972,0.656203655088583,0.608747729890485,"CBFB/RARA/SOX12",3
"GO:0046165","BP","GO:0046165","alcohol biosynthetic process","4/277","136/14417",0.26557953411143,0.656203655088583,0.608747729890485,"H6PD/NFYA/SNCA/DHCR24",4
"GO:0001991","BP","GO:0001991","regulation of systemic arterial blood pressure by circulatory renin-angiotensin","1/277","16/14417",0.266970740084681,0.656203655088583,0.608747729890485,"CTSG",1
"GO:0002830","BP","GO:0002830","positive regulation of type 2 immune response","1/277","16/14417",0.266970740084681,0.656203655088583,0.608747729890485,"RARA",1
"GO:0006206","BP","GO:0006206","pyrimidine nucleobase metabolic process","1/277","16/14417",0.266970740084681,0.656203655088583,0.608747729890485,"CAD",1
"GO:0006750","BP","GO:0006750","glutathione biosynthetic process","1/277","16/14417",0.266970740084681,0.656203655088583,0.608747729890485,"GCLM",1
"GO:0006837","BP","GO:0006837","serotonin transport","1/277","16/14417",0.266970740084681,0.656203655088583,0.608747729890485,"SNCA",1
"GO:0009148","BP","GO:0009148","pyrimidine nucleoside triphosphate biosynthetic process","1/277","16/14417",0.266970740084681,0.656203655088583,0.608747729890485,"CAD",1
"GO:0010759","BP","GO:0010759","positive regulation of macrophage chemotaxis","1/277","16/14417",0.266970740084681,0.656203655088583,0.608747729890485,"THBS1",1
"GO:0010804","BP","GO:0010804","negative regulation of tumor necrosis factor-mediated signaling pathway","1/277","16/14417",0.266970740084681,0.656203655088583,0.608747729890485,"CARD8",1
"GO:0030033","BP","GO:0030033","microvillus assembly","1/277","16/14417",0.266970740084681,0.656203655088583,0.608747729890485,"RAPGEF2",1
"GO:0031280","BP","GO:0031280","negative regulation of cyclase activity","1/277","16/14417",0.266970740084681,0.656203655088583,0.608747729890485,"EDNRB",1
"GO:0032891","BP","GO:0032891","negative regulation of organic acid transport","1/277","16/14417",0.266970740084681,0.656203655088583,0.608747729890485,"THBS1",1
"GO:0033623","BP","GO:0033623","regulation of integrin activation","1/277","16/14417",0.266970740084681,0.656203655088583,0.608747729890485,"SKAP1",1
