"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050866","BP","GO:0050866","negative regulation of cell activation","31/910","169/14417",6.53319854636322e-08,2.31879793182862e-06,1.95585386175886e-06,"CD300LF/ATM/LILRB1/LST1/CD86/PKN1/SPN/CST7/IL4R/PTPN22/CD80/PDCD1LG2/IL20RB/SH2B3/TIGIT/TSPAN32/IRF1/XCL1/LAX1/IL2RA/F2/CTLA4/IL10/CNR1/LAG3/CCR2/MDK/C1QTNF1/FOXP3/INHBA/MIR27A",31
"GO:0002675","BP","GO:0002675","positive regulation of acute inflammatory response","11/910","24/14417",6.95993975284851e-08,2.45196099737389e-06,2.06817391018368e-06,"C3/OSM/ZP3/CNR1/ADAM8/FFAR2/TNF/CCR7/IL1B/CREB3L3/IL6",11
"GO:0032612","BP","GO:0032612","interleukin-1 production","22/910","95/14417",7.74939734652858e-08,2.71000983677132e-06,2.28583229780344e-06,"CLEC7A/ARRB2/LILRA2/CD33/TLR6/NOD2/PYHIN1/TLR4/MEFV/AIM2/NLRP3/IFNG/CX3CR1/NLRP12/CCL3/F2R/IL10/SAA1/NR1H4/TNF/CCR7/IL6",22
"GO:0050729","BP","GO:0050729","positive regulation of inflammatory response","24/910","111/14417",8.17894591964287e-08,2.81914092157142e-06,2.37788191140469e-06,"C3/TLR4/GPR4/ZBP1/IFNG/NLRP12/CCL3/OSM/TLR10/LTA/ZP3/CNR1/CD28/CCR2/ADAM8/MDK/FFAR2/TNF/CCR7/IL1B/CREB3L3/LBP/IL6/CCL24",24
"GO:0002292","BP","GO:0002292","T cell differentiation involved in immune response","18/910","66/14417",8.18001360758737e-08,2.81914092157142e-06,2.37788191140469e-06,"CD86/IL12RB1/SPN/IL4R/BATF/CD80/SLAMF6/NLRP3/IFNG/LY9/IL18R1/MYB/IL27/FOXP3/NFKBID/LEF1/IL23R/IL6",18
"GO:0002286","BP","GO:0002286","T cell activation involved in immune response","21/910","88/14417",8.78695367246057e-08,2.98505369044446e-06,2.51782559742461e-06,"LILRB1/CD86/IL12RB1/SPN/IL4R/BATF/CD80/SLC11A1/SLAMF6/NLRP3/IFNG/LY9/IL18R1/MYB/IL27/MDK/FOXP3/NFKBID/LEF1/IL23R/IL6",21
"GO:0032652","BP","GO:0032652","regulation of interleukin-1 production","21/910","88/14417",8.78695367246057e-08,2.98505369044446e-06,2.51782559742461e-06,"CLEC7A/ARRB2/LILRA2/CD33/NOD2/PYHIN1/TLR4/MEFV/AIM2/NLRP3/IFNG/CX3CR1/NLRP12/CCL3/F2R/IL10/SAA1/NR1H4/TNF/CCR7/IL6",21
"GO:0002821","BP","GO:0002821","positive regulation of adaptive immune response","22/910","96/14417",9.46345786498918e-08,3.19207131956656e-06,2.69244030783679e-06,"CD1D/C3/IL12RB1/TNFSF13B/NOD2/IL27RA/SLC11A1/MR1/NLRP3/XCL1/IL18R1/RSAD2/LTA/ZP3/CD28/CCR2/FOXP3/NFKBID/TNF/IL1B/IL23R/IL6",22
"GO:0032675","BP","GO:0032675","regulation of interleukin-6 production","25/910","120/14417",9.54786375764158e-08,3.19786197403826e-06,2.69732459454204e-06,"CLEC7A/ARRB2/LILRA2/IL17RA/PTPN22/TLR6/NOD2/PTAFR/SCIMP/TLR4/IL27RA/CD200R1/IL1RAP/IFNG/NLRP12/F2R/IL10/NR1H4/SLAMF1/FOXP3/TNF/IL1A/IL1B/LBP/IL6",25
"GO:0002437","BP","GO:0002437","inflammatory response to antigenic stimulus","15/910","47/14417",9.99232015788645e-08,3.30024129659083e-06,2.78367924866266e-06,"C3/NOD2/IL20RB/CD6/IL2RA/FUT7/LTA/IL10/ZP3/CNR1/CD28/IL1RN/TNF/CCR7/ELANE",15
"GO:0006968","BP","GO:0006968","cellular defense response","15/910","47/14417",9.99232015788645e-08,3.30024129659083e-06,2.78367924866266e-06,"CD300C/SPN/LY96/CCR5/NCR1/CD5L/KIR2DL4/KLRC2/CX3CR1/ITK/CCR6/FCMR/CCR2/CXCR2/LBP",15
"GO:0007200","BP","GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","19/910","74/14417",1.03288093069404e-07,3.38784945267644e-06,2.85757475635207e-06,"FPR3/OPRL1/LTB4R/GPR65/HRH1/GPR4/S1PR1/GNA15/CMKLR1/GPR55/FPR1/CX3CR1/P2RY12/P2RY10/F2R/F2/ANO1/CXCR2/GRPR",19
"GO:0016064","BP","GO:0016064","immunoglobulin mediated immune response","23/910","105/14417",1.17970716464783e-07,3.84293648977059e-06,3.24143042860336e-06,"C1QA/C1QB/C3/IL4R/BATF/GAPT/NOD2/IL27RA/IRF7/CD27/XCL1/LTA/CCR6/IL10/ZP3/C1S/CD40LG/CD28/FOXP3/C1R/TNF/C2/C6",23
"GO:1902107","BP","GO:1902107","positive regulation of leukocyte differentiation","27/910","139/14417",1.36307325759655e-07,4.38025433319542e-06,3.69464593506435e-06,"CD86/IL12RB1/PIK3R6/IL4R/CD80/RHOH/DUSP10/CD27/NLRP3/IL7/SLC9B2/TESPA1/IFNG/IL2RA/CCR1/IL10/MYB/CD101/ADAM8/MDK/FOXP3/NFKBID/IL7R/TNF/PF4/LEF1/IL23R",27
"GO:1903708","BP","GO:1903708","positive regulation of hemopoiesis","27/910","139/14417",1.36307325759655e-07,4.38025433319542e-06,3.69464593506435e-06,"CD86/IL12RB1/PIK3R6/IL4R/CD80/RHOH/DUSP10/CD27/NLRP3/IL7/SLC9B2/TESPA1/IFNG/IL2RA/CCR1/IL10/MYB/CD101/ADAM8/MDK/FOXP3/NFKBID/IL7R/TNF/PF4/LEF1/IL23R",27
"GO:0032720","BP","GO:0032720","negative regulation of tumor necrosis factor production","16/910","55/14417",1.60629558080824e-07,5.12720924988188e-06,4.32468559410824e-06,"LILRB1/ARRB2/CD33/CLEC4A/PTPN22/NOD2/TLR4/IL27RA/LILRA4/TSPO/CD34/IL10/NR1H4/SLAMF1/FOXP3/LBP",16
"GO:0002456","BP","GO:0002456","T cell mediated immunity","21/910","91/14417",1.62705238943531e-07,5.15884077610289e-06,4.35136607448279e-06,"CD1D/LILRB1/IL12RB1/TNFRSF1B/NOD2/IL20RB/MR1/GZMM/KLRD1/NLRP3/XCL1/IL18R1/FUT7/RSAD2/ZP3/CCR2/FOXP3/IL7R/IL1B/IL23R/IL6",21
"GO:0019722","BP","GO:0019722","calcium-mediated signaling","30/910","167/14417",1.71547772317645e-07,5.40318678902463e-06,4.55746643640672e-06,"LAT2/CLIC2/MCTP2/CCRL2/ATP2B4/CCR5/SLA2/CCL4/BHLHA15/CMKLR1/CCL20/CXCR3/CX3CR1/P2RY12/CCL3/CCR6/CCR1/CCR4/CCR2/TRPM8/RYR2/CXCR2/CXCL8/TNF/CD22/CXCR1/CCR7/CCR8/TMEM100/CXCR5",30
"GO:0002825","BP","GO:0002825","regulation of T-helper 1 type immune response","11/910","26/14417",1.91605245504514e-07,5.99522728697018e-06,5.05683927020569e-06,"IL12RB1/IL4R/CD80/IL27RA/SLC11A1/XCL1/IL18R1/IL27/CCR2/IL1B/IL23R",11
"GO:0071346","BP","GO:0071346","cellular response to interferon-gamma","29/910","159/14417",1.96162142993473e-07,6.09769380442455e-06,5.14326747126332e-06,"IFNGR2/IL12RB1/CCL18/NLRC5/IFNGR1/PTAFR/FASLG/TLR4/CCL4/IRF8/IRF7/IFI30/HLA-DQB2/CCL20/XCL2/IFNG/CCL3/IRF1/XCL1/CIITA/HLA-DQA1/GBP6/CCL22/TRIM31/CLDN1/NOS2/NCAM1/CCL24/CCL13",29
"GO:0002673","BP","GO:0002673","regulation of acute inflammatory response","14/910","43/14417",2.01725911916045e-07,6.22992491605655e-06,5.25480143753962e-06,"C3/IL20RB/NLRP3/OSM/FUT7/ZP3/CNR1/ADAM8/FFAR2/TNF/CCR7/IL1B/CREB3L3/IL6",14
"GO:0002523","BP","GO:0002523","leukocyte migration involved in inflammatory response","9/910","17/14417",2.34570623272002e-07,7.15139669411309e-06,6.03204214095547e-06,"SLAMF8/NLRP3/FUT7/CCR6/ADAM8/MDK/FFAR2/LBP/ELANE",9
"GO:0032695","BP","GO:0032695","negative regulation of interleukin-12 production","9/910","17/14417",2.34570623272002e-07,7.15139669411309e-06,6.03204214095547e-06,"LILRB1/ARRB2/NOD2/MEFV/TIGIT/CMKLR1/IL10/SLAMF1/CCR7",9
"GO:0071675","BP","GO:0071675","regulation of mononuclear cell migration","22/910","101/14417",2.4585238841118e-07,7.44760483620108e-06,6.28188704146836e-06,"SPN/C10orf99/IL27RA/KLRK1/CCL4/SLAMF8/CD200R1/CMKLR1/CCL20/XCL2/CCL3/XCL1/CXCL13/CCR6/CCR1/CCR2/ADAM8/MDK/TNF/NBL1/CCR7/GCSAML",22
"GO:1903556","BP","GO:1903556","negative regulation of tumor necrosis factor superfamily cytokine production","16/910","57/14417",2.77418283981502e-07,8.35064151022798e-06,7.04357814959029e-06,"LILRB1/ARRB2/CD33/CLEC4A/PTPN22/NOD2/TLR4/IL27RA/LILRA4/TSPO/CD34/IL10/NR1H4/SLAMF1/FOXP3/LBP",16
"GO:0007188","BP","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","29/910","163/14417",3.39515894776111e-07,1.0099377459985e-05,8.51859756097627e-06,"ABCA1/ADCY7/ADGRE1/ATP2B4/MCHR1/RGS1/OPRL1/GPR65/PTHLH/GPR4/ADCY3/S1PR4/S1PR1/GNG2/GNA15/GPR176/FPR1/GRM8/P2RY12/MARCO/ARRDC3/CNR1/ADGRE3/ADCYAP1R1/ADCY2/GLP2R/ADGRG3/PF4/HTR1D",29
"GO:0002695","BP","GO:0002695","negative regulation of leukocyte activation","28/910","154/14417",3.39760385533559e-07,1.0099377459985e-05,8.51859756097627e-06,"CD300LF/ATM/LILRB1/LST1/CD86/PKN1/SPN/CST7/IL4R/PTPN22/CD80/PDCD1LG2/IL20RB/TIGIT/TSPAN32/IRF1/XCL1/LAX1/IL2RA/CTLA4/IL10/CNR1/LAG3/CCR2/MDK/FOXP3/INHBA/MIR27A",28
"GO:0002718","BP","GO:0002718","regulation of cytokine production involved in immune response","19/910","80/14417",3.89623597552026e-07,1.14563884884216e-05,9.6632058185505e-06,"LILRB1/CLEC7A/TNFRSF1B/NOD2/SCIMP/CD96/TLR4/NLRP3/KIR2DL4/XCL1/IL18R1/RSAD2/IL10/CCR2/FOXP3/FFAR2/TNF/IL1B/IL6",19
"GO:0022408","BP","GO:0022408","negative regulation of cell-cell adhesion","28/910","155/14417",3.902302218512e-07,1.14563884884216e-05,9.6632058185505e-06,"LILRB1/CD86/SPN/IL4R/PTPN22/CD80/PDCD1LG2/IL20RB/AKNA/NOTCH4/SH2B3/TIGIT/CCL28/CDSN/IRF1/XCL1/LAX1/IL2RA/CTLA4/IL10/LAG3/MYADM/MDK/C1QTNF1/FOXP3/IL1RN/MIR27A/TNR",28
"GO:0042269","BP","GO:0042269","regulation of natural killer cell mediated cytotoxicity","13/910","39/14417",4.04155022696883e-07,1.17924005395483e-05,9.94662442039277e-06,"LILRB1/ARRB2/PIK3R6/KLRK1/IL18RAP/NCR1/SLAMF6/SERPINB9/KLRD1/KIR2DL4/KLRC2/NCR3/LAG3",13
"GO:0002861","BP","GO:0002861","regulation of inflammatory response to antigenic stimulus","11/910","28/14417",4.73708951278991e-07,1.37375595870907e-05,1.15873222934803e-05,"C3/NOD2/IL20RB/FUT7/LTA/IL10/ZP3/CNR1/CD28/TNF/CCR7",11
"GO:0071396","BP","GO:0071396","cellular response to lipid","59/910","477/14417",4.86368688701565e-07,1.40192089906948e-05,1.18248872257841e-05,"ATM/LILRB1/CD86/LILRA2/TNFRSF1B/INSIG2/PTPN22/DDIT4/CD80/LY96/NOD2/PDCD1LG2/PTAFR/BRCA1/CCR5/SCIMP/ADAM15/TLR4/MLC1/CD14/TNIP3/IRF8/ADCY3/TSPO/CD6/HAMP/EPHA3/NLRP3/CX3CR1/OR51E2/CCL3/PMEPA1/CXCL13/ABCB4/IL10/MYB/PF4V1/NR1H4/PTK6/MGARP/FFAR2/CXCL8/INHBA/WNT9A/ADCY2/TNF/IL1A/CLDN1/NOS2/PDK4/CSF2/IL1B/WNT5B/CEBPE/PF4/PPBP/LEF1/LBP/IL6",59
"GO:0002360","BP","GO:0002360","T cell lineage commitment","10/910","23/14417",5.1375236733955e-07,1.4719314813656e-05,1.24154107287953e-05,"IL12RB1/SPN/BATF/SLAMF6/IL7/LY9/BCL2/FOXP3/IL23R/IL6",10
"GO:0002827","BP","GO:0002827","positive regulation of T-helper 1 type immune response","8/910","14/14417",5.21683978054853e-07,1.48570598780173e-05,1.25315955900854e-05,"IL12RB1/IL27RA/SLC11A1/XCL1/IL18R1/CCR2/IL1B/IL23R",8
"GO:0006953","BP","GO:0006953","acute-phase response","13/910","40/14417",5.64378353605446e-07,1.59772824389732e-05,1.34764781052027e-05,"TFR2/HAMP/F2/SERPINA1/SAA1/CNR1/EPO/SAA4/TNF/IL1A/IL1B/LBP/IL6",13
"GO:0031343","BP","GO:0031343","positive regulation of cell killing","16/910","60/14417",5.99205115614502e-07,1.68628374548081e-05,1.42234238281337e-05,"CD1D/CLEC7A/IL12RB1/KLRK1/IL18RAP/MR1/SLAMF6/KLRD1/CD5L/KLRC2/IFNG/XCL1/NCR3/LAG3/NOS2/IL23R",16
"GO:0046634","BP","GO:0046634","regulation of alpha-beta T cell activation","20/910","90/14417",6.12013100732379e-07,1.71143684911526e-05,1.44355845955873e-05,"LILRB1/PRDM1/CD86/IL12RB1/IL4R/PTPN22/CD80/EBI3/NLRP3/ZNF683/IFNG/IRF1/XCL1/MYB/IL27/CD28/CCR2/FOXP3/NFKBID/IL23R",20
"GO:0002687","BP","GO:0002687","positive regulation of leukocyte migration","24/910","123/14417",6.15339994109986e-07,1.71143684911526e-05,1.44355845955873e-05,"SPN/PTAFR/CCL4/CMKLR1/CCL20/XCL2/CX3CR1/P2RY12/CCL3/XCL1/CXCL13/VEGFC/CCR6/CCR1/ZP3/CCR2/ADAM8/MDK/CXCL8/TNF/CCR7/LBP/IL6/CCL24",24
"GO:0002429","BP","GO:0002429","immune response-activating cell surface receptor signaling pathway","46/910","338/14417",6.41870330981914e-07,1.7645868752312e-05,1.48838931023552e-05,"FPR3/LAT2/NFAM1/KLHL6/FCGR2A/LILRA2/CLEC4A/PTPN22/MICB/ARPC1B/FYN/SLA2/CD3D/KLRD1/HLA-DQB2/CMKLR1/FCRL3/CD79B/FPR1/KLRC2/TESPA1/ITK/UBASH3A/ICAM2/NCR3/LAX1/RBCK1/MUC17/CTLA4/BCL2/KCNN4/CLEC4E/CD28/BTNL8/MUC16/FOXP3/NFKBID/FFAR2/BTNL3/HLA-DQA1/CD22/CLEC4D/CCR7/CD209/GCSAML/CD79A",46
"GO:0002757","BP","GO:0002757","immune response-activating signal transduction","46/910","338/14417",6.41870330981914e-07,1.7645868752312e-05,1.48838931023552e-05,"FPR3/LAT2/NFAM1/KLHL6/FCGR2A/LILRA2/CLEC4A/PTPN22/MICB/ARPC1B/FYN/SLA2/CD3D/KLRD1/HLA-DQB2/CMKLR1/FCRL3/CD79B/FPR1/KLRC2/TESPA1/ITK/UBASH3A/ICAM2/NCR3/LAX1/RBCK1/MUC17/CTLA4/BCL2/KCNN4/CLEC4E/CD28/BTNL8/MUC16/FOXP3/NFKBID/FFAR2/BTNL3/HLA-DQA1/CD22/CLEC4D/CCR7/CD209/GCSAML/CD79A",46
"GO:0032611","BP","GO:0032611","interleukin-1 beta production","19/910","83/14417",7.17444426450647e-07,1.94517407098315e-05,1.64071054502164e-05,"CLEC7A/ARRB2/LILRA2/CD33/TLR6/NOD2/PYHIN1/TLR4/MEFV/AIM2/NLRP3/IFNG/CX3CR1/NLRP12/CCL3/F2R/TNF/CCR7/IL6",19
"GO:1901099","BP","GO:1901099","negative regulation of signal transduction in absence of ligand","11/910","29/14417",7.19828924501755e-07,1.94517407098315e-05,1.64071054502164e-05,"UNC5B/FYN/IL7/BCL2/TERT/TNF/IL1A/EYA1/CSF2/IL1B/PF4",11
"GO:2001240","BP","GO:2001240","negative regulation of extrinsic apoptotic signaling pathway in absence of ligand","11/910","29/14417",7.19828924501755e-07,1.94517407098315e-05,1.64071054502164e-05,"UNC5B/FYN/IL7/BCL2/TERT/TNF/IL1A/EYA1/CSF2/IL1B/PF4",11
"GO:0019731","BP","GO:0019731","antibacterial humoral response","13/910","41/14417",7.78988047724767e-07,2.09314528529887e-05,1.76552093361825e-05,"RPL39/H2BC12/RNASE6/NOD2/RNASE3/DMBT1/WFDC13/TF/SPINK5/PI3/CAMP/FGB/ELANE",13
"GO:0002251","BP","GO:0002251","organ or tissue specific immune response","10/910","24/14417",8.31004488633169e-07,2.22036929659514e-05,1.872831523466e-05,"RPL39/H2BC12/NOD2/RNASE2/RNASE3/XCL1/FFAR2/CAMP/NOS2/IL6",10
"GO:0032642","BP","GO:0032642","regulation of chemokine production","18/910","77/14417",1.00909140398487e-06,2.68113894824136e-05,2.2614803531822e-05,"CLEC7A/IL17RA/IL4R/NOD2/TLR4/MEFV/IL7/IFNG/IL10/LRP1/NR1H4/FFAR2/TNF/IL1B/ACKR1/LBP/IL6/ELANE",18
"GO:0045089","BP","GO:0045089","positive regulation of innate immune response","32/910","201/14417",1.13434498935963e-06,2.99719153855244e-05,2.5280635990933e-05,"CD1D/LILRA2/NLRC5/CLEC4A/NOD2/PYHIN1/FYN/TLR4/KLRK1/STING1/IL18RAP/AIM2/TASL/SLAMF6/IRF7/ZBP1/KLRD1/KIR2DL4/KLRC2/ICAM2/NCR3/MUC17/CLEC4E/LAG3/IKBKE/ADAM8/MUC16/SH2D1B/FFAR2/CLEC4D/CD209/LBP",32
"GO:0002224","BP","GO:0002224","toll-like receptor signaling pathway","26/910","145/14417",1.16799279828959e-06,3.06904626998084e-05,2.58867144767761e-05,"CD300LF/UBE2D2/ARRB2/LILRA2/UBC/PTPN22/TLR6/LY96/NOD2/SCIMP/TLR4/CD14/TNIP3/LILRA4/TASL/IRF7/FCRL3/IRF1/TLR10/FGG/RSAD2/APOB/NR1H4/IKBKE/LBP/FGB",26
"GO:0002833","BP","GO:0002833","positive regulation of response to biotic stimulus","35/910","231/14417",1.19374924518592e-06,3.11948978577156e-05,2.63121941781582e-05,"CD1D/LILRA2/NLRC5/CLEC4A/LY96/NOD2/SCIMP/PYHIN1/FYN/TLR4/KLRK1/STING1/IL18RAP/MR1/AIM2/TASL/SLAMF6/IRF7/ZBP1/KLRD1/KIR2DL4/KLRC2/ICAM2/NCR3/MUC17/CLEC4E/LAG3/IKBKE/ADAM8/MUC16/SH2D1B/FFAR2/CLEC4D/CD209/LBP",35
"GO:0032651","BP","GO:0032651","regulation of interleukin-1 beta production","18/910","78/14417",1.23547630007302e-06,3.21088813286738e-05,2.70831186630906e-05,"CLEC7A/ARRB2/LILRA2/CD33/NOD2/PYHIN1/TLR4/MEFV/AIM2/NLRP3/IFNG/CX3CR1/NLRP12/CCL3/F2R/TNF/CCR7/IL6",18
"GO:0002698","BP","GO:0002698","negative regulation of immune effector process","22/910","111/14417",1.36234774754489e-06,3.48613705806363e-05,2.94047813914402e-05,"LILRB1/ARRB2/IL4R/MICB/NOD2/IL20RB/CD96/SLAMF8/SERPINB9/DUSP10/KLRD1/FCRL3/KIR2DL4/XCL1/IL2RA/IL10/CCR2/SPINK5/FOXP3/IL7R/TNF/CD22",22
"GO:0002363","BP","GO:0002363","alpha-beta T cell lineage commitment","9/910","20/14417",1.36337572077341e-06,3.48613705806363e-05,2.94047813914402e-05,"IL12RB1/SPN/BATF/SLAMF6/LY9/BCL2/FOXP3/IL23R/IL6",9
"GO:0043369","BP","GO:0043369","CD4-positive or CD8-positive, alpha-beta T cell lineage commitment","9/910","20/14417",1.36337572077341e-06,3.48613705806363e-05,2.94047813914402e-05,"IL12RB1/SPN/BATF/SLAMF6/LY9/BCL2/FOXP3/IL23R/IL6",9
"GO:0042092","BP","GO:0042092","type 2 immune response","11/910","31/14417",1.5672804323907e-06,3.98608862911774e-05,3.36217603593637e-05,"CD86/IL4R/BATF/NOD2/IL27RA/NLRP3/XCL1/RSAD2/IL10/CCR2/IL6",11
"GO:1903557","BP","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","18/910","80/14417",1.83132782078063e-06,4.6328697423578e-05,3.90772134658173e-05,"CLEC7A/CD86/LILRA2/SPN/IFNGR1/LY96/NOD2/PTAFR/TLR4/CD14/IFNG/CCL3/CCR2/ADAM8/IL1A/PF4/LBP/IL6",18
"GO:0002367","BP","GO:0002367","cytokine production involved in immune response","19/910","88/14417",1.85203496759646e-06,4.63593595046778e-05,3.91030762410533e-05,"LILRB1/CLEC7A/TNFRSF1B/NOD2/SCIMP/CD96/TLR4/NLRP3/KIR2DL4/XCL1/IL18R1/RSAD2/IL10/CCR2/FOXP3/FFAR2/TNF/IL1B/IL6",19
"GO:0002702","BP","GO:0002702","positive regulation of production of molecular mediator of immune response","19/910","88/14417",1.85203496759646e-06,4.63593595046778e-05,3.91030762410533e-05,"TNFRSF4/LILRB1/CLEC7A/IL4R/PTPN22/NOD2/CD244/SCIMP/TLR4/NLRP3/KIR2DL4/XCL1/IL18R1/RSAD2/IL10/CD28/FFAR2/IL1B/IL6",19
"GO:0031640","BP","GO:0031640","killing of cells of other organism","13/910","44/14417",1.92254183981893e-06,4.78722983778996e-05,4.03792061259297e-05,"CLEC7A/H2BC12/SERPINB9/APOL1/HAMP/IFNG/F2/CAMP/KRT6A/NOS2/PF4/CCL13/ELANE",13
"GO:0032102","BP","GO:0032102","negative regulation of response to external stimulus","43/910","320/14417",2.08729903041639e-06,5.17041363992726e-05,4.36112752462546e-05,"LILRB1/ARRB2/LILRA2/TNFRSF1B/NLRC5/CST7/PBK/MICB/NOD2/IL20RB/CD96/KLRK1/MEFV/SLAMF8/SH2B3/SERPINB9/CD200R1/DUSP10/HAMP/KLRD1/NLRP3/KIR2DL4/NLRP12/CD34/IL2RA/FGG/F2/CXCL13/IL10/SAA1/NR1H4/SPINK5/CD109/MDK/C1QTNF1/FOXP3/TNF/NBL1/RTN4RL1/TNR/SERPINB2/FGB/ELANE",43
"GO:2001239","BP","GO:2001239","regulation of extrinsic apoptotic signaling pathway in absence of ligand","12/910","38/14417",2.18017176642054e-06,5.37248545134512e-05,4.53157054912936e-05,"UNC5B/FYN/IL7/BCL2/TERT/INHBA/TNF/IL1A/EYA1/CSF2/IL1B/PF4",12
"GO:0032602","BP","GO:0032602","chemokine production","18/910","81/14417",2.21761531430504e-06,5.40870688965885e-05,4.56212251703995e-05,"CLEC7A/IL17RA/IL4R/NOD2/TLR4/MEFV/IL7/IFNG/IL10/LRP1/NR1H4/FFAR2/TNF/IL1B/ACKR1/LBP/IL6/ELANE",18
"GO:0032637","BP","GO:0032637","interleukin-8 production","18/910","81/14417",2.21761531430504e-06,5.40870688965885e-05,4.56212251703995e-05,"CLEC7A/LILRA2/CD33/PTPN22/TLR6/NOD2/CD244/TLR4/CD14/F2R/IL10/FFAR2/TNF/NOS2/IL1B/LBP/IL6/ELANE",18
"GO:0002385","BP","GO:0002385","mucosal immune response","9/910","21/14417",2.25246472749066e-06,5.43849942878496e-05,4.58725185319363e-05,"RPL39/H2BC12/NOD2/RNASE2/RNASE3/XCL1/FFAR2/CAMP/NOS2",9
"GO:0032620","BP","GO:0032620","interleukin-17 production","11/910","32/14417",2.2527005623857e-06,5.43849942878496e-05,4.58725185319363e-05,"NOD2/TLR4/IL27RA/SLAMF6/IFNG/LY9/OSM/NR1H4/FOXP3/IL23R/IL6",11
"GO:0002863","BP","GO:0002863","positive regulation of inflammatory response to antigenic stimulus","7/910","12/14417",2.33475789719662e-06,5.60813563589249e-05,4.7303361755536e-05,"C3/LTA/ZP3/CNR1/CD28/TNF/CCR7",7
"GO:0001525","BP","GO:0001525","angiogenesis","56/910","466/14417",2.37494034118589e-06,5.66717969218328e-05,4.78013850801436e-05,"APLN/PLK2/EFNA3/SHC1/C3/PIK3R6/COL4A1/PLXDC1/ATP2B4/UNC5B/BRCA1/FMNL3/FASLG/ADAM15/GPR4/NOTCH4/APOLD1/COL4A2/COL8A2/TMIGD2/S1PR1/STAB1/CXCR3/CX3CR1/GLUL/CD34/EGFL7/SULF1/PIK3R3/CXCL13/VEGFC/JCAD/ADGRA2/IL10/APLNR/TERT/CCR2/SPINK5/ADAM8/MDK/NGFR/STAB2/CXCL8/LRG1/MIR23A/TNF/IL1A/BMPER/MIR27A/IL1B/SLC39A12/TMEM100/PF4/LEF1/IL6/CCL24",56
"GO:0002532","BP","GO:0002532","production of molecular mediator involved in inflammatory response","16/910","66/14417",2.3950864552751e-06,5.66717969218328e-05,4.78013850801436e-05,"CLEC7A/ADCY7/PLD4/IL4R/TLR6/NOD2/TLR4/MEFV/SLAMF8/CD6/DUSP10/F2/TNF/NOS2/LBP/IL6",16
"GO:0034121","BP","GO:0034121","regulation of toll-like receptor signaling pathway","16/910","66/14417",2.3950864552751e-06,5.66717969218328e-05,4.78013850801436e-05,"CD300LF/ARRB2/LILRA2/PTPN22/TLR6/LY96/NOD2/TLR4/CD14/LILRA4/TASL/IRF7/FCRL3/IRF1/RSAD2/LBP",16
"GO:2000401","BP","GO:2000401","regulation of lymphocyte migration","15/910","59/14417",2.59607022751349e-06,6.08968140176073e-05,5.13650918996728e-05,"SPN/C10orf99/IL27RA/KLRK1/CCL4/CD200R1/CCL20/XCL2/CCL3/XCL1/CXCL13/CCR6/CCR2/ADAM8/GCSAML",15
"GO:0042100","BP","GO:0042100","B cell proliferation","17/910","74/14417",2.59925425684909e-06,6.08968140176073e-05,5.13650918996728e-05,"ATM/TNFRSF4/PKN1/TNFSF13B/GAPT/TLR4/IKZF3/IL7/FCRL3/CTLA4/BCL2/IL10/CD40LG/IL7R/CD22/LEF1/CD79A",17
"GO:0002377","BP","GO:0002377","immunoglobulin production","19/910","90/14417",2.6471480925437e-06,6.16315002382712e-05,5.19847831897772e-05,"TNFRSF4/CD86/PKN1/IL4R/BATF/GAPT/IL27RA/AICDA/TMIGD2/FCRL3/XCL1/CCR6/IL10/CD40LG/CD28/FOXP3/TNF/CD22/IL6",19
"GO:0032653","BP","GO:0032653","regulation of interleukin-10 production","14/910","52/14417",2.66948886650207e-06,6.16315002382712e-05,5.19847831897772e-05,"LILRB1/CLEC7A/NOD2/PDCD1LG2/IL20RB/TLR4/TIGIT/CD34/XCL1/CD40LG/CD28/FOXP3/IL23R/IL6",14
"GO:0050829","BP","GO:0050829","defense response to Gram-negative bacterium","14/910","52/14417",2.66948886650207e-06,6.16315002382712e-05,5.19847831897772e-05,"H2BC12/RNASE6/TLR4/SLC11A1/MR1/RNASE3/DMBT1/F2/CAMP/NOS2/IL23R/LBP/IL6/ELANE",14
"GO:0032689","BP","GO:0032689","negative regulation of interferon-gamma production","11/910","33/14417",3.18736870767468e-06,7.2880411412023e-05,6.14729865635031e-05,"LILRB1/NOD2/PDCD1LG2/IL20RB/CD96/TLR4/XCL1/IL10/NR1H4/FOXP3/INHBA",11
"GO:0043368","BP","GO:0043368","positive T cell selection","11/910","33/14417",3.18736870767468e-06,7.2880411412023e-05,6.14729865635031e-05,"IL12RB1/SPN/BATF/CD3D/SLAMF6/BCL11B/LY9/BCL2/FOXP3/IL23R/IL6",11
"GO:0006956","BP","GO:0006956","complement activation","15/910","60/14417",3.26169193147981e-06,7.38695563148474e-05,6.23073080244087e-05,"C1QA/C1QB/C3/CD5L/F2/CFP/C1S/MASP1/CFB/C1R/CFD/C2/IL1B/FCN3/C6",15
