term,stat,padj,pval,overlap %,gene signature %,overlap between signature and term,term gene count,genes,gene_average,gene_stdev,avg_rna,avg_protein,avg_cpg,Regulation_Grouping_2
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE,REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE,0.02764649298399176,0.00425330661292181,0.5,0.02195945945945946,13.0,26.0,"CS,SDHA,DLD,IDH3B,OGDH,NNT,SDHB,SUCLA2,SDHC,MDH2,IDH3A,IDH2,SDHD",0.5480756759643555,0.16384857989982854,0.21271613052075175,0.3267705785383589,-0.005347569734126267,TMDS
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,0.08454935339833765,0.014308352113564833,0.35294117647058826,0.010135135135135136,6.0,17.0,"HSD17B10,MCCC1,DLD,HIBADH,AUH,BCKDHA",0.6028434336185455,0.13322564503919582,0.2501724970078161,0.37623159688406077,-0.01162071174718298,TMDS
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS,0.9064914397804779,0.7165467324694194,0.0502092050209205,0.04054054054054054,24.0,478.0,"CROT,CTSA,ACSL4,ABCB11,FDFT1,LRP2,HADHA,SLC25A1,ACOT8,CPT1A,ARSB,ACADL,PLA2G4A,MCEE,HACL1,CYP27A1,BAAT,IDH1,ACSL1,CPT2,LDLRAP1,ECI1,SLC25A20,AMACR",0.382760226726532,0.38635846378841715,0.19162296455575611,0.21277334473925136,-0.0033747037810339304,TMDS
REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM,REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM,0.46974272509650017,0.22936379267421958,0.06547619047619048,0.018581081081081082,11.0,168.0,"ACSL4,FDFT1,HADHA,SLC25A1,CPT1A,ACADL,MCEE,ACSL1,CPT2,ECI1,SLC25A20",0.4740685820579529,0.36355649307679166,0.24671870382115185,0.3043658849240804,-0.00016205914011175527,TMDS
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,0.37779521653469056,0.15693032071440993,0.6835443037974683,0.09121621621621621,54.0,79.0,"NDUFAB1,NDUFB4,SDHA,NDUFB2,NDUFB7,ETFB,NDUFC1,COX6A1,NDUFS7,COX7A2L,SDHB,NDUFB3,NDUFA8,COX6B1,COX7C,UQCR11,NDUFA5,NDUFA10,COX4I1,COX7B,COX5B,NDUFB5,NDUFA9,ETFA,UQCRC2,NDUFB10,SDHC,NDUFS6,NDUFB9,NDUFC2,UQCRB,NDUFS2,NDUFV3,NDUFS4,UQCRQ,COX6C,NDUFB6,NDUFB8,NDUFV1,NDUFS5,ETFDH,CYCS,NDUFA11,COX8A,NDUFV2,COX5A,CYC1,NDUFB1,NDUFA12,NDUFA13,NDUFA4,SDHD,NDUFS3,NDUFA7",0.369700089097023,0.1501658730513235,0.211650583099749,0.251537142659008,0.0016783485260327454,TMDS
REACTOME_IRON_UPTAKE_AND_TRANSPORT,REACTOME_IRON_UPTAKE_AND_TRANSPORT,0.9064914397804779,0.8367613290281335,0.2222222222222222,0.013513513513513514,8.0,36.0,"ATP6V1H,ATP6V1D,ATP6V1A,ATP6V1E1,ATP6V1G1,ATP6V1B2,ATP6V1C1,ATP6V0D1",0.3050979971885681,0.1459735245636239,0.1702054610753338,0.20286430625770197,0.005302715340579304,TMDS
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING,REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING,0.9064914397804779,0.8367613290281335,0.32,0.013513513513513514,8.0,25.0,"ATP6V1H,ATP6V1D,ATP6V1A,ATP6V1E1,ATP6V1G1,ATP6V1B2,ATP6V1C1,ATP6V0D1",0.3050979971885681,0.1459735245636239,0.1702054610753338,0.20286430625770197,0.005302715340579304,TMDS
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,0.8608470259403709,0.573678490088791,0.08333333333333333,0.015202702702702704,9.0,108.0,"ATP6V1H,ATP6V1D,CAB39L,ATP6V1A,ATP6V1E1,ATP6V1G1,ATP6V1B2,ATP6V1C1,ATP6V0D1",0.27397090196609497,0.1519550355641481,0.16352114602718992,0.191489772487473,0.01106156346357912,TMDS
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_,0.37779521653469056,0.15693032071440993,0.5510204081632653,0.09121621621621621,54.0,98.0,"NDUFAB1,NDUFB4,SDHA,NDUFB2,NDUFB7,ETFB,NDUFC1,COX6A1,NDUFS7,COX7A2L,SDHB,NDUFB3,NDUFA8,COX6B1,COX7C,UQCR11,NDUFA5,NDUFA10,COX4I1,COX7B,COX5B,NDUFB5,NDUFA9,ETFA,UQCRC2,NDUFB10,SDHC,NDUFS6,NDUFB9,NDUFC2,UQCRB,NDUFS2,NDUFV3,NDUFS4,UQCRQ,COX6C,NDUFB6,NDUFB8,NDUFV1,NDUFS5,ETFDH,CYCS,NDUFA11,COX8A,NDUFV2,COX5A,CYC1,NDUFB1,NDUFA12,NDUFA13,NDUFA4,SDHD,NDUFS3,NDUFA7",0.369700089097023,0.1501658730513235,0.211650583099749,0.251537142659008,0.0016783485260327454,TMDS
REACTOME_GLUTATHIONE_CONJUGATION,REACTOME_GLUTATHIONE_CONJUGATION,0.4763874561559926,0.24185824697150393,0.17391304347826086,0.006756756756756757,4.0,23.0,"GGT5,GGT1,GSTA1,GSTA2",0.2769836261868477,0.30823425633387874,0.2909010394871625,0.2641260712022868,-0.03248529975908505,TMDS
REACTOME_PHASE_II_CONJUGATION,REACTOME_PHASE_II_CONJUGATION,0.6202736941726672,0.36703463572641215,0.08571428571428572,0.010135135135135136,6.0,70.0,"GGT5,GGT1,TPMT,SULT1B1,GSTA1,GSTA2",0.29695821553468704,0.2857585619254316,0.2533347818672949,0.26190140674214746,-0.01936459366828641,TMDS
REACTOME_GLUCOSE_METABOLISM,REACTOME_GLUCOSE_METABOLISM,0.014057722355428615,0.0015210570158968428,0.07246376811594203,0.008445945945945946,5.0,69.0,"SLC25A13,SLC25A1,SLC25A11,GOT2,MDH2",0.641215443611145,0.14895459547405307,0.31154806182589934,0.39168347554853356,0.010684560802097768,TMDS
KEGG_GLYCOLYSIS_GLUCONEOGENESIS,KEGG_GLYCOLYSIS_GLUCONEOGENESIS,0.9875497603917143,0.6123904252520465,0.06451612903225806,0.04597701149425287,4.0,62.0,"LDHB,FBP2,PDHA1,ALDH7A1",0.5435782372951508,0.13719391360624786,0.20705206866862674,0.4202117257659211,0.017813675479520064,TPDS
KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_CITRATE_CYCLE_TCA_CYCLE,0.9875497603917143,0.9563683082632222,0.15625,0.05747126436781609,5.0,32.0,"FH,ACO2,ACO1,PDHA1,SUCLG1",0.5486273765563965,0.1361288818504517,0.2839330150353631,0.29590806707627393,0.008537265315712039,TPDS
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,0.7759883591241098,0.07127447591600712,0.14285714285714285,0.04597701149425287,4.0,28.0,"XYLB,CRYL1,DCXR,UGT1A9",0.8232948184013367,0.31923726700487354,0.9292606607297499,0.42522309122957475,-0.0302706088999252,TPDS
KEGG_FATTY_ACID_METABOLISM,KEGG_FATTY_ACID_METABOLISM,0.9875497603917143,0.8712014685757844,0.09523809523809523,0.04597701149425287,4.0,42.0,"ACAT1,ECHS1,HADH,ALDH7A1",0.6389797925949097,0.17564318699627793,0.3427884591622089,0.4339094773332268,-0.0020003168779762475,TPDS
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,0.9875497603917143,0.7000414633251564,0.1935483870967742,0.06896551724137931,6.0,31.0,"CHDH,DAO,SARDH,BHMT,GATM,AGXT",0.5971590876579285,0.15345213027141996,0.6190748514546537,0.4405598580470887,-0.014343471858036924,TPDS
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,0.9875497603917143,0.6556003240886726,0.20454545454545456,0.10344827586206896,9.0,44.0,"ACAT1,BCKDHB,PCCB,ECHS1,DBT,HADH,ACAD8,ALDH7A1,HIBCH",0.5668866038322449,0.2163859580653479,0.29067348475386584,0.4206289422968039,-0.008570248125857839,TPDS
KEGG_LYSINE_DEGRADATION,KEGG_LYSINE_DEGRADATION,0.9875497603917143,0.8712014685757844,0.09090909090909091,0.04597701149425287,4.0,44.0,"ACAT1,ECHS1,HADH,ALDH7A1",0.6389797925949097,0.17564318699627793,0.3427884591622089,0.4339094773332268,-0.0020003168779762475,TPDS
KEGG_ARGININE_AND_PROLINE_METABOLISM,KEGG_ARGININE_AND_PROLINE_METABOLISM,0.9875497603917143,0.5594966460045865,0.09259259259259259,0.05747126436781609,5.0,54.0,"DAO,SAT2,ALDH7A1,GATM,ACY1",0.5638546943664551,0.16717863834938085,0.6065631587605693,0.4212880470010504,-0.010756160558754764,TPDS
KEGG_TRYPTOPHAN_METABOLISM,KEGG_TRYPTOPHAN_METABOLISM,0.9875497603917143,0.8712014685757844,0.1,0.04597701149425287,4.0,40.0,"ACAT1,ECHS1,HADH,ALDH7A1",0.6389797925949097,0.17564318699627793,0.3427884591622089,0.4339094773332268,-0.0020003168779762475,TPDS
KEGG_PYRUVATE_METABOLISM,KEGG_PYRUVATE_METABOLISM,0.9875497603917143,0.9418469678093073,0.125,0.05747126436781609,5.0,40.0,"ACAT1,LDHB,PDHA1,ALDH7A1,LDHD",0.5738656520843506,0.13223931983428405,0.40172750664132273,0.3765841996143486,-0.0052426536328502495,TPDS
KEGG_PROPANOATE_METABOLISM,KEGG_PROPANOATE_METABOLISM,0.9875497603917143,0.6849468318650189,0.21212121212121213,0.08045977011494253,7.0,33.0,"ACAT1,LDHB,PCCB,ECHS1,SUCLG1,ALDH7A1,HIBCH",0.5668866038322449,0.19145257830951048,0.39218620194948606,0.40140053773716045,-0.0045008770386174655,TPDS
KEGG_BUTANOATE_METABOLISM,KEGG_BUTANOATE_METABOLISM,0.9875497603917143,0.9875497603917143,0.20588235294117646,0.08045977011494253,7.0,34.0,"ACSM3,ACAT1,ALDH5A1,ECHS1,PDHA1,HADH,ALDH7A1",0.6005125641822815,0.15081605002050605,0.3549990589457787,0.4015410824336187,0.021057175111431455,TPDS
KEGG_PEROXISOME,KEGG_PEROXISOME,0.7759883591241098,0.09699854489051372,0.0641025641025641,0.05747126436781609,5.0,78.0,"CRAT,PHYH,DAO,AGXT,PXMP2",0.8123608827590942,0.14488312054293,0.7006524333019992,0.42203819852964913,-0.008521098345291503,TPDS
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE,REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE,0.9875497603917143,0.9128669936124818,0.10416666666666667,0.05747126436781609,5.0,48.0,"FH,ACO2,LDHB,PDHA1,SUCLG1",0.5467140674591064,0.13894408257161014,0.27540992745976534,0.3102426158952148,-0.003264152093138398,TPDS
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,0.9875497603917143,0.6311869945505311,0.06,0.13793103448275862,12.0,200.0,"ACAT1,BCKDHB,AHCY,DAO,DBT,SUOX,BHMT,ACAD8,ALDH7A1,GATM,AGXT,HIBCH",0.586989164352417,0.19515890694754753,0.4463865259360665,0.4177510939832514,-0.011220856687937519,TPDS
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,0.9875497603917143,0.9273449328321611,0.29411764705882354,0.05747126436781609,5.0,17.0,"ACAT1,BCKDHB,DBT,ACAD8,HIBCH",0.5714126825332642,0.23770592495717713,0.2861201956699331,0.4615759328179312,-0.015328830697167572,TPDS
KEGG_GLYCOLYSIS_GLUCONEOGENESIS,KEGG_GLYCOLYSIS_GLUCONEOGENESIS,0.04188201756467682,0.010639583750811442,0.06451612903225806,0.014925373134328358,4.0,62.0,"GAPDH,ENO2,ALDOA,HK3",0.16781582683324814,0.17089181295196496,0.0767612610208902,0.08767868760034775,-0.02341540936008146,MDE
KEGG_P53_SIGNALING_PATHWAY,KEGG_P53_SIGNALING_PATHWAY,0.5338792753952187,0.3559195169301458,0.07246376811594203,0.018656716417910446,5.0,69.0,"FAS,TNFRSF10B,IGFBP3,CDK1,CHEK2",-0.3078407943248749,0.12614798724818257,-0.294849277962459,-0.19593095264444993,-0.0024967334964133385,MDE
KEGG_VEGF_SIGNALING_PATHWAY,KEGG_VEGF_SIGNALING_PATHWAY,0.451887245233796,0.2636008930530477,0.05263157894736842,0.014925373134328358,4.0,76.0,"NFATC2,PIK3CG,VEGFA,RAC2",-0.5750419795513153,0.3641494197027702,-0.4036702948463159,-0.22008428957231055,0.04634893342320899,MDE
KEGG_FOCAL_ADHESION,KEGG_FOCAL_ADHESION,0.8482004368721903,0.791653741080711,0.05472636815920398,0.041044776119402986,11.0,201.0,"PIK3CG,CAV2,CAV1,COL1A1,VEGFA,FN1,RAC2,ITGB4,PARVG,VAV1,EGFR",-0.3576510548591614,0.37964655815734843,-0.3628600972746725,-0.13913010525770014,0.004863532823414561,MDE
KEGG_CELL_ADHESION_MOLECULES_CAMS,KEGG_CELL_ADHESION_MOLECULES_CAMS,0.23760907046491125,0.12276468640687083,0.08208955223880597,0.041044776119402986,11.0,134.0,"VCAN,ICAM3,CD276,CD2,CD8A,ITGB2,HLA-DRA,HLA-F,HLA-B,HLA-DOB,HLA-DMB",-0.4572488963603973,0.17438891285433578,-0.7157469148421447,-0.28818412829962586,0.02830258260488592,MDE
KEGG_ADHERENS_JUNCTION,KEGG_ADHERENS_JUNCTION,0.5070686087000424,0.3295945956550276,0.05333333333333334,0.014925373134328358,4.0,75.0,"WAS,PTPN6,RAC2,EGFR",-0.5548685193061829,0.388092120108423,-0.24558088097307829,-0.27817655069242214,0.022011249262118254,MDE
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,0.21877841093723133,0.10209659177070796,0.0898876404494382,0.029850746268656716,8.0,89.0,"CD8A,B2M,TAP2,HLA-DRA,HLA-F,HLA-B,HLA-DOB,HLA-DMB",-0.46186660230159754,0.1284752919068976,-0.6705146842179,-0.2748503558082878,0.003597205005987779,MDE
KEGG_HEMATOPOIETIC_CELL_LINEAGE,KEGG_HEMATOPOIETIC_CELL_LINEAGE,0.04188201756467682,0.011168538017247152,0.07954545454545454,0.026119402985074626,7.0,88.0,"CD44,CD2,CD8A,CD3G,CSF1R,CD3E,HLA-DRA",-0.7219927310943604,0.20409519794156605,-0.9165852239021338,-0.3114584506997338,0.013614354290086988,MDE
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,0.09378560985358318,0.03438805694631383,0.11678832116788321,0.05970149253731343,16.0,137.0,"TYROBP,FAS,LCP2,NFATC2,PIK3CG,PTPN6,ZAP70,CD48,TNFRSF10B,RAC2,VAV1,FCER1G,ITGB2,SH2D1A,FCGR3A,HLA-B",-0.5245675444602966,0.19925635344462667,-0.5599417773878171,-0.33108805846458605,0.0482722192953112,MDE
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,0.0014342345489709908,3.149875787624502e-05,0.09259259259259259,0.03731343283582089,10.0,108.0,"LCP2,GRAP2,NFATC2,PIK3CG,PTPN6,ZAP70,VAV1,CD8A,CD3G,CD3E",-0.6716144382953644,0.1531336020771605,-0.7999809337395443,-0.38225436224749176,0.04077158101810495,MDE
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,0.08312965849659254,0.027709886165530846,0.09333333333333334,0.026119402985074626,7.0,75.0,"BTK,NFATC2,PIK3CG,PTPN6,RAC2,VAV1,INPP5D",-0.5807915329933167,0.13350806342565882,-0.47887415029919495,-0.3348249633640637,0.05745738822887481,MDE
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,0.23888917564539766,0.12740756034421208,0.08860759493670886,0.026119402985074626,7.0,79.0,"BTK,LCP2,PIK3CG,RAC2,VAV1,FCER1G,INPP5D",-0.5288478136062622,0.14583948147563353,-0.5099105766150306,-0.3432890169965619,0.05326336004700815,MDE
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,0.04659971138108443,0.013203251557973921,0.09278350515463918,0.033582089552238806,9.0,97.0,"WAS,PIK3CG,RAC2,DOCK2,VAV1,ASAP1,INPP5D,MARCKSL1,FCGR3A",-0.569145917892456,0.11938694284192555,-0.47633686151652754,-0.35755354752638296,0.02701927243589637,MDE
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,0.4107641082306,0.23276632799733998,0.05084745762711865,0.022388059701492536,6.0,118.0,"PIK3CG,NCF2,RAC2,VAV1,ITGB2,RASSF5",-0.5235057473182678,0.15305118311258464,-0.4454802123138892,-0.3339015030919262,0.039461300191802405,MDE
KEGG_TYPE_I_DIABETES_MELLITUS,KEGG_TYPE_I_DIABETES_MELLITUS,0.7865680294740625,0.6583831141202678,0.13636363636363635,0.022388059701492536,6.0,44.0,"FAS,HLA-DRA,HLA-F,HLA-B,HLA-DOB,HLA-DMB",-0.40118543803691864,0.06696779246610998,-0.5620823311095534,-0.21099311919625582,0.003127046591161531,MDE
KEGG_LEISHMANIA_INFECTION,KEGG_LEISHMANIA_INFECTION,0.5854822733149957,0.4195956292090802,0.125,0.033582089552238806,9.0,72.0,"PTPN6,STAT1,NCF2,ITGB2,MARCKSL1,FCGR3A,HLA-DRA,HLA-DOB,HLA-DMB",-0.4572488963603973,0.10875184102399162,-0.4597237135838584,-0.2615914552993011,0.03714316589210758,MDE
KEGG_PANCREATIC_CANCER,KEGG_PANCREATIC_CANCER,0.9373273425740019,0.9373273425740019,0.07142857142857142,0.018656716417910446,5.0,70.0,"PIK3CG,VEGFA,STAT1,RAC2,EGFR",-0.4740915298461914,0.4061938517139754,-0.2716891688616154,-0.14270489575676054,0.012193788685084413,MDE
KEGG_NON_SMALL_CELL_LUNG_CANCER,KEGG_NON_SMALL_CELL_LUNG_CANCER,0.9373273425740019,0.9120190709134072,0.07407407407407407,0.014925373134328358,4.0,54.0,"STK4,PIK3CG,EGFR,RASSF5",-0.4576980769634247,0.3270911023782331,-0.2331651605579328,-0.182960666102476,-0.009179817717136824,MDE
KEGG_ASTHMA,KEGG_ASTHMA,0.8008183587334554,0.7207365228601099,0.13333333333333333,0.014925373134328358,4.0,30.0,"FCER1G,HLA-DRA,HLA-DOB,HLA-DMB",-0.39999866485595703,0.07982546363410764,-0.5420117902324075,-0.25079249627022365,0.033068239335981645,MDE
KEGG_AUTOIMMUNE_THYROID_DISEASE,KEGG_AUTOIMMUNE_THYROID_DISEASE,0.7865680294740625,0.6583831141202678,0.11320754716981132,0.022388059701492536,6.0,53.0,"FAS,HLA-DRA,HLA-F,HLA-B,HLA-DOB,HLA-DMB",-0.40118543803691864,0.06696779246610998,-0.5620823311095534,-0.21099311919625582,0.003127046591161531,MDE
KEGG_ALLOGRAFT_REJECTION,KEGG_ALLOGRAFT_REJECTION,0.7865680294740625,0.6583831141202678,0.15789473684210525,0.022388059701492536,6.0,38.0,"FAS,HLA-DRA,HLA-F,HLA-B,HLA-DOB,HLA-DMB",-0.40118543803691864,0.06696779246610998,-0.5620823311095534,-0.21099311919625582,0.003127046591161531,MDE
KEGG_GRAFT_VERSUS_HOST_DISEASE,KEGG_GRAFT_VERSUS_HOST_DISEASE,0.7865680294740625,0.6583831141202678,0.14285714285714285,0.022388059701492536,6.0,42.0,"FAS,HLA-DRA,HLA-F,HLA-B,HLA-DOB,HLA-DMB",-0.40118543803691864,0.06696779246610998,-0.5620823311095534,-0.21099311919625582,0.003127046591161531,MDE
KEGG_PRIMARY_IMMUNODEFICIENCY,KEGG_PRIMARY_IMMUNODEFICIENCY,0.22743338433641566,0.10992613576260091,0.2,0.026119402985074626,7.0,35.0,"BTK,JAK3,ZAP70,CD8A,ADA,CD3E,TAP2",-0.4949512183666229,0.25519920549736574,-0.7348453683756854,-0.30969512112928305,0.011332440302163111,MDE
KEGG_VIRAL_MYOCARDITIS,KEGG_VIRAL_MYOCARDITIS,0.8482004368721903,0.7846733036064667,0.1095890410958904,0.029850746268656716,8.0,73.0,"CAV1,RAC2,ITGB2,HLA-DRA,HLA-F,HLA-B,HLA-DOB,HLA-DMB",-0.40118543803691864,0.2538114228331469,-0.4897464255381886,-0.20566349318044114,0.013334454180314322,MDE
BIOCARTA_CSK_PATHWAY,BIOCARTA_CSK_PATHWAY,0.03361042026616445,0.00672208405323289,0.16666666666666666,0.014925373134328358,4.0,24.0,"ZAP70,CD3G,CD3E,HLA-DRA",-0.7954108715057373,0.19685932782989116,-0.970696812444777,-0.34761502917987924,-0.011415709603446528,MDE
BIOCARTA_CASPASE_PATHWAY,BIOCARTA_CASPASE_PATHWAY,0.3685372208962555,0.20269547149294054,0.17391304347826086,0.014925373134328358,4.0,23.0,"ARHGDIB,LMNB1,CASP1,CASP4",-0.5671508610248566,0.1562643972880212,-0.41261371196991553,-0.2655560524236039,0.018648520294557765,MDE
BIOCARTA_CTL_PATHWAY,BIOCARTA_CTL_PATHWAY,0.23298041241365075,0.11649020620682538,0.3333333333333333,0.018656716417910446,5.0,15.0,"FAS,ITGB2,CD3G,B2M,CD3E",-0.6447204351425171,0.22498661379184218,-0.7148425812926484,-0.2586846410077971,-0.004172111648935964,MDE
BIOCARTA_FCER1_PATHWAY,BIOCARTA_FCER1_PATHWAY,0.5807876300321668,0.4065513410225168,0.12195121951219512,0.018656716417910446,5.0,41.0,"BTK,NFATC2,PIK3CG,VAV1,FCER1G",-0.5288478136062622,0.13879890897744815,-0.47972180634763173,-0.29052067374242585,0.06476827066216738,MDE
BIOCARTA_IL17_PATHWAY,BIOCARTA_IL17_PATHWAY,0.01208907202843195,0.001208907202843195,0.23529411764705882,0.014925373134328358,4.0,17.0,"CD2,CD8A,CD3G,CD3E",-0.7868847846984863,0.05934482514191036,-1.2305586119284695,-0.3927646319272573,0.02895596938101089,MDE
BIOCARTA_IL2RB_PATHWAY,BIOCARTA_IL2RB_PATHWAY,0.5916403394384641,0.44373025457884807,0.13157894736842105,0.018656716417910446,5.0,38.0,"FAS,JAK3,PIK3CG,PTPN6,NMI",-0.4949512183666229,0.11229072852241688,-0.40352913072933205,-0.23256264566134038,0.03555500676014461,MDE
BIOCARTA_TCRA_PATHWAY,BIOCARTA_TCRA_PATHWAY,0.03361042026616445,0.00672208405323289,0.3076923076923077,0.014925373134328358,4.0,13.0,"ZAP70,CD3G,CD3E,HLA-DRA",-0.7954108715057373,0.19685932782989116,-0.970696812444777,-0.34761502917987924,-0.011415709603446528,MDE
BIOCARTA_STATHMIN_PATHWAY,BIOCARTA_STATHMIN_PATHWAY,0.02992865628203869,0.0049881093803397815,0.21052631578947367,0.014925373134328358,4.0,19.0,"CD2,CD3G,CDK1,CD3E",-0.7745450139045715,0.13596678856269537,-0.9686988904186309,-0.3935021374406328,0.003310053414434297,MDE
BIOCARTA_TCR_PATHWAY,BIOCARTA_TCR_PATHWAY,0.004512277508579879,0.00030081850057199196,0.14285714285714285,0.026119402985074626,7.0,49.0,"NFATC2,PIK3CG,ZAP70,VAV1,PTPN7,CD3G,CD3E",-0.7219927310943604,0.15267794189891282,-0.7810580686887939,-0.3778527039445554,0.04433069876465905,MDE
BIOCARTA_TCYTOTOXIC_PATHWAY,BIOCARTA_TCYTOTOXIC_PATHWAY,0.04188201756467682,0.010126631247850345,0.35714285714285715,0.018656716417910446,5.0,14.0,"CD2,CD8A,ITGB2,CD3G,CD3E",-0.7466722726821899,0.21256437362870323,-1.0695559975028863,-0.3471572460246053,0.03987670194275231,MDE
BIOCARTA_THELPER_PATHWAY,BIOCARTA_THELPER_PATHWAY,0.09638285465275781,0.03694676095022383,0.2857142857142857,0.014925373134328358,4.0,14.0,"CD2,ITGB2,CD3G,CD3E",-0.7745450139045715,0.23539810552769078,-0.9743435482574139,-0.3275513298490168,0.031023006144127247,MDE
REACTOME_SIGNALING_BY_RHO_GTPASES,REACTOME_SIGNALING_BY_RHO_GTPASES,0.027018700696251202,0.00405280510443768,0.09734513274336283,0.041044776119402986,11.0,113.0,"ARHGAP15,GMIP,ARHGAP4,MYO9B,ARHGDIB,RAC2,ARHGAP22,VAV1,ARHGAP26,ARHGAP25,ARHGAP30",-0.5923221707344055,0.16516085752369822,-0.47149667166409887,-0.3141418488484748,0.015515259532806386,MDE
REACTOME_SIGNALING_BY_SCF_KIT,REACTOME_SIGNALING_BY_SCF_KIT,0.08176266918143577,0.02589151190745466,0.0641025641025641,0.018656716417910446,5.0,78.0,"GRAP2,PTPN6,STAT1,VAV1,CDK1",-0.569145917892456,0.13548592144750332,-0.5082307569109457,-0.3749886827740193,0.029318744122067513,MDE
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,0.5912464835661541,0.43358075461517964,0.07894736842105263,0.022388059701492536,6.0,76.0,"NCF2,B2M,TAP2,HLA-F,HLA-B,PSMB9",-0.43295909464359283,0.10110839826945531,-0.4965114286006857,-0.24404705131199086,-0.017441466123916966,MDE
REACTOME_ER_PHAGOSOME_PATHWAY,REACTOME_ER_PHAGOSOME_PATHWAY,0.4884562969073697,0.30121471642621134,0.08196721311475409,0.018656716417910446,5.0,61.0,"B2M,TAP2,HLA-F,HLA-B,PSMB9",-0.4347619712352753,0.0935612465429284,-0.5487552386267623,-0.24330026536627689,-0.031009640363404208,MDE
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,0.1413821570267215,0.058909232094467294,0.15714285714285714,0.041044776119402986,11.0,70.0,"TYROBP,ICAM3,LILRB2,CD8A,ITGB2,CD3G,B2M,CD3E,FCGR3A,HLA-F,HLA-B",-0.4347619712352753,0.1884418254586078,-0.7412637438449606,-0.2778587318929541,0.009194795403883228,MDE
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,0.7748868082371205,0.5940798863151258,0.05747126436781609,0.018656716417910446,5.0,87.0,"COL23A1,PLOD3,COL1A1,COL8A1,MMP14",-0.30912569165229803,0.2899658432977372,-0.6656962772933325,-0.1884076231561381,-0.027155972747113583,MDE
